@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0.34,0,0,1.36,0,0,0.34,0,0,0,0,0.34,0.34,0,0,0,0.34,0.34,0,0,2.38,0,0.11,0,0,91,0
0,0,0,0,2.17,0,0,0,0,0,0,0,0.86,0.43,1.3,0,0,0.86,0,0,0,0,0,0,0,0,142,0
0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0.44,0,0,0,0,0,0,0,1.76,1.76,0,0,0,0,0.88,0,0.44,0,0,0.061,0,0,230,0
0.35,1.41,0,0,1.76,0,0,0.35,0,0,0,0,1.06,1.06,0.7,0,0,0.7,1.06,0,0,1.41,0,0,0,0,213,0
0,0.11,0.22,0,1.32,0,0,0,0,0,0,0,0.99,0,0,0.22,0,0.11,0,0,0,0.11,0,0,0,0.031,339,0
0.3,0,0,0,0.3,0,0,0,0,0,0,0,1.81,2.11,0,0,0,0,1.51,0,0,0,0,0.256,0,0,408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,75,0
0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,1.51,0,0,1.51,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0.55,0,0,0,0,0,0,0,2.77,2.22,0.55,0.55,0.55,0.55,1.66,0.55,1.11,0,1.11,0.086,0,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,4.34,0,0,0,0,0,0,0,0,0,0,60,0
2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,12,0
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,9,0
0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0,0.84,0.126,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,178,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0.93,0.152,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.139,0,0,67,0
0.2,0.4,0,0,0.95,0,0.06,0.06,0,0,0,0,3.47,0,0,0,0,0,0.06,0,0.13,0.06,0.06,0,0,0.018,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,18,0
0,0,0,0,0.54,0.54,0,0,0,0,0,0,2.71,1.63,0.54,0.54,0.54,0.54,0,0.54,0,0.54,0.54,0,0,0,251,0
0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0.552,0,19,0
0,0,0.32,0,1.62,0.32,0,0,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,262,0
0,0,0.73,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.049,0,167,0
0,0.68,0,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.048,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.26,0,44,0
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.12,0,49,0
0,0,0,0,0.69,0,0.69,0,0,0,0,0,2.09,0,0,1.39,0,0,0,0,0,0,0.69,0,0,0,83,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,10,0
0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,15,0
0,0.4,0,0,2.04,0,0,0,0,0,0,0,1.22,3.26,0,0.4,0,0,0,0,0,0.4,0,0,0.068,0,89,0
0,0.37,0,0,0.37,0,0,0.12,0,0,0.12,0,2.51,0,0,0.25,0,0,0.12,0,0,0,0,0,0.05,0,367,0
0,0,0,0,0.99,0,0.99,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0.262,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.05,0.28,0,0,0.17,0.05,0,0,0,0,0,0,0.96,1.02,0,0,0,0,0.73,0,0,0,0,0.091,0,0.016,1161,0
0,0,0,0,0,0,0,0,0,0,0,0,2.45,1.84,1.22,0.61,0.61,1.22,0.61,0.61,0.61,0,0.61,0.19,0.19,0,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,1.48,0,0,0,0,0,0,0,0.74,0,0,0,95,0
0,0,0,0.46,0.46,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.92,0,0.92,0,0.46,0,0.163,0,150,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,35,0
1.39,0,0,0,6.29,0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,64,0
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,50,0
0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,1.15,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,2.73,0,0,0,0,0,0,0,0,0,0,0,80,0
0.04,0.04,0.22,0.04,1.17,0,0.13,0.04,0,0,0.04,0,0.9,0.54,0.04,0.18,0,0.18,0.31,0,0,0,0.13,0,0.027,0.006,1192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0.64,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0.64,0,1.28,0,0.64,0,0.64,0,0.209,0,102,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.35,0,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0.49,0,0,0,1.49,0,0.24,0,0,0,0,0.49,0,0,0,0,0,0.24,0,0,0,0,0,0.069,0,622,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.68,0,0.109,0.218,74,0
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,23,0
0,0,0,0,0.58,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.01,0.05,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0.131,0.002,0.09,5395,0
0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.045,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,14,0
0.06,0.06,0.06,0,0.26,0,0,0,0,0,0,0,2.57,0.92,0.06,0.52,0,0.26,0.32,0,0,0,0.06,0,0.047,0.028,836,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,22,0
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.29,0.29,0,0.044,0,180,0
0,0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.045,0,106,0
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,11,0
0,0.09,0,0,0.74,0,0.13,0.04,0,0,0,0,1.49,0.32,0.23,0.18,0,0.23,0.32,0.04,0,0.13,0,0,0.047,0.061,1184,0
0,0.32,0,0,0.64,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0.64,0,0,0,0,0,0,0,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.17,0.17,0,0,0.17,0,0.17,0.34,0,0,0,0,1.53,0.68,0,0,0,0,0,0,0,0,0,0,0.167,0,216,0
0,0,0,0,1.02,0,0,0,0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0,0,78,0
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,1.36,0,1.36,0,0,0,57,0
0,0,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,39,0
0,0.6,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.06,0,227,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.27,0,0,0.55,0,0,0,0,0,0,0,6.64,4.15,0.27,0.27,0.27,0.27,1.38,0.27,0.27,0,0.55,0.137,0,0,430,0
0,0,0,0,0.52,0,0,0,0,0,0,0,0.52,2.11,1.05,0.52,0,0.52,0,0,0,0,0.52,0,0,0,113,0
0.02,0.24,0.31,0,0.08,0,0,0,0,0,0,0,0.44,0.47,0,0,0,0,0,0,0,0,0,0.044,0,0.006,2078,0
0,0,0,0,0.34,0,1.04,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,4,0
0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.53,0,0,0,77,0
0,0,0,0,1.11,0,0,0,0,0,0,0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,36,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0,0,0,115,0
0,0,0,0,0.85,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,0.17,0.17,0,2.07,0,0.17,0,0,0,0,0,0.34,0.69,0,0,0,0,0.34,0,0.17,0.34,0,0,0,0,319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.07,1.53,0.15,0,0.46,0,0,0.07,0,0,0,0,0.69,0,0,0,0,0,0.15,0,0,0,0.61,0,0,0.033,220,0
0,0.9,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5,0
0,1.47,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0.35,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0.35,0,0.372,0,110,0
0,2.01,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.301,0,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,2.53,1.26,1.26,1.26,0,1.26,0,0,0,0,0,0,0,0,57,0
0.3,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.34,0,0,0,1.02,0,0,0,0,0,0,0,2.38,1.7,1.7,0.34,0.34,0.34,0.68,0.34,0.68,0,0.34,0.052,0,0,250,0
0,0.18,0,0,0.94,0,0,1.89,0,0,0,0,0.37,0.18,0,0.18,0,0,0,0,0,0,0.56,0,0,0,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0.15,0,0,0.83,0,0,0.15,0,0,0.07,0,4.42,0,0,0,0,0,0.07,0,0,0,0,0,0,0.009,707,0
0,0,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0.404,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,2.56,0,2.56,0,0,0,0,0,0,40,0
0,0,0,0,2.06,0,0,0,0,0,0,0,1.37,0.68,1.37,0,0,0,0,0,0,0,0,0,0,0,90,0
0,0,0.69,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,0.23,0.23,0.23,0,0,0.033,0,0,143,0
0,0,0,0,1.06,0,0,0,0,0,0,0,2.12,1.06,1.06,1.06,0,1.06,0,0,0,0,0,0,0,0,71,0
0,0,0,0,1.39,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,1.39,0,0,0,0,52,0
0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0.4,0,0.4,0,0.81,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0.4,0,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,1.069,0,13,0
0.3,0,0,0,0.15,0,0,0,0,0,0,0,1.38,0.3,0.15,0.15,0.15,0.15,0.3,0.15,0.3,0,0.61,0.052,0,0,305,0
0,1.16,0,0,2.32,0,0,0,0,0,0,0,1.16,1.16,2.32,0,0,0,0,0,0,0,0,0,0,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,0,2.14,0,0,0,0,0,0.85,0,0,0,270,0
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.172,39,0
0,0,0,0,0,0,0,0,0,0,0,0,2.06,1.37,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0,0.68,0.108,0.216,0,157,0
0,5.55,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.75,0,0,0,0,0,0,0,0,0,0,3.75,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.75,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,5,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,0,19,0
0,0,0,0,0.63,0,0,0,0,0,0,0,0.63,0.63,0.63,0.63,0,0.31,0.31,0,0,0,0,0,0,0,191,0
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0.24,0,0,0,1.49,0,0,0,0,0,0,0.49,0,0,0,0,0.24,0.49,0,0,0,0,0,0,0.163,1116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,1.61,0,0,0,29,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0.85,0.42,0.42,0.42,0.42,0.42,0.85,0.42,0.42,0,0.42,0.068,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,2.53,1.26,1.26,1.26,0,1.26,0,0,0,0,0,0,0.149,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,0,1.2,0,1.2,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.49,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,14,0
0,0,0,0,0.6,0.12,0,0.72,0,0,0,0,1.81,0,0,0,0,0,0.12,0,0,0,0,0,0,0,466,0
0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0.08,0,0.87,0.08,0,0.78,0,0,0,0,3.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0.022,540,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.56,0,0.52,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0.151,0,0,116,0
0.22,0.67,0,0,0,1.34,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.134,0,693,0
0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.41,0,0,0,53,0
0,0,0,0,0.19,0,0,0,0,0,0,0,2.32,0.96,0,0,0,0.58,0.38,0,0.19,0,0,0,0,0,693,0
0,0,0,0,0.68,0,0.22,0.22,0,0,0,0,1.36,0,0,0,0,0,0.45,0,0,0,0,0,0,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
0,0,0,0,0.47,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.94,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,12,0
0,0,0,0,0.96,0,0,0,0,0,0,0,3.52,0.1,0,0,0,0,0.21,0,0,0,0,0,0,0,496,0
0,0,0,0,0.35,0,0,0,0,0,0,0,1.41,1.06,0.35,0.7,0.35,0.35,0.35,0.35,0.35,0,0.7,0.055,0,0,119,0
0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.078,0,272,0
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.109,0.327,0,47,0
0,0,0,0,0.84,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0.119,0,0,32,0
0,0.87,0,0,0,0,0,0,0,0,0,0,1.75,0.87,0,0,0,0,0.87,0,0.87,0,0.87,0.141,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,3.96,2.97,2.97,0.99,0.99,0.99,0,0.99,0.99,0,0.99,0,0.239,0,121,0
0.11,0,0,0,0.45,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.33,0,0.051,0,427,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,1.31,0,0.139,0,49,0
0,0,0,0,0,0,0,3.15,0,0,0,0,4.5,1.8,0,2.7,0,0,0,0.45,0,0,0,0,0.123,0,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,42,0
0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0.26,0,0,0,3.76,0,0,0,0,0,0,0,3.76,2.68,0,0.26,0,0.26,0,0,0,0,0,0,0.045,0,158,0
0.09,0,0.09,0,1.33,0,0.09,0.38,0,0,0,0,4.37,0.57,0.28,0.09,0.09,0.28,0.19,0.19,0.09,0,0.28,0.013,0,0,885,0
0,0,0,0,0.31,0,0,0,0,0,0,0,1.27,0.63,0.63,0.63,0.63,0.63,0.95,0.63,0.63,0,0.63,0.101,0,0,164,0
0,0,0,0,1.97,0,0,1.18,0.39,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.128,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0.99,0.33,0.66,0.33,0,0.33,0,0,0,0.33,0,0.043,0,0,125,0
0,0,0,0,0.72,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.107,0,0,37,0
0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.081,0,0,323,0
0,1.38,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,54,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0,0,46,0
0,0,0,0,0.29,0,0,0.14,0,0,0,0,0.44,0,0,0.89,0,0,0.89,0,0.14,0,0,0.016,0,0,680,0
0,0,0.34,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0.344,0,52,0
0.53,0.88,0,0,0.71,0,0,0,0,0,0,0,2.13,1.06,0.17,0.17,0.17,0.17,0.53,0.17,0.17,0,0.53,0.026,0.026,0,353,0
0,0.88,0,0,0,0,0,0,0,0,0,0,1.76,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0,2.65,0,0.285,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.24,0,0,0.48,0.48,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,10,0
0,0,0,0,0.26,0,0,0.53,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.043,61,0
0,0,0,0,0.79,0,0,0,0,0,0,0,6.74,7.53,0,0,0,0,0,0,0,0,0,0,0,0,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0.81,0,0,0,0.406,0,94,0
0,0.36,0,0,0.36,0,0,0,0,0,0,0,6.25,5.51,0,0,0,0,1.47,0,0,0,0,0.139,0,0,268,0
0,0,0,0,2.38,0,0,0,0,0,0,0,1.19,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,89,0
0.71,0,0,0,1.43,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0.31,0,0,0.31,0,0,0,0,0,0,0,0.31,0,0.63,0.63,0,0.31,0,0,0,0,0,0,0,0,107,0
0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
