@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.28,0,0,0,0.28,3.97,0,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0,2.396,0
0.13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.53,0,0.25,0.044,5.473,0
0,0,0,0,0,0.3,0.91,0,0,0,0,0,0,0,0.3,0.6,0,0,0.042,0,1.183,0
0,0,0,0,0,0.74,1.49,0,0,0,0,0,0,0,0,0.74,0,0,0,0,1.36,0
0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.164,0.505,0,2.729,0
0,0.15,0,0,0.3,0.46,0,0,0,0,0,0,0,0,1.22,0,0.61,0.019,0.137,0,2.276,0
0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,1.02,2.04,0,0,0.323,0,2.682,0
0,0,0,0,0,1.6,0,0,0,1.6,0,0,8,0,0.8,0,0,0,0.136,0,2.588,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.314,0.104,4.062,0
0.23,0,0.23,0,0,0,0,0,0,0,0,0,1.64,0.23,0.47,0.7,0,0,0.237,0,2.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.13,0.06,0,0,0.06,0.41,0.06,0,0.27,0.13,0,0.06,1.46,0,0.2,0.06,0,0,0.194,0.009,1.793,0
0,0,0,0,0,2.33,0,0,0.58,0,0,0,0,0,0,0,0,0,0.195,0,2.157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,3.333,0
0,0,0,0.55,0,0.13,0.13,0,0,0,0.41,0,2.79,0,0.27,0,0,0.071,0.143,0,2.662,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,3.041,0
0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,1.071,0
0,0,0,0,0,0,0,1.43,0,0,0,0,0.23,0,0.23,0,0,0.117,0.235,0.164,2.616,0
0.16,0.16,0,0.16,0,0.5,0.16,0,0,0,0,0,0,0,0,0.33,0.16,0.087,0.058,0,1.901,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.59,0,0,0.29,0,0,0,0,0,0.29,0,0,0.039,0.235,0.039,3.659,0
0,0,0,0,0,1.17,0.13,0.13,0,0,0,0,3.64,0.13,0.13,0,0,0.135,0.101,0,1.915,0
0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,1.277,0
0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0.205,0,4.533,0
0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,7.407,3.555,0
0.54,0,0,0,0,0,0.54,0,0,0,0,0,0.27,0,0,0,0,0,0.433,0,1.859,0
0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.18,0,1.324,0
2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0.13,0,0.79,0,0.13,0,0,0.13,0,0,0,0,0,0,0,0,0.02,0.061,0,1.823,0
0,0,0,0,0,0.61,0,0,0,0,0,0,5.52,0.61,0,0.61,0,0,0.143,0,3.682,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0.704,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,1.45,0,0,0,0,0,1.481,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0.398,0.199,3.055,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,2.481,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,1.647,0
0,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.08,1.77,0
0.06,0,0,0,0,0.55,0.06,0,0.06,0.06,0,0,0.93,0,0.49,0,0,0,0.182,0,2.062,0
0,0,0,0,0,0.27,0,0,0,0,0,0,1.38,0,1.25,0,2.63,0.125,0.438,0,3.657,0
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,2.56,1.28,0,0,0,3.772,0
0,0,0,0,0,1.22,0,0,0,0,0,0,0.61,0,0.61,0,0.61,0,0.412,0,2.206,0
0,0,0,0,0,1.69,0,0,0,0.42,0,0,0,0,0,0,0,0,0.061,0,2.288,0
0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0.065,0,1.444,0
0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0.392,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0.253,0,1.677,0
0.9,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0.9,0,0,0,0.15,0,3.225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,1.57,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,1.151,0.203,0.067,5.689,0
0,0,0,0,0.21,0,0.42,0,0,0,0,0,0,0,0,0,1.5,0,0.058,0,1.203,0
0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0.08,0,0,0,0.67,0,0,0,0.16,0,0.08,1.34,0,1.34,0,0,0.084,0.408,0,4.179,0
0.07,0.03,0,0,0,0.1,0,0,0,0,0,0,0.47,0,0.32,0,0,0.188,0.148,0,3.233,0
0,0,0,0,0,0,0.16,0,0,0,0,0.16,0,0,0,0.64,0.16,0,0.086,0,1.698,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.05,0,0,0.05,0,0.15,0,0,0,0,0,0,0.79,0,0.85,0,0,0.112,0.202,0,3.117,0
0.9,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,2.35,0,0.185,0.743,0,4.476,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0.428,0,2.321,0
0,5.47,0,0,0,1.36,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,0.232,2.035,0
0.12,0.12,0,0.37,0.12,0.74,0,0,0,0.24,0,0,0.49,0.12,0.24,0,0.74,0.017,0.089,0,1.403,0
0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0.32,0,1.3,0.047,0.094,0,1.973,0
0,0,0,0,0,0.52,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0.164,0,2.173,0
0,0,0,0,0,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,1.545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,1.72,0,0,0,2.557,0
0.04,0.08,0,0.04,0.08,1.04,0,0,0.24,0,0.04,0,1.76,0,0.24,0.04,0,0.029,0.142,0.011,1.983,0
0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0.141,0,3.178,0
0,0,0,0.88,0,0.52,0.17,0,0,0,0,0,0.52,0.17,0.17,0.17,0,0,0.086,0,1.472,0
0.41,0,0.41,0,0,1.04,0.2,0,0.41,0,0.2,1.04,0,0,0,0.83,0,0,0.069,0,5.052,0
0.17,0,0,0,0,0.17,0,0,0.17,0,0,0,1.53,0,0,0,0,0.027,0.111,0,1.894,0
0,0,0,0,0,0.72,0,0,0,0,0,0,1.45,0.72,0.72,0.72,0,0,0.367,0,1.897,0
0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0.53,0,0,0.188,0,1.142,0
0,0,0,0.29,0,0.8,0.04,0,0,0,0.08,0,1.9,0,0.21,0,0,0.038,0.115,0,1.664,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,1.503,3.875,0
0,0.8,0,0.2,0,0,0,0,1.8,0,0,0,0,0,0,0.2,0.2,0,0,0,2.533,0
0,0,0,0,0,0,0,0.8,0,0,0,1.6,0,0,0,0,0,0.122,0.244,0,1.909,0
0,0,0,0,0,3.25,0,0,0,0,0,0,0.81,0,0,0.81,0,0,0,0,1.366,0
0,0,0,0,0,0,0,0,0,0,0,0,1.83,0.91,0.91,0.91,0,0,0.46,0,1.918,0
0,0,0,0,0,1.47,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,1.76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1,0
0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,0
0.54,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0.039,0.318,0,4.971,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,2.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0.359,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,1.75,0
0,0,0,0,0,0,0.39,0,0.39,0,0.39,0.39,0,0,0,0,0.39,0,0.065,0,2.89,0
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0,0.237,0.059,2.51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.25,1.87,0,0,0,2.704,0
0,0,0,0,0,0.24,0,0,0.49,0,0,0,0,0,0.24,0.49,0,0.036,0.147,0,2.587,0
0.1,0,0,0,0,1.66,0.1,0.31,0,0,0,0,2.07,0,0.2,0,0,0,0.117,0,2.272,0
0,0,0,0,0,0.59,0,0,0,0,0,0,1.19,0,0,0,0,0,0.103,0,3.086,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,2.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.05,0.05,0.05,0.15,0.61,0,0,0.1,0.05,0.05,0,1.84,0,0.15,0.05,0,0,0.153,0,1.871,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0
0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0.413,0,4.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.72,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0,1.12,0,0,0,0,0,0.56,0,0,0.56,0.56,0,0,0.299,0,2.236,0
0.16,0,0,0,0,1.44,0,0,0.16,0,0,0,0.16,0.16,0,0,0,0.185,0.318,0.053,1.695,0
0,0,0,0,0,0,1.09,0,0,0,0,0,1.09,0.54,0,0,0,0,0.17,0,1.373,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.95,2.22,0,0,0,2.603,0
0,0.24,0,0.24,0,0,0,1.48,0,0,0,0,0.49,0,0.74,0,0,0,0,0,9.31,0
0,0,0,0,0.08,0.87,0.08,0.08,0,0,0,0,3.05,0,0.08,0,0,0.079,0.068,0,2.432,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,1.01,2.02,1.01,0,0,0,2.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,5,0,0,0,3.125,0
0,0,0,0,0,0.24,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0,0,0.312,0,1.89,0
0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0.36,0,0,0,1.646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,1.166,0
0.17,0.11,0,0.4,0,0.34,0.11,0,0,0,0.05,0,0.52,0,0.63,0,0,0.007,0.304,0,2.548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,2.263,0,3.149,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.56,0,0,0,0,2.454,0
0.3,0,0.3,0,0,0.3,0,0,0,0,0,0,0.75,0.15,0.15,0.15,0,0,0.328,0,1.703,0
0.11,0,0,0,0,0.45,0.11,0,0,0,0,0,0.68,0,0.22,0,0,0.096,0.192,0,2.829,0
0,0.66,0.66,0,0,0,0,0,0,0,0,0,8,0,0.66,0,0,0,0.228,0,2.673,0
0,0,0,0,0,2.28,0,0,0,0,0,0,1.14,0.38,0,0,0,0,0,0,1.352,0
0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1.82,0,0.271,0.09,6.09,0
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0.431,0,2.176,0
0,0,0,0,0,0.46,0,0,0,0,0,0.46,0,0,0,0.46,0,0,0.094,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,1,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0.353,0,1,0
0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,0,0,0,0,0.39,0,3.379,0
0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.35,0.7,0.7,0,0,0.233,0,1.746,0
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.64,0,0.105,0,1,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.97,0,0,0,1.937,0
0,0,0,0,0,1.31,0,0,1.31,0,0,1.31,0,0,0,0,1.31,0,0,0,5.2,0
0,0,0,0,0,0,0,1.07,0,0,0,0,3.95,0,0.35,0.35,0,0,0.113,0,2.969,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0.112,0,2.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.109,0.254,0,3.606,0
0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.97,0,0.255,0.127,2.344,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,1.125,0
0,0,0,0,0,0,2.38,0,0,0,0,0,2.38,0,0,0,0,0,0,0,1.2,0
0,0,0,0,0,3.17,0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,1.384,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,1,0
0.26,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,2.646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.231,0,1.761,0
0,0,0,0,0.56,0.56,1.12,0,0,0,0,0,1.12,0,0.56,0,0,0.183,0.367,0,1.583,0
0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.97,0,0,0,0.1,0,2.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,1,0
0,0,0,0,0,2.06,0,0,0,0,0,0,1.37,0,0,0,0,0.114,0.342,0,2.727,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0.22,0,2.15,0
0,0,0,0,0,0,0,0,0.57,0,0,0,0.57,0,0,0.86,0,0,0.196,0,1.1,0
0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2.02,1.01,1.01,1.01,0,0,0.814,0,2.125,0
0,0,0,0,0,1.43,0,0,0,0,0,0,2.15,0,0,0,0,0.08,0.322,0,3.9,0
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0.167,0,1.533,0
0,0,0,0,0,0.55,0.55,0,0,0,0,0,1.1,0,0.55,0,0,0.087,0,0,1.657,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.18,0,1.611,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.27,0,0,0,1.94,0,0,0,0,0,0,0.83,0,0,0,0,0.128,0,0,1.197,0
0.13,0,0,0.27,0.27,1.93,0.13,0,0,0,0,0,0,0,0,0.82,0,0,0.023,0,1.279,0
0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,1.25,1.25,0,0,0,2.45,0
0,0,0,0,0.19,0.76,0.19,0,0.19,0.19,0,0,0.38,0,0.38,0,0,0.066,0.111,0,1.759,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0.416,0.416,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.152,0,1.192,0
0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0.125,0,1.272,0
0,0,0,0,0,0.86,0.86,0,0,0,0,0,3.47,0,0.86,0,0,0,0,0,2.322,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.39,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,1.268,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.29,0,0,0,0,0.29,0.59,0,0.29,0,0,0,0,0,0,0,0.29,0,0.107,0,1.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,3.22,0,0,0,0,1.214,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.538,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583,0
4.34,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0.64,0,1.6,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0.08,0,4.295,0
0.36,0,0,0,0.36,3.32,0,0,0,0,0,0,0.36,0,1.1,0,0,0,0.051,0,2.293,0
0.39,0,0,0,0,0.39,0,0,0,0,0,0,3.14,0.39,0.78,0.78,0,0.645,0.581,0,2.895,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.1,0.353,0,1.227,0
0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0.78,0,0.437,0,2.812,0
0,0,0,0,0,0.93,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,1.486,0
0.49,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.49,0.99,0.49,0,0,0,1.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,1.25,0
2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,1.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555,0
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,1.16,0,0.165,1.403,2.674,0
0.3,0,0,0,0,0.61,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1.426,0
0.12,0,0,0.38,0,0.38,0,0,0,0,0,0,0.64,0,0,0,0,0.054,0.162,0,3.167,0
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0
0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,1.61,0,0,0,0,2.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,1.076,0
0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,0,1.181,0
0,0,0,0,0,0.5,0,0,0,0,0,0,1.01,0.5,0.5,0.5,0,0.083,0.167,0,1.547,0
0,0.35,0,0,0,0.71,0,0,0,0,0,0,0,0.35,0,0,0,0,0.12,0,1.787,0
0.09,0,0,0.39,0,1.27,0.19,0.09,0,0,0.29,0,2.74,0,0.19,0,0,0.067,0.067,0,2.247,0
0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.056,1.793,0
0.11,0,0,0,0,0.34,0,0,0,0,0,0,0.57,0,0.22,0,0,0.078,0.171,0,3.407,0
0,0,0,0.5,0,1,0.5,0,0,0,0,0,1,0.5,0,0,0,0,0.075,0,1.483,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6,1.21,0.112,0,0,1.617,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0.2,0,0.13,0.06,0,0,0,0,0,1.1,0,0.13,0.34,0,0.018,0.047,0,2.924,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,1.5,0
0,0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,1.65,0,0,0.301,0,1.678,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602,4.7,0
0,0,0,1.32,0,0,0,0.66,0,0,0,0,0,0,0,0,0.33,0,0.07,0.023,1.552,0
1.39,0,0,0,0,6.29,0,0,0.69,0.69,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.37,0,0,0,0,0,0,0,0,0,0,0,1.11,0.37,0.74,0.37,0.37,0,0.192,0.064,1.923,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0.84,0,0,0.123,0.371,5.515,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0.61,0.61,0,0.61,0,0,0,0,0,0,0.61,0,0,0.179,0,5.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,2.35,1.17,0,0,0,0,0,0,0,0,0,0,0,0.361,0,1.652,0
0.12,0,0,0,0.12,0.38,0,0,0,0,0,0,0,0,0.12,0.12,0.63,0.018,0.074,0.018,3.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.68,0,0.136,0,4.341,0
0.26,0,0,0,0,3.76,0,0,0,0,0,0,3.76,0,0,0,0,0,0.55,0,1.837,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,3.888,0
0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0.56,0,0,0,0.18,0,1.523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.74,0,0,0.257,0,2.638,0
0,0,0,0,0,4.65,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.43,3.885,0,0.439,5.754,0
0.06,0,0,0,0,0.19,0,0,0,0,0,0,0.79,0,0,0,0,0.363,0.143,0,2.716,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.14,0,1.592,0
0.23,0,0,0,0,1.39,0,0,0,0,0,0,0.23,0,0,0,0,0,0.067,0,1.433,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.51,0,0,0,0,0.51,0,0,0,0,0,0,2.56,0.51,0,1.02,0.51,0,0.27,0,1.983,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0
0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0.934,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,1.583,0
