@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_business numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.12,0.12,0,0.72,0,1.81,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,6,0
0,0.13,0.3,0,0,0,0.46,0.49,0,0,0,0,0,0,0,0,0.007,0,52,0
0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0.396,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,1.16,0,1.16,0.58,0.58,0,0.58,0,0,0,0,0,0,0,11,0
0,0.65,0.13,0,0.13,0.13,1.69,0,0,0,0,0,0,0,0,0.13,0.052,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,2.66,1.33,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.129,0,31,0
0,0,0,0,0,0,5.37,1.07,0,0,0,0,3.22,1.07,0,0,0,0.194,13,0
0,0,0,0,0,0,2.46,1.23,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0.129,18,0
0,0,0,0,0,0,4.08,2.04,2.04,0,2.04,0,4.08,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0
0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0.73,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.22,0.91,0,0,0,13,0
0,0,0,0,0.91,0,1.83,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.14,0,0,0.7,0,1.82,0.28,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,10,0
0,0.51,0,0,0,0,0.51,0.51,0,0,0,0.51,0,0,0.51,0,0,0,15,0
0,0,0,0,0,0,2.15,0.71,0,0,0,0.71,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,20,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,12,0
0,0,0,0,0,0,1.11,0.55,0.55,0,0.55,0,0,0.55,0,0,0,0,12,0
0,0.15,0,0,0.46,0,2.15,0.3,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.58,0.58,0,0,0,0,0,0.58,0,1.74,0,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0.038,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.58,1.05,0.52,0,0.52,0,0,0.52,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,21,0
0,0,0,0,0.53,0,0.8,0,0,0,0,0,0,0,0,0,0.043,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.31,0,0,0,0,0,0,0,0,0,1.24,0,0.31,1.24,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1,0
0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,1.39,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.97,0,0,0.075,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.36,0,0,0,0,2.73,2.73,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.31,0.65,0.65,0,0.65,0,0,0.65,0,0,0,0,12,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.18,0,4,0
0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,5,0
0,0,0,0,0,0,1.96,3.92,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,5,0
0,0,0,0,0,0,2.45,2.45,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.024,0,157,0
0,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0.08,0,15,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.39,0,0,0.059,12,0
0,0,0,0,0,0,1.99,0,0,0,0,0.33,0,0,0,0,0,0,28,0
0,3.97,0,0,0,0,0,0,0,0,0,1.98,0,0,1.98,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,5,0
0,0.07,0,0.03,0.03,0,0,0,0,0,0,0.18,0,0.03,0.22,0.18,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,14,0
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,17,0
0,0,0,0,0,0,0.26,1.05,0,0,0,0,0,0,0,0.26,0,0,50,0
0,0,0,0,0,0,1.56,0.31,0.15,0,0.15,0,0,0.31,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.9,0,0,1.81,1.81,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,5,0
0.59,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0.132,0,15,0
0,0.39,0,0,0.49,0.29,2.74,0,0,0,0,0,0,0.09,0,0,0.026,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.17,0.58,0.58,0,0.58,0,0,0.58,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,10,0
0,0,0,0,0,0,2.99,1.87,0,0,0,0,0,0.37,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,12,0
0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,15,0
0,0,0,0,0,0,0,0.47,0,0.95,0,0,0.47,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.14,0,0,0,0.48,0.49,0,0,0.01,0,0,0.04,0,0.02,0.004,0,38,0
0,0,0,0,0,0,1.27,0.42,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0.48,0,0.96,1.93,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0.32,0,0,0,0.64,0.64,0,0,0,0,0,0.32,0,0,0,0,18,0
0,0,0,0,0,0,0.78,0.26,0,0,0.26,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,8,0
0,0,0,0,0,0,1.72,0.86,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.57,0.92,0,0,0,0,0,0,0,0.13,0.028,0,23,0
0.2,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0.41,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,1.58,1.58,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.26,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,4.68,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.095,11,0
0,0,0,0,0,0,2.77,1.38,1.38,0,1.38,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0.223,0,6,0
0,0,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35,0,0,1.95,0,0.35,0.17,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,47,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,10,0
0,0,0.55,0,0,0,0.55,0,0,0,0.55,0,0,0.55,0,0,0.052,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.49,0,0.08,0.08,0,3.3,0,0,0,0,0,0,0.08,0,0.16,0.032,0,18,0
0,0,0,0,0,0,1.1,0.55,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,8,0
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.22,0.11,3.21,0.11,0,0,0,0,0,0.11,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,8.69,0,0,0,0,0,1.44,1.44,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.29,0.29,0.29,0,0,0,0,0,0,0,2.038,0,351,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,9,0
0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.9,0,0,8,0
0,0,0.34,0,0,0,2.38,1.7,0.34,0,0.34,0,0,0.68,0,0,0,0.052,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,5,0
0,0,0,0,0,0,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0.28,1.14,0,0,0,0,0,0,0,0.28,0,0,55,0
0,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0.13,0.13,2.09,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0.31,0,0,3.34,0.63,0.15,0,0.15,0,0,0.31,0,0,0,0,100,0
0,0,0,0,0,0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.84,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0.137,13,0
0,0,0,0,0,0,0.55,0.55,0.55,0,0,0,0,1.1,0,0,0,0,22,0
0,0,0,0,0,0,1.57,1.57,0,0,0,0,0.94,0,0,0.62,0.054,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,17,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.51,0,0,0.51,0,0,0,0,0,0.51,0,0,0,0,0,0,0,9,0
0,0,0.23,0,0,0,0.92,0.92,0,0,0.23,0,0,0.23,0.69,0,0,0,13,0
0,0,0.43,0,0,0,0.86,0.43,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0.28,0,0,0,0,0,0.28,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0.33,0,0,0.33,0,1.98,0.66,0,0,0,0,0,0.33,0,0,0.336,0,42,0
0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.047,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0.041,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,8,0
0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.37,0.12,0.12,0.24,0,0.49,0,0,0,0,0,0.49,0,0.74,0,0.017,0,18,0
0,0.06,0.32,0,0.13,0.06,1.04,0,0,0,0,0,0,0,0,0,0.03,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
0,0,0,0,0,0,0.9,0.9,0,0,0,0,0.9,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.22,0,0.44,0,0.44,0,0,0,0,0,2.23,0,0,0,0,0.156,121,0
0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0.192,0,6,0
0,0,0,0,0,0,4.08,2.04,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,16,0
0,0,0,0,0,0,7.61,2.64,0,0,0,2.31,0.33,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,15,0
0,0.24,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.163,0,235,0
0,0,0,0,0,0,4.13,2.47,0.82,0,0.82,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1.76,1.76,0,0,0,0,0,0.44,0,0.44,0,0,17,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,2.22,0,0,23,0
0,0,0,0,0,0,0.92,0.15,0,0,0,0,0,0,0,0,0,0.026,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.202,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0.33,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,5,0
0,0,0,0,0,0,0.85,0,0,0,0,0,0.85,0,0,0,0,0,4,0
0,0,0,0,0.25,0,0.9,0.38,0,0,0,0,0.12,0,0,0.25,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,70,0
0,0.28,0.28,0,0,0,5.2,6.06,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0.34,0,0,0,2.38,1.7,0.34,0,0.34,0,0,0.68,0,0,0,0.052,13,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.056,70,0
0,0,0,0,0,0,6.79,3.88,0.97,0,0.97,0,0,0.97,0,0,0,0,13,0
0,0,0,0,0.5,0,1.5,1,0,0,0,0,0.5,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,2.2,1.65,0,0.55,0,0,0,0,0,0.55,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,1.34,0,0,0.096,15,0
0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,1.17,0,0,0,0,2.35,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0.371,11,0
0,0,0.16,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.377,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.237,43,0
0,0.5,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.81,0,0.95,0,0,0.07,0,0,0.07,0,0,0,0.01,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.33,0.44,0,0,0,0,0,0,0,0.44,0,0,45,0
0,0,0,0,0,0,3.12,1.56,1.56,0,1.56,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,2.8,1.05,0.35,0,0.35,0,0,0.7,0,0,0,0,13,0
0,0,0.06,0,0.12,0,0.93,0.43,0,0,0.06,0,0,0,0,0.24,0.109,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.21,0,0.21,0,0.21,0,0,0,0,0,2.12,0,0,0,0,0.182,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.32,2.32,0,0,0,0,0,0,0,0,0,0,75,0
0,0.17,0.08,0.08,0,0.25,1.89,0.43,0,0,0,0,0,0,0,0.08,0.038,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,5.71,2.85,0,0,0,0,0,0,0,0,0,0,2,0
0,0.37,0,0,0.09,0.18,0,0,0,0,0,0,0,0,0,0,0.071,0.014,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
