@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,11,0
0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0.268,0,0,22,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,48,0
0.52,0,0,0,0,0,3.17,0,0,0,0,0.52,0,0,0,0,0.084,0.169,0,0,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,2.053,1.932,0,0,593,0
0,0,0,0,0,0,0.68,0,0,0.68,0,1.36,0.68,0.68,0.68,0,0.104,0.418,0,0,82,0
0,0,0,0,0,0,0.54,0,0,0,0,0.27,0.27,0.27,0.27,0,0,0.192,0,0,424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,0,24,0
0.1,0,0,0.1,0,0,1.9,0.1,0.1,0,0,0,0,0,0,0,0.027,0.138,0.041,0,469,0
0.09,0,0,0.09,0,0,0.29,0,0,0.19,0,0.09,0,0,0,0,0.173,0.173,0.026,0,726,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0.49,0,0,0.99,0,0,0.99,0,0,0,0,0,0,0,0.093,0,0,51,0
0,0,0,0,0,0,0,0,0.57,4.02,0,0,0,0,0,0,0,0.84,0,0.076,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,34,0
0,1.25,0,0,0,0,2.81,0,0,0.31,0,0,0,0,0,0,0,0.164,0.054,0,136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1.75,0,0,0,0,0,1.75,0,0,0,0,0.608,0,0,100,0
0,0,0,0,0,0,0,0,0,0.58,0,0.87,2.34,1.17,1.17,0,0.091,0.637,0,0,373,0
0,0,0,0,0,0.88,0,0,0,0,0,1.76,0.88,0.88,0.88,0,0.142,0.855,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.38,0,0.38,0,0,0.77,0,0,1.16,0,0,0,0,0,0,0,0.131,0,0,118,0
0.05,0,0,0.05,0,0,0.15,0,0,0.15,0,0.05,0,0,0,0,0.112,0.202,0.014,0,1303,0
0,0,0,0,0,0,0,0,0,2.35,0,2.35,0,0,0,0,0.185,0.743,0,0,94,0
0.17,0.35,0,0,0,0,0.17,0,0,0.7,0,0.88,0,0.17,0,0,0,0.031,0,0,194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.97,0,0,0,0,0,1.94,0.97,1.94,0,0,0.379,0,0,195,0
0,0,0,0.39,0,0,0,0.39,0.39,0.78,0.39,0,0,0,0,0,0,0.065,0.065,0,159,0
0,0,0,0.72,0,0,1.09,0,0,0.72,0,0,0,0.36,0,0,0.114,0.114,0,0,110,0
0,0,0,0,0,0,2.61,0,0,0.65,0,0,0,0,0,0,0.109,0,0,0,48,0
0,0,0,0,0,0,1.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0.308,0,0,26,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0.44,0,0.22,0,0,0.172,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0.087,0,0,94,0
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0.19,0,0,0,0,0,0,0,0.98,0,0,0,0.19,0,0,0.086,0,0,0,537,0
0.53,0,0,0,0,0,1.07,0,0,0.26,0,1.88,0.53,0.53,0.53,0,0,0.412,0,0,227,0
0.08,0.08,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0.027,0.208,0,0,1315,0
0,0,0,0,0,0,1,0,0,0.2,0,0.2,0.2,0.2,0.4,0,0,0.429,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.125,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0.91,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,86,0
0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.094,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0.278,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,0,0,0.446,0,0,39,0
0,0,0,0,0,0,0,0,0,0.99,0,1.98,0,0,0,0,0,0,0,0,34,0
0.46,0,0,0,0,0,2.32,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.671,0,0,540,0
0.06,0,0,0,0,0.12,0.66,0,0.06,0.78,0,0,0,0.18,0.06,0,0.008,0.099,0.008,0.016,941,0
0,0,0,0,0,0,0.49,0,0,0,0,0,0.49,0.99,0.49,0,0,0.119,0,0,126,0
0,0,0,0,0,0,0.59,0,0,1.19,0,0,0,0,0,0,0,0.103,0,0,142,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0.25,0,0,173,0
0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,0,0,0.881,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,2.17,1.08,1.08,1.08,0,0,0.364,0,0,92,0
0,0,0,0,0,0,0.27,1.91,0.27,0,0,0,0.54,0.27,0,0,0.039,0.117,0,0,189,0
0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0.68,2.04,0,0,0.828,0,0,123,0
0.51,0,0,0,0,0,0.51,0,0,0,0.51,0,0,0,0,0.51,0,0.079,0,0,75,0
0,0,0,0.34,0,0,0.69,0,0,1.39,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,1.4,0,2.81,0,1.4,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,1.4,0,0,1.4,0,0.7,0,0,0,0,0,0.267,0,0,377,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,11,0
0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,1.6,0,0,0,0,0.53,0,0,0,0,0.425,0,0,0,172,0
0,0,0,0,0,0,0,0,0,0.82,0,0.82,0,0.82,0,0,0,0.301,0,0,47,0
0,0,0,0.09,0,0.18,1.49,0.09,0,0,0.09,0,0,0,0,0,0.066,0.118,0.066,0,552,0
0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0.344,0.172,0,39,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0.117,0.235,0,0.164,683,0
0,0.25,0,0.25,0,0.25,0.25,1.25,0.25,1.75,0.25,0.25,0,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0.216,0,0.216,39,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0.44,0,0,0.44,0.44,0,0,0,0.88,0,0,0,0,0,0.15,0,0,71,0
0,0,0,0,0,0,0.6,0.12,0,0,0,0,0,0,0,0,0.105,0.06,0,0,466,0
0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,1.117,0,0,30,0
0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0.82,0,0,0.82,0,0,0,0,0,0,0,0.122,0,0,76,0
0.12,0,0,0.12,0,0,0.36,0,0,0.24,0,0.12,0,0,0,0,0.117,0.151,0.033,0,645,0
0.12,0,0,0,0,0,0.38,0,0,0.25,0,0.12,0,0,0,0,0.054,0.162,0.036,0,491,0
0,0.14,0,0,0.14,0,0.14,0,0,0,0,0.28,0,0,2.69,0.14,0,0.16,0,0.072,1029,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,1.72,0,0,1.72,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,2.38,0,0,0,0,0,2.38,0,0,0,0,0.621,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.353,0,0,27,0
0.36,0,0,0,0,0,0.72,1.81,0,1.09,0,0,0,0,0,0,0.063,0.126,0.126,0,123,0
0.13,0.06,0,0.13,0,0.06,0.41,0.06,0.27,0.83,0,0,0.13,0.06,0.13,0,0,0.194,0.048,0.009,888,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0.59,0.59,0.59,0,0,0.177,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,0,67,0
0.35,0,0,0,0,0,0.35,0,0,0.71,0,0.35,0,0,0,0,0,0,0,0,84,0
0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,9,0
0,0.23,0,0.23,0,0,0.92,0,0,0,0,0,0,0.23,0,0,0.063,0.063,0,0,173,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.497,0,0.124,164,0
0.23,0,0,0,0,0,1.41,0,0,0.7,0.11,0,0,0.23,0,0,0,0.015,0,0.015,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,2.22,0,0,0,0,2.22,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.08,0,0,0.08,0,0,2.24,0.08,0,0.74,0.08,0,0,0.99,0,0,0.08,0.011,0,0,500,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0.66,0,0,0.66,0,0,0.66,0,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,42,0
0.48,0,0,0,0,0,0,0.48,0,0,0,0.48,0,0,0,0,0,0.085,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,2.29,0,0,0,0,1.14,0,0,0,0,0,0.209,0,0,22,0
0,0,0,0,0,0,0,0,0,0.87,0,2.63,0,0,0,0,0,0.283,0,0,75,0
0,0,0,0,0,0,0,0.62,0.62,0.62,0,0,0,0,0,0,0.895,0.179,0,0,149,0
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.213,0,0,0,95,0
0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0.052,0,0,54,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0.191,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.44,0,0,0.136,0,0,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0.33,0,0.66,0,0,0,0,0.168,0.392,0.336,0,321,0
0.24,0,0,0.12,0.24,0,0.37,0,0,0.24,0,0.49,0.24,0.24,0.24,0,0.018,0.297,0,0,227,0
0,0,0,0,0,0.66,0,0,1.98,0.66,0,0,0,0,0,0,0,0,0,0,47,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0.118,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0.751,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0.558,0,0,6,0
0.18,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.031,0.127,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,1.76,0.58,0.58,0.58,0,0.188,0.566,0,0,146,0
0,0,0,0.25,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,45,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0.27,0,0,0.27,0,0.27,2.73,0,0,0,0,0,0,0,0,0,0,166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0.411,0,0,112,0
0.23,0,0,0,0.23,0,0,0,0,0.23,0,0.7,1.17,0.23,0.23,0,0,0.237,0,0,334,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.416,0.416,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.74,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0.134,0.672,0,0,41,0
0,0,0,0,0,0,0,0,0,1.16,0,0,1.16,2.32,0,0,0,0.408,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0.26,0,43,0
0,0,0,0,0,0,2.4,0,0,1.2,0,1.2,0,0,0,0,0,0.227,0,0,17,0
0,0,0,0,0,0,0.31,0,0,0,0,0,0.63,0.63,0.31,0,0,0.045,0,0,107,0
0,0,0,0,0,0,0,0,0,0.81,0,2.43,0,0,0,0,0,0.135,0,0.135,94,0
0,0,0,0,0,0,0.34,0,0,2.04,0,0,0,0,0,0,0,0.051,0,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.03,0.05,0,0.05,0,0,0.09,0.01,0.01,0.05,0,0.01,0,0,0,0.01,0.221,0.129,0.005,0,3334,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,2.27,0,2.27,0,0,0,0,0,0,0,0,20,0
0.19,0,0,0.13,0,0,0.45,0.26,0,0.39,0.06,0,0,0,0,0,0,0.03,0.03,0,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,0,0,3,0
0,0,0,0.12,0,0.12,1.14,0.25,0,0,0.25,0,0,0,0,0,0,0.12,0.017,0,418,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0.238,0,0,50,0
0.84,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.082,0.414,0,0,167,0
0.08,0,0,0.08,0,0,0,0.08,0,1.39,0,0,0,0,0,0,0.031,0.078,0,0,272,0
0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0.74,0,1.49,2.23,0.74,0.74,0,0,0.557,0,0,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0,34,0
0,0,0,0.49,0,0,0.24,0,0,0.49,0,0,0.74,0,0.74,0,0,0.054,0.027,0,380,0
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
0,0,0,0,0,0,0,0,0,0.88,0,1.76,0,0,0,0,0,0.139,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.08,0,0.164,0.505,0.021,0,1122,0
0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,3.4,0,1.13,0,0,0,0,0,0,0,0,11,0
0.06,0,0,0.12,0,0,0.19,0,0.19,1.23,0.25,0.06,0.19,0.19,0.25,0,0,0.33,0.055,0,897,0
0.08,0,0,0,0,0,0.24,0,0.08,0.16,0,0.08,0,0,0,0,0.221,0.188,0.033,0,628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0.24,0,0.49,1.23,0,0,0,0,0,0,0.036,0.147,0,0,282,0
0,0,0,0,0,0,2.04,0,0,0.81,0,0,0,0.4,0,0,0,0.137,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.44,0,0,0.119,0,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0.3,0,0,0.15,0.3,0,0.3,0,0,0.3,0,0.3,0.15,0.15,0.15,0,0,0.328,0,0,155,0
0,0,0,0,0,0,1.22,0,0,0,0,0,1.22,0,0.61,0,0,0.412,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,0,10,0
0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,0.87,1.75,0,0,0.749,0,0,81,0
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0
0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,27,0
0,0,0,0,0,0.38,0.19,0,0,0.38,0,0,0,0,0,0,0,0.154,0,0.03,388,0
0,0,0,0,0,0,1.8,0,0,0.9,0,0,0,0,0,0,0,0,0,0,31,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,2.59,0,0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,2.22,0,0,0,8.88,0,0,0,0,0,0,0,0,26,0
0,0,0,0.18,0,0,0,0,0,0.56,0,0,0,0,0,0,0.033,0.033,0,0,137,0
0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,143,0
0,0,0,0,0,0,1.4,0,0,1.4,0,0.7,0,0,0,0,0,0.266,0,0,378,0
0,0,0,0.32,0,0,0.32,0,0,0.98,0,0,0,0,0,0,0,0.257,0,0,104,0
0,0,0,0,0,0,0.4,0,0,1.22,0,0,0.81,0,0,0,0,0.199,0,0,105,0
0,0,0,0.26,0,0,1.17,0.13,0,0,0,0,0,0.52,0,0,0.135,0.101,0,0,387,0
0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0.195,0,0,15,0
0,0,0,0,0,0,0.27,0.27,0,0.54,0,0,0,0,0,0,0.045,0.091,0,0,106,0
0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.156,0.052,0,0.235,566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0.33,0.33,0,0.33,0,0,0,0.33,0,0,1.001,0,0,0,181,0
0,0,0,0,0,0,1.02,0,0,0,0,1.02,0,0,0,0,0,1.094,0,0,40,0
0,0,0,0,0,0,1.09,0,0,0,0,1.09,0,0,0,0,0.434,0.217,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0
0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,22,0
0,0,0,0.14,0,0.14,1.46,0.14,0.14,0.43,0,0,0.29,0,0.29,0,0.019,0.019,0,0,461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1.42,0,0,4.28,0,4.28,1.42,1.42,1.42,0,0,0.419,0,0,64,0
0,0,0,0,0,0,0,0,0,1.33,0,2,0.66,0.66,0.66,0,0.3,0.2,0,0,97,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.746,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.373,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.71,0.14,0,0.14,0.14,0.14,0.85,0,0,0.14,0,0,0,0,0,0,0,0.022,0,0.022,168,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0.336,0,0,21,0
0.87,0.43,0,0,0,0,0.87,0,0,1.31,0,0,0,0,0.43,0,0,0.19,0,0,73,0
0,0,0,0,0,0,0,0,0.27,0.55,0,0,0,0,0,0,0,0.122,0,0.04,323,0
0,0,0,0,0,0,0,0,0,2.63,0,2.63,2.63,2.63,2.63,0,0,0.793,0,0,40,0
0,0,0,0,0,0,0.9,0,0,0.6,0,0,0,0,0,0,0,0.173,0.129,0,196,0
0,0,0,0,0,0,0.91,0,0,0,0,0,0.45,0,0.22,0,0,0.154,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,0,28,0
0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,64,0
0.09,0,0,0.09,0,0,0.46,0,0,0.65,0,0,0.09,0.09,0.37,0,0,0.081,0,0,601,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.2,0,0,0.148,0,0,187,0
0.26,0,0,0,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0.047,0.047,0,0,53,0
0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0.6,0,1.21,0,3.03,0,0,0,0,0,0,0,0,86,0
0,0,0,0,0,0,0,0,0.55,2.23,0,0,0,2.79,0,0,0,0,0,0,48,0
0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0.143,0,0,76,0
0,0,0,0,0,0,0.24,0,0.49,1.23,0,0,0,0,0,0,0.036,0.147,0,0,282,0
0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0.35,0,0,2.13,0,0,0,0,0,0,1.06,0,0,0,0.055,0,0,206,0
