@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0.24,0,0,0,0,0.24,0.24,0,0,0,0.24,0,0,0,0.49,0,0,0,0,0,0.029,0.119,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0.158,0.079,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,0,0,0,0,0,0.9,0,0
0,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0
0,9.52,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.08,0,0,0,0.43,0.08,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0.78,0.027,0.208,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.158,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.21,0,0,0.6,0.6,0.6,0,0,0,0,0,0.132,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0
0,0,0,0,0,0,0,0,0,0.29,0.58,0,0,0,0,0,0,0,0,0,0.055,0.167,0,0
0,0.13,0,0.13,0,0.27,0,0,0,0.13,0.94,0,0,0,0,0,0,0,0,0,0.073,0.048,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,1.13,0,0.136,0,0
0.23,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.11,0,0,0.015,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,6.45,0,6.45,0,0,0,0,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.43,0,0,2.14,0,0,0,0,0,0,0,1.9,0,0.117,0.235,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.186,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0.308,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,1.75,0.87,0,2.63,0,0,0,0.49,0,0
0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.666,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0.147,0.147,0,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.84,0,0,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0.134,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0
0.07,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.096,0.234,0.021,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.111,0,0
0.71,0.14,0,0.14,0.14,3,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.022,0,0
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0.54,0.54,0,0,0,0,0,0.559,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.69,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.228,0,0
0,0,0,0,0,0.41,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.329,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11,0,0.22,0,0,0,0,0,0,0,0,0,0,0.11,0.44,0,0,0,0,0,0.047,0.031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.04,0,0
0,0.14,0,0,0.14,0,0,0,0.14,0,0,0,0,0,2.69,0,0,0,0.84,0.14,0,0.16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0,0,0,0,0.39,0,0,0,0,0.39,0,0,0.39,0.39,0.39,0,0,0,0,0.093,0.657,0,0
0,1.62,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0.484,0,0
0,0,0,0,0,2.56,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8,0,0,0,0,0.2,0,0,0.2,0.4,0.2,0,0.2,0,0,0,0.429,0,0
0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.071,0.143,0.053,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.59,0.59,0.29,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0.29,0.088,0,0.132,0
0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.263,0,0
0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0
0,0,0,0,0,0.17,0.17,0,0,0,1.93,0,0,0.17,0.17,0.17,0,0,0,0,0,0.086,0,0
0,0.13,0,0.13,0,0.27,0,0,0,0.13,0.97,0,0,0,0,0,0,0,0,0,0.075,0.025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.44,0,0,0,0.44,0,0,0,0,0,8.81,0,0,0,0,0,0,0,0,4.367,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.14,0,0.04,0,0.19,0,0,0,0,0.04,0,0,0,0,0.09,0,0,0,0,0.02,0.16,0,0
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.44,0,0,0,0,0,0,0.123,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.11,0,0.053,0.16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.173,0,0
0,0,0,0,0,0,0,1.49,0,0,0.74,0,0,0,0,0,0,0,2.23,0,0,0.046,0,0
0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0.09,0,0
0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.141,0
0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0,0.211,0
1.04,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0.52,0.52,0,0,0,0,0,0.309,0,0
0,0,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0.06,0,0
0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,1.13,1.13,0,0,0,0,0,0.136,0,0
0.22,0,0,0,0,0,0.22,1.34,0,0,1.56,0,0,0,0,0,0,0,2.23,0,0,0.156,0,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0.051,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.217,0,0
0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.37,0,0,0,0.37,0,0.131,0,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.91,0,0.219,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04,0,0,0,0.04,0,0,0,0.13,0.65,0,0,0,0.23,0,0,0.04,0.18,0,0.027,0.184,0.061,0
0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0.105,0.105,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.523,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0.163,0,0
0.22,0,0,0.07,0,0.36,0.44,0.07,0,0,0.07,0,0,0,0,0.14,0.07,0,0,0,0.041,0.031,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0.61,0,1.22,0,0,0,0.143,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,1.16,0,0,0.091,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.343,0,0,0
0.05,0,0,0.05,0,0,0,0.05,0,0,0.16,0,0,0,0,0,0,0,0,0,0.185,0.233,0.016,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0,0,0.19,0,0.19,0,0,0,0.19,1.16,0,0,0,0,0,0,0,0,0,0,0.251,0,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0.609,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.18,0.37,1.48,0.116,0.29,0.029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11,0,0,0,0.69,0.11,0,0,0,0.46,0,0,0,0,0.11,0,0.11,0,0.92,0.017,0.153,0.068,0
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,1.94,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.61,0,0.412,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.12,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.126,0.063,0,0
0,0,0,0,0,2.43,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.18,0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0.027,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0.97,0.97,0.97,0,0,0,0,0,0.299,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0.465,0,0
0,0,0,0.16,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.103,0.011,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0
0.25,0,0,0.25,0,0.12,0.25,0,0,0.25,0.51,0,0,0,0,0,0,0,0,4.34,0.019,0.019,0.038,0
0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.44,0.88,0.44,0,0,0,0,0,0.207,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0
0.51,0,0,0.17,0,0.17,0,0,0,0.17,1.03,0,0,0,0,0,0,0,0,0,0.466,0.248,0,0
0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0
0.11,0,0,0.22,0,0,0.11,0,0,0,0.22,0,0,0,0,0.11,0,0,0,0,0.096,0.192,0.032,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,0
0,0,0,0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1.36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.47,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.22,0,0.45,0,0,0,0,0.22,0,0,0,0.67,0,0,0,0,0,0,0,0.024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.397,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,3.07,0.144,0.433,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0
0,0,0,0.3,0,0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0
0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.465,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,1.19,1.19,0,0,0,0,0,0.286,0,0
0,0,0,0,0,2.11,0.7,0,0,0.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0,0,0,0,0.59,0.19,0,0,0,0.19,0,0,0,0,0.59,0,0,0,0,0.127,0.095,0.031,0
0,0,0,0,0,0.69,0,0,0,0,0.69,0,0,0,0.69,1.39,0,0,0,0,0,0.281,0.093,0
0,0,0,0,0,0,0,0,0,1.88,0,0,1.25,0,0,0,0,0,0,0,0,0.327,0.109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0
0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.4,0,0,0,0,0,0,0.267,0,0
0,0.31,0,0,0,0.31,0.31,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0.228,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,2.32,0,0,0,0,0,0.757,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,1.257,0,0
0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.91,0,0.91,0,0,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0.54,0.54,0.54,0,0,0,0,0,0.531,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.086,0,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.34,0,0.374,0,0
0,0,0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.114,0.114,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0.473,0,0
0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0
0,0,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.07,0.07,0,0
0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0,0,0,0
0.01,0.01,0,0.01,0,0.13,0.03,0.07,0,0.11,0.03,0,0,0,0,0.11,0,0,0.03,0.23,0.008,0.111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0,0.102,0,0
0.11,0,0,0,0,0.11,0,0,0,0.11,0.9,0,0,0,0,0,0,0,0.22,0.56,0.017,0.136,0,0
0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.266,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0.65,0.13,0,0,0.13,0,0,0,0,0.26,0,0,0,0,0.018,0.073,0,0
0,0.23,0,0,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0.23,0,0.23,0,0.298,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0,0,0.56,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.14,0,0.053,0,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0
0,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.327,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0,0,0,0.27,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,3.23,0,0,0
0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,1.03,0,0,0,0
0,0,0,0,0,1.7,0.34,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.055,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,1.117,0,0
0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.137,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0
0.76,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0.18,0,0
0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.079,0
0.66,0.66,0,0,0,1.33,0,0,0,0.66,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0.109,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0
0.08,0.17,0,0.08,0,0,0.17,0,0,0.08,0,0,0,0,0,0.35,0,0,0.08,0,0.023,0.046,0.023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0,0,0,1.01,0,0,1.01,0.5,0.5,0,0.5,0,0,0.09,0.272,0,0
0,0,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0.82,0,0,0.301,0,0
0.81,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0.81,0,0,0,1.62,0,0,0.123,0,0
0,0,0,0,0.49,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.588,0,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.63,0,0,0,0,0.63,0,0,0.63,0.63,0.63,0,0.63,0,0,0,0.279,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.185,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.16,0.16,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.031,0.374,0,0
0,0,0,0,0,0.33,0.33,0,0,0,0.33,0,0.33,0,0,0,0,0,0,4.33,0,0.112,0.224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0.395,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0.25,0,0
0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.29,0.58,0,0,0,0,0,0,0.22,2.038,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,2.15,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0
