@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.61,0,0,0,0,0,0,0,6,0
0.39,0,0,0.39,0,0,0,0,0,0,1.19,0.39,0.39,0.39,0,0.39,0.39,0,0,0,0.439,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,3,0
0.41,0,0.41,0,0,0,0,0,0,0,1.25,0,0,0,0,0.41,0,0,0,0,0,0.195,22,0
0,0,0,0,0,0,0,0.97,0,0,1.94,0.64,0.64,0.64,0,0.64,0.64,1.94,0,0,0.102,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.15,0,0,0,0,0.15,0,1.07,0,0,0,0,0.15,0,0.61,0,0,0.61,0,0.15,0,0,20,0
0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,4,0
0,0,0,0,0,0.74,0,0,0,0,0,0,0.74,0.74,0,0,0.37,0,0,0,0.043,0.043,15,0
0,0,0,0,0,0,0,0,0,0,1.26,1.26,1.26,0,0,0,0,0,0,0,0,0.208,11,0
0.33,0,0,0,0,0,0,0.67,0,0,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0,0,0,0.058,0,12,0
0,0,0.91,0,0,0,0,0.91,0,1.83,0,0,0,0,0,0,0,0.91,0,0,0,0.13,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,1,0
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,0.138,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0.88,0,0,1.76,0,0,0,0,0,0,0,0,0,0.139,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,3.47,0.86,0.86,0.86,0,0.86,1.73,0,0,0,0,0,12,0
0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,3,0
0,0.21,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.93,0,0,0,0,0,0.158,0,33,0
0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,1.63,0,0,0,0,0,0.272,0,26,0
0,0,0,0,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,6,0
1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,10,0
0,0,0,0,0,0.63,0,0.47,0,0,0.47,0.15,0.15,0.15,0,0.15,0.31,0,0,0,0.049,0.174,100,0
0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0.124,0,28,0
0.87,0,0,0,0,0,0,0.87,0,0,2.63,0,0,0,0,0,0.87,0,0,0,0.141,0,15,0
2.22,0,0,0,0,0,0,1.11,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,1,0
0,0.14,0.14,0.28,0.14,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0.143,0,33,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0.24,0,0.24,0,0,35,0
0.64,0,0,0,0,0,0,1.28,0,0,1.92,0,0,0,0,0.64,0.64,0,0,0,0,0.209,22,0
0,0.08,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,18,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.72,0,0.18,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.107,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,15,0
0.6,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.1,0.03,0,0,0,0.03,0,0.1,0,0,0.03,0,0,0,0.76,0,0,0,0,0,0.035,0,66,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,24,0
0.17,0.17,0,0,0,0,0,1.03,0,0,0.17,0,0,0,0,0,0.17,0,0,0,0,0,48,0
0.09,0,0,0,0.04,0.04,0,0.65,0,0,0,0,0.18,0.18,0,0,0,0,0,0.04,0,0.047,20,0
0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,47,0
0,0,0,0,0,0,0,1.62,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.134,5,0
0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.304,9,0
0,0,0,0,0,0.31,0,0.31,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.166,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,3,0
0.78,0.39,0,0,0,0,0,0.39,0,0,1.18,0.39,0.39,0.39,0.39,0.39,0.78,0,0,0,0,0.129,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,32,0
0.88,0,0,0,0,0,0,0,0,0,1.76,0.88,0.88,0.88,0,0.88,0.88,0,0,0,0,0.285,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,1,0
0,0,0,0,0,0,0,0.99,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.168,0,42,0
0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0.52,0,0,0,0,61,0
0.32,0.32,0,0,0,0,0,0.98,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,18,0
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.27,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2,0
0.09,0.05,0.03,0,0.09,0.13,0.01,0.07,0.01,0,0.03,0.01,0,0,1.21,0,0,0.39,0.03,0.51,0.002,0.008,71,0
0,0,0,0,0,0,0,0.51,0,0,1.54,0.51,0.51,0.51,0,0.51,0,0,0,0,0,0,40,0
1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.69,0,0,0.69,0.69,0,0,0.69,0,0,0,0,0,0.114,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,1,0
0,0,0,0,0,0,0,0,0,0,0.68,0,0.34,0,0,0,0,0.34,0,0,0,0.387,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,8,0
0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,4,0
1.7,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0.08,0.16,0,0.08,0,0,0,0.08,0,0,0.32,0.24,0,0,0,0,0,0,0.08,0,0,21,0
0,0.09,0.09,0,0.27,0,0,0,0.09,0,0,0,0,0,0.27,0,0.09,0,0,0,0,0,21,0
0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0.13,0,44,0
0.34,0.34,0,0,0,0,0,1.03,0,0,1.03,0,0.68,0,0,0,0.34,0.34,0,0,0.058,0,15,0
0,0,0,0,0,0,0,1.6,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.128,5,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,7,0
0.4,0.11,0.11,0,0,0,0,0.57,0.05,0,0,0,0,0,0.23,0,0,0,0,0,0,0.053,49,0
0,0,0,0,0,0,0,0.56,0,0.56,1.12,0,0,0,0,0,0.56,0,0,0,0,0,13,0
0.38,0,0,0,0,0,0,0.38,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,1,0
0.17,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.17,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.77,0,0.102,26,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0.28,0,0,0,0,0.85,0,0,0,0,2.28,0.28,1.14,1.14,0.57,0.28,0.28,0,0,0,0.194,0.097,12,0
0.77,0,0,0,0,0,0,0.77,0,0.77,0.77,0,0,0,0,0,0,0.77,0,0,0,0.196,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,3.07,0,0,0.253,0,12,0
1.21,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,3,0
0.3,0,0.91,0,0.6,0,0,0.3,0,0,1.21,0,0,0,0,0,0.3,0,0,0,0.042,0.042,13,0
0.32,0.16,0.16,0,0,0,0,0.48,0,0.16,0,0,0,0,0,0,0,0.16,0,0,0,0.057,51,0
0.17,0.17,0.17,0,0,0,0,1.02,0,0,0,0,0,0.34,0,0,0.17,0,0,0,0,0.078,13,0
0.16,0.16,0,0,0.32,0.32,0.32,2.08,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0.022,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0.76,0,0,0.76,0.76,0,0,0.76,0,0,0,0,0,0.123,0,28,0
0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5,0
0.22,0.22,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0.86,0,0,0.86,0.86,0.86,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,2,0
4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0.689,4,0
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0.64,0,0,0,0,0,0.209,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0.289,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,2.77,0,2.77,0,0,0,0,0,0,0,0,0,11,0
0,0,0,1.96,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,1.31,0,3.94,0,1.31,0,0,0,0,0,0,0,1.31,0,0,0.194,0,55,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.16,0.58,0,0,0,0,1.16,0.58,0.58,0.58,0,0.58,0,0,0,0,0,0.282,11,0
0,0,0,0.54,0,0,0,0.54,0,0,0.54,0.54,0.54,0.54,0,0.54,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0.24,0,0,0.12,0,0,0,0.74,0,0,0,0,0,0.034,0,32,0
0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,1.03,0,0,0,0,0,0,0.193,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.54,0.13,0.06,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0.7,0,0.17,0.88,0,0.17,0,0,0.17,0,0.17,0,0,0,0.031,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,1.22,0.61,1.84,0.61,0,0.61,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.55,0.55,0.55,0.55,0,0.55,0.55,0,0,0,0.091,0.367,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,5,0
0,0,2.22,0,0,0,0,0,0,0,8.88,0,0,0,0,0,0,0,0,0,0,0,5,0
1,0.25,1.25,0,0,1.25,0,1.75,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.042,7,0
0,0,0,0,0,0,0,0,0,0,1.58,1.58,1.58,1.58,0,3.17,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.85,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,4,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0.66,0,0,0.33,0.33,0,0,0.33,0,0,0.66,0,0,0,0.33,0,0.33,0,0,0,0,0.224,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,23,0
0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,1.23,0,0,0,0,0.192,12,0
0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0,0,0.188,0.376,15,0
0,0,0,0,0,0,0,1.17,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,1.86,0.93,0.93,0.93,0,0.93,0.93,0,0,0,0.152,0,13,0
0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.06,0,0,0,0,0,0,0,0,0,1.06,0,0,0,1.06,0,0,0,0,0,0,0.186,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,76,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.57,0,0,0.78,0.78,0.78,0.78,0,0.78,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.14,0.14,0,0.58,0.43,0,0.43,0,0,0,0.14,0,0,0,0,0.14,0,0,0.29,0.019,0,35,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.98,0,0,0,0.98,0,0,1.96,0,0,0,0,0,0.98,3.92,0,0,0,0,17,0
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.91,0,0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.241,26,0
0,0,0.86,0.86,0,0,0,0,0,0,1.72,0.86,0.86,0.86,0,0.86,1.72,0,0,0,0.135,0.135,13,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0.65,0,0,0,0,0,0,0,14,0
0.48,0,0.08,0,0.81,0,0,0.4,0,0,0,0,0,0.16,0.16,0,0,0,0,0.08,0,0.057,65,0
0,0.44,0.44,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,3.52,0,0,0.092,0,20,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0.248,2,0
0,0.58,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.432,1,0
0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,66,0
0.11,0,0,0,0,0,0,0.22,0,0,0.11,0,0,0,0.34,0,0,0,0,0,0.029,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.62,0.62,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.04,0,0,0,0,0,0,0.52,0,0,0.52,0.26,0.26,0.26,1.3,0.26,0.26,0,0,0.52,0.091,0,13,0
0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,2,0
0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,1.49,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.87,0,0,11,0
0.55,0,0,0,0.11,0,0,0,0,0,0,0,0.11,0,1.89,0,0,0,0,0.11,0.034,0.017,38,0
0,1.04,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0.09,6,0
0.19,0,0,0.19,0,0.79,0,1.99,0,0,0.39,0,0,0.59,0.79,0.19,0,0,0,0,0.018,0.018,47,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,1,0
0,2.63,0,0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,9,0
2.46,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,1.01,0,0,0,0,0,2.02,1.01,1.01,1.01,0,1.01,1.01,0,0,0,0,0.162,12,0
0,0,0,0,0.62,0,0,0.62,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.333,34,0
0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,15,0
0,0,0,0,0,0,0,0.71,0,0,0.35,0,0,0,0.35,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,4.87,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0.371,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.56,0,0,0,0,0.56,0,1.13,0,0,1.7,0,0,0,0,0,0.56,0,0,0,0.046,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.49,0.49,0.99,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,0.49,0,0,10,0
0.13,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,16,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,5,0
0.45,0,0,1.35,0.22,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,121,0
0.21,0.1,0.21,0,0,0.21,0,0.63,0,0.1,0,0,0,0,0,0,0,0.21,0,0,0.035,0.07,29,0
0,0,0,0,2.06,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.58,0.08,0.08,0.16,0.08,0,0,0.74,0.08,0,0,0.82,0.99,0,0,0,0,0,0,0.08,0,0,60,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,2.27,2.27,2.27,2.27,0,2.27,0,0,0,0,0,0,11,0
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
