@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.19,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0.06,0,0,0,0.39,0,0.03,0,297,0
0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,0.409,0,10,0
0,0,0,2.11,0,0,0,0,1.58,1.05,1.05,0.52,0,0.52,0.52,0,0,0,0.52,0,0.513,0,158,0
0,0,0.68,0.68,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.144,0,155,0
0,1.35,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0.221,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,4.34,2.17,0,0,0,0,0,0,0,0,0,0,0.529,0,68,0
0,0,0,0,0,0,0,0,0.99,0.33,0,0,0,0.33,0,0,0,0.33,0,0,0.13,0,125,0
0,0,0,0,0,0,0,0,1.56,1.04,0,0,2.08,0.52,0,0,0,0,0,0,0.274,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,11,0
0.21,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.374,405,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0.86,0,0,0,0,0,0,0.141,43,0
0,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0.95,0,0,0,0,0.073,0,98,0
0,0,0,2.35,0,0,0,0,1.76,1.17,1.76,0.58,0,0.58,0.58,0,0,0,0.58,0,0.566,0,146,0
0,0,0,0.65,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0.65,0,0.108,0,102,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0.088,0,45,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,1.32,0,0.66,0,0,0,0,1.76,0,1.54,0,0.44,0,0,0,0,0,0,0,0.023,0.023,876,0
0,1.16,0,0,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,1.16,0,0.393,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,17,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.9,0.9,0,0.9,0.9,0,0.9,0,0,0,0,0,0.471,0,47,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,1.27,0,0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0.161,0.161,723,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0.18,0.09,0,1.49,2.42,0,0,0,0,0,0.09,0,0,0,0,0,0.118,0,552,0
0,0,0,1.22,0,0,0,0,4.08,4.08,0,0,0,0,0,0,0,0,0,0,0,0,93,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,0,0,33,0
1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,54,0
0,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0.42,0,0.08,0,0,0.34,0.451,0,935,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,1.4,1.4,0,0,0,0,0,2.81,0.458,0.229,69,0
0,0,0,0,0.09,0,0,0,3.2,0,0,0,0.27,0,0,0,0,0,0,0,0.176,0,641,0
0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0.404,0.809,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.284,72,0
0.2,0,0,0,0.3,0.1,0,0.3,2.93,0,0,0,0,0,0,0,0,0,0,0,0.042,0.014,545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.064,226,0
0,0,0,0,0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,4.44,0,0,0,37,0
0,0.1,0,0,0,0,0,0,0.87,0,0,0,0.1,0,0.43,0,0,0.1,0,0,0.047,0,391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,2.02,1.35,0,0,0,0.67,0,0,0,0,0,0,0.205,0,142,0
0,0,0,0,0,0,0,0,0,0,0.84,0.84,0.84,0,0,0,0,0,0,0,0.273,0,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0.44,0,0.44,0.44,0,0,0,0.44,0,0,0,0.44,0,0,0.123,0,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.373,12,0
0,0,0,0,0,0,0,0,3.91,2.23,0.55,0.55,0,0.55,0.55,0,0,0,0.55,0,0.275,0.367,106,0
0,0,0,0,0.08,0.08,0,0,3.05,0,0.08,0,0.61,0,0.08,0,0,0,0,0,0.068,0,540,0
0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,0,0,0,0,0,0.18,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,3,0
0.39,0,0,0.39,0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0.07,0.07,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,65,0
0,0,0,0,0,0,0,0,2.4,1.6,0,0,1.6,0.8,0,0,0,0,0.8,0,0.371,0,61,0
0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.08,0,0,0,0,0,0,0.173,48,0
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.123,0.082,328,0
0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0.209,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0.167,0,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,74,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,0.254,0,35,0
0,0,0,1.51,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,4,2,2,0,0,2,0,0,0,0,2,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0
0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,1.28,0,0,0,0,0,0,0,106,0
0,0,0,0,0,0,0,0,2.73,3.19,0.91,0,0,0.45,0,0,0,0,0,0,0.151,0,136,0
0,0,0,0,0,0.14,0,0,1.82,0.28,0,0.28,0,0,0.28,0,0,0,0.14,0,0.077,0,257,0
0,0,0,0,0,0,0,0,1.05,0,0,0,0,1.58,0,0,0,0,0,0,0.209,0,73,0
0,0,0,0,0,0,0.44,0,0.44,0.44,0,0,0,0.44,0,0,0,0.44,0,0,0.119,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.096,0,46,0
0,0,0,0.09,0,0,0,0,3.48,0,0,0,0,0,0.09,0,0,0.55,0,0,0.1,0,510,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.086,0.057,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,43,0
0.06,0.03,0,0.16,0.19,0.03,0,0.19,1.53,0.23,0,0,0,0.13,0.09,0.16,0,0.06,0.03,0.13,0.231,0.019,1738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,180,0
0.11,0.05,0,0.11,0.11,0,0,0,1.69,1.3,0,0,0.05,0.33,0.05,0,0,0.11,0.05,0.05,0.085,0.042,971,0
0,0.66,0.66,1.33,0,0,0,0,8,6,1.33,0,0,0.66,0,0,2,0,0,0,0.228,0,139,0
0.17,0.35,0,0.35,0,0,0,0,0.17,0.17,0.88,0,0,0,0,0,0,0,0.53,0,0.031,0.031,194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0.95,0,0,0,0.95,0,0,0,0,1.9,0,0,0.394,0,45,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,8,0
0,0,0,0,0.09,0,0,0,1.57,0.78,0,0,0.09,0.19,0.09,0,0,0.09,0,0.19,0.096,0.068,593,0
0,0,0,1.66,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,77,0
0,0.39,0,0,0,0,0,0.39,0.39,0,0,0,0,0,1.97,0,0,0,0,0,0.192,0.128,75,0
0.85,0.85,0,0.85,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.275,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,40,0
0,0,0,0.8,0,0,0,0,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0.099,0.049,135,0
0,0,0,0,0,0,0,0,0.14,0.57,0,0,0.14,0,0.43,0,0,0,0,0.14,0.156,0,496,0
0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0.586,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,6.34,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.331,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.268,0.134,22,0
0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.07,0,0,0,0,0,0,0,0.69,0.76,0.07,0,0.76,0,0,0,0,0,0,0,0.175,0,791,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0.925,11,0
0,1.86,0,0.93,0,0,0,0,2.8,1.86,1.86,0.93,0,0.93,0.93,0,0,0,0.93,0,0.457,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,1.62,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0.163,0,65,0
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0,0.099,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1.21,0,0.11,0.055,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.218,0.054,108,0
0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0.375,13,0
0,0,0,0,0,0,0,0,3.79,2.53,0,0,0,1.26,1.26,0,0,0,0,0,0.147,0.147,53,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.361,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0.301,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0,1,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,8.69,4.68,0,0,0,0,0,0,1.33,0,0,0,0,0,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0.22,0,0,0,0,0,0,0,0,0,0.22,0.45,0,0,0,0,0,0,0,0.326,0.285,141,0
0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0
0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.833,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0
0,0,0,0,0,0,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0,0,0,0.111,88,0
0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0.5,0,2.5,0.075,0.075,89,0
0,0,0,0.4,0,0,0,0,0.4,0.4,0,0,0.81,0,0.4,0,0,0.81,0,0,0.199,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.65,0,0,0.257,0,104,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.56,0,0.465,0,23,0
0.56,0,0,0,0,0,0,0,1.12,0,0,0.56,0,0,0,0,0,0,0.56,0,0.111,0.111,32,0
0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,0,0,0,0.763,0,16,0
0,0,0,0.72,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,3.29,2.19,0,0,0,1.09,0,0,0,0,0,0,0.155,0,83,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.33,0,0,0.047,0,240,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,17,0
0,0,0,0,0,0,0,0,1.25,0,0,0.83,0,0,0,0,0,0,0,0,0.139,0,74,0
0,0,0,0,0,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0.149,0.149,43,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0.51,0,0,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,179,0
0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,1.35,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,16,0
0,0,0,0,0,0,0,0,1.78,0,0,0,3.57,0,0,0,0,0,0,0,0,0,45,0
0.04,0.02,0,0.06,0.02,0,0.02,0,0,0,0.1,0.02,1.97,0,0.19,0.02,0.1,0.14,0,0.1,0.198,0,3337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,2.31,0,0,0.179,0.089,97,0
0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,1.19,0,0,0,0,1.19,1.19,0,0,0,0,1.19,0,0,0,0,0,0.621,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,0,0.064,0.161,146,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.66,0.66,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,8,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0.24,0,0.24,0,0,0,0,0,1.24,0.62,0.49,0.24,0.37,0.24,0.24,0,0,0.86,0.24,0,0.297,0,227,0
0.01,0.01,0,0.13,0.03,0.07,0,0,0,0,0,0.01,1.57,0,0.11,0,0,0.01,0.01,0.15,0.111,0.002,3027,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,4.76,1.58,1.58,0,0,1.58,0,0,0,0,0,0,0.4,0,84,0
0.3,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.628,0,15,0
1.12,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,1.12,0,0,0.204,34,0
0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,12,0
0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,0,2.27,2.27,0,0,0,0,0,0.664,0,60,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.12,0,0,0,0,0.56,0.56,0,0,0,0,0.56,0,0,0,1.12,0,0.311,0,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0.79,0,0,0,28,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0.165,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,1.56,0,1.04,0,0,0,0,0,0,0,0.18,0,63,0
0,0,0,0.69,0,0,0,0,0,0,0.69,0.69,0.69,0,0,0,0,0,0,0,0.228,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,1.6,0.8,2.4,0.8,0,0.8,0.8,0,0,0,1.6,0,0.25,0,95,0
0,0,1.23,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.403,45,0
0,3.36,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.347,178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387,69,0
0,0,0,0,0,0,0,0,6.06,3.03,3.03,3.03,0,3.03,3.03,0,0,0,0,0,0.9,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0,67,0
0,0,0,0,0,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.035,0.093,261,0
0.13,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0.06,0,0.068,0,617,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.13,86,0
0,0,0,0,0,0,0,0,1.09,0.54,0.54,0.54,0,0.54,0.54,0,0,0,0,0,0.17,0,169,0
0,0,0,0,0,0,0,0,1.29,0.64,1.94,0.64,0,0.64,0.64,0,2.26,0,0.32,0,0.255,0,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0.743,0.371,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.152,52,0
0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,7,0
0.22,0,0,0.36,0,0.07,0,0,1.99,0,0,0.29,0,0,0.14,0.07,0,0,0,0,0.031,0.031,568,0
0.07,0,0,0,0,0,0,0,0.55,0.63,0.07,0,0.79,0,0,0,0,0,0,0,0.234,0,890,0
0,0,0.49,2.48,0,0,0,0,3.48,2.48,0.49,0,0,0,0,0,0,0,0,0,0.588,0,331,0
0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0.502,0,8,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.168,54,0
0,0,0,0,0,0,0,0,8,4,4,4,0,4,4,0,0,0,0,0,1.117,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0.42,0.42,0.85,0,0,0,0,0,0,0,0.85,0,0.73,0,270,0
0,0,0.49,2.48,0,0,0,0,3.48,2.48,0.49,0,0,0,0,0,0,0,0,0,0.588,0,331,0
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,3,0
0.26,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0.26,0,0,0,0.033,0,111,0
0,0,0,0,0.12,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0.12,0,418,0
0,0,0,0,0,0,0,0,3.1,3.87,3.1,0,0,1.55,0.77,0,0,0,0,0,0.198,0.099,93,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0.238,0,53,0
0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0.438,17,0
0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0.62,0,1.24,0,0.112,0.225,28,0
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,59,0
0,0,0,0,0,0,0,0,1.35,1.01,0.67,0.33,0.33,0.33,0.33,0,0,0,1.35,0,0.175,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,25,0
0,0,0,1.32,0,0.33,0,0,1.98,0.66,0.66,0,0.33,0,0,0,0,0.33,0.33,0,0.392,0.224,321,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,39,0
0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.149,0,511,0
0,1.08,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.169,39,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.032,0.065,69,0
0,0,0,0,0,0,0,0,2.44,0.61,0,0,0,0,0,1.52,0,1.22,0,0,0.043,0,227,0
0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,42,0
0.18,0.14,0,0.14,0.03,0.03,0,0,0,0,0,0.03,0.03,0,0.37,0,0.18,0,0,0.18,0.414,0.004,1795,0
0.16,0.08,0,0.33,0,0,0.08,0.16,1.34,0.58,0,0,0,0,1.09,0,0,0.08,0,0,0.408,0,1655,0
0.32,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.234,0.058,47,0
0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.68,0,0.237,0,36,0
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.64,0.25,0,0.093,0.023,131,0
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.672,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,4.57,0,0,0,0,219,0
0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0,0,0,0.286,56,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.86,0,1.72,0,0,0,0,61,0
