@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
22,83,48,0,25,15,52,100,100,5
41,96,66,2,0,18,49,89,100,5
69,98,51,0,9,11,38,100,100,5
11,84,58,41,0,6,8,84,100,5
32,92,42,0,24,17,56,100,100,5
62,99,62,85,57,55,38,8,0,5
44,85,100,81,68,93,50,0,0,5
34,100,59,0,14,10,48,95,100,5
28,100,49,0,25,24,59,83,100,5
25,98,83,22,0,9,8,95,100,5
2,65,46,0,41,18,58,88,100,5
38,92,65,63,48,100,58,0,0,5
45,93,75,29,0,15,26,93,100,5
100,100,32,62,46,78,36,0,0,5
19,91,50,0,37,0,44,94,100,5
36,95,73,11,0,10,29,99,100,5
51,90,73,67,46,96,49,0,0,5
100,100,27,62,58,61,41,1,0,5
93,93,26,51,46,86,38,0,0,5
6,100,81,0,9,0,16,96,100,5
52,100,63,0,18,16,47,99,100,5
35,100,19,53,47,100,46,0,0,5
100,97,35,42,44,82,43,0,0,5
14,100,51,0,14,6,42,93,100,5
51,88,87,0,30,0,31,94,100,5
59,94,58,2,0,21,49,96,100,5
34,100,61,24,0,3,20,92,100,5
39,88,68,15,0,19,31,95,100,5
49,90,61,0,35,9,34,100,100,5
46,94,64,76,53,70,56,3,0,5
48,89,62,66,55,92,51,13,0,5
4,88,59,0,35,0,44,98,100,5
65,95,52,0,16,15,48,89,100,5
36,80,37,0,8,7,43,88,100,5
100,100,36,68,60,62,32,17,0,5
12,67,57,0,38,12,55,87,100,5
53,85,100,92,72,38,39,9,0,5
13,100,59,0,16,7,42,93,100,5
100,98,24,58,51,58,36,0,0,5
38,90,100,83,65,62,45,0,0,5
20,88,73,0,3,20,53,98,100,5
40,87,44,0,40,5,46,100,100,5
58,85,87,72,43,85,47,2,0,5
15,85,70,0,12,0,37,97,100,5
10,86,39,66,47,100,61,11,0,5
64,89,47,64,53,74,51,14,0,5
2,71,100,0,5,0,23,89,98,5
43,100,77,70,53,100,47,0,0,5
37,82,58,2,0,12,37,90,100,5
23,75,100,88,50,84,62,10,0,5
21,100,64,0,16,0,43,94,100,5
44,80,74,0,5,15,33,90,100,5
40,88,88,77,61,100,58,7,0,5
97,94,30,58,35,84,37,0,0,5
11,95,56,0,25,1,43,92,100,5
41,84,100,93,73,72,46,0,0,5
100,98,22,83,66,80,56,6,5,5
18,98,26,61,45,100,53,4,0,5
9,95,65,8,0,0,32,91,100,5
20,96,53,0,32,0,44,100,100,5
26,88,93,0,10,0,31,88,100,5
100,100,21,56,69,74,45,0,0,5
64,100,55,0,16,12,42,97,100,5
100,93,27,65,55,66,47,10,7,5
40,93,62,79,64,90,61,10,0,5
67,88,47,50,62,100,64,0,0,5
4,85,74,0,16,0,34,95,100,5
21,67,39,0,28,26,48,88,100,5
100,100,9,52,56,85,49,0,0,5
94,95,12,53,45,100,52,0,0,5
28,94,69,70,53,100,67,0,0,5
33,90,60,66,63,97,68,6,0,5
22,92,63,0,17,14,46,98,100,5
18,89,53,64,77,96,68,21,0,5
17,82,40,28,0,0,1,93,100,5
100,90,42,51,29,85,42,0,0,5
100,100,28,57,35,67,29,4,0,5
33,93,69,0,19,10,34,100,100,5
43,99,53,0,25,10,42,100,100,5
14,81,48,30,0,18,18,97,97,5
32,89,73,0,17,7,39,100,100,5
100,93,29,82,70,73,61,0,18,5
30,99,61,0,4,15,35,94,100,5
55,83,88,78,43,68,48,5,0,5
40,88,78,75,69,100,62,13,0,5
100,99,36,50,41,69,32,0,0,5
17,100,61,0,17,0,44,96,100,5
100,89,22,55,66,83,63,9,14,5
22,96,91,0,4,6,31,94,100,5
100,99,23,60,63,66,39,1,0,5
45,83,35,11,0,20,45,89,100,5
42,100,38,0,26,3,50,90,100,5
20,100,25,0,27,11,55,75,100,5
100,100,18,62,55,57,42,12,4,5
0,98,47,68,55,100,73,0,17,5
54,88,85,80,59,83,47,1,0,5
53,94,60,65,52,72,46,7,0,5
38,100,100,17,0,0,4,82,70,5
41,96,50,0,34,1,49,98,100,5
37,91,100,87,57,74,41,1,0,5
27,89,62,0,1,6,31,93,100,5
10,68,20,24,66,30,65,95,100,5
53,93,51,0,17,0,16,88,100,5
43,89,66,64,43,100,52,0,0,5
43,95,45,0,27,20,55,91,100,5
24,100,64,0,23,0,44,90,100,5
43,92,85,90,66,90,64,8,0,5
100,98,41,61,61,57,29,19,0,5
8,90,76,80,70,100,66,15,0,5
40,100,51,0,25,5,35,98,100,5
31,100,41,0,35,7,43,99,100,5
100,89,41,63,38,77,40,0,0,5
30,71,40,0,52,24,61,95,100,5
31,81,100,87,58,78,42,9,0,5
100,100,28,57,53,76,39,4,0,5
43,100,49,0,25,18,58,73,100,5
100,100,29,54,53,61,22,0,0,5
51,94,48,66,50,87,60,5,0,5
100,100,28,49,40,88,46,0,0,5
22,99,50,0,2,22,48,100,100,5
54,85,99,86,60,63,50,1,0,5
21,98,57,0,22,0,21,95,100,5
100,94,24,51,40,90,48,0,0,5
14,100,74,80,52,100,51,0,0,5
70,91,61,60,50,64,34,0,0,5
66,94,81,81,50,54,26,0,0,5
63,89,85,88,64,70,40,0,0,5
39,96,43,0,45,15,46,100,100,5
33,86,75,25,0,0,12,93,100,5
18,100,57,0,27,0,40,94,100,5
21,89,67,0,17,5,34,100,100,5
54,87,100,100,84,44,28,10,0,5
19,73,77,0,19,0,12,94,100,5
8,68,40,0,43,24,61,87,100,5
3,91,47,74,52,100,56,12,0,5
50,100,79,0,5,20,37,85,100,5
19,100,16,55,50,100,57,0,1,5
29,100,27,9,62,30,65,95,100,5
59,82,72,71,42,100,58,0,0,5
5,86,80,86,63,100,81,13,1,5
4,71,44,1,42,9,50,99,100,5
44,83,60,0,15,26,51,90,100,5
28,77,61,0,6,3,27,95,100,5
21,52,39,51,0,26,8,83,85,5
24,100,45,0,43,15,57,87,100,5
10,91,83,13,0,3,0,82,60,5
0,77,54,0,36,13,49,96,100,5
14,91,36,0,51,4,52,100,100,5
56,85,100,95,71,57,48,0,0,5
36,90,100,88,59,76,47,5,0,5
10,81,100,0,3,0,10,93,75,5
47,85,40,59,61,90,57,8,0,5
100,100,38,66,56,60,30,16,0,5
51,91,52,0,30,5,43,100,100,5
30,82,36,0,36,14,54,100,100,5
41,91,95,0,16,0,17,87,100,5
34,81,100,14,0,0,20,92,90,5
22,82,42,0,42,14,56,94,100,5
27,95,75,0,19,12,45,97,100,5
58,95,62,0,19,8,45,91,100,5
56,100,42,0,30,13,41,99,100,5
55,93,73,78,56,77,45,9,0,5
49,84,48,0,30,9,53,90,100,5
20,90,37,3,0,12,44,99,100,5
7,76,48,0,40,8,52,98,100,5
100,98,49,70,55,56,28,15,0,5
41,91,99,86,57,89,57,9,0,5
33,85,37,0,39,12,56,87,100,5
26,98,45,0,35,26,62,91,100,5
42,95,40,0,23,5,40,97,100,5
47,89,100,10,0,0,9,90,81,5
0,89,35,12,0,11,42,97,100,5
31,81,51,0,42,13,55,96,100,5
34,62,55,13,0,6,38,100,100,5
44,77,39,0,31,19,57,87,100,5
100,92,47,61,37,66,34,0,0,5
99,100,19,55,50,100,49,0,0,5
6,90,38,0,34,13,52,96,100,5
100,100,17,50,47,85,50,0,0,5
11,87,95,12,0,0,0,86,71,5
100,100,26,55,53,73,35,0,0,5
5,81,29,0,44,16,57,95,100,5
33,91,57,0,6,8,28,100,100,5
2,90,39,6,0,15,43,99,100,5
16,96,28,68,51,100,65,0,0,5
100,95,36,48,48,91,49,0,0,5
16,100,57,0,29,2,45,96,100,5
38,97,38,0,45,11,55,100,100,5
28,82,81,9,0,11,37,91,100,5
96,100,35,60,46,90,46,0,0,5
29,98,43,0,17,28,41,98,100,5
29,100,68,0,24,1,40,92,100,5
23,70,90,0,13,9,27,94,100,5
24,96,72,0,40,0,50,99,100,5
22,100,54,0,37,2,49,96,100,5
37,100,63,0,19,0,47,90,100,5
15,91,92,0,14,0,7,97,100,5
19,97,72,20,0,11,26,96,100,5
6,100,61,0,16,0,41,98,100,5
20,100,57,0,39,0,48,95,100,5
100,91,47,45,40,78,41,0,0,5
40,99,43,69,50,89,60,1,0,5
100,99,47,52,42,63,30,0,0,5
100,95,29,66,57,75,64,12,17,5
100,98,12,64,58,78,39,0,0,5
27,100,52,0,27,6,45,95,100,5
40,90,81,71,46,100,52,6,0,5
0,90,51,0,22,9,38,93,100,5
25,92,67,0,30,0,43,100,100,5
53,86,52,0,25,18,53,89,100,5
61,92,100,83,60,49,36,0,0,5
100,92,31,42,44,73,38,1,0,5
1,84,72,3,0,4,13,91,100,5
48,89,48,0,12,6,41,100,100,5
100,98,35,56,52,73,39,5,0,5
37,98,48,0,26,2,38,99,100,5
22,86,32,69,59,92,86,19,15,5
10,94,37,67,60,100,60,0,0,5
30,90,65,76,61,100,78,12,8,5
33,100,28,12,0,10,44,84,100,5
24,100,58,0,23,12,51,85,100,5
38,93,85,83,48,95,48,0,0,5
43,99,60,0,25,10,51,100,100,5
54,87,72,76,45,79,47,14,0,5
39,90,72,12,0,7,22,91,100,5
37,100,38,0,12,30,44,98,100,5
23,88,25,20,0,21,35,97,100,5
6,88,48,0,32,0,41,97,100,5
8,92,100,0,22,0,3,97,90,5
85,90,15,53,52,100,56,0,0,5
13,98,51,0,22,4,41,100,100,5
24,86,49,0,19,9,37,94,100,5
11,100,44,0,21,1,46,84,100,5
43,98,57,7,0,17,34,95,100,5
49,84,83,78,68,87,53,0,0,5
27,85,60,18,0,0,24,95,100,5
100,100,28,57,58,64,36,0,0,5
0,100,45,0,28,18,40,94,100,5
100,90,23,71,59,54,49,16,12,5
29,70,43,0,42,13,56,90,100,5
30,81,60,0,4,27,39,100,100,5
46,83,38,0,32,36,59,87,100,5
70,97,65,9,0,13,51,86,100,5
37,95,55,0,35,2,46,100,100,5
32,92,71,0,0,21,49,92,100,5
100,95,38,56,47,78,40,2,0,5
18,93,55,0,34,5,45,100,100,5
16,89,100,90,62,81,67,3,0,5
100,100,26,67,55,74,43,1,0,5
50,92,53,60,65,80,51,8,0,5
15,82,43,0,41,0,49,98,100,5
12,60,41,2,42,27,63,84,100,5
31,100,74,2,0,6,17,90,100,5
100,100,50,67,55,59,31,13,0,5
26,93,65,0,18,21,42,98,100,5
100,86,15,60,53,99,43,0,0,5
100,90,0,60,52,86,50,0,8,5
10,79,85,2,0,0,12,93,100,5
56,92,100,5,0,0,18,87,92,5
27,90,64,11,0,7,29,84,100,5
29,88,69,74,58,100,64,17,0,5
55,85,82,74,65,94,52,13,0,5
100,100,29,63,49,71,36,0,0,5
20,100,45,0,12,6,44,89,100,5
62,97,42,67,57,94,50,0,0,5
46,96,78,0,25,0,40,100,100,5
23,90,38,3,56,23,60,98,100,5
10,82,70,0,28,0,42,91,100,5
18,89,82,0,11,0,43,96,100,5
28,86,91,1,0,8,42,98,100,5
28,87,76,28,0,0,18,94,100,5
35,90,39,55,64,89,57,4,0,5
11,100,54,0,29,0,43,88,100,5
20,100,51,0,40,0,42,96,100,5
18,79,78,0,20,0,21,95,100,5
20,98,46,0,24,0,43,95,100,5
5,89,56,0,36,0,34,97,100,5
100,100,39,49,41,71,34,0,0,5
52,95,70,77,55,64,43,14,0,5
18,95,77,13,0,12,0,88,62,5
56,97,69,0,28,0,45,94,100,5
92,100,37,27,0,100,90,30,20,6
89,100,3,15,2,100,43,35,24,6
100,100,15,21,0,96,66,43,7,6
89,100,9,25,0,98,100,26,32,6
100,100,19,34,9,71,84,17,17,6
100,100,21,13,0,100,48,22,0,6
100,100,35,39,17,29,74,16,35,6
100,100,27,49,20,30,66,17,30,6
67,100,6,16,0,100,70,29,13,6
100,100,35,43,21,14,63,2,35,6
100,100,23,33,0,69,75,38,22,6
70,100,0,18,1,100,29,29,11,6
100,100,34,36,1,77,68,32,0,6
69,100,14,23,0,100,70,27,5,6
100,100,26,28,0,73,56,31,3,6
74,100,12,23,0,100,42,34,2,6
93,100,23,20,0,100,41,30,0,6
100,89,34,45,11,41,57,32,12,6
76,100,1,14,0,100,50,42,1,6
100,100,37,29,0,51,41,20,0,6
100,100,13,46,15,64,78,27,26,6
100,100,17,24,0,83,77,43,25,6
100,100,17,24,0,100,73,35,0,6
100,100,20,31,0,78,78,29,12,6
79,100,10,26,0,100,88,31,8,6
77,100,14,24,0,82,100,28,45,6
100,100,7,28,0,87,71,38,11,6
100,100,25,35,0,77,72,34,10,6
100,100,30,24,0,93,52,23,0,6
89,100,18,12,0,100,51,23,0,6
61,100,13,23,0,100,68,37,0,6
62,100,0,9,0,100,62,20,17,6
100,100,20,43,13,58,97,21,54,6
100,86,24,50,16,41,63,24,18,6
99,100,40,24,0,100,57,31,0,6
100,100,21,27,0,100,71,18,0,6
100,100,44,40,6,34,43,31,9,6
100,100,35,33,7,76,49,18,0,6
100,83,24,48,14,46,67,26,24,6
100,100,40,39,2,39,37,29,0,6
48,100,7,18,0,100,67,42,9,6
100,97,21,34,0,71,57,28,11,6
25,90,15,26,0,100,80,28,59,6
100,100,25,28,0,71,46,23,15,6
100,100,19,40,13,48,94,15,44,6
100,100,45,34,11,72,62,18,0,6
100,97,29,39,8,95,78,22,0,6
88,100,5,28,3,100,92,25,15,6
78,100,6,19,0,100,72,37,17,6
100,100,35,34,9,44,60,21,0,6
69,100,13,24,0,100,57,16,0,6
100,100,32,39,10,44,62,18,14,6
96,64,50,68,31,22,47,27,14,6
78,100,9,24,0,100,76,23,13,6
100,100,23,28,0,81,56,26,3,6
100,85,17,39,2,68,49,29,1,6
49,100,0,5,0,100,57,44,1,6
100,100,27,27,0,91,69,30,0,6
16,100,5,11,11,100,46,18,0,6
100,96,22,51,21,34,67,16,27,6
81,100,17,26,0,100,65,44,0,6
81,100,2,21,0,100,72,35,21,6
90,100,26,19,0,100,38,24,0,6
78,100,16,21,0,100,36,30,0,6
100,100,18,25,0,85,66,34,3,6
58,100,0,17,0,100,60,35,12,6
100,100,16,27,0,79,58,29,0,6
100,100,29,43,6,41,66,22,25,6
53,100,18,19,0,100,52,37,28,6
100,100,8,26,0,85,64,35,8,6
93,100,19,18,0,100,44,32,0,6
100,100,20,32,0,79,68,27,9,6
100,100,25,20,0,91,61,42,5,6
81,100,21,29,0,100,86,37,20,6
97,90,26,39,6,74,100,26,27,6
100,100,18,19,0,97,68,40,11,6
100,100,35,24,0,72,37,31,0,6
100,100,36,46,18,33,40,9,0,6
63,100,0,19,0,100,54,33,0,6
74,100,0,16,0,100,56,40,9,6
100,100,16,17,0,97,69,45,16,6
98,100,14,20,0,100,70,43,18,6
100,100,50,30,0,75,37,24,0,6
100,100,22,42,13,47,73,23,33,6
100,99,22,27,0,87,62,54,7,6
100,100,40,31,0,36,43,27,6,6
89,100,11,24,0,100,66,49,4,6
82,100,6,18,0,100,58,35,8,6
57,100,4,23,0,100,67,27,7,6
100,100,27,44,14,29,43,25,2,6
100,100,50,49,26,0,46,2,25,6
100,100,43,49,22,16,34,11,3,6
45,100,11,23,0,100,51,36,28,6
100,100,15,19,0,100,60,39,0,6
88,100,22,27,0,100,44,18,6,6
100,100,49,30,6,77,51,17,0,6
90,100,29,13,0,100,51,37,0,6
100,96,42,40,4,49,55,30,0,6
46,100,5,24,0,91,100,28,47,6
100,100,20,19,0,95,51,22,0,6
100,100,34,42,12,50,91,17,37,6
72,100,0,21,0,100,75,42,21,6
27,100,0,9,0,100,62,42,14,6
100,100,16,23,0,93,87,35,28,6
60,100,8,17,0,100,70,26,25,6
100,100,38,42,13,40,51,26,5,6
100,100,39,34,3,45,36,22,0,6
100,100,26,25,0,83,64,44,13,6
100,100,24,31,0,67,48,27,0,6
100,100,17,29,0,94,94,33,26,6
100,100,33,45,15,38,55,25,11,6
100,100,33,39,11,35,54,22,10,6
100,100,24,34,8,47,65,22,14,6
100,100,39,28,0,75,66,31,12,6
100,100,15,25,0,86,62,24,0,6
100,100,60,36,9,58,46,21,0,6
55,100,7,10,0,100,55,40,0,6
100,100,21,31,0,79,77,37,17,6
77,100,40,21,0,100,49,21,0,6
100,97,45,47,13,39,58,24,12,6
100,100,25,29,2,75,89,18,19,6
50,100,2,17,0,100,73,32,16,6
86,100,17,28,1,92,100,21,22,6
75,100,1,9,0,100,45,39,10,6
63,100,15,23,0,100,63,43,0,6
100,100,27,26,0,54,34,40,0,6
100,100,25,25,0,99,65,29,0,6
67,100,0,15,0,100,63,40,9,6
68,100,0,3,0,100,56,39,14,6
100,100,18,24,0,89,84,36,23,6
60,100,0,11,0,100,48,38,32,6
100,100,26,33,0,54,60,31,7,6
100,100,46,30,0,68,40,35,0,6
65,97,39,28,0,100,53,34,0,6
50,100,0,22,0,100,93,29,31,6
100,100,35,33,0,53,79,28,24,6
100,100,44,32,0,67,38,24,0,6
87,100,13,24,0,91,100,37,41,6
76,100,20,19,0,100,60,37,8,6
100,100,11,20,0,89,76,41,20,6
94,88,31,44,13,69,100,23,20,6
100,100,35,43,22,4,41,6,27,6
51,88,10,20,0,100,53,42,0,6
100,100,45,43,12,32,62,24,24,6
100,100,22,27,0,61,53,39,2,6
66,100,8,14,0,100,51,36,0,6
100,100,22,26,0,77,77,39,22,6
72,100,5,15,0,100,59,24,3,6
100,99,33,51,22,21,52,19,11,6
80,100,10,20,0,100,91,40,28,6
100,100,32,24,0,76,51,37,0,6
100,100,40,34,5,42,59,20,8,6
97,100,14,32,0,100,73,32,10,6
100,100,30,26,0,80,47,31,0,6
100,100,22,39,7,55,74,28,34,6
27,100,0,17,0,100,82,20,37,6
100,100,35,35,0,43,50,26,9,6
67,100,0,20,0,100,88,28,29,6
100,100,8,23,0,88,43,43,0,6
86,100,13,22,0,100,76,40,6,6
100,100,28,43,15,37,70,16,28,6
98,100,7,15,0,100,83,54,19,6
90,100,23,17,0,100,58,54,0,6
100,77,49,48,15,38,75,23,29,6
100,100,33,18,0,93,47,38,0,6
100,100,24,31,0,50,62,30,12,6
100,100,20,29,0,76,62,31,5,6
100,100,45,43,12,78,72,16,0,6
100,91,27,35,0,68,58,34,23,6
55,100,0,20,0,100,68,29,10,6
33,76,46,40,5,81,93,26,6,6
100,100,38,34,0,81,53,45,0,6
95,100,27,30,0,100,73,45,9,6
100,100,46,47,24,3,36,11,7,6
95,100,16,22,0,100,80,39,16,6
75,100,2,21,0,100,68,31,16,6
100,100,20,27,0,98,64,21,2,6
100,100,19,35,6,71,89,25,48,6
100,100,23,24,0,90,64,40,0,6
100,99,26,49,16,36,60,24,30,6
91,100,24,22,0,100,60,49,0,6
100,100,37,43,14,30,51,21,11,6
100,100,33,31,0,52,48,43,0,6
100,88,76,44,16,80,56,20,0,6
100,100,39,32,5,34,57,23,15,6
100,100,23,38,5,55,57,25,7,6
100,100,46,35,9,62,60,22,0,6
100,90,68,47,20,77,61,18,0,6
89,100,21,30,2,77,100,19,42,6
100,100,11,30,0,84,88,28,28,6
56,100,0,2,5,100,41,34,27,6
100,100,48,30,3,81,58,22,0,6
100,100,27,26,0,76,58,39,15,6
65,100,0,10,0,100,58,47,2,6
97,100,33,20,0,100,58,39,0,6
100,100,11,22,4,97,38,29,17,6
95,100,4,15,0,100,38,31,21,6
76,100,8,21,0,100,95,29,34,6
60,100,0,17,0,100,69,43,20,6
100,98,13,30,0,93,61,41,0,6
100,100,8,14,0,100,58,50,8,6
100,100,19,36,13,53,78,19,3,6
80,100,12,10,0,100,61,49,8,6
85,100,5,22,0,100,66,47,0,6
77,100,0,21,0,100,68,29,14,6
60,100,1,21,0,100,62,18,5,6
85,100,25,32,0,100,78,49,7,6
100,100,16,20,0,99,64,56,5,6
84,100,32,33,9,100,52,13,0,6
88,100,9,21,0,100,76,48,0,6
100,100,36,36,0,48,34,19,0,6
67,100,4,6,0,100,52,37,0,6
80,100,0,6,8,100,19,30,10,6
100,100,19,31,0,63,75,29,29,6
77,100,14,33,9,77,100,17,42,6
72,100,2,19,0,100,55,34,12,6
100,100,24,28,0,64,62,25,7,6
100,100,30,25,0,92,79,32,19,6
68,100,2,24,0,100,85,30,15,6
100,100,24,27,0,78,54,23,0,6
100,95,9,37,3,80,67,29,3,6
100,100,22,29,0,76,51,37,0,6
49,100,0,2,0,100,40,39,24,6
57,100,2,16,0,100,72,34,16,6
100,100,28,28,0,69,52,28,0,6
100,100,21,35,4,74,62,29,0,6
81,100,23,40,19,31,100,13,42,6
100,100,39,35,0,50,40,30,0,6
71,82,44,35,0,90,75,32,5,6
100,100,14,28,0,92,69,29,2,6
100,100,28,24,0,80,50,34,0,6
66,100,4,25,0,94,100,22,45,6
100,99,32,31,0,69,34,46,0,6
100,100,1,22,0,93,54,46,0,6
66,100,0,23,0,100,62,36,6,6
100,100,24,42,12,39,49,26,4,6
71,100,11,9,0,100,45,24,0,6
97,89,32,32,0,100,46,26,0,6
81,100,6,27,0,100,97,25,16,6
100,100,30,30,0,44,43,21,2,6
100,100,56,31,3,92,46,14,0,6
100,91,20,38,0,56,61,37,20,6
88,100,12,22,0,100,73,44,15,6
91,100,6,28,3,100,50,24,3,6
100,100,32,40,8,40,36,27,0,6
54,100,6,11,0,100,44,46,36,6
79,100,22,18,0,100,51,32,0,6
100,100,25,44,20,35,60,18,7,6
100,100,23,23,0,87,66,44,11,6
100,100,36,17,0,90,45,24,0,6
86,100,1,16,0,100,31,34,7,6
48,100,0,12,0,100,75,29,33,6
100,100,24,31,0,93,70,33,3,6
100,100,21,27,0,88,70,39,4,6
42,100,0,17,0,100,92,43,34,6
97,100,20,32,0,93,100,28,30,6
55,100,3,3,0,100,68,57,0,6
100,100,23,24,0,77,46,34,0,6
80,100,0,26,0,100,57,24,1,6
96,98,47,32,0,100,53,39,0,6
88,100,18,12,0,100,53,46,0,6
100,99,34,53,27,6,37,9,6,6
99,100,37,0,0,100,47,50,0,6
69,100,1,25,1,91,100,21,45,6
53,100,6,28,0,96,100,42,37,6
100,100,19,31,3,91,56,22,0,6
82,97,0,25,2,100,61,23,14,6
100,100,17,32,0,88,64,22,24,6
39,100,0,21,0,100,70,42,6,6
100,100,2,16,9,89,18,32,11,6
100,100,43,25,0,91,51,40,0,6
100,100,29,26,0,83,53,37,0,6
100,100,33,29,0,98,58,35,0,6
86,71,58,51,17,28,43,25,2,6
100,100,26,30,0,71,61,34,2,6
100,100,17,27,0,84,53,35,0,6
17,99,0,4,0,100,28,55,6,6
69,100,7,23,0,100,94,24,33,6
100,100,39,23,0,73,46,26,0,6
73,100,3,16,0,100,53,42,4,6
62,100,15,12,0,100,52,35,0,6
75,100,13,22,0,100,88,43,22,6
93,100,10,7,2,100,37,32,0,6
98,100,0,0,0,100,36,51,6,6
33,100,0,20,0,100,81,31,21,6
100,100,47,32,0,50,38,25,0,6
100,100,15,26,0,100,79,37,0,6
100,100,39,47,19,22,37,21,3,6
86,100,7,27,0,100,83,31,20,6
100,100,21,40,14,46,62,19,17,6
100,100,23,30,3,60,95,22,47,6
100,100,23,31,0,65,61,22,17,6
100,100,41,29,0,79,56,21,0,6
100,100,23,35,1,94,86,30,10,6
100,100,25,28,0,59,46,39,0,6
100,100,23,32,0,77,70,39,17,6
100,100,19,18,0,74,52,53,2,6
55,100,0,22,0,100,62,24,10,6
90,100,20,20,0,100,64,41,0,6
100,100,16,23,0,97,54,42,0,6
100,100,13,19,0,94,49,38,0,6
85,100,11,17,0,100,59,20,1,6
100,100,21,32,0,85,64,23,4,6
78,100,6,0,1,100,43,28,0,6
74,100,13,0,6,100,47,42,0,6
100,100,42,46,19,27,54,19,7,6
82,100,0,25,0,100,71,40,10,6
100,100,20,31,1,67,56,27,3,6
100,100,12,29,0,84,72,48,10,6
100,100,9,31,0,100,76,29,19,6
100,100,29,31,0,67,78,35,29,6
60,100,2,18,0,100,67,34,11,6
96,98,5,36,8,100,61,21,11,6
100,100,28,33,1,62,59,22,0,6
100,100,31,28,0,78,44,27,0,6
100,100,15,32,0,60,56,36,20,6
99,100,4,26,0,100,75,33,16,6
75,100,22,3,0,100,45,34,0,6
40,100,0,10,0,100,61,33,14,6
100,100,7,24,0,99,41,30,19,6
56,100,14,31,0,100,58,24,32,6
64,100,6,23,0,100,55,43,34,6
75,100,9,22,0,100,89,40,39,6
100,99,26,48,16,38,59,23,20,6
100,100,19,25,0,87,84,16,30,6
100,100,26,25,0,86,64,35,0,6
53,100,10,20,0,100,62,40,0,6
65,100,12,35,12,52,100,13,58,6
100,100,22,27,0,95,85,35,9,6
98,100,9,21,0,100,39,31,7,6
35,96,16,28,0,100,62,35,0,6
98,100,18,25,0,100,97,29,23,6
92,100,21,18,0,100,60,23,0,6
50,100,2,20,0,100,68,28,0,6
90,100,20,19,0,100,48,27,0,6
100,100,22,31,0,58,62,35,4,6
88,100,52,46,14,57,84,20,18,6
62,100,0,19,0,100,62,40,20,6
100,91,49,52,23,25,69,9,30,6
100,100,23,32,0,65,69,36,11,6
100,100,20,27,0,90,81,34,14,6
97,100,40,42,14,97,100,17,0,6
55,100,5,18,0,100,45,31,0,6
97,100,30,20,0,100,39,27,0,6
99,100,22,27,0,100,77,47,0,6
63,100,9,13,0,100,51,42,14,6
100,100,34,18,0,79,39,48,0,6
71,100,19,0,4,100,42,43,0,6
100,99,24,32,0,99,77,40,9,6
70,100,16,16,0,100,47,31,12,6
86,100,7,28,0,100,54,28,0,6
100,100,38,29,0,48,36,27,0,6
88,85,60,48,19,34,80,18,30,6
67,100,10,20,0,100,92,38,31,6
94,100,3,21,14,100,21,34,19,6
100,100,17,29,0,71,58,29,0,6
38,76,21,27,0,100,45,36,22,6
100,100,21,22,0,79,53,27,1,6
86,100,6,18,0,100,62,30,7,6
82,100,16,13,1,100,27,27,47,6
100,100,20,43,11,45,68,24,33,6
89,100,8,20,0,100,88,40,29,6
100,100,24,28,0,57,61,22,0,6
100,100,23,37,5,47,53,28,6,6
100,100,33,31,3,50,46,19,0,6
59,100,7,18,0,100,68,43,11,6
24,100,0,13,9,100,43,23,9,6
73,100,6,25,0,100,72,42,19,6
100,100,19,25,0,92,64,34,0,6
100,93,30,44,10,57,96,23,44,6
97,100,31,34,0,100,94,32,14,6
51,100,11,25,0,100,74,48,15,6
100,83,22,44,13,70,95,22,8,6
93,93,19,39,8,100,86,26,38,6
100,100,32,26,0,58,35,45,0,6
100,100,18,29,1,75,92,27,51,6
100,100,38,33,0,68,52,32,0,6
100,95,49,43,6,52,48,29,0,6
100,100,26,31,0,62,60,33,9,6
85,100,37,37,6,76,100,25,7,6
98,100,23,9,0,100,49,22,0,6
100,100,15,35,4,63,57,27,1,6
100,100,30,27,0,82,54,51,0,6
75,100,38,18,0,100,50,16,0,6
78,80,11,27,0,100,42,36,6,6
100,100,32,38,16,35,78,17,24,6
100,97,27,45,6,36,50,34,16,6
100,100,18,28,0,76,84,27,24,6
100,87,41,49,18,46,78,22,15,6
100,100,41,41,20,18,47,10,0,6
100,100,51,32,0,56,46,26,0,6
100,99,17,32,0,68,40,45,3,6
46,100,0,24,0,100,67,24,22,6
100,100,32,30,0,89,70,34,0,6
100,100,45,37,4,76,58,24,0,6
84,100,5,21,0,100,63,18,9,6
100,100,22,35,0,60,65,38,21,6
100,100,27,39,14,35,66,20,27,6
85,100,42,7,0,95,46,37,0,6
96,100,16,17,0,100,61,32,1,6
100,100,23,29,0,91,84,33,11,6
63,93,38,31,4,100,48,25,0,6
100,100,23,25,0,77,70,22,11,6
87,100,3,17,0,100,55,31,0,6
100,86,21,51,17,43,67,25,29,6
100,100,41,29,0,54,38,18,0,6
87,100,19,24,0,83,100,25,45,6
72,86,4,27,1,100,57,27,12,6
70,100,11,23,0,100,86,32,31,6
100,100,11,22,0,95,56,40,2,6
100,100,23,23,0,77,54,34,0,6
67,100,17,15,0,100,45,21,0,6
