@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
90,64,60,53,20,32,0,31,100,5
84,59,48,17,0,38,6,52,100,5
92,72,42,25,0,8,8,40,100,5
86,100,32,12,50,58,63,40,2,5
90,100,42,63,97,29,85,42,4,5
95,100,32,10,78,61,87,43,6,5
100,66,45,66,39,28,18,40,99,5
90,100,65,0,37,61,100,78,0,5
99,100,36,47,82,44,69,34,14,5
100,67,95,66,11,12,0,22,99,5
83,52,38,0,18,32,36,59,100,5
93,100,44,34,66,43,64,33,2,5
75,100,100,52,37,51,79,47,0,5
83,47,66,86,19,0,8,12,100,5
96,100,46,5,42,48,100,63,0,5
100,99,6,15,65,60,85,49,12,5
96,54,78,65,0,0,11,40,100,5
96,55,63,43,7,23,0,37,100,5
96,62,44,5,0,29,18,56,100,5
88,100,69,12,35,58,100,64,0,5
100,63,68,24,0,24,1,40,94,5
85,100,100,45,79,65,99,55,0,5
86,58,68,32,0,18,16,39,100,5
96,61,57,42,10,13,0,44,100,5
75,98,100,42,23,50,84,62,0,5
96,100,80,32,58,60,86,48,14,5
87,63,62,84,8,0,6,11,100,5
71,52,40,7,0,52,24,61,100,5
100,69,60,38,4,29,0,35,99,5
65,37,39,0,6,35,27,61,100,5
89,62,82,73,20,11,0,43,100,5
87,47,80,80,24,0,2,25,100,5
92,100,11,37,86,43,81,28,41,5
88,54,59,36,11,28,4,28,100,5
100,67,54,39,8,29,0,43,90,5
76,100,86,45,60,42,100,56,2,5
97,83,62,93,12,0,0,11,100,5
96,100,13,13,76,44,100,44,6,5
95,62,42,47,7,8,13,51,96,5
87,100,91,42,64,54,92,55,0,5
97,70,59,22,0,23,8,40,100,5
86,55,60,41,11,27,0,41,100,5
92,47,71,38,0,0,21,49,100,5
91,53,40,0,2,31,19,57,100,5
94,100,37,21,63,60,100,60,18,5
91,61,75,57,0,0,13,28,100,5
92,100,39,42,70,38,64,32,8,5
96,64,44,20,5,36,0,44,100,5
93,100,85,24,41,48,95,48,12,5
81,69,78,100,27,0,0,14,100,5
100,53,61,42,3,17,0,44,94,5
89,100,76,36,88,60,100,57,0,5
73,43,37,0,7,36,18,58,100,5
79,66,78,52,10,20,0,21,100,5
88,51,82,56,15,19,0,40,100,5
81,100,100,58,38,67,67,39,10,5
95,52,59,22,0,16,18,52,100,5
98,100,41,28,59,61,57,29,0,5
100,97,39,46,84,41,71,34,8,5
91,52,63,53,0,15,11,42,100,5
91,100,86,28,58,64,98,60,1,5
80,62,51,13,0,26,11,46,98,5
95,60,52,19,0,26,4,38,100,5
100,99,46,45,65,51,53,29,0,5
95,62,75,39,0,19,12,45,100,5
88,59,100,92,20,0,0,8,100,5
82,98,100,59,28,69,54,39,0,5
97,69,72,85,19,0,11,26,100,5
95,71,82,55,0,12,0,28,98,5
63,50,64,50,23,35,16,53,100,5
91,100,79,4,21,68,68,68,0,5
93,54,52,24,2,29,4,44,100,5
84,66,84,100,22,0,5,9,100,5
80,54,47,36,11,24,3,46,100,5
93,64,82,63,0,0,13,28,100,5
96,71,35,36,3,16,9,45,92,5
100,90,19,42,92,56,91,54,0,5
81,63,56,17,0,36,5,36,100,5
92,53,58,18,0,32,13,50,100,5
88,100,88,40,72,61,100,58,0,5
90,77,64,72,8,0,7,29,100,5
80,64,66,70,2,0,4,29,100,5
96,100,57,31,49,51,67,39,3,5
91,100,90,62,100,43,99,51,1,5
100,62,44,7,0,23,9,45,96,5
91,100,71,18,38,60,89,61,0,5
93,100,30,0,22,64,59,50,0,5
79,59,88,66,15,14,0,27,100,5
98,64,46,30,1,24,0,43,100,5
92,64,76,39,0,7,7,23,100,5
96,62,53,65,26,3,17,33,100,5
86,46,58,24,0,32,0,51,100,5
81,97,24,7,41,57,65,31,5,5
95,61,58,13,0,30,3,44,94,5
88,100,83,25,39,53,97,60,0,5
100,100,19,10,73,47,100,46,19,5
96,87,46,63,7,0,3,43,100,5
89,64,47,61,25,0,33,45,92,5
92,100,100,62,30,60,49,36,6,5
91,59,83,100,40,0,3,0,100,5
79,100,89,39,51,43,100,56,0,5
81,70,80,52,0,22,29,35,100,5
94,100,15,34,89,54,100,55,10,5
88,100,83,44,59,58,75,44,3,5
81,63,50,15,0,33,8,46,91,5
81,35,60,83,41,4,27,39,99,5
92,100,85,47,70,54,82,43,13,5
96,100,60,17,65,70,100,43,26,5
89,61,58,23,0,24,6,45,100,5
92,53,63,27,0,17,14,46,100,5
88,100,38,0,41,52,96,62,0,5
68,34,20,2,0,66,30,65,100,5
100,99,28,12,52,58,64,36,9,5
94,57,52,16,0,28,5,39,100,5
92,64,100,73,12,22,0,3,100,5
92,100,87,44,28,54,68,45,0,5
88,57,88,88,15,0,8,12,100,5
100,55,84,100,38,0,2,0,87,5
95,100,51,0,16,54,86,71,0,5
95,64,48,21,0,18,5,42,98,5
100,70,42,2,0,30,13,41,97,5
98,65,62,24,1,35,0,58,95,5
87,53,95,100,29,0,0,0,100,5
79,64,41,84,23,0,16,25,94,5
95,100,13,4,46,47,70,39,10,5
100,97,74,21,42,52,100,51,23,5
91,57,48,20,8,34,12,49,91,5
85,59,64,53,0,1,22,46,100,5
92,100,100,56,50,55,81,41,0,5
100,58,51,13,0,25,5,35,98,5
87,67,40,9,0,39,2,48,97,5
97,100,12,9,51,53,80,49,5,5
100,57,49,31,0,25,24,59,90,5
90,62,73,55,27,33,0,27,100,5
92,100,57,11,28,60,74,51,0,5
99,67,52,35,0,4,19,52,100,5
85,100,100,36,33,54,95,60,0,5
88,100,81,31,61,54,100,56,0,5
81,100,84,40,67,64,83,46,9,5
78,56,53,46,3,10,4,46,94,5
99,100,39,45,87,45,78,41,1,5
96,67,87,48,14,26,0,40,99,5
81,50,85,42,0,16,15,44,100,5
88,54,40,2,0,30,20,45,93,5
90,100,75,2,45,70,91,64,0,5
92,100,39,37,73,45,69,36,4,5
97,61,66,41,8,24,0,44,100,5
95,100,100,47,34,70,73,48,19,5
89,41,65,26,0,29,2,53,96,5
95,100,43,2,47,64,100,72,19,5
100,52,75,100,27,0,3,1,99,5
89,69,100,83,14,0,0,9,100,5
87,100,83,10,31,63,93,66,0,5
80,95,100,63,25,78,21,36,0,5
84,100,83,30,57,68,87,53,8,5
86,100,100,54,20,73,45,42,0,5
100,51,58,24,3,29,0,46,99,5
93,92,12,0,49,50,100,65,7,5
90,100,62,42,82,46,79,42,0,5
91,52,52,8,0,31,11,53,100,5
97,67,72,35,0,20,4,32,100,5
83,100,88,40,24,43,68,48,0,5
83,72,35,52,0,0,20,45,100,5
98,69,57,62,15,0,17,34,100,5
95,64,54,34,14,33,0,41,100,5
73,62,66,29,5,29,0,38,100,5
100,56,58,37,0,23,12,51,93,5
91,50,88,88,24,0,0,29,100,5
100,62,66,37,0,13,0,45,99,5
90,95,0,0,69,59,100,53,13,5
100,59,49,21,2,21,0,46,87,5
95,100,55,0,7,45,73,78,0,5
98,100,29,55,87,32,81,39,1,5
97,100,30,24,54,59,61,38,1,5
94,100,21,0,45,62,71,51,0,5
89,100,85,39,43,64,70,40,9,5
94,100,83,22,50,64,100,66,0,5
92,100,73,43,72,40,89,46,0,5
100,54,51,36,0,14,6,42,97,5
95,58,87,85,19,0,12,13,100,5
90,65,77,40,13,30,0,24,93,5
100,68,39,19,1,45,6,53,99,5
96,52,62,20,0,32,4,36,100,5
94,62,93,67,7,6,0,18,100,5
91,100,47,39,73,40,78,41,0,5
71,44,42,0,1,37,13,53,100,5
91,53,59,26,5,32,0,42,100,5
89,100,60,15,72,63,100,60,0,5
100,58,23,63,13,0,24,44,93,5
91,71,57,52,0,6,8,28,97,5
91,75,69,35,0,18,8,35,96,5
81,61,52,25,0,22,13,50,92,5
88,66,60,33,0,15,25,56,100,5
100,100,11,9,57,55,73,37,14,5
93,62,53,13,5,41,0,47,100,5
86,100,64,18,48,62,81,50,0,5
97,66,45,12,0,37,2,50,100,5
87,82,30,59,4,0,4,36,100,5
82,60,82,82,37,28,0,34,100,5
91,100,61,35,60,50,64,34,15,5
82,56,43,36,18,37,0,32,100,5
91,100,51,16,66,62,81,49,0,5
89,61,76,49,0,0,21,51,100,5
77,50,31,4,0,65,22,60,100,5
95,72,52,24,0,16,15,48,100,5
100,98,29,27,63,36,78,39,3,5
98,93,47,19,45,55,100,73,7,5
93,100,40,39,76,45,72,37,4,5
100,62,71,76,16,0,10,22,95,5
100,93,60,20,55,55,100,53,14,5
91,71,52,13,0,30,5,43,95,5
93,55,55,13,0,34,5,45,98,5
100,97,23,27,74,54,78,39,13,5
91,66,63,42,0,12,11,34,97,5
95,59,73,44,11,31,0,51,99,5
100,100,18,30,86,49,100,48,12,5
100,68,61,67,0,0,3,20,99,5
86,60,88,64,31,28,0,21,100,5
86,100,32,0,13,59,92,86,0,5
97,78,65,57,0,0,13,51,100,5
88,100,85,38,59,59,83,47,0,5
98,100,23,32,72,57,69,33,14,5
96,55,57,64,20,0,22,39,100,5
100,98,38,42,77,56,60,30,0,5
88,41,78,53,14,20,0,44,100,5
96,69,68,46,11,25,0,29,100,5
89,71,41,28,20,24,23,53,100,5
89,55,65,69,11,0,10,31,96,5
73,91,100,47,20,41,72,52,0,5
92,50,59,43,1,3,0,45,100,5
83,54,56,22,4,24,0,37,100,5
97,100,12,6,37,47,78,50,2,5
100,66,61,64,19,0,15,30,96,5
99,60,61,52,15,4,15,35,100,5
90,46,67,88,29,0,7,18,100,5
95,65,77,100,49,0,12,0,100,5
91,47,67,53,5,0,0,31,100,5
82,59,56,41,10,30,3,42,100,5
90,100,0,8,60,52,86,50,12,5
100,99,28,27,67,40,88,46,1,5
95,100,12,29,80,45,100,52,8,5
94,51,55,34,0,16,0,39,100,5
87,62,93,78,28,15,0,39,100,5
100,99,81,32,52,57,100,58,17,5
88,57,48,23,5,32,0,41,100,5
84,73,50,44,10,24,0,39,100,5
100,99,16,0,48,51,76,47,0,5
85,60,43,26,0,0,9,42,100,5
90,65,55,62,19,0,24,29,100,5
93,100,60,26,75,59,88,48,0,5
87,56,58,18,0,31,3,46,97,5
74,58,100,91,26,0,0,20,100,5
68,37,40,8,0,43,24,61,100,5
93,100,100,55,60,57,83,45,0,5
90,56,51,43,15,22,9,38,100,5
84,100,100,53,48,44,90,55,1,5
98,55,52,45,17,22,11,42,99,5
99,66,79,39,0,27,8,46,94,5
100,72,45,51,0,0,8,40,95,5
92,100,26,19,83,66,100,62,0,5
95,68,55,18,0,35,2,46,94,5
97,100,22,18,53,47,68,37,6,5
100,90,59,15,40,54,100,69,7,5
97,100,34,38,83,50,85,45,3,5
99,72,94,65,16,25,0,27,99,5
84,96,2,3,37,52,78,46,10,5
97,100,42,49,100,57,94,50,9,5
87,57,44,9,0,40,5,46,99,5
73,44,41,1,0,44,18,59,90,5
85,100,100,44,10,74,62,47,11,5
98,100,19,2,49,55,71,45,0,5
70,36,43,3,0,42,13,56,100,5
97,100,43,7,63,63,100,49,22,5
92,100,53,22,48,65,80,51,0,5
89,68,87,86,21,0,4,8,100,5
100,69,57,29,0,27,0,40,99,5
90,100,81,39,70,46,100,52,0,5
98,65,41,29,3,29,0,45,100,5
97,54,65,43,0,12,0,33,100,5
99,100,57,12,52,60,100,66,5,5
89,48,64,71,26,8,6,30,98,5
93,100,21,6,69,56,100,59,0,5
84,56,74,42,17,27,0,35,100,5
90,62,79,56,22,40,4,25,100,5
89,64,67,42,0,17,5,34,97,5
91,85,19,82,31,0,3,40,100,5
100,87,2,48,94,28,70,0,28,5
85,100,65,24,23,55,70,49,0,5
96,100,42,49,91,51,82,42,1,5
74,43,62,41,0,3,4,48,100,5
94,100,81,50,47,50,54,26,12,5
99,100,23,17,61,63,66,39,0,5
93,75,65,44,0,18,21,42,100,5
99,100,47,52,81,42,63,30,16,5
95,56,41,16,0,24,12,55,100,5
77,97,100,41,23,56,80,56,0,5
99,65,74,74,21,0,23,24,100,5
92,100,100,63,33,66,52,32,0,5
100,56,45,16,0,43,15,57,88,5
98,100,20,0,36,54,65,44,0,5
94,100,48,6,42,50,87,60,0,5
100,64,48,11,0,19,8,41,98,5
86,53,63,72,29,3,31,27,100,5
96,66,59,55,10,0,20,34,100,5
93,53,69,24,0,19,10,34,99,5
92,64,62,28,0,9,4,28,98,5
82,46,42,1,0,42,14,56,100,5
87,56,76,67,1,0,0,18,100,5
81,59,100,90,22,0,0,20,100,5
96,54,64,33,12,42,0,50,100,5
89,100,53,10,53,77,96,68,0,5
100,58,64,45,13,23,0,44,100,5
91,98,100,44,1,65,46,51,2,5
92,64,66,37,0,15,10,46,100,5
97,70,47,61,24,24,0,39,100,5
100,52,63,62,0,0,4,28,97,5
92,100,97,43,57,54,89,55,8,5
86,100,39,3,44,47,100,61,0,5
86,57,91,57,0,0,8,42,100,5
89,100,68,25,68,66,81,46,11,5
67,36,57,12,0,38,12,55,100,5
94,100,49,44,68,53,55,29,0,5
91,100,75,41,31,50,56,36,1,5
97,68,65,31,0,25,4,33,100,5
86,56,91,65,0,0,2,26,100,5
81,51,61,41,12,25,0,45,100,5
100,62,52,45,2,13,3,37,100,5
79,68,85,64,0,0,0,12,100,5
58,39,75,55,25,30,15,49,100,5
98,57,42,7,3,36,7,49,98,5
91,100,54,25,73,62,88,57,0,5
98,100,100,31,41,57,97,57,13,5
86,58,58,77,27,0,14,36,100,5
96,100,12,32,89,62,100,51,16,5
87,100,45,27,75,45,100,56,0,5
95,100,37,31,81,55,89,46,0,5
97,96,0,5,58,53,100,63,1,5
84,73,64,65,0,0,1,26,100,5
92,100,46,49,77,42,67,35,0,5
84,66,58,99,41,0,6,8,100,5
99,59,77,84,24,0,10,16,100,5
96,67,61,74,24,0,20,38,100,5
100,69,60,30,0,20,0,41,92,5
100,92,24,0,33,57,66,48,0,5
96,62,60,24,8,35,0,35,100,5
90,100,90,54,46,55,64,35,4,5
94,48,41,0,4,45,17,57,100,5
89,72,35,53,14,0,11,42,100,5
87,100,92,44,71,51,94,47,5,5
63,43,58,59,34,30,21,51,100,5
95,65,45,9,0,27,20,55,100,5
92,100,31,20,58,44,73,38,0,5
89,67,48,43,0,12,6,41,88,5
100,55,76,69,20,10,0,38,99,5
94,65,51,51,11,15,5,35,100,5
89,68,50,49,7,15,3,39,100,5
87,58,88,86,17,6,0,21,100,5
62,96,55,50,0,0,6,38,90,5
100,94,20,13,70,47,89,46,7,5
91,62,95,52,14,16,0,17,100,5
96,53,81,60,21,23,0,42,100,5
86,66,68,34,4,26,0,34,100,5
82,51,35,0,8,32,30,64,100,5
93,100,40,56,88,63,63,31,0,5
93,100,62,7,42,64,90,61,0,5
100,63,44,37,0,21,1,46,91,5
94,100,39,6,60,71,100,55,16,5
91,57,66,30,0,19,3,39,100,5
100,100,22,0,35,61,69,54,0,5
94,51,94,66,9,3,0,18,100,5
88,100,78,25,74,69,100,62,0,5
92,64,100,72,1,0,0,18,100,5
100,95,26,27,70,53,73,35,16,5
92,64,66,77,41,0,23,30,100,5
87,55,60,24,0,17,10,52,100,5
83,48,65,45,8,20,0,43,100,5
81,96,26,0,16,54,69,87,0,5
98,100,24,3,35,51,58,36,5,5
97,100,42,5,44,59,100,69,13,5
85,100,82,38,90,65,94,52,0,5
98,100,48,0,55,58,100,77,0,5
88,100,47,18,81,62,100,64,7,5
85,100,87,52,59,43,85,47,0,5
100,54,59,49,11,4,0,41,93,5
100,98,45,46,83,42,76,38,1,5
90,55,68,76,4,0,0,17,100,5
96,100,44,0,27,60,85,76,0,5
91,67,54,19,0,32,0,49,100,5
85,46,61,39,0,13,11,35,100,5
91,99,100,55,25,63,57,44,0,5
100,55,72,54,8,2,0,35,99,5
100,96,10,7,57,61,71,44,0,5
100,94,29,48,83,49,71,36,4,5
100,61,25,18,0,27,11,55,82,5
95,100,100,18,32,70,100,72,16,5
97,61,55,8,0,33,10,43,96,5
100,98,27,24,78,48,95,32,26,5
85,100,100,43,27,51,81,57,0,5
83,54,62,37,6,20,0,37,100,5
96,71,78,82,7,0,4,15,100,5
87,65,46,63,18,0,19,33,100,5
89,50,72,56,4,17,0,32,100,5
94,68,60,33,0,26,17,41,100,5
81,100,100,37,46,54,99,59,0,5
91,50,65,67,13,9,4,31,99,5
90,57,66,40,0,0,21,52,100,5
79,49,70,32,14,38,0,49,100,5
84,59,88,56,6,12,0,40,100,5
96,100,33,26,57,42,75,40,1,5
76,94,100,43,45,52,93,66,0,5
82,63,67,37,0,12,26,50,100,5
85,59,47,7,0,38,5,50,100,5
87,54,40,6,3,38,0,44,100,5
100,75,63,41,0,18,16,47,99,5
100,99,27,15,47,44,76,42,0,5
91,72,59,29,5,33,0,49,100,5
91,61,38,1,0,39,0,46,100,5
97,100,42,31,59,39,67,34,0,5
92,63,36,14,3,37,5,50,100,5
95,61,71,38,0,15,10,45,100,5
89,54,40,45,11,22,9,44,100,5
89,58,62,31,8,40,0,48,100,5
87,55,77,53,11,18,0,38,100,5
90,99,100,46,12,69,53,50,0,5
99,100,25,29,65,55,64,39,0,5
97,61,38,4,0,45,11,55,99,5
84,61,100,64,0,0,6,25,100,5
95,56,38,4,0,51,21,60,99,5
82,53,43,10,2,41,0,49,100,5
94,100,60,25,41,58,73,44,0,5
95,100,100,27,28,66,96,72,0,5
83,100,98,59,29,67,49,38,0,5
100,56,51,39,9,15,5,42,96,5
94,60,56,33,0,20,13,48,96,5
99,100,43,6,42,50,89,60,0,5
65,36,41,19,5,40,7,50,100,5
87,100,96,47,53,48,91,58,0,5
88,100,27,6,34,51,68,43,0,5
92,100,51,22,43,42,86,49,0,5
96,100,72,9,41,64,100,67,0,5
85,100,99,49,23,60,63,50,0,5
80,97,100,59,29,63,54,40,0,5
96,100,21,22,70,65,100,54,17,5
82,100,72,32,58,42,100,58,2,5
77,76,61,66,0,6,3,27,100,5
100,63,54,22,0,37,2,49,95,5
88,57,38,22,13,32,11,42,100,5
83,65,73,61,0,0,6,26,100,5
81,52,74,28,12,35,0,25,100,5
97,69,100,96,25,0,5,0,100,5
96,50,51,52,0,2,10,37,100,5
89,49,67,39,8,29,0,35,100,5
92,100,85,46,50,43,83,46,0,5
86,100,100,56,59,45,88,47,0,5
93,100,47,33,68,49,79,43,0,5
96,59,76,60,3,12,0,24,100,5
98,100,49,25,63,53,78,39,5,5
86,65,75,72,3,0,0,12,100,5
96,65,53,27,0,32,0,44,96,5
100,100,36,34,68,56,70,38,0,5
94,100,43,8,56,61,100,61,0,5
100,99,45,15,57,64,82,49,0,5
87,60,80,47,0,0,4,39,100,5
96,61,66,42,0,0,18,49,100,5
100,89,17,40,0,10,7,51,81,5
98,60,88,76,0,0,0,18,100,5
91,100,18,5,42,50,77,47,0,5
100,75,71,46,0,23,6,45,91,5
86,62,49,42,0,19,9,37,100,5
97,100,39,59,78,36,63,30,0,5
79,99,100,47,0,62,22,53,0,5
98,100,26,34,82,45,100,53,0,5
88,54,87,66,25,30,0,31,100,5
96,70,53,63,0,10,6,31,100,5
87,62,65,45,19,35,0,30,100,5
83,58,41,32,13,24,13,35,100,5
79,53,54,32,13,42,0,49,100,5
100,91,38,6,54,49,100,52,18,5
92,62,86,56,0,0,8,38,100,5
91,60,73,41,8,29,0,38,100,5
94,100,99,36,50,69,93,61,0,5
94,63,73,65,0,8,3,31,99,5
100,61,66,66,0,0,6,24,98,5
85,66,74,46,0,17,0,31,98,5
96,69,58,16,2,42,0,52,94,5
89,61,50,25,3,31,0,40,100,5
81,100,29,5,31,45,68,46,2,5
98,100,13,11,53,55,73,46,5,5
89,100,100,32,22,62,81,67,0,5
89,58,44,27,1,33,5,48,91,5
85,57,60,65,1,0,0,24,100,5
94,100,60,28,42,52,72,46,0,5
80,52,47,55,10,2,0,43,95,5
100,98,24,7,46,66,60,38,0,5
89,53,73,53,0,17,7,39,98,5
83,55,57,28,7,35,0,41,100,5
100,65,54,21,0,31,12,54,85,5
75,52,49,17,0,43,9,53,100,5
90,55,80,51,0,0,9,43,100,5
100,97,21,44,82,56,76,47,5,5
83,100,46,46,83,42,99,51,3,5
82,100,100,51,13,71,58,46,14,5
100,78,47,63,13,0,18,40,95,5
98,71,57,27,6,22,0,21,100,5
95,100,36,34,83,48,91,49,4,5
87,59,92,73,0,0,6,25,100,5
95,100,22,19,71,70,100,54,21,5
86,100,66,10,56,63,100,62,0,5
89,98,36,0,31,49,100,60,15,5
91,58,68,59,0,14,11,32,100,5
100,63,57,23,6,39,0,48,95,5
83,100,14,2,52,46,100,58,0,5
96,59,73,40,3,21,0,36,100,5
89,100,13,23,76,50,100,55,6,5
88,56,93,64,11,10,0,31,100,5
95,100,38,35,74,47,78,40,0,5
92,100,56,18,48,52,82,49,0,5
70,35,44,35,6,37,10,52,100,5
88,53,73,42,0,3,20,53,100,5
100,64,49,30,0,25,18,58,78,5
91,100,47,5,48,52,100,56,0,5
90,69,43,45,13,17,21,43,100,5
94,60,53,47,17,11,13,46,96,5
98,100,19,0,44,67,74,51,0,5
89,100,61,15,51,60,100,63,0,5
86,57,52,64,14,0,20,43,94,5
100,61,81,66,0,9,0,16,99,5
96,66,44,7,0,34,8,45,97,5
95,100,70,26,26,55,64,43,0,5
100,60,51,17,6,40,0,42,96,5
83,56,73,83,15,0,0,32,100,5
85,50,64,15,0,33,2,46,100,5
85,64,38,7,0,24,14,51,100,5
91,61,66,47,0,21,11,44,100,5
93,64,51,53,18,17,0,16,100,5
77,44,36,15,0,52,8,54,100,5
78,58,49,18,0,30,1,49,100,5
90,61,62,21,0,19,17,46,100,5
82,76,59,66,0,7,0,32,100,5
94,73,49,79,26,0,19,21,100,5
82,51,70,54,20,28,0,42,100,5
85,58,45,24,7,28,1,44,100,5
92,51,68,45,2,9,0,39,100,5
94,57,42,2,0,37,16,56,100,5
100,98,26,36,76,58,75,42,0,5
87,100,94,34,36,45,100,64,0,5
52,48,39,100,68,0,26,8,100,5
95,81,43,76,15,0,0,38,100,5
100,97,16,8,53,57,83,52,0,5
82,45,49,18,0,48,4,51,99,5
90,48,38,5,0,56,23,60,100,5
93,100,27,0,31,55,66,47,0,5
90,57,61,5,0,35,9,34,99,5
100,73,100,88,25,0,0,4,97,5
100,67,95,47,4,11,0,31,94,5
67,49,39,0,12,28,26,48,100,5
93,100,52,12,35,61,100,83,5,5
100,69,66,59,19,27,0,8,97,5
100,78,66,45,15,33,0,34,100,5
83,55,48,45,15,25,15,52,85,5
81,59,74,65,8,6,4,33,100,5
93,82,28,45,0,0,8,48,100,5
88,100,100,51,8,70,32,47,0,5
88,100,100,62,32,64,56,38,0,5
81,43,38,0,5,42,25,62,100,5
100,58,65,61,7,12,0,29,97,5
97,100,45,44,75,44,69,35,0,5
95,60,65,65,0,0,16,30,100,5
98,58,71,40,2,27,0,33,99,5
95,55,56,33,0,25,1,43,100,5
85,64,63,52,30,31,13,44,100,5
100,98,28,48,78,35,67,29,0,5
91,100,88,33,51,51,100,53,0,5
100,62,39,22,0,16,7,50,74,5
81,54,88,58,0,8,8,38,100,5
82,100,99,68,95,48,80,41,0,5
95,100,52,54,83,33,63,32,0,5
96,76,50,31,0,34,1,49,100,5
100,63,63,34,0,15,14,40,89,5
100,99,36,34,79,47,64,19,2,5
95,55,73,54,0,0,10,29,100,5
87,55,68,52,0,16,15,41,98,5
85,63,69,60,24,16,0,32,100,5
82,48,45,11,0,44,18,58,95,5
96,100,52,61,96,35,100,51,2,5
90,58,37,44,0,0,12,44,100,5
92,57,64,64,5,11,13,30,99,5
95,58,61,54,20,21,0,37,100,5
98,100,12,28,73,58,78,39,3,5
95,99,0,18,70,65,82,42,7,5
94,100,28,67,100,47,86,43,12,5
95,63,40,18,0,23,5,40,100,5
96,66,76,64,16,17,0,7,100,5
67,37,16,0,12,36,22,55,100,5
96,100,89,51,65,52,72,37,1,5
95,60,65,66,11,0,0,32,100,5
97,100,26,21,63,45,75,37,3,5
98,55,43,43,21,17,28,41,100,5
98,64,48,17,0,26,2,38,100,5
89,55,39,43,6,0,16,39,98,5
81,54,92,54,0,0,18,45,100,5
94,78,56,60,0,0,4,40,100,5
99,100,36,38,79,41,69,32,7,5
95,68,64,62,0,0,10,31,100,5
93,100,100,44,47,48,98,58,0,5
72,77,23,73,25,0,9,33,100,5
82,72,40,81,5,0,0,1,100,5
100,65,55,29,0,20,8,43,100,5
85,100,100,45,51,68,93,50,17,5
89,100,91,35,33,55,73,54,11,5
100,63,52,23,0,37,8,52,99,5
70,50,44,10,0,37,12,55,100,5
89,100,22,0,49,66,83,63,0,5
97,100,11,10,54,52,76,47,0,5
97,100,35,29,74,44,82,43,3,5
85,100,100,47,7,71,57,48,11,5
98,96,22,0,38,66,80,56,0,5
100,98,18,0,22,55,57,42,0,5
90,100,31,22,61,52,83,51,0,5
94,57,56,59,17,4,12,42,95,5
86,100,0,7,62,51,100,63,5,5
85,63,82,88,9,1,0,16,100,5
87,65,64,52,0,14,4,35,100,5
94,100,64,17,22,53,70,56,0,5
92,100,74,55,92,36,78,38,11,5
79,48,36,30,12,31,0,34,100,5
94,63,56,64,0,0,0,21,100,5
89,59,76,41,0,21,6,33,99,5
100,98,41,44,78,42,68,35,0,5
99,68,73,62,0,0,7,20,100,5
93,64,45,5,0,42,5,53,100,5
88,66,68,68,8,0,19,31,100,5
81,46,51,7,0,42,13,55,100,5
92,41,67,55,20,30,0,43,99,5
100,78,57,31,0,16,11,51,82,5
100,60,63,31,3,19,0,47,97,5
90,100,100,47,11,65,62,45,13,5
95,100,45,47,94,59,87,39,8,5
80,64,37,25,1,8,7,43,100,5
91,80,50,56,0,0,4,41,100,5
91,61,54,37,6,23,0,39,95,5
96,100,56,30,61,60,99,56,15,5
71,49,57,23,3,25,0,34,100,5
100,98,36,34,59,60,62,32,0,5
100,100,9,8,61,56,85,49,5,5
94,63,43,36,10,27,0,47,100,5
100,97,19,33,84,50,100,49,7,5
75,99,100,48,5,63,53,47,0,5
85,50,94,87,27,0,0,32,100,5
85,62,55,18,0,22,0,29,100,5
84,56,43,22,0,27,18,44,100,5
79,59,36,0,2,46,11,55,86,5
90,100,58,0,36,58,100,73,0,5
86,66,58,30,5,19,0,41,100,5
100,64,62,20,1,31,0,41,95,5
89,100,66,40,82,43,100,52,1,5
95,100,29,0,27,57,75,64,0,5
93,100,73,30,39,41,100,63,0,5
84,100,100,41,25,61,82,53,10,5
94,100,39,37,62,52,58,28,0,5
94,59,83,64,24,2,0,23,100,5
94,100,26,25,72,44,100,55,2,5
84,51,38,0,2,47,9,54,99,5
85,100,100,48,7,62,48,48,0,5
94,69,79,53,3,19,0,34,100,5
100,58,74,57,10,0,6,17,97,5
91,49,61,54,14,0,0,33,100,5
85,100,36,50,90,36,87,44,4,5
91,64,80,67,0,13,4,26,100,5
98,100,30,17,48,48,64,34,6,5
94,100,69,22,51,53,100,67,9,5
96,100,74,28,60,56,100,53,0,5
87,100,80,30,52,62,94,57,0,5
86,60,54,28,6,20,0,40,100,5
96,100,52,47,67,61,49,26,0,5
100,56,57,20,0,24,18,48,94,5
86,63,95,100,30,0,1,0,100,5
96,97,87,13,34,64,100,63,18,5
94,100,60,34,72,65,100,60,13,5
97,100,63,0,34,59,100,79,0,5
95,100,22,2,24,47,96,75,2,5
94,100,21,14,62,44,81,43,17,5
100,100,40,40,74,51,63,30,0,5
91,54,63,17,0,29,6,48,94,5
90,52,77,62,0,0,6,14,100,5
94,100,24,19,65,40,90,48,3,5
98,74,51,32,2,22,4,41,100,5
90,100,26,44,97,50,100,51,8,5
100,100,35,57,100,46,90,46,8,5
93,64,90,59,12,12,0,13,100,5
89,94,14,13,61,60,78,35,12,5
94,62,64,34,0,27,5,41,97,5
99,87,43,30,73,44,98,38,31,5
