@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
14.9526,2.4362,0.4982,-9.3635,3.0779,g
15.0599,2.4757,0.4482,13.5533,31.4724,g
24.6282,3.4084,0.2058,66.0273,9.3943,g
34.225,3.3154,0.2036,29.3569,5.7268,g
16.2913,2.9199,0.3115,25.7342,0.2439,g
20.8956,2.6498,0.3695,-10.865,30.831,g
25.2649,3.4509,0.1352,60.7593,15.92,g
12.7544,2.4533,0.4613,-20.6176,22.8837,g
12.4339,2.5832,0.3238,-22.5169,28.8406,g
11.8561,2.4048,0.4134,5.3921,27.748,g
22.0839,3.0665,0.26,56.1072,8.208,g
27.7174,3.4689,0.1617,59.1282,5.1684,g
16.9431,2.7435,0.4116,18.2243,7.3063,g
18.2275,2.5999,0.3769,41.3074,9.11,g
32.6559,3.5981,0.1342,30.696,0.794,g
20.7949,2.9266,0.2558,17.0607,10.691,g
23.1352,3.0953,0.3051,-11.8352,82.6024,g
15.273,2.6488,0.3726,53.1101,5.781,g
21.2148,3.2015,0.2201,28.6155,10.598,g
10.4337,2.3191,0.4556,-18.1403,25.7405,g
13.5471,2.7011,0.2706,33.3786,1.79,g
22.5723,2.9713,0.2041,70.5643,3.4486,g
52.4273,4.2823,0.0722,78.9373,2.596,g
14.5621,2.8293,0.3526,37.1621,3.241,g
12.909,2.4771,0.3833,20.5384,11.423,g
6.971,2.0512,0.7289,12.6902,42.201,g
37.7139,3.4756,0.2191,67.7417,9.1004,g
16.0301,2.6201,0.4245,24.6254,22.1841,g
16.5288,2.9952,0.3387,-20.0178,4.2561,g
14.5052,2.7627,0.3938,-18.1941,10.469,g
14.2196,2.5527,0.4818,27.6859,3.7348,g
12.8074,2.4479,0.3565,18.625,32.599,g
17.8932,2.7785,0.3297,25.7086,2.715,g
15.468,2.6628,0.3957,12.6949,26.996,g
14.5918,2.5955,0.3604,21.144,5.9751,g
25.569,2.7084,0.2603,-40.8882,1.6694,g
14.6847,2.7638,0.4496,-12.7168,6.259,g
38.2191,3.6877,0.2092,-40.7731,1.9969,g
23.0851,2.9602,0.3101,25.8116,9.5359,g
19.5815,2.5769,0.3444,-32.2305,10.1005,g
6.9323,2.1089,0.716,12.3351,74.355,g
32.7119,3.6197,0.2403,61.0854,3.4717,g
18.8759,3.0364,0.3384,44.595,8.203,g
10.4927,2.273,0.7947,3.0611,78.021,g
17.3212,2.7796,0.309,15.5476,5.722,g
18.8041,2.9523,0.2333,68.5888,28.0147,g
12.3735,2.7003,0.3908,-13.8276,1.2986,g
20.8356,3.0611,0.2632,-17.7058,5.344,g
15.8523,2.42,0.4068,-9.9218,62.0705,g
20.862,3.2316,0.2417,51.0709,3.9671,g
18.2119,2.902,0.287,25.4402,27.2776,g
8.2457,2.2553,0.6056,22.0444,11.0535,g
17.677,2.5629,0.4049,-12.9443,56.148,g
18.0164,2.6575,0.429,-13.9636,27.7485,g
16.6948,2.9652,0.3434,45.5756,12.2356,g
17.6169,2.4914,0.5,29.5774,38.85,g
15.9119,2.9167,0.252,62.8196,5.638,g
43.6324,2.8335,0.2465,28.4395,4.314,g
38.3756,4.097,0.0896,81.6191,5.2854,g
34.9071,3.2667,0.2922,18.4641,12.275,g
13.3096,2.781,0.3377,28.5821,14.3144,g
14.2138,2.4281,0.4104,-19.4808,39.776,g
16.1998,2.6128,0.3707,36.0025,11.4673,g
10.5732,2.3054,0.5594,19.5782,17.478,g
15.1933,2.7202,0.4724,28.622,2.9967,g
41.5354,3.5597,0.1177,85.6667,26.8401,g
30.75,3.5039,0.2899,42.3403,1.3658,g
24.5667,3.2654,0.2518,-45.4692,0.965,g
12.964,2.2776,0.4591,-8.823,78.7388,g
29.1223,3.8676,0.1309,74.5717,1.8365,g
16.2359,2.3997,0.4143,7.7218,88.9179,g
23.98,3.3601,0.158,56.0688,5.9768,g
10.1149,2.3936,0.5414,17.6801,1.9963,g
9.269,2.281,0.623,-15.1601,44.8022,g
15.596,2.6642,0.3489,51.4932,0.9472,g
7.5366,2.2765,0.5556,6.1563,3.777,g
25.5449,3.1623,0.3297,32.2398,2.62,g
11.6576,2.3865,0.5133,-10.3351,35.411,g
39.433,3.9338,0.1399,69.0485,1.2098,g
19.0735,2.2911,0.7161,25.194,74.308,g
21.5095,3.159,0.2982,40.895,6.69,g
11.0986,2.07,0.7489,6.6499,64.903,g
46.5165,4.154,0.0779,85.0486,4.854,g
14.2005,2.5263,0.4494,-22.063,3.3657,g
12.7421,2.527,0.3893,22.4613,1.1232,g
19.9313,2.5676,0.2625,30.6469,12.089,g
54.5583,3.3366,0.1336,65.7816,0.3649,g
25.7046,3.2446,0.2448,27.432,9.618,g
20.8249,3.0658,0.2682,-22.4056,2.354,g
10.5528,2.3909,0.6748,7.3418,14.894,g
31.4194,3.5101,0.2774,-52.0923,3.3315,g
33.8684,3.3503,0.2736,36.1146,5.5282,g
6.6608,2.1123,0.7413,15.1482,38.6953,g
17.4709,2.7906,0.298,84.4861,0.813,g
16.7983,2.5397,0.4214,-10.7423,12.4053,g
39.9652,3.4218,0.2351,39.5632,4.874,g
11.1694,2.2878,0.5928,19.3642,54.193,g
27.6602,2.8479,0.2172,-7.964,11.7922,g
11.779,2.0394,0.7032,-9.2812,39.212,g
21.713,3.0934,0.2379,29.4265,13.5997,g
21.7627,3.1841,0.2723,-25.3418,8.0679,g
15.7099,2.5257,0.4083,16.5066,10.995,g
15.3251,2.721,0.3479,20.5275,18.362,g
21.0274,2.8648,0.4096,19.2825,59.259,g
27.935,2.8848,0.3155,66.6867,4.4265,g
12.0626,2.3064,0.5037,7.948,18.549,g
12.7599,2.3454,0.447,-9.9032,15.1457,g
12.704,2.3847,0.5485,-13.9911,57.946,g
23.3574,3.3005,0.2148,31.0484,0.154,g
22.9029,2.5391,0.4393,-37.0878,1.555,g
10.0757,2.4456,0.6631,13.4959,38.527,g
22.5596,3.2477,0.1888,71.2976,5.054,g
20.8785,2.4639,0.3814,-16.8727,0.8302,g
29.402,3.2895,0.1833,49.0954,0.404,g
14.3158,2.574,0.296,13.597,21.5,g
25.3394,3.1279,0.2264,61.4713,8.6244,g
24.6091,3.2907,0.2084,25.2477,5.5798,g
12.8107,2.3531,0.541,-13.9132,8.542,g
9.4993,2.4338,0.4715,-16.6525,21.3597,g
10.398,2.2788,0.6158,11.3674,45.778,g
29.7453,3.3389,0.1467,42.5985,1.967,g
15.0309,2.5237,0.4671,-12.6929,20.0004,g
10.4282,2.3971,0.5892,20.3787,62.979,g
12.6966,2.673,0.3524,9.4996,24.192,g
10.5902,2.301,0.58,8.6577,8.38,g
20.4082,3.1411,0.2789,50.7135,10.364,g
17.3812,2.9413,0.3526,23.3878,7.4018,g
24.06,2.9146,0.2228,18.85,10.873,g
0,2.1055,0.698,0,81.1632,g
13.9772,2.8876,0.2979,48.8609,3.241,g
9.4391,2.273,0.4533,15.9289,63.511,g
6.2218,2.4378,0.6752,-23.723,9.2887,g
27.6518,3.4718,0.1859,53.802,17.073,g
21.7407,2.634,0.4042,59.0806,2.8508,g
32.4639,3.0228,0.2429,51.029,9.643,g
25.2966,2.7749,0.2603,-29.9227,10.9353,g
10.325,2.1688,0.7864,6.3717,37.04,g
11.939,2.0394,0.6941,-8.9284,59.206,g
16.315,2.6232,0.3738,19.9182,6.972,g
6.8049,2.2175,0.5636,-15.8779,35.715,g
11.4566,2.601,0.4637,14.9656,20.6302,g
17.2853,2.6744,0.3683,-26.2882,13.6027,g
10.369,2.3883,0.4458,18.7929,89.4684,g
13.4775,2.3997,0.7211,-11.211,25.9856,g
15.9885,2.9928,0.2806,32.6278,7.2636,g
18.2776,3.0765,0.2784,36.3041,0.851,g
11.8554,2.5781,0.3567,-21.9329,0.274,g
16.5447,3.0613,0.2171,-26.7368,4.933,g
13.1936,2.4158,0.3455,20.1504,15.0459,g
16.8653,2.5198,0.4471,-8.5647,24.663,g
44.0252,3.2686,0.174,54.5154,7.486,g
14.4318,2.2648,0.6141,16.5538,12.2095,g
17.6721,2.8817,0.3493,-16.3394,3.401,g
18.0296,2.8985,0.3373,19.6779,22.053,g
12.5449,2.3829,0.4928,-10.5968,42.3811,g
10.617,2.1508,0.7562,1.7092,77.375,g
16.7311,2.7585,0.3522,23.4397,6.5984,g
11.2635,2.6721,0.5106,14.5202,0.964,g
25.178,3.5681,0.1795,76.2647,1.141,g
10.5542,2.1703,0.5541,0.2587,76.9045,g
11.5193,2.2601,0.5934,3.9436,38.001,g
23.4441,2.781,0.2467,21.6247,15.8283,g
14.4796,2.5496,0.3977,14.7904,81.0686,g
21.8207,3.2536,0.2839,49.8945,3.048,g
11.6274,2.5563,0.4667,7.6668,22.822,g
25.2185,3.5661,0.1651,47.6896,8.732,g
21.4451,3.3062,0.1917,30.6774,1.594,g
29.5155,2.9963,0.2229,38.3185,3.237,g
18.0903,2.3997,0.3984,-19.2632,32.826,g
34.1256,3.6003,0.1504,32.5779,2.3411,g
16.5914,2.6698,0.4257,9.4802,34.221,g
20.18,2.7284,0.3738,-20.4143,78.7402,g
17.3036,2.5927,0.3321,11.4106,19.356,g
6.6819,2.224,0.7582,-15.5071,41.1662,g
18.069,2.8338,0.2346,-26.4839,0.699,g
23.3338,3.0699,0.189,110.17,10.8666,g
10.0671,2.3579,0.636,-15.242,0.9738,g
15.2041,2.3404,0.6575,14.0045,29.191,g
11.6024,2.1599,0.7128,-9.0283,39.403,g
9.6759,2.3598,0.7162,-12.7659,84.2593,g
11.9627,2.1973,0.6921,8.9941,39.702,g
27.1905,3.5818,0.1713,64.0017,0.715,g
39.4755,3.9903,0.1204,66.0291,3.8107,g
22.612,3.2496,0.2077,-25.4533,3.121,g
11.0088,2.2095,0.5864,6.1132,42.016,g
12.1882,2.6964,0.5332,17.3827,28.9777,g
28.0674,3.8144,0.1639,73.6066,1.128,g
16.2319,2.6048,0.3925,-14.3725,66.6354,g
9.6425,2.2095,0.6296,15.8398,20.5917,g
16.7441,2.6985,0.3684,20.7674,33.261,g
11.9567,2.6604,0.3388,-28.1013,6.987,g
38.8773,3.8841,0.1138,70.4031,0.813,g
24.0109,3.4905,0.2095,100.515,4.015,g
11.2814,2.4116,0.5736,5.8021,18.5125,g
16.8095,2.7782,0.2483,-34.8426,1.799,g
33.2622,3.5645,0.2295,71.2656,3.1589,g
10.5909,2.3483,0.6143,10.8736,13.325,g
27.6543,3.3523,0.2013,71.0633,5.7258,g
7.157,2.07,0.7064,9.3895,20.0419,g
10.9858,2.4141,0.5125,20.2358,50.4126,g
18.7991,2.7312,0.3324,17.8471,9.273,g
19.6101,2.9398,0.2723,15.7759,7.6682,g
25.2877,2.8122,0.3097,5.1213,54.3161,g
26.2593,3.1974,0.2685,48.1724,10.4307,g
31.5895,2.9566,0.3105,-68.816,6.244,g
16.9004,2.8096,0.3395,14.9852,12.8885,g
22.7532,2.7139,0.3227,40.3722,15.3487,g
11.1449,2.4878,0.5594,-20.7553,10.9799,g
17.7236,2.7016,0.334,-23.4143,12.113,g
11.3248,2.4023,0.4713,24.5807,46.602,g
19.14,2.666,0.2869,-12.193,3.7388,g
16.7296,2.7543,0.3116,16.4588,9.046,g
6.9149,2.1055,0.7373,13.4576,15.343,g
11.0009,2.2822,0.7311,-6.9109,69.1684,g
35.0643,3.9292,0.1366,72.1546,0.147,g
11.3515,2.4518,0.6431,-3.1136,25.1926,g
11.8362,2.1804,0.6997,-9.323,62.6968,g
22.8507,3.3797,0.2299,42.1381,6.54,g
20.8631,3.2208,0.2358,40.1842,2.6359,g
14.8601,2.3971,0.509,-14.8719,21.769,g
10.5498,2.2201,0.5783,-8.9074,18.975,g
9.929,2.2055,0.8162,7.8602,42.856,g
38.2364,3.105,0.3243,-34.8287,7.078,g
39.2607,3.5245,0.1494,70.0037,8.2692,g
9.0786,2.4191,0.8495,-10.1658,46.9567,g
10.8932,2.2967,0.596,-6.0171,2.3939,g
8.8371,2.301,0.635,9.164,41.9756,g
15.3868,2.7356,0.4191,24.32,3.306,g
10.5032,2.5099,0.3988,-12.7121,3.651,g
26.1042,3.1508,0.1548,-35,10.051,g
35.066,3.6719,0.1563,52.2989,6.811,g
6.9948,2.2055,0.7726,-13.795,6.208,g
8.7109,2.2068,0.5466,27.6114,6.025,g
10.8616,2.8636,0.4134,33.4458,4.419,g
36.6764,3.2163,0.1799,40.2426,24.992,g
37.8911,3.8427,0.1273,70.931,3.203,g
20.9011,2.7885,0.3092,21.8051,3.901,g
35.8026,3.407,0.1763,66.4311,2.787,g
10.0145,2.4464,0.5045,23.2522,0.534,g
14.4095,2.6154,0.2982,-12.2979,16.9458,g
25.2785,3.4706,0.2017,60.1734,2.3504,g
6.5065,2.1222,0.7396,15.6,79.5842,g
19.2463,3.0251,0.2671,-16.0502,8.9132,g
32.9152,2.9472,0.2021,-37.444,69.094,g
23.787,2.9462,0.2377,-9.3855,5.2291,g
17.8712,2.7118,0.3068,24.4809,16.679,g
16.222,2.8543,0.3804,44.7736,14.572,g
14.738,2.683,0.3921,-21.7731,12.395,g
19.8294,2.5378,0.2928,-21.2785,4.897,g
10.9023,2.4571,0.4921,19.317,33.5063,g
10.5832,2.1383,0.7855,4.5064,58.0375,g
19.3033,2.7585,0.3557,19.7179,1.0842,g
17.7737,2.3945,0.4234,17.9329,73.12,g
7.1998,2.0512,0.6844,4.9374,64.912,g
39.6099,4.109,0.0904,88.906,0.347,g
29.3594,2.9047,0.2802,61.7125,8.9889,g
32.5173,3.6431,0.2368,64.0615,2.662,g
0,2.2109,0.7877,-3.6483,59.9239,g
28.5607,3.4166,0.1713,62.872,3.953,g
16.4085,2.3953,0.4829,17.3911,60.543,g
11.727,2.6138,0.455,-11.8245,24.6893,g
22.3366,2.863,0.3605,22.5345,56.248,g
9.2136,2.2467,0.8215,10.054,47.441,g
10.6824,2.3444,0.6109,18.1267,34.0559,g
14.086,2.667,0.4521,19.5702,31.0402,g
18.3556,2.8513,0.2761,40.9286,1.7355,g
14.7616,2.4976,0.3879,48.2894,18.0583,g
18.334,2.5569,0.3551,20.1313,11.2109,g
10.056,2.3233,0.5131,-15.1356,35.913,g
12.5449,2.3608,0.5098,-8.6821,37.029,g
19.7691,3.0594,0.2372,43.927,7.6551,g
12.4765,2.472,0.4958,-8.4311,4.498,g
20.8103,3.0438,0.226,37.7755,4.25,g
11.1225,2.3598,0.4629,-17.6584,57.6127,g
23.707,2.7608,0.3469,29.9378,6.8354,g
26.617,3.5064,0.2103,53.0803,3.431,g
34.0896,3.5389,0.1585,65.1166,4.172,g
20.5255,2.8354,0.3506,-24.683,13.937,g
22.6144,2.896,0.2884,39.6822,4.603,g
21.6492,2.8007,0.2611,19.0826,27.155,g
22.4704,2.9845,0.2031,-44.3815,6.6543,g
17.715,2.6758,0.3439,18.4396,11.018,g
24.7001,2.7616,0.2892,-16.1469,21.8522,g
10.6743,2.2999,0.7619,-3.2605,84.3683,g
20.329,2.7683,0.3018,-6.9402,1.824,g
10.378,2.233,0.5205,-4.8642,73.6127,g
12.5429,2.4273,0.6019,16.2293,20.1518,g
25.7899,3.5026,0.1754,53.3354,2.7337,g
17.892,2.7551,0.2988,-24.0317,20.1401,g
11.2053,2.5099,0.5595,21.0159,8.288,g
7.3049,2.1538,0.793,10.2828,47.866,g
27.2356,3.2348,0.2679,28.0548,13.181,g
11.6572,2.0774,0.7197,-6.4504,36.458,g
11.0857,2.1156,0.7586,4.913,77.476,g
43.0125,4.0978,0.0933,78.408,0.365,g
26.8363,3,0.218,-62.6959,3.2824,g
17.5338,2.9574,0.2978,7.1308,7.3987,g
12.0898,2.4048,0.4134,15.7982,24.847,g
28.7008,3.9116,0.1438,81.5023,1.1204,g
18.8585,2.5688,0.4211,9.7393,65.808,g
34.4307,3.5638,0.1521,92.0847,23.4767,g
11.9997,2.5302,0.6401,4.528,5.4134,g
29.8525,3.8447,0.1419,53.1833,4.9318,g
22.5997,2.8707,0.2734,19.0335,23.816,g
18.1366,2.6767,0.2842,27.2091,17.38,g
11.943,2.5276,0.4837,11.5442,35.1784,g
25.328,2.8172,0.3123,59.3279,6.9898,g
28.1252,3.6172,0.1721,105.637,6.761,g
17.6938,2.7263,0.338,12.4763,3.3162,g
45.1884,3.8493,0.156,-33.2713,5.1478,g
16.1706,2.7316,0.4527,22.7043,49.1483,g
18.6005,3.0471,0.3122,39.5371,3.597,g
14.7584,2.5763,0.5066,-13.7969,10.7955,g
17.7759,2.4023,0.5703,10.8061,30.1602,g
19.0069,2.4594,0.4236,42.2336,78.558,g
22.0771,2.9571,0.2627,62.1973,7.795,g
11.9139,2.3747,0.6413,20.7127,82.4568,g
10.4792,2.3444,0.3891,27.3732,3.79,g
10.8614,2.2625,0.623,18.5321,16.8596,g
22.9807,3.1635,0.1599,44.6984,0.343,g
47.6012,3.386,0.0962,51.2048,19.589,g
13.5298,2.4942,0.5,-8.699,13.599,g
21.9916,2.9462,0.2377,-16.3513,23.42,g
15.3013,2.5459,0.5491,21.2193,7.388,g
15.1711,2.8106,0.3697,17.0961,9.6888,g
14.7328,2.2683,0.4636,-14.0867,45.87,g
17.5386,2.4969,0.4299,12.844,12.502,g
7.4626,2.1746,0.7492,6.4139,34.841,g
37.7636,4.1207,0.097,79.8479,2.3313,g
9.8459,2.2516,0.7899,8.4149,40.035,g
9.9926,2.2095,0.5679,-13.8665,26.5328,g
29.4889,3.4273,0.1525,47.3417,7.966,g
34.1336,3.2011,0.1259,-24.0401,15.5248,g
40.1229,4.0581,0.0987,79.6906,2.5861,g
18.8222,2.8192,0.37,-7.1612,10.666,g
7.2769,2.1508,0.7915,-10.7908,68.7907,g
10.5065,2.4005,0.5686,-16.8084,20.9345,g
34.6768,3.6885,0.1516,38.7533,1.4845,g
10.8444,2.2765,0.6878,-3.5824,84.0046,g
11.6372,2.2135,0.7217,5.7064,51.7751,g
9.6959,2.301,0.66,-18.686,2.664,g
17.2742,2.8785,0.2487,22.5909,13.5875,g
21.8888,2.917,0.3329,-32.4222,0.626,g
13.3012,2.6217,0.399,47.5338,7.673,g
23.1042,2.9906,0.2657,-22.9758,9.5163,g
11.109,2.4378,0.5511,-4.4399,52.56,g
26.1937,3.5336,0.1706,60.5693,0.0974,g
10.9666,2.2856,0.6114,17.8799,23.821,g
8.7308,2.5085,0.462,58.0497,18.453,g
10.5344,2.3936,0.5414,22.586,22.5743,g
17.3891,2.8837,0.4301,-26.1585,2.2087,g
10.3697,2.7642,0.3219,33.0502,6.61,g
16.1694,2.596,0.5475,25.7663,64.4501,g
17.5801,2.6915,0.3683,7.2154,4.9361,g
30.7355,2.8974,0.2584,-31.1872,14.911,g
34.0971,3.8268,0.1097,78.6473,2.127,g
12.2617,2.4735,0.5109,8.5433,40.1965,g
26.368,3.0422,0.235,40.136,29.392,g
29.3917,3.2994,0.3011,21.5076,2.5884,g
29.0348,2.9157,0.2635,25.8304,4.5394,g
7.2308,2.081,0.7386,10.6173,63.632,g
17.3463,2.6537,0.3418,39.8659,2.315,g
38.9729,3.8601,0.1286,47.2671,11.863,g
16.3194,3.0147,0.29,14.2359,5.6601,g
24.6979,3.0667,0.2341,-20.8241,2.4152,g
0,2.1055,0.7686,-17.1539,7.361,g
25.0038,2.9741,0.1911,72.404,2.292,g
11.4904,2.4771,0.6167,-20.5012,14.948,g
32.5417,3.4926,0.203,69.058,0.7895,g
18.1893,2.4257,0.4991,18.8192,68.308,g
11.7386,2.6091,0.4403,32.3912,14.5626,g
7.7487,2.2967,0.6566,13.8887,17.392,g
22.7916,2.8182,0.2705,29.6708,46.912,g
17.0324,3.0332,0.3085,56.8561,1.922,g
10.5486,2.4639,0.4364,-31.2745,8.17,g
12.2412,2.6964,0.503,-21.3713,15.563,g
10.2737,2.3551,0.4636,20.2804,13.6579,g
35.7037,4.0786,0.096,78.5471,1.7602,g
15.8765,2.5276,0.5193,-17.1298,3.628,g
16.4329,2.6527,0.3537,8.273,33.3063,g
13.3094,2.8195,0.3045,50.7503,8.079,g
20.3364,2.7631,0.3848,21.4525,44.6119,g
12.2549,2.2945,0.6193,12.6462,5.9657,g
16.3249,2.6776,0.3908,26.0992,0.2595,g
14.4125,2.5172,0.5015,-10.3786,32.2376,g
10.2759,2.2856,0.658,15.5873,44.7241,g
22.1223,3.1931,0.1679,77.8023,12.3059,g
20.7513,2.7455,0.3019,56.0095,4.151,g
16.8608,2.5185,0.4424,-12.7647,10.326,g
49.1218,3.4263,0.1206,-59.5665,22.7735,g
20.0584,2.5955,0.401,22.5903,81.7955,g
0,2.1477,0.7687,16.3489,19.7851,g
14.8833,2.7727,0.2987,34.732,3.757,g
15.3792,2.9159,0.2536,-10.2001,7.295,g
17.5785,2.7941,0.3454,39.0851,0.084,g
14.0666,2.7878,0.2999,15.8585,2.399,g
11.7264,2.0149,0.715,-5.0177,44.082,g
19.0017,2.6799,0.3615,26.1452,62.781,g
0,2.1477,0.7687,16.6562,12.5074,g
28.5245,3.5765,0.1655,94.825,3.2132,g
31.2378,3.555,0.2889,-52.7944,0.192,g
11.395,2.2683,0.4313,28.8359,9.9089,g
22.2841,2.7168,0.2438,32.0937,24.096,g
33.506,4.058,0.106,74.2013,0.8187,g
10.8931,2.1123,0.7722,2.3052,25.297,g
10.5804,2.2095,0.5556,-8.0881,13.462,g
19.5654,3.2019,0.1796,39.7685,3.022,g
22.2356,2.9706,0.26,29.7079,38.579,g
9.555,2.3589,0.4945,12.4124,2.396,g
21.3827,3.5211,0.222,56.5891,1.701,g
34.8726,3.5986,0.1804,43.4377,1.9807,g
11.9803,2.1889,0.6926,-7.4384,88.4375,g
18.7126,2.8561,0.2786,53.4838,3.8408,g
10.6264,2.2648,0.5489,18.97,62.1533,g
24.5245,3.1733,0.1939,26.6332,4.908,g
32.2394,3.8232,0.1293,78.0184,2.3937,g
19.2181,2.5453,0.3476,17.3244,2.288,g
8.0648,2.2122,0.589,18.9953,54.347,g
9.7133,2.4224,0.5142,-11.2529,3.7148,g
35.1567,3.2034,0.1909,38.1563,0.4799,g
11.3536,2.4764,0.5476,-18.5917,41.331,g
17.5866,2.7763,0.3197,43.7768,4.233,g
28.9088,3.0154,0.2568,-26.6902,75.807,g
9.4415,2.2788,0.6053,16.0281,8.982,g
20.5217,2.7067,0.3674,14.7196,46.2761,g
18.7657,2.5384,0.3849,-37.4959,31.805,g
18.2984,2.4306,0.3377,-14.7538,1.8311,g
27.7039,3.042,0.2469,-55.5527,4.772,g
19.8047,2.5877,0.3721,16.4199,13.233,g
17.6551,2.6053,0.3697,-4.5617,43.73,g
21.7309,2.7063,0.3127,42.2396,6.155,g
15.6641,2.4014,0.3929,-12.2435,42.499,g
19.6959,3.2777,0.22,67.0374,6.887,g
24.3501,3.3116,0.2371,2.3232,24.017,g
10.5094,2.3021,0.793,-4.1842,60.8194,g
25.2899,3.1725,0.1869,71.1917,9.836,g
12.7567,2.4183,0.4771,16.7979,45.306,g
10.6981,2.2945,0.6548,18.2835,13.098,g
20.5402,2.776,0.2915,-28.6326,11.0731,g
13.5516,2.5328,0.4809,32.6737,15.0744,g
12.8584,2.3901,0.5662,14.0295,8.459,g
21.9343,2.5072,0.3764,-48.6571,1.987,g
18.729,2.658,0.3626,-34.0911,9.2336,g
23.5163,3.1587,0.2096,28.3415,7.992,g
22.961,3.5732,0.2434,64.5106,1.147,g
18.0039,2.9279,0.3377,26.6055,7.802,g
23.9783,2.9814,0.2296,66.484,3.3652,g
11.1289,2.3365,0.5945,18.8123,27.2976,g
12.6843,2.5496,0.5529,18.8457,49.7552,g
20.1331,3.2525,0.307,49.3765,7.5444,g
25.593,3.3384,0.2785,81.6437,0.443,g
17.0717,2.5694,0.3854,20.737,33.5054,g
42.2682,3.6857,0.2056,15.3222,7.9479,g
16.1505,2.6175,0.4487,8.7649,45.808,g
12.0395,2.4281,0.4104,31.4508,8.3733,g
16.3476,2.7574,0.3112,-25.1399,7.9897,g
28.6052,2.6594,0.3242,21.024,0.9214,g
16.0567,2.8546,0.464,-6.0144,0.159,g
19.9646,3.0386,0.2113,39.4893,1.5361,g
29.6335,2.7255,0.2653,-52.5825,12.3224,g
12.7911,2.5798,0.4263,-14.9176,1.1917,g
12.8843,2.5434,0.5866,12.505,12.0487,g
45.978,3.934,0.1194,57.1757,3.809,g
11.3066,2.3502,0.6205,7.2908,67.376,g
20.4076,2.5447,0.3252,-26.9113,11.6695,g
7.4124,2.281,0.5759,18.8003,0.7557,g
21.8075,3.0412,0.2547,24.5385,11.0947,g
27.305,3.3701,0.2329,51.4345,0.512,g
12.0224,2.4969,0.4777,-21.2166,2.8978,g
17.1218,2.4997,0.443,7.9737,46.5411,g
19.5553,3.0026,0.3519,46.2738,2.788,g
12.9067,2.4646,0.4906,22.2017,13.097,g
7.4793,2.1717,0.7677,5.8926,76.6555,g
17.464,2.946,0.2152,26.61,9.259,g
16.6654,2.5192,0.348,-7.1735,1.1222,g
17.9084,3.0596,0.163,24.1922,7.042,g
9.6195,2.4698,0.522,22.7937,19.724,g
16.3098,2.7976,0.2805,30.5728,7.399,g
21.9124,2.8859,0.4148,-66.7009,3.883,g
9.3984,2.3962,0.6265,12.733,10.2591,g
20.3857,2.9533,0.2661,70.0259,8.94,g
17.9594,2.6794,0.3515,-3.289,19.206,g
13.5593,2.8028,0.3591,30.8741,8.021,g
10.6923,2.3096,0.7059,16.5115,46.1771,g
12.4933,2.3139,0.6553,24.4667,21.2221,g
22.1277,3.3672,0.3164,29.4729,2.2801,g
16.3028,2.7645,0.3147,-27.7421,5.3643,g
7.4803,2.1833,0.7738,2.2463,33.97,g
11.2356,2.2516,0.7339,-7.7891,0.3707,g
24.1569,2.8267,0.3025,59.9483,15.517,g
16.8473,2.7712,0.3014,-23.0564,2.746,g
23.6314,3.091,0.206,52.8409,5.0911,g
19.9761,3.2049,0.2583,33.2289,4.262,g
19.258,2.6959,0.2457,40.6714,13.747,g
11.0454,2.5072,0.5505,17.6704,14.948,g
22.724,3.0265,0.207,75.4384,1.732,g
14.4369,2.6449,0.4236,-20.6637,86.9663,g
13.503,2.8069,0.2746,-10.5913,7.4165,g
31.637,3.5569,0.149,59.7345,14.2235,g
20.6943,2.8426,0.2457,122.498,3.3939,g
12.2902,2.7214,0.2811,84.5137,30.297,g
16.7921,2.5815,0.4404,11.5784,72.2425,g
10.9776,2.2967,0.6515,-7.5574,20.2043,g
7.7124,2.3181,0.5769,12.3724,21.4331,g
26.6843,3.3079,0.2175,57.664,2.6208,g
26.2535,3.3316,0.2777,34.1751,1.125,g
12.8024,2.8235,0.3423,-15.7568,0.583,g
14.227,2.6196,0.4034,-16.8821,8.977,g
11.1422,2.2625,0.5519,4.6222,8.311,g
15.2831,2.4314,0.437,6.2083,54.769,g
10.6861,2.1123,0.7568,3.82,67.951,g
22.4191,2.6069,0.2818,16.1367,44.853,g
22.0752,2.846,0.4376,64.601,22.76,g
27.127,2.8873,0.2229,7.6962,7.658,g
11.6108,2.4526,0.5961,-84.3934,7.1941,g
25.8556,3.5283,0.1849,68.503,10.005,g
6.9559,2.2279,0.568,-14.3059,43.9124,g
18.7898,2.9948,0.2662,47.6613,5.801,g
6.6451,2.1538,0.7298,12.0469,52.6161,g
10.8785,2.2577,0.6077,18.4179,19.7637,g
12.0674,2.5139,0.3982,19.3256,7.6707,g
14.7151,2.4921,0.4155,36.0229,29.1805,g
6.9211,2.1861,0.7492,-13.8203,29.71,g
9.966,2.2683,0.442,-18.7555,14.518,g
16.7734,2.7259,0.4305,-12.7762,42.592,g
24.6175,3.1477,0.1779,71.0401,7.0799,g
16.5652,2.4116,0.438,6.9154,41.187,g
11.7439,2.4814,0.4422,-6.0232,12.7713,g
11.1346,2.0846,0.7572,-3.8248,83.3102,g
