@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
2.4786,5.3152,129.722,g
3.0103,5.6933,179.787,g
2.4023,71.0923,131.821,g
2.5682,4.562,154.621,g
2.6439,16.2512,278.832,g
2.3541,9.3744,180.579,g
2.5993,81.8671,120.263,g
2.1644,6.09,124.185,g
2.541,1.154,224.613,g
3.3691,0.3742,341.706,g
2.527,14.769,157.267,g
3.6848,4.0749,353.088,g
3.8676,1.8365,256.98,g
2.3909,6.9844,234.69,g
4.3829,1.285,283.482,g
2.7024,45.6085,72.9584,g
3.0026,1.044,208.319,g
2.6959,6.352,161.345,g
2.4175,23.863,158.232,g
2.9687,10.02,159.242,g
2.5792,48.5785,109.587,g
2.8055,19.4174,155.325,g
2.6781,1.517,207.855,g
2.9757,4.6486,239.087,g
2.641,16.54,188.322,g
2.5977,29.477,173.588,g
2.7952,2.634,279.831,g
3.0288,15.532,166.335,g
2.9047,8.9889,250.539,g
2.9307,10.223,186.284,g
2.8404,16.727,185.537,g
2.2068,72.274,201.773,g
2.2368,8.6385,75.586,g
2.9528,3.5551,261.138,g
2.2227,11.804,214.697,g
2.0774,36.458,190.893,g
3.2156,1.789,251.585,g
2.618,4.195,66.3042,g
2.7997,41.4223,252.418,g
2.754,8.299,165.147,g
2.7818,11.5544,228.715,g
3.0737,7.1658,126.571,g
4.1483,1.352,293.871,g
2.711,8.4716,208.873,g
2.9747,83.6828,156.651,g
3.2451,16.3555,241.144,g
2.7627,10.469,156.264,g
2.9861,23.065,257.026,g
3.036,6.3965,218.587,g
3.0228,1.765,237.11,g
2.4065,1.7371,227.008,g
2.632,2.0243,257.121,g
2.1189,41.2125,101.665,g
3.2191,29.81,246.753,g
3.5547,10.068,188.666,g
2.3856,72.118,31.7084,g
2.3181,21.4331,196.466,g
2.451,6.311,228.221,g
2.3747,38.543,39.9789,g
2.1222,44.9163,220.776,g
3.2604,11.531,206.449,g
2.1775,20.124,222.525,g
3.3748,5.219,267.886,g
2.769,63.944,56.519,g
2.6772,8.3777,174.145,g
3.6072,4.0898,223.593,g
2.9071,4.443,233.634,g
3.0904,7.211,182.731,g
2.9848,0.554,280.757,g
4.2939,0.217,287.088,g
3.234,1.452,220.406,g
2.6064,58.6846,76.8758,g
2.5465,0.391,286.53,g
2.3664,1.2543,201.751,g
2.3444,46.9743,144.217,g
2.5244,16.144,198.161,g
2.3054,18.231,47.9455,g
2.3793,47.746,111.772,g
3.8914,3.744,253.379,g
2.6299,36.2739,253.426,g
2.4698,3.893,137.655,g
3.6603,3.7332,281.179,g
2.404,27.5944,203.889,g
2.3454,3.3258,126.041,g
2.1508,9.294,230.809,g
3.0797,4.8939,241.569,g
2.3865,19.907,180.798,g
2.3304,74.4019,201.641,g
2.6053,2.303,144.529,g
2.29,10.8031,54.6152,g
3.6197,3.4717,369.271,g
2.1599,63.3662,122.916,g
2.5664,12.0409,153.505,g
2.3314,77.509,107.627,g
2.6749,13.175,243.835,g
2.5688,8.9595,111.141,g
2.9836,1.5129,91.7628,g
3.4746,0.1897,240.845,g
2.2589,15.833,170.767,g
2.4116,30.336,174.644,g
2.9109,9.72,129.326,g
3.1318,10.973,215.284,g
2.3483,49.2708,43.1147,g
2.8567,9.37,170.193,g
2.1629,65.6793,111.961,g
2.6345,46.219,78.9989,g
2.2889,21.912,175.706,g
2.29,31.469,208.955,g
2.4191,4.4326,228.773,g
2.3729,10.153,168.797,g
2.5888,17.7064,89.5001,g
2.5982,3.8455,82.6159,g
2.2122,34.9363,156.28,g
2.586,9.1817,246.247,g
2.2279,4.278,161.123,g
2.444,1.236,191.15,g
2.7846,3.517,194.961,g
3.4512,10.6894,224.172,g
2.4564,6.686,236.961,g
2.9809,6.444,166.948,g
2.1089,58.679,137.123,g
3.5681,1.141,254.304,g
2.4273,20.1518,176.131,g
2.4409,32.4415,173.549,g
2.4133,26.03,138.247,g
3.7561,1.975,260.012,g
3.1335,18.183,133.325,g
2.8606,3.3884,273.062,g
3.5334,0.812,347.069,g
2.1477,4.075,186.949,g
2.6618,1.257,308.174,g
4.2249,1.2147,219.917,g
2.1123,80.5502,207.262,g
2.7431,37.9,126.436,g
2.2625,9.527,182.602,g
2.7114,46.586,168.808,g
3.5974,0.514,244.51,g
2.2742,30.652,125.416,g
2.9863,3.097,329.22,g
2.3233,22.9248,176.229,g
2.9201,3.919,211.573,g
2.5883,21.4367,176.784,g
2.7451,61.037,201.23,g
2.8642,60.9026,53.0291,g
2.3636,7.346,207.761,g
2.5126,29.307,97.1445,g
3.031,14.976,220.277,g
2.2253,0.663,179.457,g
2.4541,58.159,125.414,g
2.9985,20.914,75.9685,g
3.6743,3.6974,242.699,g
2.0107,84.7568,164.049,g
2.7105,4.147,201.479,g
2.5231,14.853,162.479,g
2.0952,5.011,75.2872,g
3.4122,3.333,179.182,g
2.639,13.318,236.509,g
2.5587,64.525,379.307,g
2.5792,6.516,209.64,g
3.0214,2.3677,234.18,g
3.0137,9.3398,230.833,g
3.3502,0.894,357.044,g
2.9432,8.348,275.858,g
2.527,4.588,195.439,g
2.7589,28.51,138.822,g
3.0611,5.344,170.349,g
3.1486,2.8997,166.789,g
2.4609,11.5045,205.955,g
2.2368,9.259,181.938,g
2.9253,6.7587,206.623,g
2.6906,3.037,228.843,g
2.1021,4.344,134.69,g
2.8698,5.07,201.085,g
3.6494,1.7505,279.018,g
3.3429,12.8978,187.64,g
2.2553,89.4859,225.009,g
3.38,8.7641,174.065,g
2.4031,50.474,196.532,g
2.472,27.079,168.203,g
2.634,43.7063,91.0879,g
2.5927,19.356,214.45,g
2.3589,56.553,116.499,g
3.2981,0.227,245.034,g
2.3918,1.509,160.522,g
2.1123,70.14,138.836,g
3.9547,3.0301,346.717,g
2.1156,7.7055,193.761,g
2.7868,4.379,215.582,g
2.8079,19.0804,233.578,g
2.5459,39.5399,135.535,g
3.1547,15.4188,154.487,g
3.3946,28.387,179.017,g
2.9332,0.288,159.466,g
2.8287,16.007,132.66,g
2.1055,81.1632,169.125,g
2.7931,3.712,234.037,g
2.6454,15.562,212.939,g
2.3243,12.801,138.173,g
2.6222,52.118,161.718,g
2.6776,7.387,188.726,g
2.842,18.895,257.776,g
3.4227,4.4996,238.7,g
2.6263,6.363,281.319,g
2.2227,11.1686,176.879,g
2.4764,12.6618,233.439,g
2.934,2.267,193.064,g
2.7683,1.824,97.7648,g
3.5294,0.9791,225.895,g
2.7528,82.8542,158.252,g
2.7316,4.787,155.237,g
2.9661,6.372,239.169,g
2.2393,0.708,124.509,g
3.6874,0.7571,218.334,g
3.237,21.1032,216.032,g
2.1508,0.0002,210.212,g
3.0284,12.398,206.159,g
2.5502,0.8093,275.769,g
2.7243,40.603,70.9618,g
2.7616,41.911,52.4654,g
2.3627,26.131,152.444,g
2.828,4.7061,223.765,g
2.4631,9.9314,196.476,g
3.4661,4.447,215.524,g
2.9245,2.2482,243.143,g
2.5126,14.708,137.186,g
3.009,6.718,271.972,g
2.6857,5.373,245.467,g
2.8588,4.6173,180.392,g
2.281,9.0681,155.164,g
2.3263,65.7296,165.666,g
2.266,60.588,165.157,g
3.4087,13.77,230.517,g
3.2788,9.528,218.432,g
2.9405,3.4588,119.997,g
2.2405,63.5975,131.829,g
2.6212,35.001,170.008,g
3.0197,6.8408,291.206,g
2.9578,0.7045,197.527,g
4.0803,2.2634,272.689,g
2.5647,65.584,40.1184,g
3.2299,0.7458,378.241,g
2.1688,15.465,179.693,g
2.4822,48.887,45.0717,g
2.0917,5.13,186.44,g
2.1917,80.7484,163.041,g
2.0952,74.254,97.5924,g
3.1313,4.0577,268.331,g
3.008,18.15,175.542,g
2.2601,44.9555,163.376,g
2.641,0.5398,196.901,g
2.5179,10.1102,76.8999,g
2.3598,57.6127,151.036,g
3.184,4.248,270.309,g
2.3738,18.9207,189.14,g
2.7024,27.142,47.7515,g
3.0676,0.7239,208.016,g
3.6075,4.712,327.496,g
2.6289,42.686,179.12,g
2.8448,8.536,172.532,g
2.2188,34.906,158.878,g
3.089,6.083,255.59,g
3.105,7.078,356.713,g
3.2041,3.808,296.378,g
2.7336,9.4384,265.023,g
3.0925,5.4962,126.578,g
3.8699,0.211,72.582,g
3.04,1.747,265.065,g
2.5798,14.5319,202.706,g
2.6721,1.553,181.643,g
2.4893,27.67,170.51,g
2.8354,13.937,80.5694,g
3.8484,16.622,285.414,g
2.7267,9.364,143.668,g
3.4125,4.5116,391.28,g
3.3684,0.1363,194.283,g
3.2241,8.0874,257.71,g
2.574,14.3269,95.0606,g
2.723,9.0544,273.848,g
2.2,60.268,47.7054,g
2.5605,40.7357,204.364,g
2.9814,7.8899,195.593,g
2.4099,0.3082,262.888,g
2.4158,15.0459,217.084,g
2.3953,60.023,67.208,g
3.5433,0.883,256.077,g
2.1804,85.6648,135.751,g
3.407,2.787,324.019,g
3.0667,0.0796,213.279,g
2.3233,35.913,58.932,g
2.7716,6.297,223.441,g
2.2672,68.163,146.242,g
2.9031,6.4023,242.552,g
2.9248,7.8247,257.096,g
2.3683,15.733,361.282,g
2.7608,2.76,237.452,g
2.7756,8.356,193.48,g
2.7864,8.5216,257.041,g
3.479,2.9782,156.744,g
2.9731,22.8615,151.092,g
2.4362,3.0779,141.562,g
2.8777,8.4993,99.6344,g
2.2068,9.215,236.65,g
2.4014,17.161,49.7125,g
2.3464,1.4,229.922,g
2.7101,7.342,167.035,g
3.2848,3.3089,211.55,g
4.1425,2.217,216.879,g
2.9335,1.386,286.074,g
2.5832,28.8406,160.69,g
2.8454,1.809,157.242,g
3.3727,0.123,346.603,g
2.5514,4.1919,199.525,g
2.3971,26.0698,194.077,g
3.6819,1.806,266.12,g
2.2718,13.689,266.501,g
2.7376,4.874,272.68,g
2.4014,46.6417,199.281,g
2.2956,37.8541,136.774,g
3.3229,10.865,207.534,g
2.5038,5.8241,252.06,g
3.578,7.6181,197.258,g
2.8192,10.666,168.979,g
2.4518,16.068,167.917,g
2.7304,27.942,64.0094,g
2.5237,3.444,320.563,g
4.097,5.2854,187.745,g
3.3079,2.6208,336.483,g
3.4361,1.267,391.406,g
2.8058,3.6582,181.039,g
3.3443,10.5595,212.029,g
2.2799,13.0028,180.114,g
2.2188,44.0604,74.6269,g
2.6031,22.7129,87.4655,g
2.1931,24.993,53.4406,g
2.3522,3.0299,326.514,g
2.4886,20.852,114.08,g
2.7782,10.426,236.152,g
2.3971,8.667,124.895,g
2.6857,25.199,62.981,g
2.9472,30.388,79.3781,g
3.0519,0.669,172.864,g
3.0356,4.2004,238.259,g
2.6117,2.198,183.426,g
2.9017,7.9241,214.701,g
2.3847,2.0797,113.551,g
2.5132,9.1922,194.149,g
3.4214,8.6395,147.316,g
2.3118,21.279,251.667,g
2.5539,71.5113,172.217,g
2.8241,8.841,202.51,g
2.6889,0.933,269.535,g
2.9784,9.699,213.216,g
2.1658,79.154,206.592,g
3.3466,2.451,220.065,g
2.8482,12.26,234.002,g
2.6107,3.5355,226.558,g
2.5099,1.8931,118.268,g
2.6933,6.489,309.142,g
4.07,3.708,245.047,g
2.6998,0.8845,217.719,g
2.7218,26.6013,197.445,g
3.7361,1.932,275.424,g
2.6191,81.6368,229.061,g
2.8335,5.0238,276.312,g
2.8331,6.2504,228.147,g
3.5215,4.049,374.416,g
3.4713,22.529,277.398,g
3.0037,8.801,230.402,g
3.3601,5.9768,185.195,g
2.0774,54.5987,164.286,g
3.4379,8.7025,127.172,g
3.0822,19.6508,170.221,g
2.7547,52.3737,37.9962,g
2.8017,5.975,139.667,g
2.6656,5.1525,145.886,g
4.1876,2.423,341.018,g
2.5545,3.667,141.587,g
2.4362,74.5664,57.7231,g
2.2911,2.783,186.627,g
2.8552,45.0788,230.115,g
2.9545,17.205,112.518,g
2.3757,21.014,92.7866,g
3.2958,9.716,211.043,g
3.8822,3.6433,293.895,g
2.273,29.742,101.555,g
2.4472,24.1697,143.285,g
3.3553,8.8011,186.415,g
3.5289,1.797,219.94,g
3.6254,3.863,293.298,g
3.6356,1.466,276.856,g
2.2162,6.1193,205.452,g
2.5159,7.1943,217.903,g
2.5205,0.059,127.905,g
2.5563,5.534,107.999,g
2.2765,23.896,145.02,g
2.863,0.343,225.478,g
2.3979,29.859,221.867,g
3.0296,21.9881,294.823,g
2.5694,4.814,271.558,g
2.5605,83.8081,235.203,g
3.6254,0.098,282.26,g
2.4764,54.584,146.878,g
3.6151,0.1512,178.554,g
2.2967,0.3676,177.142,g
4.3492,6.602,315.346,g
3.1534,12.2293,244.394,g
2.6585,0.8496,171.977,g
2.912,19.182,77.932,g
2.977,5.8671,192.467,g
3.2438,2.258,300.6,g
2.5826,12.4588,225.281,g
2.3674,6.052,65.0976,g
2.1538,80.2685,129.528,g
4.0645,0.614,236.321,g
2.2095,20.5917,149.561,g
2.301,12.9151,188.061,g
3.2945,0.908,391.912,g
2.3664,6.83,231.83,g
2.8707,23.816,269.603,g
2.6955,19.4898,121.798,g
2.8142,7.886,215.599,g
2.0663,33.539,154.681,g
3.2671,1.892,213.191,g
3.1855,8.0894,142.784,g
3.107,6.5364,267.672,g
2.8528,33.818,45.7419,g
3.0828,4.1112,279.854,g
2.5185,6.8937,106.009,g
2.7105,80.473,65.16,g
3.3244,2.129,340.809,g
2.1688,60.7289,163.135,g
2.7749,39.8956,145.372,g
2.7885,3.901,203.146,g
2.5099,3.651,220.918,g
3.0276,21.984,269.68,g
3.0934,1.8504,282.056,g
2.4433,31.0686,206.409,g
2.1917,10.7959,182.91,g
2.7443,15.114,190.977,g
2.2776,78.7388,167.476,g
2.9012,7.7318,194.282,g
2.9564,2.973,221.133,g
3.0436,3.185,227.834,g
2.9188,20.555,155.08,g
2.9673,7.915,229.198,g
3.2053,1.086,328.602,g
2.5045,59.4159,145.616,g
3.3109,2.1682,317.364,g
2.0663,28.267,29.4987,g
2.4082,85.4134,208.726,g
2.4322,26.025,165.532,g
2.7574,7.9897,205.117,g
2.6566,0.0524,178.427,g
2.6435,74.7121,117.59,g
2.5478,5.498,148.639,g
3.0222,4.075,94.4528,g
2.6042,62.537,98.2473,g
2.8938,1.7138,245.793,g
2.6551,20.1203,179.184,g
2.2492,61.346,68.3739,g
2.1658,40.316,184.88,g
2.2889,26.193,136.41,g
2.8979,3.9947,198.627,g
2.0986,22.0884,196.27,g
2.4005,7.917,173.125,g
2.5752,6.518,242.106,g
2.8968,1.8823,246.867,g
2.6488,78.0997,93.7728,g
3.0894,0.1561,250.684,g
3.2033,8.519,245.152,g
3.1321,5.9111,251.347,g
3.0869,11.885,292.677,g
3.0247,8.3993,207.846,g
3.3728,11.8804,213.129,g
2.2393,76.831,86.2408,g
2.3711,24.043,141.249,g
2.4158,25.044,141.543,g
2.6048,66.6354,122.289,g
2.0917,7.8499,150.165,g
2.6015,48.7767,106.31,g
2.8274,10.213,190.592,g
2.2368,62.804,197.934,g
2.1287,79.812,39.1327,g
2.48,46.063,119.58,g
2.5605,17.21,112.254,g
3.049,2.0522,160.775,g
2.6048,24.237,250.624,g
2.7763,12.001,187.975,g
2.8264,81.7102,91.5303,g
2.472,14.999,159.003,g
2.9564,9.0373,237.338,g
2.9261,6.797,262.02,g
2.6217,7.673,174.283,g
2.5416,17.059,185.854,g
2.3927,13.4796,160.581,g
3.4386,2.3493,325.697,g
3.4044,1.2469,325.385,g
2.4771,20.868,182.71,g
3.0384,9.235,238.102,g
3.4218,4.874,336.315,g
2.7756,17.8601,156.924,g
2.4005,28.2924,158.395,g
2.5472,13.316,191.172,g
2.1414,29.838,177.742,g
2.6232,11.7582,138.647,g
2.2956,76.716,188.581,g
2.3107,40.354,152.901,g
3.0406,9.66,211.026,g
3.0959,4.86,232.168,g
2.8283,4.442,260.136,g
3.2499,17.622,189.833,g
3.4472,1.9326,252.607,g
3.2884,3.8131,334.194,g
2.9469,1.2832,242.224,g
2.9292,10.913,257.701,g
2.4935,1.445,138.6,g
2.49,9.3392,84.0178,g
2.5244,61.988,146.866,g
3.365,2.2043,200.034,g
2.7271,59.9787,157.675,g
3.1661,0.591,231.876,g
2.1945,81.1099,165.104,g
3.0763,0.794,221.356,g
2.1673,85.4703,102.541,g
2.4479,18.587,114.086,g
2.3829,11.6582,136.793,g
3.5667,4.763,118.546,g
2.4533,25.192,161.888,g
3.4583,1.4057,386.992,g
2.9943,4.3488,271.352,g
2.601,33.437,180.64,g
2.9398,3.8218,208.743,g
2.6702,2.1978,39.2314,g
2.6848,62.601,122.55,g
2.4401,16.7712,190.609,g
2.4793,4.8629,167.701,g
3.216,35.2665,85.5493,g
2.2956,47.246,153.197,g
2.7612,5.392,167.227,g
2.5821,25.657,166.95,g
3.6091,7.4474,233.582,g
2.9877,5.9184,158.071,g
2.3766,21.1247,162.2,g
2.1917,45.607,171.952,g
3.1452,1.66,195.176,g
2.8768,34.644,92.012,g
2.4976,33.5185,117.734,g
2.2707,44.34,217.042,g
2.1446,26.948,146.188,g
3.1982,3.1693,170.111,g
2.7122,2.7439,249.207,g
2.5641,8.451,165.174,g
2.3589,29.43,48.8985,g
2.1847,48.964,77.2833,g
2.5664,15.9742,162.96,g
2.9506,10.6379,161.199,g
2.6585,37.988,242.377,g
2.2175,6.445,206.629,g
2.9825,0.5867,221.858,g
2.2188,16.7337,132.238,g
2.7316,11.114,179.925,g
3.079,9.906,296.816,g
2.2601,29.312,259.82,g
2.9609,6.5852,161.699,g
2.6138,58.3585,200.181,g
3.5496,3.4608,289.818,g
2.5563,3.823,208.651,g
3.0504,1.0618,346.224,g
3.0835,42.931,88.1528,g
2.1538,26.524,62.3132,g
2.5289,1.4941,281.59,g
2.3646,89.6251,111.015,g
2.894,3.1709,272.43,g
2.7255,23.2283,149.83,g
3.0378,23.142,102.192,g
2.8968,0.2526,310.38,g
3.1438,3.0461,262.858,g
2.6309,1.3357,184.921,g
3.0451,3.0159,256.056,g
2.6201,6.6877,234.686,g
3.1494,11.295,206.449,g
2.0986,68.1257,69.6409,g
3.1276,2.2453,202.902,g
2.2878,7.916,100.254,g
3.3969,1.139,203.657,g
3.7978,1.304,280.941,g
3.1041,0.0753,212.201,g
3.1654,5.6692,134.926,g
2.5629,1.521,109.445,g
2.7582,68.2129,53.7854,g
2.3284,14.87,150.927,g
2.3118,9.4872,183.006,g
2.769,13.5322,181.907,g
2.248,18.7187,125.413,g
2.7892,3.8253,184.477,g
3.2221,8.6684,173.19,g
2.5922,9.2904,132.145,g
2.1959,17.8368,53.7308,g
3.6305,3.049,263.678,g
3.4678,1.192,306.838,g
4.1949,1.0667,340.679,g
2.8439,23.821,109.02,g
2.5112,7.113,161.221,g
2.7878,2.135,294.976,g
2.4631,25.929,183.843,g
2.6498,27.0844,139.546,g
2.4281,8.3733,232.854,g
2.3107,71.878,167.552,g
3.0828,10.734,280.705,g
2.4983,9.4546,166.389,g
2.3874,7.58,193.935,g
3.2508,3.2282,335.267,g
3.0596,7.042,150.983,g
2.7555,6.557,160.117,g
2.235,14.6227,218.0525,h
2.2439,84.4991,212.6206,h
2.4972,36.5934,66.066,h
2.6481,31.7151,165.2955,h
2.5781,87.1904,97.4652,h
2.5873,74.1206,240.7409,h
2.2636,50.4142,121.638,h
4.1019,31.3419,316.815,h
4.3399,16.1094,174.916,h
3.0566,30.2986,273.6688,h
2.8879,37.5843,244.0665,h
2.9654,14.444,263.93,h
2.564,59.8118,259.407,h
2.9251,24.4182,421.2666,h
2.5812,47.4316,145.2052,h
2.9325,41.862,114.123,h
3.4597,70.412,251.778,h
3.8389,40.29,282.575,h
3.4195,52.624,363.032,h
4.1841,0.4183,284.4439,h
2.9572,16.1113,98.1594,h
2.9012,29.678,259.9,h
2.3506,19.5339,260.9047,h
2.4688,22.4196,79.0676,h
3.2123,38.32,285.643,h
2.6991,18.3953,247.7279,h
3.0671,11.885,171.864,h
2.3684,48.6356,94.1986,h
2.9571,26.93,165.224,h
2.7945,53.803,78.5182,h
2.4594,12.1306,203.266,h
3.1019,9.6768,301.496,h
2.3771,68.4021,201.7485,h
2.6313,67.5262,139.5355,h
2.4654,40.025,153.225,h
2.477,49.079,142.0123,h
2.3263,42.2038,66.3873,h
2.9605,51.603,134.194,h
2.7105,46.44,185.932,h
2.9491,12.8929,111.09,h
4.0864,51.2142,235.7913,h
2.8485,26.7862,259.495,h
2.5944,7.219,159.861,h
2.8974,55.5748,100.2511,h
3.5602,24.82,73.8507,h
2.6849,74.8965,89.7345,h
3.541,86.5759,49.1527,h
2.7037,85.5277,76.655,h
2.6179,46.7456,196.1418,h
2.4025,43.4335,241.9764,h
2.8513,36.37,194.361,h
3.0869,88.7767,251.904,h
3.1391,17.189,151.096,h
2.2576,21.7229,147.6247,h
2.8644,24.0983,254.5445,h
2.4564,55.393,91.3761,h
2.9978,81.7163,136.4788,h
3.0357,39.6812,237.7258,h
2.9322,50.1467,243.994,h
2.6128,39.069,94.7686,h
3.8248,77,292.425,h
3.2843,15.6243,153.5856,h
2.7727,76.6779,119.501,h
3.4925,35.232,218.962,h
2.7476,6.3241,109.0673,h
2.4713,71.151,221.37,h
3.2153,17.2309,236.7739,h
2.6239,89.9076,225.9122,h
3.3302,43.407,246.6065,h
2.5857,87.3017,203.6814,h
2.5152,28.1573,261.575,h
2.6428,50.6821,106.7603,h
2.0986,56.408,113.423,h
2.4864,47.948,60.7816,h
2.6449,17.366,103.365,h
3.1896,69.6301,157.981,h
2.7238,86.5286,147.2552,h
2.6465,76.8503,234.0699,h
2.6707,12.3715,106.37,h
3.6516,65.4676,384.243,h
3.0887,86.6275,311.6682,h
2.3017,51.8845,128.1919,h
3.6206,22.611,256.504,h
4.8252,58.4804,223.3783,h
2.8814,39.666,192.845,h
3.0844,89.0528,144.557,h
4.4571,67.1736,291.994,h
2.4232,38.8998,77.8319,h
2.8497,25.5231,125.751,h
3.0382,56.935,200.131,h
3.9829,66.528,299.096,h
2.7024,13.392,136.112,h
4.4452,84.6145,360.7359,h
2.6821,43.0807,208.004,h
2.2028,60.4662,220.9806,h
3.2261,63.7389,329.15,h
3.3483,72.373,450.349,h
2.3294,11.12,94.6405,h
2.6836,85.2486,215.9216,h
2.3711,75.158,214.83,h
2.9469,80.8649,260.658,h
2.9042,81.9384,151.514,h
2.6222,23.723,175.025,h
2.9424,32.2782,198.3273,h
2.5923,5.0091,183.4009,h
2.6875,45.4343,107.5904,h
3.1178,21.8971,308.176,h
2.8436,64.5092,261.9053,h
3.2521,2.1049,228.522,h
4.3688,26.043,134.832,h
2.7889,25.286,95.5379,h
2.5366,40.056,103.96,h
2.708,11.6998,213.767,h
2.3775,58.2907,213.345,h
2.8269,53.9914,283.0713,h
3.6278,88.191,300.1919,h
2.6741,32.871,68.3571,h
3.0229,31.5144,327.4615,h
3.5099,52.5149,201.839,h
2.6886,67.1032,255.0153,h
3.4646,87.6742,264.825,h
3.39,76.3027,254.6223,h
2.6289,87.9369,70.7253,h
3.1303,72.2289,101.8665,h
2.7443,74.173,105.249,h
3.0118,77.811,244.884,h
3.5626,78.073,282.717,h
2.4583,54.4165,226.0597,h
2.5179,41.5306,173.5266,h
2.6015,10.996,200.068,h
2.4354,74.2971,222.43,h
2.7664,81.6438,99.425,h
3.9051,65.301,132.324,h
3.6944,12.3077,352.503,h
2.4346,46.7955,225.26,h
2.9965,30.6914,343.977,h
2.6037,76.589,179.275,h
2.4509,29.8353,121.9193,h
3.4132,45.862,343.319,h
3.2378,1.6992,376.811,h
2.6248,8.9835,204.068,h
2.76,42.7294,70.4155,h
3.52,25.7824,71.289,h
2.7302,83.9235,234.6044,h
3.9479,17.7686,170.6206,h
2.6716,82.5605,114.373,h
2.9326,45.2636,60.8011,h
2.6972,21.9175,345.3173,h
2.646,80.0427,63.7561,h
3.8976,68.7094,261.3684,h
2.9472,55.164,234.801,h
2.4631,4.6807,195.303,h
3.2143,26.2204,323.9282,h
2.6444,15.229,177.234,h
2.792,41.8462,195.129,h
3.0963,2.216,263.8434,h
2.2718,41.8017,67.9618,h
2.224,43.916,122.292,h
2.5434,51.391,151.427,h
2.596,7.2463,226.012,h
2.6218,1.8583,231.6696,h
2.4939,36.5224,129.896,h
3.3544,18.2276,264.7772,h
4.4476,85.7625,359.263,h
2.5843,87.178,214.602,h
3.4283,42.267,130.809,h
2.9976,2.844,285.506,h
2.5871,15.874,97.0245,h
3.5138,26.352,177.565,h
3.2118,55.772,268.641,h
2.5407,88.1171,97.4738,h
3.1438,41.279,207.923,h
3.1391,25.926,129.876,h
2.6212,12.7084,141.8997,h
3.0297,87.8069,134.4601,h
2.5315,27.758,199.32,h
4.1545,73.4484,331.2244,h
2.8089,28.306,196.273,h
3.4971,56.5044,292.4028,h
4.1365,68.0289,301.4364,h
2.5752,19.615,193.498,h
3.0041,14.3249,97.5481,h
2.5308,68.843,165.671,h
2.4589,67.1879,141.5462,h
2.8132,45.0927,240.166,h
2.4777,86.4343,158.3132,h
3.6003,78.833,353.398,h
2.8627,23.3886,195.078,h
2.3702,15.3501,93.2232,h
3.2208,88.8043,296.491,h
2.8904,17.4836,276.5422,h
3.0441,80.4293,177.7574,h
3.7935,45.182,260.996,h
2.8591,17.1893,174.841,h
3.1037,38.7303,299.8863,h
2.4025,68.3142,21.4704,h
2.6946,78.3458,237.187,h
2.4986,58.5472,213.0894,h
3.6151,29.7554,199.704,h
2.3738,19.662,79.7601,h
2.3512,87.066,210.852,h
3.0646,51.2316,308.8334,h
2.6889,47.9794,247.272,h
2.9175,79.5439,120.3123,h
3.5177,78.043,355.081,h
2.4407,38.0807,132.6536,h
2.938,38.0104,280.051,h
2.7889,14.5518,137.4607,h
3.2264,65.2268,253.9543,h
2.69,33.0732,99.3665,h
2.8139,65.137,153.985,h
2.8038,40.8581,61.4929,h
2.8457,82.4818,207.238,h
3.1612,47.5982,69.493,h
2.9193,65.517,194.405,h
3.1963,81.0645,179.2314,h
2.889,45.6762,286.955,h
3.0494,65.292,203.619,h
3.0046,39.212,298.2361,h
2.8323,74.4547,167.1817,h
2.637,72.4517,249.845,h
2.8639,55.6005,153.1258,h
3.3754,77.7234,41.0992,h
2.6998,9.9324,352.524,h
2.8058,50.569,156.868,h
2.3847,71.073,158.703,h
2.9566,76.6424,234.948,h
3.4461,51.668,182.822,h
3.1092,6.8589,70.2807,h
2.4935,42.537,214.279,h
3.7325,32.2366,317.194,h
2.4024,33.4663,266.9981,h
3.9939,84.6874,408.3166,h
2.9117,59.0647,225.907,h
2.6347,24.6072,265.7389,h
2.3082,50.1761,128.3896,h
3.52,25.7824,71.289,h
3.0728,6.1805,173.4926,h
2.8299,78.666,221.038,h
3.0974,44.5254,223.448,h
2.8065,1.6194,141.427,h
2.541,19.578,46.6216,h
2.8407,34.4339,127.81,h
2.7016,73.9862,103.854,h
3.3595,41.5633,237.3838,h
2.4928,61.9837,198.422,h
2.5611,24.0431,245.947,h
2.5877,86.9442,226.62,h
3.2238,24.561,322.381,h
3.8533,45.1222,211.5288,h
2.3604,60.9684,122.127,h
2.0774,59.7883,215.373,h
2.9023,88.8151,38.8028,h
4.0609,44.9189,240.57,h
2.4764,60.1685,217.647,h
3.7123,68.6247,370.789,h
2.6767,80.6287,112.5059,h
2.894,71.024,237.565,h
3.3006,0.7016,212.3744,h
2.7819,52.9751,214.3881,h
2.253,29.3263,123.2348,h
3.0376,47.1965,248.604,h
2.1058,41.0122,241.9691,h
3.8184,4.8536,354.826,h
2.6499,7.3515,108.6069,h
3.2208,83.2013,277.068,h
2.9044,8.8705,120.3721,h
2.8451,26.726,371.497,h
3.5938,86.5559,237.16,h
3.226,30.4817,232.841,h
2.4334,51.9827,203.0343,h
2.9978,71.2264,252.5838,h
2.4239,27.8311,141.2938,h
2.8918,47.2221,174.564,h
2.402,15.2822,218.9356,h
2.5551,50.1338,130.194,h
3.7197,63.2988,223.485,h
