@relation magic

@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
0.4174,41.337,g
0.0638,5.473,g
0.364,16.706,g
0.1528,2.099,g
0.2235,16.239,g
0.4717,79.5842,g
0.101,5.352,g
0.2308,4.2353,g
0.5219,22.568,g
0.2582,5.602,g
0.088,0.3837,g
0.088,0.358,g
0.2221,0.0253,g
0.571,84.6855,g
0.0542,3.175,g
0.1351,0.2339,g
0.2788,65.696,g
0.1252,52.36,g
0.2126,71.4495,g
0.1065,5.117,g
0.1486,5.4304,g
0.0996,11.24,g
0.2617,6.4229,g
0.0853,2.1269,g
0.0801,3.301,g
0.208,8.699,g
0.1138,6.1268,g
0.2169,39.691,g
0.3121,4.3154,g
0.1357,88.2424,g
0.4628,73.2939,g
0.0925,9.834,g
0.1992,1.676,g
0.109,5.719,g
0.2463,9.6758,g
0.3667,16.0923,g
0.384,1.9575,g
0.5358,44.6217,g
0.0988,16.521,g
0.2655,83.8081,g
0.1642,7.4831,g
0.3639,12.4336,g
0.4122,75.842,g
0.0935,21.611,g
0.2865,0.255,g
0.3013,86.453,g
0.1214,7.8252,g
0.3406,7.1894,g
0.088,5.515,g
0.5597,49.9518,g
0.2314,6.187,g
0.379,11.756,g
0.2734,50.598,g
0.1063,3.4486,g
0.1355,11.5205,g
0.3894,43.0032,g
0.1173,0.3795,g
0.2371,6.5706,g
0.2249,15.31,g
0.172,3.7892,g
0.2167,54.004,g
0.1674,2.652,g
0.0767,18.873,g
0.1642,0.347,g
0.3086,36.639,g
0.3819,62.1191,g
0.1061,3.4732,g
0.3497,17.6368,g
0.3212,6.442,g
0.1345,0.681,g
0.4393,80.829,g
0.2218,1.2447,g
0.2126,85.2337,g
0.1209,0.922,g
0.1507,6.5895,g
0.072,2.2189,g
0.27,0.7264,g
0.384,84.1758,g
0.1989,33.4374,g
0.2153,6.43,g
0.1571,18.3564,g
0.4554,58.209,g
0.1338,17.205,g
0.139,2.176,g
0.2046,5.841,g
0.2712,6.219,g
0.3837,67.912,g
0.1153,0.1015,g
0.1224,2.4654,g
0.1417,0.3742,g
0.2138,4.915,g
0.2538,1.257,g
0.2541,14.769,g
0.3102,28.298,g
0.1038,0.545,g
0.1971,6.6996,g
0.1803,38.082,g
0.4095,13.794,g
0.232,69.0844,g
0.434,79.386,g
0.4137,77.4,g
0.21,2.397,g
0.1573,8.8011,g
0.1237,6.1374,g
0.1267,18.7887,g
0.3993,55.5492,g
0.2377,69.3995,g
0.0878,0.209,g
0.269,87.1172,g
0.0974,0.279,g
0.2374,85.5644,g
0.0747,6.1616,g
0.0959,12.615,g
0.1749,54.262,g
0.3796,44.8022,g
0.1939,3.713,g
0.1429,2.7787,g
0.2841,37.4068,g
0.0613,3.994,g
0.2544,69.7,g
0.3,8.279,g
0.3671,53.008,g
0.0823,0.012,g
0.388,31.6781,g
0.1232,0.2442,g
0.4277,24.6194,g
0.2903,39.342,g
0.1356,13.5875,g
0.4098,79.2518,g
0.3686,10.796,g
0.3033,12.2494,g
0.1624,18.0525,g
0.2902,1.9439,g
0.039,4.854,g
0.2241,4.9577,g
0.2114,44.6119,g
0.2446,25.7775,g
0.314,4.141,g
0.1324,4.1776,g
0.1315,3.2824,g
0.1878,1.18,g
0.2577,42.462,g
0.12,2.1911,g
0.2163,32.3979,g
0.1513,16.194,g
0.2012,11.785,g
0.2408,1.0485,g
0.1482,1.776,g
0.0505,5.8385,g
0.0894,15.639,g
0.2475,3.154,g
0.1134,0.647,g
0.118,3.241,g
0.2387,4.111,g
0.3705,0,g
0.1782,0.3475,g
0.0419,2.266,g
0.1323,1.203,g
0.1862,33.824,g
0.2369,85.6181,g
0.252,1.209,g
0.2686,22.8621,g
0.1626,7.6147,g
0.2738,1.509,g
0.3177,22.232,g
0.0869,2.876,g
0.1604,15.9453,g
0.2358,36.551,g
0.189,87.736,g
0.1047,18.4779,g
0.4089,58.035,g
0.1849,1.112,g
0.3531,2.313,g
0.1731,5.0549,g
0.071,9.0921,g
0.1742,2.533,g
0.221,20.664,g
0.2143,0.4852,g
0.0658,0.6946,g
0.1598,24.9095,g
0.2161,23.115,g
0.3119,72.9346,g
0.1437,13.5301,g
0.1505,7.511,g
0.1916,43.391,g
0.2876,18.12,g
0.3544,54.01,g
0.029,12.6281,g
0.1189,3.0461,g
0.0801,1.7327,g
0.0922,22.924,g
0.1173,1.2638,g
0.1218,2.158,g
0.1386,88.4473,g
0.2912,74.4102,g
0.1572,0.9822,g
0.0987,5.4106,g
0.1912,4.732,g
0.1685,5.5986,g
0.082,2.404,g
0.3845,58.404,g
0.285,5.647,g
0.2435,14.244,g
0.1059,3.4828,g
0.1842,0.101,g
0.1961,8.72,g
0.0769,0.216,g
0.226,9.8315,g
0.3638,21.666,g
0.43,18.547,g
0.1576,6.377,g
0.0713,3.635,g
0.1571,16.472,g
0.185,1.23,g
0.2724,25.048,g
0.0891,7.653,g
0.2192,57.5441,g
0.2228,7.923,g
0.246,3.7685,g
0.2656,1.699,g
0.2345,8.256,g
0.2584,31.413,g
0.2884,37.992,g
0.2577,4.861,g
0.1955,8.782,g
0.2521,0.5897,g
0.186,17.4336,g
0.1279,1.189,g
0.1638,43.7885,g
0.2943,43.188,g
0.1761,22.5804,g
0.0899,0.227,g
0.232,86.4267,g
0.163,0.143,g
0.3307,71.0923,g
0.2386,2.334,g
0.1047,0.704,g
0.1657,0.9563,g
0.3373,62.969,g
0.0938,4.734,g
0.0897,29.8,g
0.1279,27.354,g
0.2527,6.251,g
0.2538,3.4605,g
0.3421,22.8702,g
0.2971,15.77,g
0.3981,28.062,g
0.1724,4.379,g
0.0406,1.285,g
0.1468,14.844,g
0.1045,4.1168,g
0.3151,1.663,g
0.2326,5.3161,g
0.2781,14.103,g
0.0984,0.1495,g
0.2005,11.6029,g
0.115,12.3916,g
0.2185,27.6552,g
0.1653,3.3695,g
0.078,7.07,g
0.1775,1.299,g
0.1159,2.701,g
0.0735,1.3186,g
0.2598,61.3805,g
0.3796,26.5117,g
0.1572,3.335,g
0.1814,11.958,g
0.2149,0.9552,g
0.0804,0.188,g
0.0852,8.161,g
0.448,56.222,g
0.1187,1.7337,g
0.2077,11.3175,g
0.1966,1.7038,g
0.4105,52.6161,g
0.3011,52.56,g
0.2665,52.227,g
0.1602,15.634,g
0.1357,8.1095,g
0.0595,3.2776,g
0.3293,8.7515,g
0.3767,63.395,g
0.0923,2.6846,g
0.1438,8.012,g
0.1639,8.1352,g
0.4139,50.6846,g
0.1821,55.85,g
0.1451,9.599,g
0.1354,21.5092,g
0.2715,29.5051,g
0.1826,6.381,g
0.4068,13.3891,g
0.1403,8.538,g
0.3225,82.0949,g
0.4152,85.4646,g
0.0832,5.239,g
0.1042,0.6463,g
0.2362,9.6722,g
0.1728,3.5131,g
0.0995,2.8918,g
0.3544,37.2203,g
0.2271,12.229,g
0.0919,6.772,g
0.1746,0.472,g
0.1427,4.985,g
0.2251,5.1421,g
0.3163,85.4703,g
0.194,82.0874,g
0.1594,0.804,g
0.1212,10.5073,g
0.0899,3.6338,g
0.2891,33.034,g
0.2523,9.2321,g
0.1353,24.096,g
0.3101,26.1461,g
0.1391,1.125,g
0.0715,0.6137,g
0.1039,3.96,g
0.0994,1.621,g
0.1633,3.316,g
0.3163,36.6026,g
0.2094,11.757,g
0.3909,0.076,g
0.1558,7.598,g
0.1593,3.915,g
0.1656,0.864,g
0.2087,17.721,g
0.1717,5.9571,g
0.1475,1.2137,g
0.1025,4.8351,g
0.1101,4.043,g
0.1708,0.833,g
0.1527,15.5205,g
0.0981,6.761,g
0.1601,32.615,g
0.2431,65.8,g
0.2494,23.675,g
0.1547,0.813,g
0.1336,16.397,g
0.299,4.632,g
0.3343,30.898,g
0.1805,18.706,g
0.2947,8.407,g
0.2032,24.5664,g
0.409,15.733,g
0.1796,6.0528,g
0.2672,2.0243,g
0.2178,0.9654,g
0.1653,25.9457,g
0.1394,2.045,g
0.2849,31.155,g
0.1742,4.714,g
0.3705,2.323,g
0.3075,9.1044,g
0.2088,19.496,g
0.1001,6.3353,g
0.0584,0.5982,g
0.1802,10.5513,g
0.2533,63.511,g
0.1717,79.959,g
0.1076,87.6718,g
0.1286,11.4188,g
0.388,9.197,g
0.2966,5.061,g
0.1404,2.516,g
0.3224,14.3432,g
0.145,1.7074,g
0.2108,7.0622,g
0.1499,13.753,g
0.0667,3.744,g
0.1854,89.9535,g
0.2844,61.3024,g
0.3446,87.0857,g
0.0331,2.5599,g
0.3562,33.539,g
0.3365,58.4118,g
0.1249,13.988,g
0.4213,10.302,g
0.3245,21.4331,g
0.1488,1.9931,g
0.3575,0.9738,g
0.1658,9.621,g
0.1139,0.091,g
0.2297,10.8561,g
0.14,7.7318,g
0.0858,5.9768,g
0.256,2.396,g
0.3888,78.5401,g
0.3031,0.039,g
0.1031,4.6584,g
0.1988,7.006,g
0.097,0.916,g
0.3266,33.547,g
0.1526,0.471,g
0.1086,4.2131,g
0.2109,29.477,g
0.144,17.772,g
0.1011,5.6351,g
0.1211,6.769,g
0.3165,31.4965,g
0.2118,13.928,g
0.1173,23.358,g
0.0621,14.1164,g
0.265,14.669,g
0.1643,3.355,g
0.2328,24.204,g
0.1003,4.134,g
0.2204,17.1332,g
0.3099,67.7358,g
0.2237,9.9089,g
0.4226,25.883,g
0.1518,72.786,g
0.1168,1.775,g
0.1772,4.257,g
0.082,2.7843,g
0.2919,21.068,g
0.0643,22.7735,g
0.1247,9.2202,g
0.1215,1.039,g
0.2664,42.8808,g
0.2622,15.2359,g
0.1784,0.885,g
0.1924,7.9012,g
0.2804,3.08,g
0.2492,15.737,g
0.1208,10.45,g
0.2317,26.3559,g
0.1939,30.8085,g
0.175,8.7606,g
0.1965,31,g
0.3763,7.675,g
0.0979,6.4531,g
0.2541,13.042,g
0.1695,17.38,g
0.3699,7.066,g
0.194,1.9453,g
0.2774,4.941,g
0.166,15.842,g
0.1211,8.909,g
0.3898,36.086,g
0.1478,15.231,g
0.1815,13.846,g
0.152,40.24,g
0.1348,13.2931,g
0.1817,2.9065,g
0.2412,0.986,g
0.4585,29.838,g
0.0924,1.513,g
0.1905,77.961,g
0.2115,1.9751,g
0.3734,28.267,g
0.075,5.245,g
0.1346,7.7732,g
0.0527,4.109,g
0.1501,3.9756,g
0.2415,66.9996,g
0.4474,28.1521,g
0.417,25.071,g
0.1726,2.37,g
0.3107,5.0165,g
0.1812,1.282,g
0.1434,8.648,g
0.2482,36.429,g
0.1321,4.4742,g
0.0843,1.0564,g
0.1753,2.035,g
0.2883,2.0243,g
0.1758,22.1398,g
0.3874,76.9508,g
0.1748,87.2246,g
0.3072,26.112,g
0.1968,30.129,g
0.0702,5.667,g
0.2051,13.838,g
0.3556,58.1539,g
0.1516,4.53,g
0.3945,71.829,g
0.5951,38.836,g
0.4035,12.9273,g
0.1049,0.5765,g
0.4455,55.8846,g
0.1332,10.179,g
0.0964,1.5723,g
0.1164,1.296,g
0.1584,0.226,g
0.438,4.672,g
0.5723,78.748,g
0.1105,3.082,g
0.249,34.4836,g
0.1832,46.617,g
0.299,23.341,g
0.1404,2.6617,g
0.0493,0.252,g
0.2801,47.669,g
0.2192,8.0769,g
0.2503,36.997,g
0.1887,10.721,g
0.1764,5.8992,g
0.1759,31.796,g
0.1114,1.067,g
0.2859,14.824,g
0.3138,36.0888,g
0.1812,47.1879,g
0.2336,20.91,g
0.0971,7.564,g
0.3352,10.828,g
0.3832,3.9937,g
0.295,45.173,g
0.5818,30.754,g
0.2424,26.632,g
0.2121,0.3082,g
0.3209,8.648,g
0.0926,0.0796,g
0.2107,8.344,g
0.154,17.2309,h
0.0764,57.8273,h
0.2223,29.0695,h
0.055,13.4448,h
0.2451,9.7212,h
0.435,64.1385,h
0.0589,8.9361,h
0.371,68.2545,h
0.3686,16.065,h
0.0406,26.1867,h
0.2797,58.7225,h
0.0979,68.2236,h
0.163,67.662,h
0.0582,63.52,h
0.1437,32.2782,h
0.1629,50.8834,h
0.0552,8.5801,h
0.3959,70.244,h
0.3934,2.4229,h
0.3427,17.6067,h
0.1613,52.036,h
0.1117,6.705,h
0.2073,29.936,h
0.3112,49.3494,h
0.1755,72.5661,h
0.0492,57.1915,h
0.0857,33.393,h
0.3602,40.024,h
0.1017,37.9786,h
0.1089,43.593,h
0.0859,4.2471,h
0.1037,45.9324,h
0.1835,24.6642,h
0.1711,3.4862,h
0.0675,77.525,h
0.2301,16.7914,h
0.3495,73.0773,h
0.2987,76.1245,h
0.1182,46.857,h
0.2374,71.4978,h
0.0926,3.6095,h
0.3441,26.9241,h
0.1393,53.274,h
0.1867,18.458,h
0.2272,50.6085,h
0.3371,59.0561,h
0.2049,35.4848,h
0.2083,89.1354,h
0.2371,76.6779,h
0.0277,67.1736,h
0.2634,7.275,h
0.2394,67.536,h
0.2132,18.7284,h
0.2293,63.2829,h
0.2136,19.5623,h
0.1276,75.756,h
0.2357,32.0656,h
0.1038,80.8282,h
0.3272,43.6834,h
0.2127,76.6424,h
0.2014,41.0899,h
0.2681,69.4851,h
0.0706,35.5504,h
0.0504,32.302,h
0.2812,10.4597,h
0.3666,6.4514,h
0.3476,51.5436,h
0.1749,74.6525,h
0.1275,52.9093,h
0.2388,58.4341,h
0.2076,14.5518,h
0.2276,21.341,h
0.472,24.217,h
0.269,45.8344,h
0.1253,60.555,h
0.0899,45.3038,h
0.2313,45.2804,h
0.2815,88.3349,h
0.2006,49.3124,h
0.3272,2.123,h
0.0349,25.7709,h
0.1153,77.9055,h
0.137,33.4221,h
0.1213,58.842,h
0.0799,81.8677,h
0.2383,80.6957,h
0.1765,30.2934,h
0.4506,15.253,h
0.2282,89.2007,h
0.1698,22.1294,h
0.2365,80.8572,h
0.1191,32.3567,h
0.3363,1.4074,h
0.1248,43.3511,h
0.0897,25.926,h
0.182,39.666,h
0.2851,14.939,h
0.1627,50.4921,h
0.1379,45.1887,h
0.096,58.3699,h
0.4651,62.8428,h
0.228,80.7349,h
0.2632,29.618,h
0.169,85.4662,h
0.2253,30.5008,h
0.3492,60.0975,h
0.2897,77.8131,h
0.3904,60.9326,h
0.4186,2.335,h
0.2921,67.0121,h
0.2181,42.0641,h
0.0015,28.1002,h
0.0456,14.6853,h
0.2542,40.256,h
0.2349,54.1973,h
0.2892,82.5176,h
0.3345,37.8944,h
0.1237,11.1216,h
0.1447,71.983,h
0.3553,3.0382,h
0.1847,66.843,h
0.2143,24.6072,h
0.5868,14.56,h
0.1246,63.7323,h
0.0484,46.165,h
0.214,34.259,h
0.1968,55.9207,h
0.047,0.4183,h
0.2956,66.525,h
0.2447,61.1034,h
0.2157,17.2724,h
0.3369,58.0392,h
0.1063,44.2953,h
0.1535,33.5871,h
0.0449,72.9736,h
0.1492,9.0744,h
0.2214,81.5258,h
0.3533,40.0296,h
0.086,11.6527,h
0.3629,33.0496,h
0.1569,5.5791,h
0.1394,10.3211,h
0.1135,31.3615,h
0.1159,83.9023,h
0.0688,21.5273,h
0.0731,21.555,h
0.1638,21.4383,h
0.3053,34.3892,h
0.1559,4.8025,h
0.277,25.3941,h
0.2546,37.127,h
0.3173,20.2988,h
0.2958,85.872,h
0.1845,55.4574,h
0.1836,79.8092,h
0.2456,72.4573,h
0.3932,40.2082,h
0.1557,75.4533,h
0.0814,1.161,h
0.372,64.519,h
0.3834,71.8241,h
0.1642,59.153,h
0.3162,86.7287,h
0.0435,51.3917,h
0.1407,7.8673,h
0.2747,63.8494,h
0.2063,19.7721,h
0.3337,7.3842,h
0.068,26.7146,h
0.1705,21.912,h
0.4315,21.4831,h
0.3111,67.465,h
0.4014,17.3121,h
0.1431,84.2784,h
0.1964,61.3801,h
0.267,54.7903,h
0.3115,15.9265,h
0.2928,53.798,h
0.1491,82.4818,h
0.1747,24.165,h
0.3204,26.4212,h
0.0987,28.374,h
0.0742,29.262,h
0.3545,67.6187,h
0.1972,8.1384,h
0.0855,23.122,h
0.2803,2.8904,h
0.4798,14.2261,h
0.3251,32.0426,h
0.39,60.8686,h
0.3004,42.8535,h
0.3013,84.4428,h
0.2534,51.079,h
0.1527,20.778,h
0.1463,27.8898,h
0.2323,86.4242,h
0.3787,13.8727,h
0.0981,57.393,h
0.1305,2.9542,h
0.4717,50.79,h
0.1387,19.177,h
0.1376,86.3852,h
0.1622,18.2848,h
0.1388,89.4604,h
0.193,63.6153,h
0.1537,52.234,h
0.2995,89.9076,h
0.2928,80.9855,h
0.39,64.933,h
0.6184,58.2907,h
0.2289,86.7709,h
0.1498,38.441,h
0.4984,34.0426,h
0.1576,3.2744,h
0.3213,46.799,h
0.4045,13.2369,h
0.1239,18.2276,h
0.3979,11.3138,h
0.1841,41.9337,h
0.1446,20.7848,h
0.3044,10.4041,h
0.3599,9.1263,h
0.2434,39.212,h
0.3439,18.3364,h
0.3659,58.3736,h
0.2007,9.1846,h
0.2364,42.671,h
0.3493,1.7809,h
0.3601,78.9293,h
0.1697,89.5595,h
0.3102,48.219,h
0.2447,52.18,h
0.3712,73.3707,h
0.3354,54.041,h
0.3034,72.3736,h
0.3678,65.6389,h
0.3255,61.12,h
0.1879,55.583,h
0.1441,16.0535,h
0.0336,11.8951,h
0.4254,66.546,h
0.0505,46.8643,h
0.2296,16.7893,h
0.1155,0.5301,h
0.4161,51.791,h
0.2369,34.6666,h
0.1625,41.7415,h
0.3514,55.393,h
0.1073,34.2794,h
0.0703,24.7377,h
0.1237,47.5982,h
0.2135,55.578,h
0.0328,71.1266,h
0.2654,33.0052,h
0.3564,42.3649,h
0.2845,44.754,h
0.0608,7.819,h
0.4701,70.089,h
0.1948,78.5929,h
0.4248,52.812,h
0.4113,34.4163,h
0.3281,71.2641,h
0.3106,88.8524,h
0.2638,63.789,h
0.2529,12.3715,h
0.3446,64.6328,h
0.4506,65.6256,h
0.3034,39.0139,h
0.1559,59.665,h
0.0987,3.2487,h
0.2348,55.3045,h
0.25,45.704,h
0.145,32.6333,h
0.038,76.7151,h
0.3826,61.1094,h
0.1292,69.7057,h
0.4153,86.9062,h
0.1459,17.1893,h
0.2532,31.8311,h
0.1428,22.298,h
0.2518,77.241,h
0.0488,83.4866,h
0.2793,43.1345,h
0.0935,13.97,h
0.1046,39.0835,h
0.4155,8.235,h
0.2449,38.887,h
0.0715,29.7554,h
0.1055,33.768,h
0.3003,36.584,h
0.1337,21.546,h
0.4282,54.9252,h
0.1582,52.9899,h
0.1208,0.697,h
0.0619,63.2988,h
0.3564,7.9518,h
0.0496,12.037,h
0.094,29.2498,h
0.2021,52.0738,h
0.0252,40.641,h
0.1458,9.0153,h
0.1212,24.9148,h
0.2959,26.3307,h
0.0505,62.358,h
0.2031,20.689,h
0.3125,3.0282,h
0.2498,26.2364,h
0.2921,78.2195,h
0.1362,53.59,h
0.1713,38.7303,h
0.2274,50.1467,h
0.1674,81.5202,h
0.0851,80.4293,h
0.1437,28.521,h
0.1398,54.1282,h
0.384,71.1574,h
0.3171,12.3708,h
0.058,59.2784,h
0.2146,9.8815,h
0.0416,58.4545,h
0.2594,40.4651,h
0.2452,87.5167,h
0.245,25.3811,h
0.2411,76.8882,h
0.3218,17.5817,h
0.3094,1.9919,h
0.1506,51.6715,h
0.0547,34.4383,h
0.0974,36.8746,h
0.4967,31.5361,h
0.1414,81.3618,h
0.2462,79.6662,h
0.1778,68.2433,h
0.0523,4.098,h
0.3464,82.964,h
0.1975,22.6646,h
0.2468,2.7836,h
0.0808,8.0578,h
0.3084,29.3263,h
0.1959,66.7994,h
0.3737,16.1747,h
0.3307,10.9199,h
0.0488,37.48,h
0.3044,34.8822,h
0.1235,10.009,h
0.3457,5.6915,h
0.1995,22.7965,h
0.2591,46.1951,h
0.3868,18.3697,h
0.2817,80.6581,h
0.2617,62.831,h
0.2533,20.2759,h
0.1856,68.3389,h
0.1067,8.9743,h
0.0708,55.561,h
0.2126,70.726,h
0.2067,7.2265,h
0.1444,61.611,h
0.2103,2.8626,h
0.1651,15.6936,h
0.3627,46.22,h
0.0573,67.316,h
0.4723,30.803,h
0.4462,61.26,h
0.0778,86.7108,h
0.2584,12.5588,h
0.0828,4.014,h
0.3203,12.2536,h
0.0151,56.991,h
0.3044,87.7584,h
0.0204,16.1094,h
0.3637,6.0072,h
0.3795,2.0169,h
0.3967,26.8717,h
0.1543,19.7802,h
0.1627,52.882,h
0.0537,46.3265,h
0.1048,13.4054,h
0.1297,85.3206,h
0.1799,67.1496,h
0.3212,84.7118,h
0.0193,81.7447,h
0.0895,87.673,h
0.2,7.3945,h
0.1037,79.5444,h
0.3649,12.292,h
0.1742,79.928,h
0.1917,9.1396,h
0.0766,53.7624,h
0.2468,7.6909,h
0.2298,11.4237,h
0.1369,56.249,h
0.1874,33.825,h
0.1052,48.7288,h
0.2599,8.7144,h
0.381,27.942,h
0.0714,20.8127,h
0.2794,51.3267,h
0.1159,87.5028,h
0.0907,88.191,h
0.1566,53.8684,h
0.432,38.5683,h
0.2763,67.2839,h
0.025,62.936,h
0.0659,59.3859,h
0.4913,68.4021,h
0.1543,19.7802,h
0.4746,50.258,h
0.1051,10.0766,h
0.0899,77.6631,h
0.161,76.742,h
0.1442,57.5825,h
0.1716,88.4444,h
0.3681,32.7289,h
0.3755,10.8112,h
0.3574,15.1147,h
0.2014,79.0118,h
0.0725,76.924,h
0.1758,78.4354,h
0.2445,52.753,h
0.2496,18.6102,h
0.3399,8.847,h
0.4495,32.6021,h
0.1319,31.1266,h
0.2531,21.192,h
0.0809,29.8217,h
0.077,67.0072,h
0.204,72.8943,h
0.1791,26.902,h
0.5593,34.583,h
0.1298,8.7447,h
0.1442,15.2362,h
0.321,25.5049,h
0.1193,57.4374,h
0.0852,1.8264,h
0.1744,7.6304,h
0.1889,83.156,h
0.3631,43.2059,h
0.4161,10.9867,h
0.1576,17.0517,h
0.0909,42.743,h
0.4887,12.8122,h
0.072,77.9219,h
0.2052,70.6219,h
0.2009,49.329,h
0.1333,7.8958,h
0.1503,1.344,h
0.3244,8.2367,h
0.0282,7.8144,h
0.5458,44.8164,h
0.2323,33.1452,h
0.1061,66.9831,h
0.1245,27.9324,h
0.1,25.925,h
0.2173,48.305,h
0.4907,30.897,h
0.0273,5.688,h
0.2394,1.935,h
0.0615,78.754,h
0.3524,54.3022,h
0.3323,8.727,h
0.2362,39.744,h
0.249,75.1657,h
0.2132,33.6786,h
0.1411,8.987,h
0.2914,26.3074,h
0.0838,15.1733,h
0.3258,68.6452,h
0.0637,70.897,h
0.1056,83.9143,h
0.0939,74.2601,h
0.3672,42.753,h
0.2677,34.4381,h
0.2654,33.0052,h
0.1354,35.534,h
0.0657,88.1959,h
0.2853,10.633,h
0.1899,12.1959,h
0.1703,2.9588,h
0.2064,51.9758,h
0.159,24.013,h
0.1037,81.6312,h
0.2717,32.871,h
0.1313,46.4513,h
0.2199,62.6615,h
0.306,27.4297,h
0.2623,8.195,h
0.2428,53.667,h
0.3634,65.839,h
0.2426,87.491,h
0.3579,34.996,h
0.2544,74.2747,h
0.3333,12.2003,h
0.1051,5.9458,h
0.2121,5.585,h
0.1913,34.667,h
0.2245,23.8234,h
0.2427,18.1238,h
0.2813,4.5864,h
0.1499,87.8207,h
0.1681,36.0506,h
0.1708,32.025,h
0.1404,58.5822,h
0.0539,44.1299,h
0.1064,38.32,h
0.2511,67.3978,h
0.3601,82.112,h
0.3062,40.2139,h
0.2704,75.798,h
0.1397,24.8474,h
0.2104,15.8519,h
0.1857,70.9603,h
0.3194,81.1395,h
0.1665,13.2135,h
0.1856,36.9793,h
0.4628,82.6001,h
0.1573,53.881,h
0.1309,81.42,h
0.0286,84.4992,h
0.2692,17.654,h
0.2919,57.7917,h
0.151,52.9638,h
0.1317,70.43,h
0.3491,65.8099,h
0.1927,79.9914,h
0.0602,86.529,h
0.049,67.2745,h
0.1549,23.465,h
0.4399,19.4003,h
0.0646,23.143,h
0.038,12.8791,h
0.1689,28.909,h
0.2601,43.3123,h
0.1938,85.7651,h
0.0778,14.1535,h
0.2567,74.3825,h
0.0218,71.7122,h
0.1766,40.197,h
0.0841,34.5664,h
0.2534,39.676,h
0.2334,55.9778,h
0.2378,51.336,h
0.3448,77.3535,h
0.4058,45.9537,h
0.2076,48.3804,h
0.1536,7.8807,h
0.0512,59.2516,h
0.245,55.3738,h
0.1866,76.3962,h
0.3525,3.895,h
0.2197,11.2582,h
0.2915,33.0037,h
0.2176,30.3347,h
0.1263,3.5523,h
0.2988,47.4564,h
0.2368,42.666,h
0.2171,7.2252,h
0.1258,5.633,h
0.2204,64.615,h
0.2068,57.995,h
0.07,10.2226,h
0.1636,89.3256,h
0.1272,40.222,h
0.2739,1.6992,h
0.0871,44.333,h
0.1858,59.6781,h
0.1753,83.4915,h
0.0487,2.786,h
0.076,24.702,h
0.294,79.453,h
0.3295,33.6243,h
0.3418,13.7997,h
0.2804,32.1435,h
0.3894,7.736,h
0.3046,49.59,h
0.0907,2.8998,h
0.1141,25.5574,h
0.0616,80.726,h
0.259,21.7229,h
0.3797,2.507,h
0.4643,42.481,h
0.0902,5.6602,h
0.4069,27.3912,h
0.0789,62.2396,h
0.3938,47.7815,h
0.0672,21.9999,h
0.2898,69.2492,h
0.3304,54.346,h
0.6283,2.643,h
0.1208,45.2897,h
0.1138,64.9299,h
0.2213,53.4668,h
0.0638,7.0801,h
0.1423,37.5354,h
0.4826,21.559,h
0.1013,9.6688,h
0.1296,52.8661,h
0.3627,43.3322,h
0.2942,50.344,h
0.1071,21.8971,h
0.2357,13.9962,h
0.2617,59.3855,h
0.2007,4.996,h
0.5308,88.4759,h
0.0899,85.3104,h
0.28,4.1274,h
0.2319,15.5822,h
0.3306,87.0055,h
0.0577,13.918,h
0.3328,70.884,h
0.39,49.3837,h
0.4294,22.0935,h
0.1729,13.1409,h
0.0348,0.4592,h
0.0478,34.067,h
0.3105,32.7719,h
0.1981,34.4499,h
0.0748,46.0347,h
0.1154,60.8088,h
0.2637,70.517,h
0.1392,19.6183,h
0.0708,61.437,h
0.4275,52.024,h
0.1476,43.822,h
0.2243,77.6876,h
0.0253,85.1143,h
0.3162,50.1761,h
0.0938,72.8974,h
0.2341,18.3564,h
0.0544,41.784,h
0.0979,28.6929,h
0.0447,83.486,h
0.1089,10.041,h
0.2156,30.6333,h
0.1054,60.9658,h
0.2695,75.6578,h
0.3243,37.9397,h
0.1701,15.2121,h
0.2341,55.7107,h
0.2563,36.3083,h
0.4715,31.8911,h
0.1896,52.8321,h
0.053,13.31,h
0.1954,45.5845,h
0.4476,32.5299,h
0.0937,6.665,h
0.5043,81.8452,h
0.127,30.3729,h
0.4283,78.2768,h
0.1001,58.1352,h
0.0676,12.3077,h
0.2895,77.0597,h
0.1862,29.6832,h
0.4122,36.706,h
0.1559,50.0762,h
0.151,2.759,h
0.1601,58.488,h
0.1643,89.5952,h
0.1754,64.1998,h
0.2794,87.3427,h
0.1629,42.124,h
0.141,65.283,h
0.2957,84.3428,h
0.1155,5.8196,h
0.1109,13.2874,h
0.2168,62.6855,h
0.1972,31.0807,h
0.3178,88.9297,h
0.0812,71.5012,h
0.3529,48.273,h
0.2367,24.565,h
0.2246,64.5331,h
0.2627,27.3278,h
0.0751,40.92,h
0.2176,15.4782,h
0.2655,46.9063,h
0.0292,17.2484,h
0.1948,25.0526,h
0.1695,39.069,h
0.005,88.498,h
0.4695,75.1481,h
0.1987,73.7816,h
0.1951,13.9788,h
0.0428,60.3097,h
0.0749,63.18,h
0.1677,19.5404,h
0.144,51.603,h
0.0943,17.7334,h
0.3802,38.241,h
0.1621,28.071,h
0.2484,83.101,h
0.2146,67.58,h
0.137,30.396,h
0.3228,14.3231,h
0.1177,24.194,h
0.2973,77.688,h
0.1637,39.104,h
0.3407,29.81,h
0.154,89.3084,h
0.0864,39.0355,h
0.2827,61.92,h
