@relation magic

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.7131,0.2372,17.9294,13.2274,g
2.0273,0.3803,11.4034,25.9219,g
3.2555,0.1063,60.839,30.919,g
2.6826,0.325,11.4286,29.5127,g
3.1527,0.1185,73.9728,5.4913,g
2.766,0.1928,-18.5048,20.162,g
2.4385,0.1803,17.9121,7.815,g
2.8865,0.1942,31.2267,21.4609,g
2.9654,0.1803,32.9845,2.7224,g
2.6609,0.2718,52.9605,5.804,g
2.9279,0.1848,26.6055,7.802,g
2.4133,0.2143,31.0986,24.1144,g
2.4409,0.2591,-16.3947,7.247,g
3.4029,0.1525,37.3699,5.703,g
2.5676,0.2963,12.3327,12.658,g
2.8675,0.1499,-27.4403,13.753,g
2.3294,0.2178,25.2218,65.85,g
2.8591,0.1404,17.6726,32.5233,g
2.5065,0.3474,17.923,23.4769,g
2.1508,0.4346,14.0899,78.236,g
2.4771,0.2717,-9.7435,89.2364,g
2.8028,0.1126,-45.4317,1.1,g
3.1526,0.1228,62.7477,2.12,g
3.1279,0.1277,61.4713,8.6244,g
2.8929,0.1631,23.0019,65.2841,g
3.5361,0.088,89.7419,0.3837,g
2.4631,0.2978,-14.675,9.9314,g
2.6762,0.1612,37.185,22.3488,g
2.688,0.161,-27.423,22.751,g
2.4976,0.1987,13.1673,2.9064,g
2.8774,0.2407,26.228,32.224,g
2.4624,0.4086,12.3424,22.4722,g
2.5072,0.3188,16.1091,21.5205,g
2.4091,0.2632,28.3745,35.674,g
3.0755,0.1735,-20.0659,4.7597,g
3.6658,0.0776,81.7969,2.4487,g
2.4955,0.2923,15.1443,15.9689,g
3.0699,0.1682,56.5799,1.151,g
2.8573,0.1354,30.9437,23.0716,g
2.3664,0.2989,-11.2892,18.354,g
3.8661,0.0668,73.9339,3.201,g
3.1992,0.1489,-71.2218,3.681,g
2.4878,0.2033,-21.218,10.0413,g
2.4141,0.368,20.5943,3.104,g
2.4579,0.2979,-5.1201,89.7035,g
2.8837,0.232,28.6154,69.0844,g
3.0699,0.1205,30.9958,8.5516,g
3.2973,0.1162,74.9095,1.4659,g
2.6959,0.1984,8.754,6.62,g
2.1319,0.3948,9.008,9.906,g
2.6698,0.1679,30.8791,8.449,g
2.7344,0.1853,-9.0393,4.265,g
2.7803,0.233,18.8509,5.7317,g
2.1658,0.4539,6.3577,60.204,g
2.5347,0.3285,-29.9526,7.4932,g
2.0737,0.3924,-9.4558,37.395,g
2.7645,0.2382,8.654,12.463,g
2.1775,0.5349,2.9853,63.0438,g
2.3304,0.4136,-13.869,0.8576,g
2.2148,0.3262,-17.1612,65.052,g
2.3493,0.2483,12.3272,40.5255,g
3.889,0.0658,76.7223,2.9112,g
2.5072,0.3313,-14.1881,88.0664,g
3.2999,0.1105,48.162,3.082,g
2.7412,0.1642,22.4234,8.9172,g
2.5593,0.2745,36.7154,11.897,g
3.1245,0.0935,39.3855,21.611,g
2.7466,0.1228,31.8625,19.482,g
4.0179,0.0586,106.169,1.6234,g
3.0013,0.1072,-32.3139,8.691,g
2.2109,0.4831,3.9047,74.741,g
2.8052,0.1245,-33.4756,21.887,g
2.2317,0.4252,6.3281,72.4972,g
2.5198,0.1798,-14.4798,21.041,g
2.2504,0.3567,16.3988,3.294,g
2.7771,0.1495,-25.7537,4.584,g
2.8943,0.1805,18.2086,9.1233,g
2.2601,0.3819,-12.0557,62.1191,g
2.4793,0.4063,21.7776,25.5291,g
4.0097,0.0622,77.0022,0.8714,g
2.3395,0.4645,-6.0428,52.3517,g
3.4931,0.075,66.1459,9.8964,g
2.2541,0.3649,12.7783,25.6257,g
3.1787,0.1839,45.992,4.9252,g
2.3253,0.2293,11.1342,35.8283,g
2.2956,0.2354,17.5329,17.51,g
2.4005,0.2803,21.7995,1.363,g
2.3646,0.2441,11.9222,4.458,g
2.1931,0.3429,-11.2872,24.993,g
2.4793,0.3333,-12.4217,0.3301,g
2.3284,0.4108,-14.1617,17.627,g
2.6684,0.25,4.357,3.542,g
2.781,0.125,21.6247,15.8283,g
3.4876,0.0822,17.2156,19.335,g
2.081,0.4191,-5.6726,58.1726,g
3.2284,0.135,33.1459,17.123,g
3.4526,0.0922,28.0777,22.924,g
2.3918,0.2657,-6.8158,9.9795,g
3.062,0.1348,50.9938,13.2931,g
2.1089,0.4397,11.5485,19.732,g
2.4526,0.2416,-20.1641,0.9075,g
3.5637,0.0916,95.7514,1.447,g
2.1319,0.4539,-5.3863,81.2793,g
2.1222,0.366,10.6607,18.8504,g
2.2989,0.2789,20.0999,7.817,g
2.8319,0.1672,18.6582,14.19,g
2.485,0.2635,-4.4867,75.848,g
2.4014,0.248,-18.7301,38.3827,g
2.2625,0.3579,7.9115,88.6483,g
2.8322,0.2436,-11.7662,69.237,g
2.7638,0.1438,-23.404,2.584,g
2.8901,0.1578,-6.3293,9.43,g
2.6767,0.2768,24.088,32.0528,g
2.7392,0.278,26.7346,37.372,g
2.2788,0.4079,10.164,2.525,g
2.2028,0.4671,15.2462,55.157,g
2.7597,0.1835,29.5352,18.51,g
2.2742,0.2793,-13.2483,3.625,g
2.281,0.3796,-15.1601,44.8022,g
2.953,0.1922,22.7668,47.7302,g
2.6299,0.2263,-6.7164,27.7967,g
2.49,0.2411,65.2176,11.3936,g
2.7679,0.2346,76.9637,0.5051,g
4.0869,0.0462,85.2885,12.408,g
3.051,0.1143,46.1712,0.97,g
2.3086,0.2482,19.5763,63.4398,g
2.5126,0.2934,16.1808,75.669,g
2.7509,0.1588,38.108,1.985,g
2.2253,0.3006,4.9412,25.6011,g
3.5403,0.1059,41.5627,13.249,g
2.3385,0.3922,-6.4633,10.449,g
3.1033,0.1139,24.6535,0.091,g
2.4495,0.2682,9.4869,18.0829,g
3.4345,0.1035,39.1115,0.0031,g
2.9908,0.1772,6.0209,51.7229,g
2.4942,0.2131,-24.473,1.359,g
3.4894,0.0744,68.4071,6.7811,g
2.1351,0.37,6.3158,7.3446,g
2.6508,0.2402,15.1813,1.338,g
3.2632,0.1203,93.7059,7.923,g
2.4425,0.2004,-20.9468,19.9136,g
3.0312,0.0926,-125.078,74.6605,g
2.3107,0.3985,7.6855,40.354,g
2.7604,0.2057,-16.0499,24.449,g
2.7771,0.1629,17.4148,27.715,g
2.3483,0.2085,5.7024,8.447,g
2.7619,0.167,-9.4224,7.1441,g
2.9724,0.1359,-43.4786,4.7161,g
2.3284,0.3122,17.3998,14.87,g
2.9959,0.1186,-19.0195,16.1076,g
2.8195,0.1614,50.7503,8.079,g
3.211,0.1153,70.6669,6.548,g
3.3406,0.1796,36.3416,6.479,g
3.0652,0.1622,-10.697,9.77,g
2.2028,0.5486,18.0188,30.257,g
2.6785,0.2275,-22.9561,9.736,g
2.5735,0.2577,11.9236,4.861,g
3.0288,0.1418,17.2455,15.532,g
2.6817,0.2758,12.3359,1.8019,g
3.6148,0.1103,70.7059,0.4193,g
3.4231,0.1761,68.3446,0.3647,g
2.5769,0.2927,-59.0496,65.634,g
2.5472,0.322,10.3272,47.0022,g
2.8979,0.1967,-28.5553,5.1606,g
2.9959,0.1954,31.3099,34.7693,g
2.8576,0.1575,-28.581,6.132,g
2.4166,0.205,-7.0768,43.914,g
2.9513,0.1169,-23.5876,2.1063,g
3.1785,0.1482,38.1085,11.13,g
2.5688,0.2092,-20.2218,8.9595,g
3.0918,0.1437,27.8853,13.5301,g
3.461,0.0915,58.883,0.1579,g
4.0712,0.0511,74.6874,0.3662,g
4.0645,0.053,69.2886,0.614,g
2.1089,0.4008,12.3351,74.355,g
3.5108,0.1146,61.9179,5.9606,g
2.2844,0.5169,16.0747,12.686,g
3.9618,0.0859,21.7048,5.6722,g
2.6196,0.2653,-10.1745,89.6589,g
2.659,0.2292,17.7383,24.7031,g
2.4191,0.2571,17.284,72.4626,g
2.76,0.1972,22.5389,26.8176,g
2.0881,0.4041,-12.731,19.5113,g
2.9292,0.156,118.965,50.738,g
2.472,0.3052,15.6196,41.8543,g
2.8417,0.3736,-18.3317,17.075,g
2.7348,0.128,-22.3472,22.3263,g
3.0191,0.1134,49.8029,6.696,g
2.3345,0.3958,-18.5907,74.888,g
2.9112,0.1945,-16.8125,5.956,g
3.0249,0.1903,67.9024,1.505,g
2.4594,0.2135,-9.3052,3.9266,g
2.2683,0.2237,28.8359,9.9089,g
2.1945,0.5272,-4.5237,60.197,g
3.9914,0.0678,67.5005,0.0791,g
2.1399,0.2717,7.2312,25.8546,g
2.2055,0.4891,-4.5371,26.41,g
3.1982,0.0915,63.3317,9.526,g
2.3701,0.4414,14.37,29.3704,g
3.3304,0.0759,21.6895,1.464,g
2.2292,0.3746,5.0164,60.579,g
2.5192,0.2133,19.3258,10.277,g
2.1688,0.3898,12.1429,36.086,g
2.7054,0.1567,-17.4858,29.895,g
2.8612,0.1204,-64.8671,11.261,g
2.6946,0.1646,26.7641,5.055,g
3.5828,0.1277,46.6229,0.42,g
3.0635,0.0946,-44.1594,1.577,g
3.8202,0.0798,81.4214,1.5887,g
3.0092,0.1121,23.1823,6.121,g
2.8132,0.2083,20.802,7.4795,g
2.2041,0.3781,4.1978,55.8503,g
2.5575,0.2673,8.5014,14.451,g
2.9511,0.2188,38.7788,12.2655,g
2.8172,0.1759,59.3279,6.9898,g
2.1255,0.3558,8.9641,85.103,g
2.6498,0.2609,-14.7055,25.6089,g
3.2785,0.0724,76.8148,5.0273,g
3.1508,0.0859,-35,10.051,g
2.1055,0.4196,13.4576,15.343,g
2.3334,0.2947,-13.326,8.407,g
2.2492,0.2113,24.9529,14.781,g
2.5231,0.2264,-8.9109,7.979,g
2.723,0.2337,23.5052,6.0359,g
2.7559,0.2079,-15.7559,7.959,g
2.938,0.1713,-22.7371,0.2989,g
2.5224,0.3078,-14.5393,10.119,g
3.7112,0.0612,79.5038,3.266,g
3.3005,0.1229,31.0484,0.154,g
3.2908,0.0852,-23.8426,8.161,g
3.065,0.1468,26.0174,0.292,g
2.4249,0.25,-14.3202,5.932,g
2.3444,0.3914,12.9679,5.242,g
2.2405,0.2902,16.4387,46.642,g
2.2648,0.3179,-8.3087,35.8882,g
2.4771,0.235,-6.3094,1.7082,g
2.5105,0.2423,28.183,13.932,g
2.7029,0.1834,-9.3039,15.761,g
2.6812,0.1302,-21.9973,3.1075,g
2.4241,0.2731,-17.6937,38.1018,g
3.2222,0.0974,41.1885,5.411,g
2.9489,0.1558,62.9595,3.9656,g
2.4556,0.268,-94.7378,1.004,g
3.6079,0.0788,58.6358,3.9424,g
2.679,0.2084,-25.0872,88.4244,g
2.2253,0.2946,-15.0238,2.1861,g
2.2601,0.3819,-15.4233,9.8612,g
2.9829,0.1295,-22.0191,7.5737,g
2.4654,0.2894,-19.6516,16.7287,g
3.91,0.0725,77.2249,0.8128,g
3.4272,0.1225,35.3903,7.521,g
2.4771,0.4117,-20.5012,14.948,g
2.4289,0.4823,-4.73,8.4921,g
2.7412,0.1824,59.0032,2.6813,g
3.4686,0.0926,68.3345,2.0787,g
2.3598,0.2031,-22.8391,2.275,g
2.5809,0.2375,19.194,23.5268,g
3.2832,0.1232,62.541,7.011,g
2.3701,0.3006,-19.0632,21.638,g
3.5977,0.0741,75.5197,2.008,g
3.0271,0.116,71.385,2.447,g
3.824,0.059,105.216,0.1569,g
3.146,0.1025,83.1887,4.8351,g
2.699,0.205,-30.7041,5.028,g
3.2265,0.0893,25.6648,33.8695,g
2.8624,0.2189,24.7101,4.1346,g
2.0737,0.384,5.8566,84.1758,g
2.8534,0.2306,31.7324,9.1923,g
2.5085,0.2031,-17.4503,23.417,g
2.0626,0.3766,-7.186,5.9251,g
2.9993,0.1347,51.0246,1.346,g
3.4104,0.0717,81.2753,15.4093,g
2.567,0.3076,18.4406,24.558,g
2.1055,0.3647,-9.5293,23.036,g
3.2221,0.1244,58.0511,8.6684,g
2.4997,0.2927,14.9779,39.4624,g
2.5821,0.2369,-18.2009,3.0025,g
2.4771,0.225,17.8873,5.2328,g
3.9111,0.0668,69.4124,0.675,g
2.6069,0.1792,-24.9469,84.0563,g
2.4713,0.397,-7.5841,40.222,g
2.3522,0.2911,17.9424,32.589,g
2.1875,0.3344,-11.0143,35.4935,g
2.2967,0.3611,12.0872,0.3676,g
2.316,0.3841,19.2953,20.588,g
2.2625,0.3087,-16.3031,20.3915,g
4.0433,0.0533,82.3771,6.463,g
4.014,0.0551,81.7236,0.637,g
2.1629,0.4433,0,51.161,g
2.6508,0.1687,-22.8556,29.3578,g
2.8303,0.2225,23.166,1.5,g
2.0917,0.3765,-4.5621,17.359,g
2.437,0.2724,-4.8527,16.3257,g
2.716,0.2625,-20.8719,11.1156,g
2.2601,0.3269,3.9436,38.001,g
2.7903,0.1726,-16.4776,4.681,g
2.7168,0.1679,-54.6747,10.304,g
3.7026,0.1001,64.2319,4.1234,g
2.5165,0.3333,-11.2912,13.961,g
2.8351,0.223,18.2293,3.9914,g
2.3729,0.3369,-10.8721,20.982,g
2.4706,0.3841,-11.8129,74.952,g
2.3493,0.217,-14.5838,10.6699,g
2.4654,0.3373,23.3827,9.7889,g
3.0388,0.1596,-36.8342,3.0122,g
3.2642,0.1053,76.8995,0.949,g
2.2967,0.3763,-7.5574,20.2043,g
2.1717,0.4815,5.4531,0,g
2.3464,0.3671,18.5745,28.1582,g
2.357,0.2484,7.3312,19.31,g
2.5434,0.2933,12.505,12.0487,g
2.9292,0.176,29.8447,2.6313,g
2.1746,0.4114,11.4996,19.071,g
3.2393,0.115,29.931,22.582,g
2.4425,0.2942,15.2297,18.996,g
2.5971,0.1985,5.802,6.449,g
2.6618,0.2538,47.4812,1.257,g
2.6454,0.1505,-27.6305,3.1493,g
2.7071,0.1482,-19.5477,3.2582,g
2.634,0.2404,7.2219,19.892,g
2.94,0.1682,13.377,27.4184,g
2.2,0.4574,17.9032,0,g
3.1982,0.0763,109.953,3.1693,g
3.9292,0.0739,72.1546,0.147,g
2.2978,0.2544,8.6554,44.3431,g
2.9773,0.088,42.5905,7.0683,g
2.5237,0.2889,15.095,13.143,g
3.3852,0.2016,57.9402,3.0585,g
2.638,0.1899,32.8566,7.337,g
2.7551,0.1573,-24.0317,20.1401,g
3.4348,0.0564,57.73,9.0346,g
2.4639,0.201,23.2361,3.989,g
2.5993,0.2176,-31.6601,73.7915,g
2.7423,0.2018,28.9954,10.789,g
2.9892,0.1492,69.2354,13.0638,g
2.5119,0.2754,15.1825,5.435,g
2.8873,0.1316,-9.0742,9.383,g
2.608,0.1961,-18.1726,5.2555,g
2.6117,0.2262,-13.0794,35.5052,g
3.2444,0.1233,66.6961,1.496,g
3.6788,0.0885,72.3269,0.041,g
3.7549,0.0891,65.1852,4.054,g
3.0037,0.1423,-20.377,60.676,g
2.8588,0.1419,-51.6825,2.6332,g
2.7885,0.1961,21.8051,3.901,g
3.8649,0.0619,92.9783,0.775,g
3.9547,0.0774,66.2168,3.0301,g
2.3493,0.2707,-8.1482,15.61,g
2.8041,0.1939,24.7243,3.713,g
2.6632,0.1726,45.1295,2.861,g
3.2217,0.1504,34.1066,8.686,g
3.0243,0.13,-33.1692,3.27,g
3.2777,0.1237,63.6753,8.6072,g
3.2179,0.1474,-26.1429,18.358,g
2.6744,0.1429,-9.9848,42.679,g
2.3253,0.2719,9.8102,23.99,g
2.6857,0.1515,-33.7309,8.4913,g
2.8366,0.1741,-10.4256,88.1553,g
2.5224,0.2447,-13.9394,23.302,g
2.8182,0.215,14.8688,30.1483,g
3.587,0.1207,-60.4177,7.6778,g
2.3971,0.3307,20.6316,1.727,g
3.2067,0.1687,49.6809,13.157,g
2.4322,0.2237,-22.313,1.8695,g
3.1874,0.1738,43.4367,0.3113,g
4.097,0.0462,81.6191,5.2854,g
3.3879,0.1091,-53.3688,0.897,g
2.9345,0.1878,72.7092,1.18,g
3.0804,0.1899,35.0022,6.4053,g
2.1446,0.448,3.6622,56.222,g
2.8274,0.1257,-27.8434,3.685,g
3.1498,0.1243,-18.7428,8.3229,g
2.1945,0.4824,-8.2376,42.315,g
2.3454,0.2551,-23.0419,35.625,g
2.6781,0.2046,-14.3053,5.636,g
2.5557,0.2295,41.3843,3.9958,g
2.5999,0.2324,21.9967,20.553,g
2.9554,0.1391,18.5123,14.1901,g
2.0588,0.345,-10.7105,0.014,g
2.7304,0.1777,22.1801,52.8284,g
2.1658,0.5222,-6.2722,79.7945,g
2.683,0.1483,38.2846,6.051,g
2.5378,0.3203,15.1184,3.907,g
3.083,0.1161,21.6181,34.5241,g
3.3414,0.0795,55.6712,2.414,g
2.7093,0.2061,3.8872,89.5011,g
3.123,0.1307,54.8014,0.2752,g
2.1446,0.5125,-4.8272,1.4342,g
3.0324,0.1712,31.7128,0.516,g
3.3173,0.086,59.5826,1.2749,g
3.0118,0.1582,17.9651,9.7328,g
3.1618,0.1209,41.023,18.1775,g
2.7627,0.2219,16.2329,12.104,g
3.3732,0.1827,-54.7908,4.36,g
2.4378,0.3011,-4.4399,52.56,g
2.6848,0.2593,14.4535,62.601,g
3.1958,0.0876,95.6895,35.216,g
4.3829,0.0406,82.2024,1.285,g
2.2889,0.2134,-19.5163,32.911,g
2.9923,0.1206,43.8606,34.246,g
2.5484,0.2136,13.4421,20.874,g
3.0888,0.1504,56.8328,5.806,g
3.3536,0.0583,-23.886,14.071,g
2.451,0.2814,-15.156,6.2216,g
2.899,0.1546,34.574,15.967,g
3.5158,0.102,70.827,1.576,g
2.1351,0.3993,5.6859,55.5492,g
2.317,0.2964,16.1668,48.751,g
3.2695,0.1089,62.521,1.851,g
2.786,0.1514,71.3691,53.6537,g
3.403,0.0808,87.5179,4.5497,g
2.5231,0.2294,-12.4411,51.496,g
2.7756,0.2238,32.1689,8.356,g
2.6749,0.1977,15.6467,53.2181,g
2.3927,0.4069,-2.0741,13.4796,g
2.0473,0.417,-6.9975,81.2154,g
2.679,0.1644,21.2383,11.7327,g
3.2696,0.1045,52.276,0.4823,g
3.2121,0.123,34.1822,0.487,g
2.2799,0.4698,-5.8894,13.0028,g
2.9834,0.1397,23.8099,10.4413,g
3.2078,0.1218,-66.0624,7.4381,g
2.4778,0.2646,19.4426,34.0607,g
2.3464,0.4032,18.3503,21.788,g
3.5539,0.0613,70.989,0.509,g
2.9077,0.0872,80.8701,5.0667,g
2.9063,0.2599,53.9107,14.7852,g
2.3304,0.278,-7.0305,66.1157,g
2.5079,0.2593,-26.9328,8.762,g
3.3788,0.0842,19.6636,3.357,g
2.3483,0.3386,-8.2179,49.2708,g
3.8354,0.079,81.9049,1.94,g
2.3683,0.2719,35.4382,11.762,g
3.3346,0.096,51.444,2.673,g
3.0261,0.1116,38.5699,2.3692,g
2.8119,0.1303,-21.9429,3.314,g
2.8567,0.169,52.5605,0.5325,g
3.3587,0.1662,57.8212,2.005,g
3.3725,0.0986,63.1651,2.0088,g
2.5276,0.1825,-64.9695,13.815,g
2.9289,0.1655,17.9964,4.524,g
2.836,0.1291,77.419,4.582,g
3.1161,0.1412,51.3203,5.672,g
3.1564,0.0736,14.856,4.434,g
2.9206,0.1483,-16.4755,22.441,g
2.5058,0.2075,23.7806,12.9854,g
3.1421,0.1294,78.3007,11.6577,g
2.1123,0.4517,4.7986,16.258,g
3.5215,0.1332,-60.7465,4.049,g
2.8497,0.2085,21.8454,28.5766,g
2.6702,0.2147,58.5706,8.609,g
2.6101,0.2638,29.089,0.7536,g
3.0257,0.1513,11.6545,2.3112,g
2.3766,0.2206,-15.6034,21.1247,g
2.9012,0.1387,48.1027,5.176,g
2.3936,0.2848,-9.0376,46.72,g
3.0137,0.1352,-28.5581,0.7342,g
2.6415,0.1655,-28.3225,3.1113,g
2.3139,0.3617,-6.131,19.817,g
2.8007,0.1448,34.6532,13.2776,g
2.0846,0.3416,-4.9562,61.098,g
2.8215,0.1425,25.8782,41.747,g
2.5688,0.2173,26.3367,5.84,g
2.5132,0.3328,-18.5469,17.4089,g
2.1629,0.3746,-0.0001,81.1385,g
3.0548,0.1653,33.8939,4.405,g
2.6518,0.1594,-16.1588,31.791,g
2.5315,0.2456,13.6845,49.711,g
2.3766,0.313,16.987,50.047,g
3.3811,0.0871,51.6405,3.429,g
2.5224,0.2568,18.0542,72.624,g
4.1312,0.0533,84.6158,2.297,g
2.8205,0.1701,-19.1798,9.498,g
2.7482,0.233,17.9456,23.553,g
3.1274,0.1689,29.2634,5.9851,g
2.1658,0.413,-10.9746,23.6345,g
2.8893,0.1968,-25.369,11.4565,g
3.2041,0.1497,60.338,3.808,g
3.3511,0.088,77.5083,10.34,g
2.4289,0.3259,15.0588,8.891,g
2.4871,0.2687,17.4289,36.722,g
2.1446,0.362,9.9499,50.611,g
3.2544,0.125,73.376,6.5938,g
3.2243,0.1334,-53.0078,2.755,g
3.5549,0.1083,60.4821,12.3377,g
2.6435,0.2057,-40.5853,5.442,g
2.2788,0.3132,10.1953,34.5976,g
3.2034,0.1606,20.2408,0.951,g
2.2989,0.3392,19.4033,56.916,g
2.5391,0.3078,-8.9993,65.2451,g
3.2111,0.0987,56.5905,5.2124,g
2.7054,0.2138,23.6713,4.915,g
2.1875,0.3344,-11.7199,8.5588,g
2.3811,0.2765,28.2447,4.945,g
2.939,0.1064,23.9245,8.5086,g
2.4322,0.2717,19.2134,0.134,g
3.0273,0.1009,-27.1633,10.09,g
2.9017,0.1323,22.3596,7.9241,g
3.1361,0.1436,-67.587,5.01,g
2.7835,0.1967,17.7997,2.637,g
3.2636,0.2466,61.0495,12.7952,g
2.1156,0.4406,7.6024,24.6142,g
3.1268,0.0952,45.3642,3.778,g
3.4986,0.161,-48.9905,1.408,g
3.6155,0.1194,56.4687,1.8587,g
2.0473,0.3901,11.6434,82.8039,g
3.4638,0.0699,50.3501,0.8905,g
2.7003,0.1964,-13.8276,1.2986,g
2.7255,0.2004,20.3876,23.2283,g
2.769,0.2051,10.3599,3.9876,g
3.7458,0.0929,82.0158,1.4092,g
2.2541,0.571,9.166,84.6855,g
2.9472,0.1191,18.7545,4.9034,g
2.2553,0.3472,22.0444,11.0535,g
2.2648,0.3342,-13.7677,15.631,g
3.2537,0.1246,50.42,4.9301,g
2.4322,0.3789,23.3276,47.561,g
2.1189,0.3688,-5.8171,46.992,g
2.5676,0.3234,-13.6434,18.056,g
2.2055,0.4081,8.4809,84.1434,g
2.6112,0.2411,16.2796,3.9221,g
2.2418,0.4097,12.8596,44.6269,g
2.6425,0.2335,-10.2982,14.754,g
3.1316,0.1208,49.969,1.591,g
2.1599,0.3979,-9.0283,39.403,g
2.679,0.1476,22.0442,5.5823,g
3.6765,0.0898,70.1349,0.8347,g
3.4111,0.1317,56.1975,2.4183,g
2.1055,0.4196,-3.8238,30.754,g
3.0185,0.0858,134.783,8.201,g
3.2909,0.1343,26.362,0.6925,g
3.0824,0.1146,54.0238,12.2597,g
2.5605,0.2352,10.8968,3.665,g
2.2068,0.2888,19.5864,72.274,g
3.5502,0.0987,77.2854,1.9876,g
2.4541,0.3533,-7.1701,47.0555,g
3.3919,0.1142,45.0357,9.5042,g
3.1695,0.0937,74.8812,8.8992,g
2.574,0.3133,-9.3456,75.209,g
2.3838,0.2169,12.8007,31.192,g
2.3253,0.2577,13.7783,24.006,g
2.3032,0.3358,-16.8918,32.3189,g
2.6493,0.2029,-21.4564,61.5717,g
2.4306,0.2616,-8.6124,5.8095,g
2.9848,0.1217,34.0812,1.6086,g
3.4992,0.0689,70.5185,3.062,g
2.3107,0.2616,23.1036,19.811,g
2.3692,0.391,8.6299,24.368,g
2.6101,0.3055,16.0747,14.1441,g
3.0535,0.1101,50.8548,4.043,g
2.5038,0.268,-14.1434,5.8241,g
2.9574,0.1848,7.1308,7.3987,g
2.2577,0.3066,-15.3031,18.4147,g
3.4807,0.0964,24.931,4.9347,g
3.4751,0.0678,24.334,11.0144,g
2.1021,0.3676,0,1.307,g
3.8268,0.0586,78.6473,2.127,g
2.5883,0.2594,10.3846,21.4367,g
3.2358,0.1554,77.305,2.4491,g
2.1931,0.3301,11.2419,74.228,g
2.2304,0.3147,10.0788,13.241,g
2.4683,0.2398,19.1661,4.0499,g
2.4713,0.2416,-9.0566,14.1671,g
2.1383,0.4545,-4.5036,58.504,g
2.7352,0.161,9.4193,10.506,g
2.2467,0.4051,0,70.3994,g
2.9403,0.1199,-93.982,76.3636,g
2.5763,0.2613,-13.7969,10.7955,g
2.6048,0.2,-14.3725,66.6354,g
2.6075,0.1988,-15.6367,17.7272,g
2.2695,0.2876,-8.4161,13.267,g
2.9462,0.2054,27.9502,6.087,g
2.3892,0.2306,18.0578,17.9541,g
3.6536,0.0973,62.9067,2.693,g
2.3385,0.3876,13.1382,57.761,g
2.8976,0.1462,-14.8091,1.221,g
2.7543,0.2262,29.6991,53.8928,g
2.8727,0.1213,50.1302,0.4888,g
3.9381,0.0646,77.5127,3.9652,g
3.5756,0.1024,81.0599,4.036,g
2.5422,0.2052,-55.4024,8.5734,g
2.8382,0.2184,-43.7949,22.18,g
3.0257,0.1013,42.3038,1.4587,g
2.3424,0.3205,-9.0233,46.4513,g
2.4935,0.3836,18.4647,5.584,g
3.7818,0.0811,42.9666,0.8473,g
2.2148,0.314,-13.9304,4.141,g
2.7585,0.1997,23.4775,2.2764,g
3.1749,0.1581,54.3659,8.5332,g
2.2055,0.4704,9.3048,6.561,g
2.8531,0.1578,103.006,11.0651,g
2.4764,0.3723,16.9651,9.256,g
3.1438,0.1504,39.8516,5.1947,g
2.3674,0.4399,20.8443,22.447,g
2.4273,0.2785,-12.5339,28.109,g
3.1313,0.1415,62.0719,0.542,g
3.1356,0.1701,-20.7558,3.2171,g
2.2648,0.394,13.1938,40.251,g
2.5145,0.3104,-12.0691,32.3945,g
2.5472,0.2879,10.3097,7.383,g
2.3979,0.31,16.0409,8.6808,g
2.7616,0.2121,-6.9094,12.329,g
2.0394,0.379,8.2242,11.756,g
3.1268,0.2102,-61.5763,8.3369,g
2.7938,0.1889,28.2927,9.628,g
2.3775,0.304,18.912,44.1008,g
3.8108,0.0717,26.1928,4.6472,g
2.723,0.1637,32.9873,8.7922,g
3.764,0.0831,77.2546,5.822,g
2.5905,0.2144,15.8826,9.754,g
2.5521,0.1837,-12.7938,7.913,g
3.232,0.1339,46.2737,0.8667,g
2.6556,0.2906,8.8205,4.752,g
3.0538,0.1497,52.0111,14.193,g
3.5589,0.1608,-33.0901,0.151,g
2.6862,0.1905,56.5129,17.6995,g
3.7066,0.1217,-56.2515,4.4023,g
2.1319,0.3948,7.4288,18.286,g
2.8594,0.1431,45.0332,4.199,g
3.5681,0.1015,76.2647,1.141,g
2.2135,0.4618,9.7208,42.5147,g
2.5334,0.2914,1.225,25.764,g
2.4281,0.222,-19.4808,39.776,g
2.3021,0.2469,19.5239,69.004,g
3.2934,0.1198,50.2173,1.4085,g
2.2175,0.3,17.2788,1.1506,g
2.4224,0.2703,-12.722,0.557,g
2.8222,0.1438,23.8378,16.05,g
3.3906,0.1019,51.6814,1.652,g
2.7505,0.1696,215.894,40.5414,g
2.4564,0.2605,-16.2297,21.088,g
2.2109,0.3908,-4.606,67.496,g
2.3936,0.301,13.9664,36.8528,g
2.6294,0.2031,-10.8168,8.688,g
3.1733,0.1057,26.6332,4.908,g
2.243,0.3,16.0048,26.831,g
2.1123,0.4595,-5.6924,54.248,g
2.356,0.337,-2.0715,89.274,g
3.8051,0.0729,58.899,2.4615,g
3.4044,0.1338,80.3803,1.0087,g
2.766,0.1757,-25.8186,0.1056,g
2.3551,0.2406,9.6974,9.7478,g
2.1775,0.4352,-3.6418,20.124,g
2.3997,0.2371,9.2992,17.516,g
2.372,0.2654,26.966,59.7912,g
3.444,0.1509,44.1096,0.533,g
2.1629,0.3608,5.7016,26.499,g
3.3201,0.1112,26.1013,0.1593,g
