@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
23.5058,3.1136,g
26.5315,3.3195,g
18.2275,2.5999,g
14.0184,2.683,g
29.1223,3.8676,g
24.2711,3.5073,g
19.0231,2.4893,g
19.4267,2.8382,g
11.3066,2.3502,g
6.3074,2.2683,g
10.8774,2.1123,g
25.2966,2.7749,g
9.5728,2.3385,g
17.3947,2.5185,g
24.8696,3.044,g
25.1337,3.0052,g
32.9783,3.37,g
49.1218,3.4263,g
20.251,2.6772,g
32.998,3.0473,g
17.6937,2.5809,g
12.1695,2.316,g
23.1113,2.4807,g
13.2252,2.7875,g
54.866,4.2023,g
18.6641,2.3664,g
20.0139,2.9643,g
28.5947,3.4957,g
15.3837,2.6803,g
15.2713,2.7348,g
22.0969,3.4227,g
19.6036,2.642,g
14.83,2.8052,g
12.9893,2.5224,g
14.705,2.5051,g
11.4031,2.1089,g
36.349,3.2307,g
20.0516,2.8225,g
17.48,2.8831,g
10.0126,2.2989,g
14.6751,2.5132,g
14.0718,2.4893,g
18.3705,2.6186,g
31.6318,3.6795,g
12.0859,2.5244,g
11.2215,2.2148,g
15.6665,2.5664,g
24.2203,3.4689,g
16.1398,2.7101,g
14.8359,2.8028,g
23.9963,2.8162,g
11.727,2.6138,g
23.1913,3.5286,g
14.4095,2.6154,g
24.7904,3.4318,g
20.5843,3.3742,g
20.5725,3.1017,g
27.9993,3.0436,g
19.9622,2.8885,g
30.85,3.5714,g
15.9522,2.8822,g
31.4458,3.6095,g
12.6191,2.4191,g
10.1805,2.404,g
23.0735,2.9914,g
17.6303,2.5916,g
15.1941,2.3444,g
15.3273,2.3304,g
11.2942,2.4014,g
19.7924,3.1976,g
29.6566,3.6303,g
12.2039,2.3473,g
11.5605,2.2695,g
13.455,2.6217,g
27.5643,3.3251,g
12.5305,2.3243,g
27.2605,2.6439,g
20.7144,2.9004,g
20.344,3.1458,g
14.3651,2.7352,g
12.4016,2.7059,g
7.0359,2.1833,g
29.3001,3.036,g
16.8035,2.7304,g
23.5248,3.2633,g
18.3473,2.9085,g
23.2869,3.1229,g
26.5519,3.0271,g
13.2101,2.6561,g
17.7111,2.6537,g
14.9087,2.5557,g
9.4718,2.3201,g
24.1708,3.0459,g
9.0773,2.6937,g
34.5239,3.5263,g
7.0722,2.2978,g
22.7382,3.1547,g
39.5491,3.9457,g
10.8616,2.8636,g
32.9058,3.3737,g
8.4294,2.4005,g
21.6466,2.9317,g
15.0075,2.6037,g
36.8456,4.0284,g
18.0502,2.3149,g
22.0542,2.638,g
14.8302,2.4646,g
14.961,2.944,g
14.4192,2.7344,g
17.2436,2.9499,g
10.9174,2.3263,g
23.0285,3.1713,g
34.8636,4.1058,g
18.637,2.8722,g
6.5626,2.2292,g
10.926,2.1673,g
7.4601,2.317,g
25.0612,3.2717,g
17.5786,2.899,g
12.8252,2.766,g
10.6649,2.3522,g
30.8693,3.4791,g
26.5603,3.2909,g
28.8761,2.9542,g
12.5805,2.7675,g
16.5939,2.4116,g
9.894,2.4502,g
7.2029,2.0394,g
29.5448,3.8792,g
22.7195,3.038,g
6.472,2.5224,g
17.5276,3.023,g
14.4934,2.8689,g
10.6093,2.3483,g
15.594,2.7447,g
14.7857,2.3598,g
21.3005,3.1342,g
29.1612,3.5509,g
16.2333,2.4742,g
25.7795,3.2951,g
12.913,2.3334,g
29.0898,3.6005,g
22.143,2.8136,g
6.9318,2.1123,g
13.4808,2.7536,g
10.8063,2.5982,g
14.59,2.6191,g
19.0942,2.7114,g
21.0274,2.8648,g
10.8234,2.2109,g
9.4805,2.2648,g
13.6684,2.658,g
15.4619,2.5575,g
31.4793,3.7932,g
11.6769,2.42,g
13.8541,2.5296,g
12.8275,2.3483,g
11.5852,2.3181,g
10.1951,2.4955,g
19.0795,2.7683,g
17.8251,3.0613,g
51.6687,3.5509,g
11.3002,2.3598,g
17.4502,2.6207,g
9.5039,2.3118,g
32.4592,3.6522,g
15.8012,2.8192,g
14.2675,2.6201,g
24.3665,3.0065,g
21.1137,3.0939,g
5.9922,2.2636,g
14.4763,2.7255,g
22.6871,2.8845,g
9.634,2.3086,g
20.2822,2.9727,g
26.2324,3.1492,g
33.2497,3.3461,g
10.7632,2.3201,g
11.9004,2.316,g
11.1155,2.1508,g
12.7034,2.5378,g
15.3447,2.8102,g
12.6487,2.6385,g
15.0899,3.0204,g
11.9122,2.3793,g
20.9786,3.1361,g
15.0189,2.8417,g
12.5862,2.4495,g
24.4149,3.0915,g
40.4816,3.4125,g
25.5782,3.0092,g
29.0826,3.6816,g
11.2952,2.3729,g
8.888,2.3608,g
16.4467,2.9489,g
17.7968,2.5838,g
38.4807,3.876,g
18.1984,2.842,g
36.6477,3.63,g
39.6518,4.0179,g
22.2858,2.946,g
7.4598,2.1383,g
12.4996,2.2292,g
12.8139,2.3936,g
7.4803,2.1833,g
23.2399,3.2429,g
22.695,2.705,g
10.7477,2.3096,g
17.9149,2.9829,g
15.0818,2.6749,g
10.0015,2.2601,g
25.6002,3.4024,g
35.7955,3.3054,g
17.0415,3.2002,g
12.1898,2.5647,g
13.6962,2.4878,g
68.5193,3.8612,g
16.7426,2.5922,g
28.5164,3.4787,g
23.3338,3.0699,g
16.412,2.4298,g
20.3191,2.5641,g
16.0732,2.5563,g
45.6669,3.9547,g
23.2863,3.2407,g
17.4983,2.6469,g
17.912,2.7181,g
11.5855,2.527,g
23.5821,2.9834,g
10.4581,2.2028,g
10.6491,2.1658,g
12.8248,2.3608,g
12.739,2.7486,g
19.2637,2.9741,g
6.7906,2.3589,g
10.8343,2.4728,g
23.3964,3.107,g
11.3796,2.0737,g
14.3351,2.7243,g
20.8963,2.9157,g
16.219,2.6128,g
19.3831,3.2955,g
19.3554,2.5971,g
17.9101,2.5428,g
23.4259,3.4132,g
21.5816,3.1941,g
14.5068,2.7509,g
17.081,2.721,g
22.5485,2.9782,g
11.8606,2.48,g
0,2.2577,g
33.5086,3.5002,g
15.6347,2.3962,g
34.2975,3.6335,g
20.615,3.0086,g
25.6181,3.008,g
15.988,2.6946,g
29.571,3.2854,g
18.2154,2.5832,g
14.6773,3.0145,g
20.7462,2.842,g
9.9143,2.3464,g
17.9922,2.666,g
16.8011,2.4048,g
11.8039,2.3971,g
15.8301,2.8896,g
13.4295,2.5999,g
19.0219,3.1481,g
12.4786,2.3627,g
22.4696,3.1116,g
32.6517,3.3011,g
17.4634,2.6839,g
11.1347,2.3608,g
23.2976,3.2848,g
19.7632,3.0092,g
33.2967,3.53,g
18.3458,2.6937,g
16.8437,2.7973,g
24.0694,3.2105,g
22.1137,2.6186,g
19.5962,3.238,g
12.5051,2.4676,g
24.1482,2.9987,g
38.2364,3.105,g
18.0974,2.8552,g
23.1329,3.1339,g
24.1717,2.9857,g
19.4481,2.9516,g
20.083,3.3138,g
17.5338,2.9574,g
17.4694,3.0565,g
7.3932,2.2589,g
21.9905,2.9511,g
22.4331,3.0197,g
24.6605,3.5077,g
26.4529,2.9077,g
19.4888,2.5514,g
11.9229,2.2253,g
7.6265,2.281,g
17.7218,2.6355,g
15.3005,2.5072,g
15.6377,2.4082,g
9.1005,2.4921,g
26.6034,3.1742,g
25.1769,2.7271,g
13.9988,2.5599,g
9.9386,2.2648,g
17.7029,2.4706,g
28.1723,3.1422,g
28.5923,3.6254,g
24.7284,3.0939,g
26.0592,3.1635,g
24.1218,3.7656,g
11.4758,2.301,g
16.7217,2.8215,g
15.7752,2.4997,g
14.1212,2.5647,g
9.6575,2.3927,g
21.9195,2.7482,g
10.2031,2.4074,g
10.5084,2.1931,g
18.8241,2.4616,g
9.4666,2.3139,g
14.9745,2.5883,g
16.1025,2.4969,g
15.8991,2.3729,g
12.8576,2.2304,g
24.9284,3.2967,g
17.4723,2.3191,g
16.4084,2.5447,g
21.1502,2.9085,g
17.0539,2.6253,g
10.1488,2.2956,g
16.67,2.5569,g
11.11,2.3701,g
7.0203,2.1688,g
34.0545,3.5134,g
9.8012,2.4579,g
27.8563,3.1828,g
10.0145,2.4464,g
28.1804,3.0732,g
7.2447,2.1123,g
10.2168,2.2695,g
15.9235,2.6906,g
12.6787,2.4864,g
30.7355,2.8974,g
17.7874,2.841,g
15.8702,2.6439,g
12.2997,2.6314,g
17.6425,2.6258,g
16.2775,2.6522,g
9.6148,2.3021,g
22.9181,3.1947,g
19.4543,2.2636,g
12.2168,2.3856,g
14.3425,2.7803,g
22.3483,2.7376,g
17.1115,2.6289,g
12.1918,2.356,g
12.6984,2.5391,g
10.8908,2.3334,g
10.3861,2.2028,g
30.7612,3.7199,g
26.9103,3.1206,g
6.9613,2.248,g
10.9991,2.1553,g
10.9719,2.4564,g
29.885,3.6743,g
19.2567,2.6154,g
25.5676,3.313,g
11.4137,2.3444,g
10.1296,2.4793,g
29.3381,3.6418,g
10.5761,2.4005,g
13.5471,2.7011,g
18.233,2.9564,g
15.2666,2.9175,g
26.8179,3.4736,g
9.3991,2.4735,g
7.9675,2.2553,g
18.9412,2.4298,g
0,2.1945,g
18.7164,2.6274,g
14.1847,2.499,g
7.4979,2.3139,g
10.7959,2.1569,g
10.8729,2.5308,g
20.1733,2.5397,g
25.0527,3.628,g
20.9835,2.9759,g
17.5606,2.5192,g
16.456,2.6309,g
11.8492,2.3865,g
20.9098,3.0358,g
10.8687,2.2945,g
21.7627,3.0941,g
11.6106,2.3385,g
13.4127,2.6314,g
30.0263,3.2404,g
15.4828,2.5231,g
10.6016,2.3802,g
17.7293,2.8965,g
12.3564,2.6839,g
21.2576,3.0746,g
10.8189,2.7392,g
22.0689,2.8654,g
14.3018,3.0689,g
27.1801,3.2015,g
18.4592,3.0261,g
23.7766,3.0408,g
13.3096,2.781,g
19.5587,2.9044,g
28.2506,3.3771,g
16.9069,2.9479,g
22.8667,2.913,g
17.4731,2.7835,g
12.2416,2.3243,g
17.2202,3.0063,g
17.6775,2.6977,g
20.0059,2.8558,g
12.0758,2.5024,g
9.7508,2.702,g
11.7224,2.081,g
34.8709,3.0302,g
9.2534,2.541,g
10.6247,2.5977,g
13.0274,2.6689,g
11.662,2.4886,g
15.8214,2.6128,g
13.2356,2.4857,g
11.0904,2.2945,g
51.083,4.2194,g
15.1769,2.8062,g
14.8699,2.6459,g
6.7992,2.1287,g
18.5335,2.7084,g
36.9134,3.6716,g
21.6594,2.8062,g
17.1188,2.7376,g
17.2633,3.1413,g
17.421,2.444,g
31.3727,3.0948,g
15.6784,2.688,g
11.3278,2.3766,g
25.3124,3.2638,g
10.7678,2.2,g
13.6839,2.7892,g
19.6985,3.2245,g
33.4058,3.252,g
7.0326,2.2,g
17.8618,3.1178,g
21.3894,3.0892,g
6.9481,2.1255,g
19.6337,2.7763,g
12.816,2.2911,g
11.3162,2.4871,g
10.8059,2.1156,g
15.7051,2.723,g
9.9206,2.1833,g
22.2247,3.0542,g
21.5846,2.7771,g
7.175,2.1383,g
10.4277,2.4487,g
29.699,3.461,g
26.5122,3.7987,g
10.9847,2.2999,g
31.2131,3.1212,g
14.9824,2.3865,g
19.0184,2.9143,g
14.6936,2.525,g
10.6003,2.2799,g
12.5353,2.3201,g
15.8672,2.6075,g
12.6284,2.4023,g
17.2262,2.8716,g
16.5206,2.4479,g
12.3502,2.2553,g
9.8118,2.2923,g
7.4656,2.1945,g
19.6647,2.772,g
25.0592,3.1265,g
14.5975,2.6762,g
12.4255,2.4141,g
53.8539,4.4168,g
15.1103,2.5132,g
9.6014,2.2867,g
13.9434,2.4843,g
39.215,3.4594,g
19.8319,3.1041,g
6.7399,2.0986,g
33.6521,3.4508,g
17.9121,2.7097,g
21.9362,2.8848,g
19.0951,3.0037,g
28.1583,3.5255,g
27.935,2.8848,g
12.3949,2.2923,g
9.9556,2.3464,g
7.642,2.437,g
18.509,2.747,g
20.2021,2.9741,g
12.8382,2.7616,g
34.2291,3.4583,g
26.6051,3.2982,g
19.3288,2.8325,g
22.874,3.0925,g
17.6601,2.7412,g
14.9378,2.6875,g
22.2845,2.6781,g
16.6363,2.9437,g
16.8654,2.5563,g
23.4817,2.9845,g
26.1604,3.1075,g
11.2034,2.6493,g
9.7122,2.29,g
14.1357,2.4338,g
25.7457,3.2017,g
17.8057,2.9983,g
15.1087,2.5347,g
19.5497,2.8615,g
10.4259,2.3655,g
14.5928,2.7376,g
25.2456,3.3309,g
11.6242,2.4091,g
25.5487,3.5403,g
32.9432,3.3831,g
32.9046,3.2645,g
75.6026,4.3784,g
28.8504,3.6901,g
23.0461,2.8639,g
19.3005,2.7649,g
21.0485,2.851,g
10.1047,2.4125,g
6.0469,2.2443,g
12.2248,2.317,g
19.7933,2.8748,g
17.0121,2.8995,g
17.0645,2.5321,g
22.099,2.9165,g
22.189,2.6924,g
11.9324,2.4829,g
7.0622,2.2135,g
18.8041,2.9523,g
11.8327,2.2266,g
11.5181,2.4031,g
16.0439,2.6048,g
19.8791,2.8182,g
20.7854,3.2718,g
26.7273,3.253,g
23.4188,3.3231,g
9.9929,2.6227,g
8.637,2.3243,g
10.9495,2.1189,g
42.4597,3.2872,g
20.5379,3.3846,g
16.8407,2.5533,g
17.6984,2.7778,g
35.612,3.2838,g
23.5219,3.3266,g
17.2934,2.9511,g
17.4999,2.792,g
15.6989,2.4955,g
26.253,3.2334,g
11.8539,2.5079,g
19.5098,2.5871,g
19.0017,2.6799,g
12.3735,2.7003,g
26.5143,3.0941,g
17.664,2.912,g
7.4717,2.1477,g
28.4311,3.4619,g
22.1349,2.9317,g
16.3811,2.9337,g
12.6032,2.4616,g
21.7598,3.2262,g
9.4267,2.4409,g
16.3031,3.073,g
13.572,2.6069,g
28.2735,3.206,g
23.4297,2.9004,g
11.7121,2.4814,g
29.6229,3.1989,g
9.7191,2.2467,g
9.4956,2.4401,g
16.2913,2.9199,g
24.4123,2.8466,g
10.9754,2.1508,g
7.1659,2.2055,g
10.3418,2.2565,g
43.6886,3.9353,g
10.7972,2.1287,g
12.1572,2.6928,g
16.326,2.7247,g
15.9465,2.3191,g
17.3463,2.6537,g
22.3456,2.6702,g
10.346,2.5347,g
14.1066,2.6781,g
14.9219,2.6484,g
19.254,3.0214,g
11.8639,2.2718,g
30.7737,3.3599,g
11.3002,2.2188,g
25.178,3.5681,g
18.798,3.1845,g
21.0416,2.8231,g
10.2,2.5283,g
15.5966,2.8338,g
13.7396,2.5775,g
16.3332,2.6785,g
25.813,3.1188,g
26.6785,3.0835,g
17.6383,2.8052,g
10.1736,2.4014,g
28.8326,3.5638,g
15.1418,2.3838,g
20.6646,2.7304,g
12.7911,2.5798,g
16.2987,2.5746,g
14.227,2.6196,g
20.246,2.7723,g
16.7576,2.6977,g
12.5919,2.3531,g
30.2298,3.3032,g
21.3825,2.7941,g
12.0067,2.4871,g
24.4164,2.8899,g
31.0932,3.764,g
6.9094,2.3284,g
22.5525,2.4616,g
32.288,3.3502,g
15.2144,2.4669,g
11.6429,2.9122,g
7.2387,2.1287,g
12.9856,2.6498,g
12.0956,2.5126,g
11.7618,2.3128,g
35.2466,3.3442,g
22.8108,2.8907,g
12.6829,2.2304,g
18.3298,2.5599,g
10.7133,2.4232,g
24.2468,2.7497,g
17.2225,2.9523,g
34.6534,3.9308,g
7.2982,2.0737,g
10.799,2.5276,g
18.3111,2.8293,g
17.6138,2.8742,g
15.9668,2.6253,g
6.5474,2.2956,g
24.8757,2.8379,g
21.9505,3.1059,g
15.2769,2.6785,g
9.313,2.2672,g
15.6807,2.5231,g
17.9388,3.0137,g
25.2981,3.2412,g
10.3802,2.404,g
7.157,2.07,g
18.9753,2.6821,g
46.5011,4.1613,g
27.2376,3.2831,g
26.1448,3.6148,g
19.6959,3.2777,g
21.1941,2.8985,g
17.1213,2.7235,g
11.7963,2.596,g
21.7407,2.634,g
21.2562,3.3684,g
20.1827,3.0037,g
23.8906,3.5741,g
17.6916,2.4091,g
12.0224,2.4969,g
11.8911,2.0626,g
10.4001,2.2989,g
14.9914,2.2707,g
28.9011,3.57,g
20.9217,3.1942,g
16.6547,2.6238,g
10.4853,2.2095,g
22.2821,2.7336,g
10.5164,2.641,g
27.5223,3.3406,g
15.9896,2.6547,g
36.6013,2.8238,g
15.7457,2.8041,g
10.8443,2.5798,g
10.1863,2.2188,g
13.6449,2.8686,g
20.2038,3.0888,g
22.724,3.0265,g
7.3512,2.3784,g
32.9812,3.4344,g
25.0634,3.1612,g
11.6175,2.0233,g
13.0214,2.8379,g
55.923,4.1876,g
32.4441,3.6469,g
9.9695,2.3655,g
19.3262,2.5977,g
29.3901,3.3268,g
17.5294,2.6684,g
11.3309,2.1089,g
17.5907,3.3597,g
26.4199,3.3192,g
32.065,3.9639,g
18.4851,2.8341,g
19.4314,2.7973,g
12.2272,2.9408,g
9.5767,2.2041,g
11.5164,2.6826,g
9.6165,2.2541,g
11.802,2.3075,g
32.5623,3.5804,g
14.086,2.667,g
21.4086,2.7164,g
25.8038,3.2918,g
25.8935,3.5093,g
11.1407,2.3483,g
7.0894,2.0881,g
11.7929,2.1508,g
15.7507,2.6561,g
13.9393,2.6435,g
16.0994,2.7938,g
21.2625,2.9602,g
11.0962,2.3747,g
11.8138,2.3191,g
19.4397,2.5257,g
11.1088,2.238,g
11.3457,2.3493,g
17.9904,2.641,g
10.2594,2.233,g
16.4011,2.688,g
17.6166,2.6021,g
23.1961,3.3432,g
8.7598,2.4346,g
10.5762,2.2266,g
26.6695,3.444,g
16.0139,2.7143,g
12.665,2.3971,g
10.7718,2.2695,g
17.9806,2.356,g
44.6785,3.7402,g
10.6207,2.4878,g
8.4981,2.3541,g
22.336,2.9868,g
14.4481,2.4786,g
21.7926,2.7619,g
20.2343,2.8531,g
20.6824,2.699,g
11.1091,2.3243,g
12.6908,2.5126,g
16.9618,2.5826,g
6.4294,2.2956,g
23.1061,3.3442,g
39.8947,3.6158,g
17.7987,2.7271,g
21.011,3.0228,g
21.3708,3.0824,g
18.5673,2.6767,g
22.8996,2.9678,g
21.9595,3.0792,g
17.7759,2.4023,g
25.0268,3.1722,g
28.6052,2.6594,g
33.108,3.1695,g
16.4512,2.3064,g
13.3629,2.5391,g
15.9126,2.7443,g
7.2066,2.1089,g
15.0485,2.4683,g
34.263,3.0932,g
21.6092,2.781,g
32.0179,3.0737,g
20.3707,2.8576,g
6.9858,2.0473,g
12.7693,2.4533,g
10.8956,2.248,g
24.9636,3.2418,g
21.0659,2.7694,g
14.3012,2.5539,g
14.2281,2.86,g
15.7445,2.5085,g
14.1032,2.8238,g
22.3119,2.5775,g
28.1044,3.4551,g
16.1482,2.4735,g
33.144,3.2983,g
11.0735,2.3424,g
17.9677,2.9899,g
16.3249,2.6776,g
23.9931,2.932,g
21.9345,2.8594,g
18.2024,2.3531,g
36.4647,3.9318,g
40.6289,4.07,g
9.9898,2.4822,g
66.4353,4.4152,g
18.1076,2.7147,g
6.827,2.0774,g
27.7681,3.3029,g
11.7753,2.5185,g
15.0164,2.5198,g
23.6958,2.8179,g
6.9755,2.2028,g
16.1085,3.1596,g
34.0152,2.6395,g
15.0526,2.9805,g
17.5663,2.9692,g
14.6663,2.4631,g
8.6399,2.2967,g
17.8801,2.6243,g
41.9258,4.0443,g
15.5201,2.5441,g
10.8672,2.2989,g
24.022,2.9696,g
22.1934,3.0607,g
10.0191,2.2776,g
12.1241,2.3579,g
25.5307,2.6726,g
18.2841,2.8899,g
14.2992,2.6972,g
19.9671,2.9675,g
10.5644,2.6609,g
11.943,2.5276,g
27.5033,3.0883,g
22.3432,2.894,g
16.7824,2.8739,g
19.5489,2.8865,g
17.1659,2.7846,g
24.7786,3.419,g
18.6597,2.7189,g
12.7905,2.772,g
29.6975,3.3304,g
10.3364,2.317,g
28.5978,3.4878,g
7.1998,2.0512,g
16.0849,2.4609,g
12.5875,2.596,g
25.9922,3.1836,g
29.6809,2.8463,g
23.318,3.669,g
19.8187,3.3769,g
17.7441,2.9017,g
25.8943,3.1526,g
0,2.2541,g
19.428,3.1159,g
45.5174,4.2157,g
28.7278,3.5756,g
13.9445,2.732,g
15.3675,2.4676,g
22.049,3.0849,g
16.8496,2.9576,g
18.0453,2.7177,g
31.0262,3.3725,g
18.0536,2.873,g
19.0376,2.9836,g
11.4851,2.3988,g
14.8267,2.4526,g
15.3743,2.4843,g
21.2983,2.4742,g
23.7428,3.5405,g
19.4073,3.3382,g
25.4326,3.2,g
27.8817,2.8179,g
21.0508,3.3779,g
25.1742,3.3245,g
7.038,2.0881,g
17.5029,2.3962,g
19.5329,3.3413,g
7.4028,2.1123,g
29.7032,3.5078,g
12.9459,2.6679,g
29.8914,3.226,g
5.6895,2.2589,g
37.9127,3.2134,g
23.3412,3.3212,g
20.0737,3.231,g
11.9796,2.4728,g
24.2296,3.0296,g
41.0282,4.0712,g
11.9098,2.5058,g
17.1774,2.6196,g
20.695,3.1002,g
16.7376,2.7763,g
10.8291,2.3811,g
11.7922,2.0512,g
15.2609,2.7415,g
12.5474,2.6314,g
18.4984,2.2799,g
16.4943,2.8109,g
18.9588,2.9687,g
21.3827,3.5211,g
22.9063,2.8417,g
24.285,3.2258,g
17.7497,3.0527,g
23.8253,3.0092,g
14.4511,2.7941,g
24.7534,3.3886,g
14.1112,2.5198,g
10.6983,2.5198,g
20.4341,3.0197,g
12.8247,2.5315,g
24.1058,2.8172,g
11.9517,2.2833,g
10.3786,2.1861,g
12.5103,2.2565,g
23.4733,3.1508,g
9.0561,2.2788,g
11.8362,2.1804,g
27.2533,3.1582,g
10.9211,2.1055,g
20.3134,3.1824,g
15.9992,2.7825,g
12.6187,2.4099,g
35.1622,2.7716,g
10.5893,2.3711,g
22.198,2.8782,g
25.4188,3.1508,g
27.7039,3.042,g
26.7363,3.1106,g
17.7969,2.6015,g
25.172,3.3344,g
13.9765,2.3579,g
17.3308,2.6735,g
16.8379,2.6227,g
17.8139,2.7835,g
22.3774,2.7723,g
15.8285,2.4166,g
25.4444,2.8588,g
7.0199,2.1055,g
10.7175,2.5933,g
23.8977,2.9292,g
10.7215,2.1717,g
50.1502,3.7825,g
12.1304,2.4289,g
11.0571,2.2227,g
9.0426,2.2833,g
18.1687,2.9151,g
22.1024,2.828,g
29.453,3.307,g
18.3556,2.8513,g
0,2.1021,g
11.9173,2.433,g
16.0101,2.6444,g
16.0871,2.7105,g
22.0752,2.846,g
16.4813,2.9276,g
10.6422,2.1673,g
17.1093,2.4541,g
11.6778,2.5988,g
30.9379,3.3908,g
14.3598,2.688,g
21.1799,3.0077,g
8.3661,2.2601,g
32.4995,3.7361,g
12.8153,2.5145,g
39.0072,3.9939,g
47.7498,4.3035,g
17.4155,2.6853,g
21.2464,2.894,g
20.156,3.0819,g
14.1227,2.8442,g
26.0793,2.9734,g
14.1048,2.6405,g
13.0682,2.6866,g
19.2602,2.769,g
14.9147,3.124,g
18.3503,2.4935,g
7.4589,2.1287,g
18.5114,2.752,g
12.036,2.6279,g
11.1294,2.3502,g
10.0384,2.2188,g
15.7688,2.8112,g
33.0357,3.5415,g
18.3351,2.7896,g
18.1957,2.5922,g
12.8453,2.4091,g
11.0775,2.1945,g
19.8014,2.6977,g
11.2689,2.248,g
18.6983,3.2834,g
37.1796,4.0425,g
11.0986,2.07,g
39.7998,3.7315,g
26.6724,2.757,g
13.3786,2.5484,g
11.5193,2.2601,g
13.0382,2.8021,g
17.6856,2.7903,g
12.9279,2.5521,g
14.562,2.5838,g
20.1038,3.3537,g
17.8824,2.7435,g
25.7407,2.9506,g
23.2498,2.7352,g
31.0426,3.7042,g
23.4119,2.7423,g
19.0298,2.9673,g
37.459,3.2412,g
10.1183,2.2279,g
9.9276,2.4479,g
7.0964,2.3355,g
19.0416,3.0235,g
18.2119,2.902,g
10.2103,2.3711,g
25.9444,3.1561,g
17.5386,2.4969,g
25.3158,3.0071,g
14.9269,2.5434,g
45.1884,3.8493,g
19.9313,2.5676,g
13.1378,2.7054,g
23.7798,2.993,g
13.3494,2.4232,g
21.5263,3.0512,g
12.2119,2.4661,g
22.2694,2.8794,g
10.5265,2.1732,g
6.3914,2.1717,g
17.3591,2.8924,g
18.6484,2.6484,g
10.5804,2.2095,g
49.748,4.3237,g
36.7371,4.1396,g
15.5345,2.7173,g
35.8454,3.2106,g
11.5542,2.5179,g
19.3929,2.9581,g
10.3118,2.3979,g
31.3388,3.4378,g
136.031,4.0612,g
24.2694,3.1558,g
12.424,2.618,g
10.9589,2.3918,g
13.5528,2.3334,g
20.0835,2.7135,g
14.4674,2.7255,g
7.1978,2.1089,g
13.8337,2.5031,g
15.8118,2.5198,g
9.9977,2.301,g
14.7049,2.5224,g
16.4648,2.5729,g
16.2728,2.8609,g
12.3597,2.3646,g
12.5695,2.525,g
16.9044,2.3334,g
10.3505,2.2175,g
9.7177,2.3636,g
18.2798,2.9605,g
37.189,3.5912,g
23.2651,2.934,g
20.4169,2.9576,g
6.9264,2.2577,g
13.3309,2.6138,g
17.0966,2.3953,g
32.2874,4.0077,g
18.4378,3.2647,g
17.9926,2.8698,g
21.171,3.4303,g
18.425,2.6716,g
16.925,3.173,g
13.9759,2.7559,g
9.9035,2.4417,g
22.055,2.9196,g
15.6068,2.5276,g
31.8736,2.8701,g
11.131,2.5159,g
16.8507,2.7892,g
12.2071,2.382,g
14.7801,2.8264,g
6.9573,2.2648,g
34.3484,3.2641,g
12.7065,2.3936,g
29.4079,3.4203,g
11.4555,2.3775,g
15.7493,2.6781,g
28.1548,3.4246,g
14.2443,2.5085,g
10.6981,2.2945,g
34.6919,2.9914,g
58.063,3.7072,g
35.2073,3.6612,g
10.3391,2.4306,g
22.5856,2.854,g
20.3187,2.7997,g
7.2007,2.2636,g
17.0225,2.8092,g
23.3166,2.8698,g
17.1498,2.7774,g
13.1662,2.658,g
12.7713,2.5581,g
9.7733,2.2788,g
14.754,2.5231,g
12.6705,2.5843,g
10.4977,2.1658,g
14.6968,2.4378,g
6.7475,2.1189,g
9.4639,2.2707,g
24.0868,3.0149,g
11.7226,2.3253,g
40.1229,4.0581,g
23.707,2.7608,g
11.2837,2.5653,g
19.8953,2.5605,g
11.2963,2.5641,g
6.6133,2.1658,g
15.8466,2.5688,g
26.3345,3.1982,g
26.0164,3.3832,g
16.2165,2.6781,g
37.4755,4.0688,g
16.1287,3.0348,g
16.3923,2.5263,g
21.0132,2.6781,g
12.8511,2.2867,g
21.8712,2.8921,g
19.4941,2.8522,g
28.3225,3.3298,g
24.8544,2.7593,g
14.7705,2.6817,g
11.6768,2.0626,g
27.1914,3.2319,g
26.5274,3.5358,g
11.5499,2.1021,g
18.8476,3.0535,g
12.4392,2.3294,g
24.3642,3.4442,g
20.1272,2.9727,g
16.2076,2.567,g
27.563,3.363,g
25.5426,3.5502,g
11.9761,2.4208,g
19.0309,2.8929,g
13.8484,2.3646,g
20.0957,2.5563,g
9.7133,2.4224,g
21.5881,3.0573,g
15.3356,2.3222,g
25.2649,3.4509,g
14.8601,2.3971,g
13.8846,2.5011,g
25.5776,3.4601,g
25.0045,2.8982,g
25.0746,3.2393,g
42.1421,3.7943,g
22.7795,2.7324,g
15.5711,2.8228,g
14.0939,2.5302,g
10.1,2.5938,g
14.9894,2.3454,g
28.7648,3.1871,g
27.5297,3.3717,g
27.6602,2.8479,g
20.7487,2.9472,g
22.2356,2.9706,g
12.4822,2.8463,g
29.0428,3.4591,g
17.3016,2.5058,g
22.0406,3.2777,g
10.2825,2.4401,g
18.4668,2.7566,g
16.7727,2.4289,g
18.1531,2.8822,g
20.8424,2.6258,g
12.1682,2.5092,g
25.102,3.3036,g
11.3125,2.1569,g
15.7948,2.5899,g
17.3984,2.7782,g
19.8249,2.9063,g
10.0082,2.3962,g
24.0484,3.0235,g
19.1991,2.6325,g
19.3293,2.6444,g
17.7647,2.5888,g
25.1711,3.3359,g
17.5709,2.7889,g
20.254,3.2234,g
43.7581,3.9838,g
