@relation magic

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.2516,-1.9838,77.826,g
3.4897,48.8973,2.69,g
2.1271,-16.2881,13.2881,g
3.2783,58.9969,1.5496,g
3.7625,62.7514,2.903,g
2.7388,14.7515,16.4046,g
3.9758,65.9078,0.212,g
2.608,22.787,12.355,g
3.426,54.1323,6.664,g
2.4749,-13.8627,16.1003,g
3.0261,38.5699,2.3692,g
2.5283,-12.0674,49.4271,g
2.7675,-77.2964,7.9135,g
3.0172,36.3902,7.5468,g
3.1377,15.4284,4.5449,g
2.5205,16.1869,9.697,g
2.5563,17.682,5.2526,g
2.4306,11.3088,2.3661,g
3.6258,-26.7678,4.6584,g
2.5126,12.5531,58.7634,g
3.1281,81.5687,4.9933,g
2.8814,-31.9521,2.232,g
3.5573,64.6643,3.5743,g
3.0284,-9.3284,5.5489,g
2.5933,16.3819,34.356,g
3.1494,27.3696,11.295,g
3.079,16.4949,9.906,g
2.5664,24.0569,3.013,g
2.6075,18.9339,10.039,g
2.1889,-6.3306,73.2939,g
2.3971,18.5352,8.667,g
2.9562,26.9575,12.5959,g
2.404,5.0708,27.5944,g
2.4864,-16.1456,51.7326,g
2.1658,14.1097,37.4338,g
2.5179,15.394,39.4782,g
3.1641,53.8102,6.6579,g
2.6026,17.6401,4.5456,g
4.0371,74.1725,1.7565,g
3.1971,26.986,62.8246,g
3.0145,69.7887,0.5949,g
2.4401,17.8278,18.1924,g
2.4807,-17.9119,7.055,g
3.2221,58.0511,8.6684,g
3.0312,-25.4663,0.688,g
2.3747,5.2042,38.543,g
3.5323,65.8233,2.889,g
2.5993,-11.8225,9.2004,g
2.8162,34.2698,6.1626,g
3.2709,36.0551,10.416,g
2.8876,30.2589,1.273,g
2.3096,-7.0445,49.1001,g
2.1931,-6.2981,0.091,g
2.5185,15.9701,14.9967,g
3.0533,70.0167,11.127,g
2.5459,-22.535,0.296,g
3.5645,71.2656,3.1589,g
2.6946,26.7641,5.055,g
2.9238,22.2114,51.835,g
2.4771,11.5066,20.868,g
2.5276,24.7528,15.15,g
2.2799,13.5782,64.323,g
3.0158,-23.9961,1.2932,g
2.5179,31.4549,10.9987,g
2.4533,21.3007,51.9091,g
2.7173,-17.942,17.682,g
2.601,21.0869,8.936,g
2.9151,26.4652,14.6972,g
3.0844,27.404,16.4238,g
2.837,45.775,2.4188,g
3.041,16.486,15.814,g
2.3683,-9.0224,58.601,g
3.0011,-40.2365,7.4092,g
2.574,18.4407,14.3269,g
3.1144,28.3789,27.354,g
2.9969,15.2445,10.176,g
2.638,4.7176,44.827,g
2.4472,8.8261,26.4601,g
2.6522,-15.3203,27.835,g
3.3806,50.5964,0.899,g
2.1523,9.8103,34.281,g
3.328,103.942,7.0973,g
3.0418,51.2983,8.8913,g
2.3096,-5.2406,15.491,g
2.7608,25.719,2.76,g
2.4298,-40.3603,1.886,g
4.033,102.948,9.7698,g
2.2317,-4.9533,75.493,g
2.1319,15.0322,61.5621,g
2.9413,71.255,8.2426,g
2.4487,-7.7378,16.5516,g
2.317,13.6434,22.684,g
3.3595,65.1332,6.526,g
2.6493,-189.117,36.245,g
2.1383,13.5859,49.8198,g
2.5781,-22.0653,19.2776,g
2.2292,7.5715,82.7517,g
3.709,88.063,0.3439,g
2.3901,18.5118,25.299,g
3.3298,61.8213,2.0827,g
2.3483,23.4294,17.6342,g
2.7821,60.3149,7.444,g
2.6561,11.6885,55.967,g
2.9673,13.6455,7.915,g
2.9415,23.4435,3.108,g
2.5447,11.1425,18.8584,g
3.3585,63.5636,2.5743,g
2.7828,41.7952,11.9522,g
3.2418,70.7658,0.0253,g
3.0639,18.3456,11.0782,g
2.7214,84.5137,30.297,g
3.6075,50.2485,4.712,g
2.5999,21.9967,20.553,g
2.9617,43.5955,3.667,g
2.3692,8.6299,24.368,g
2.7304,15.0703,15.923,g
2.1658,3.5272,42.1949,g
3.4876,17.2156,19.335,g
2.7616,-6.9094,12.329,g
2.6693,-15.3471,26.265,g
2.894,30.5628,78.04,g
2.2095,15.8398,20.5917,g
2.5826,-13.5328,11.3007,g
2.7585,21.6176,2.0627,g
3.1128,31.254,2.106,g
2.8814,20.7803,22.233,g
3.0054,45.827,5.5364,g
2.6928,-21.6683,8.826,g
2.8564,37.0518,26.4137,g
4.0688,83.2125,0.846,g
3.0527,84.604,17.086,g
3.3118,100.172,4.901,g
2.8303,23.166,1.5,g
2.7222,-20.715,1.367,g
2.2,7.1055,60.268,g
2.4298,-11.9355,14.45,g
2.6075,20.8792,5.0486,g
2.2227,3.675,26.3124,g
2.1523,-18.5341,29.254,g
2.9773,42.5905,7.0683,g
3.4706,60.1734,2.3504,g
2.3064,-13.2383,23.675,g
3.0312,-125.078,74.6605,g
2.3784,-16.4018,2.356,g
2.6542,31.0401,25.831,g
3.3229,59.498,10.865,g
2.4338,6.3967,45.987,g
2.6585,22.8514,31.39,g
3.3946,51.8604,28.387,g
2.2201,-14.6778,10.7089,g
2.6937,16.197,13.812,g
2.7792,-24.9697,6.005,g
2.8742,7.0961,12.8303,g
2.5581,-9.8726,36.709,g
2.6243,19.1442,18.5575,g
3.6042,67.2765,1.2024,g
3.1987,54.1704,28.5503,g
2.959,18.8544,3.903,g
2.0774,8.9437,46.283,g
2.7839,65.5604,30.1986,g
2.1569,-3.8537,28.538,g
2.8591,-16.3444,9.8738,g
3.4344,22.9681,13.501,g
3.3743,68.4821,1.0945,g
2.7763,-11.0751,34.76,g
2.6493,-21.4564,61.5717,g
2.4472,27.7201,4.6452,g
2.8182,40.2406,14.5462,g
2.3979,16.0409,8.6808,g
2.702,17.995,8.293,g
2.6299,50.9593,0.482,g
2.3738,18.0815,2.2101,g
2.0846,0,17.9481,g
2.5922,-9.8535,27.5998,g
2.5224,-13.9394,23.302,g
2.3375,-6.0133,17.229,g
3.307,69.5356,4.472,g
2.7308,37.9125,17.671,g
2.673,-17.2897,11.7518,g
2.9661,23.1097,6.372,g
2.3021,-11.0091,45.7395,g
3.3971,46.0987,12.727,g
2.1875,-11.7199,8.5588,g
2.7574,-25.1399,7.9897,g
2.3531,14.9342,34.976,g
2.944,74.4191,0.305,g
2.6227,20.389,23.966,g
3.4379,37.0195,8.7025,g
3.2578,26.9221,4.5447,g
2.3355,-17.7871,37.4068,g
3.0775,-34.1291,0.785,g
2.2,5.2697,34.817,g
2.752,26.3135,14.1339,g
2.2553,-5.2321,56.4005,g
4.3901,95.3013,1.3933,g
2.699,-30.7041,5.028,g
2.7835,67.6255,0.137,g
2.6243,-52.9658,5.388,g
2.3531,20.3148,36.8299,g
3.7658,34.4512,12.9888,g
3.764,77.2546,5.822,g
2.3531,33.2677,10.9465,g
2.3107,3.8817,25.1342,g
3.009,24.3465,9.854,g
2.1917,8.2394,9.046,g
2.6656,17.5123,6.6856,g
2.3324,15.1124,82.1614,g
2.6959,20.5079,6.352,g
2.3512,18.0688,17.1957,g
2.055,9.8209,73.055,g
2.9956,-40.6384,13.1445,g
2.6924,7.6436,4.015,g
3.8792,73.077,4.5885,g
2.5179,5.296,66.36,g
2.5391,17.6252,18.12,g
2.4281,31.4508,8.3733,g
2.2742,18.804,6.7698,g
2.3434,7.8747,20.728,g
2.7348,11.4826,59.415,g
2.9472,22.5488,6.1374,g
2.6385,30.1338,13.294,g
3.9915,72.8704,0.256,g
2.4005,8.5742,28.2924,g
3.1902,41.3896,5.284,g
2.7105,33.3169,0.8095,g
2.7771,17.4148,27.715,g
2.2648,16.5538,12.2095,g
3.1062,43.4352,2.103,g
3.123,54.8014,0.2752,g
3.3096,88.3616,8.5859,g
3.215,46.8314,9.093,g
3.0154,-17.5628,0.573,g
2.7235,-19.4499,8.7759,g
2.5465,18.067,0.7529,g
2.224,6.4155,76.26,g
3.1884,-28.5835,0.0597,g
3.0168,113.708,5.346,g
2.7734,20.4193,23.344,g
2.1156,6.0869,83.1822,g
2.7543,-6.0954,14.5024,g
2.9574,7.1308,7.3987,g
2.5391,14.0185,66.05,g
3.0257,27.5978,7.341,g
2.2,-0.7681,18.3994,g
3.6391,76.0223,2.579,g
2.8423,19.1993,5.2981,g
3.0824,54.0238,12.2597,g
2.8519,12.0149,1.9602,g
2.6689,-19.1356,2.2573,g
3.53,44.6312,0.5733,g
2.9248,55.9957,7.8247,g
2.6474,-11.4381,19.6343,g
2.0737,-9.7102,73.499,g
3.5539,70.989,0.509,g
2.5289,-14.7138,1.318,g
2.1538,9.8556,84.3099,g
3.0249,-16.3958,5.16,g
2.9363,15.9214,4.761,g
3.2456,78.2005,6.986,g
3.0894,98.9695,0.1561,g
3.4769,63.331,3.97,g
2.7376,-17.9827,17.504,g
2.9348,42.2906,2.8825,g
2.4983,-19.9547,37.039,g
2.5786,-17.7292,8.817,g
2.3054,-20.29,2.752,g
2.3181,-7.538,20.1778,g
2.3086,19.5763,63.4398,g
2.3201,-3.6582,2.599,g
2.1508,-5.6575,0.0002,g
3.0717,58.4799,3.0778,g
3.6612,28.1506,5.684,g
3.0071,17.445,27.555,g
2.6128,33.7518,4.182,g
2.5237,15.135,10.531,g
3.0181,23.9585,22.2377,g
2.3522,11.4645,35.7705,g
2.1538,2.4479,41.3072,g
2.3054,19.5782,17.478,g
2.3988,-10.7219,23.0737,g
2.5112,17.0504,7.113,g
2.7396,24.9913,25.3978,g
2.7697,28.7091,60.3897,g
2.7878,-50.8812,2.135,g
2.3021,19.5239,69.004,g
2.7631,21.4525,44.6119,g
3.3412,59.1152,2.8559,g
3.1515,63.8481,5.284,g
2.5403,-15.0968,4.534,g
2.4191,-10.1658,46.9567,g
2.9227,20.484,3.4252,g
2.2923,-13.9242,3.145,g
2.4749,11.4876,17.979,g
2.3865,-14.3077,15.643,g
2.5763,8.8698,89.9155,g
2.3021,-4.1842,60.8194,g
2.3212,13.7308,15.7217,g
2.6395,-29.0379,1.9921,g
4.4604,83.2291,2.6075,g
2.6375,-23.3255,11.7935,g
2.1477,-3.1234,47.2228,g
2.7734,58.7475,0.294,g
3.8519,79.9757,3.789,g
2.5085,8.4414,6.3074,g
2.3711,4.226,24.043,g
2.7067,14.8964,2.335,g
2.525,20.8847,1.6146,g
3.5434,-33.4174,2.331,g
2.3493,-10.6992,5.2825,g
3.2221,-20.262,0.1076,g
2.752,67.3827,0.487,g
2.3927,16.1053,32.593,g
2.7934,10.7197,30.8085,g
2.6866,22.5587,10.878,g
2.6469,-14.2005,28.919,g
2.07,6.6499,64.903,g
3.8066,75.8474,0.638,g
2.5072,-17.7455,12.1807,g
2.7462,-25.7961,49.195,g
3.0366,42.9741,6.7787,g
2.3627,-16.104,3.438,g
3.2067,49.6809,13.157,g
2.6853,25.673,6.083,g
2.3856,14.4982,41.5557,g
3.4475,50.7011,1.926,g
2.5058,12.7178,26.125,g
3.7889,66.1814,5.7626,g
2.3579,11.1155,38.364,g
2.8218,-5.7384,21.1876,g
2.6031,-19.7249,13.1428,g
2.7419,34.0807,13.603,g
2.055,-8.8394,24.009,g
2.6309,9.2871,1.3357,g
2.8594,50.2255,26.6457,g
2.9312,-28.365,19.5495,g
2.5465,-11.5339,24.686,g
2.9292,-72.3311,0.875,g
3.1106,-30.4202,9.691,g
3.0917,42.3584,5.3512,g
3.0856,14.3963,6.6889,g
2.6201,-23.4351,27.0824,g
2.3304,5.3763,48.122,g
2.9943,48.1427,4.3488,g
2.7578,20.2965,40.71,g
2.9375,-18.9508,9.4937,g
2.4983,12.1362,35.801,g
2.4082,-22.6627,2.9606,g
3.0269,-31.5821,6.3431,g
3.6021,83.4887,3.4725,g
2.8974,26.8606,1.2146,g
2.3793,15.6088,5.534,g
2.6449,-31.7591,0.2947,g
2.9015,38.9838,2.926,g
2.7447,60.1055,17.5637,g
3.2227,-59.0359,9.3521,g
3.4596,44.3933,5.3057,g
2.4401,17.2294,64.5349,g
2.7597,-20.1604,4.4378,g
2.7164,22.924,10.225,g
2.4518,28.1236,4.1807,g
2.4393,16.2187,14.76,g
3.1535,47.3399,31.2579,g
2.3032,14.8342,7.3793,g
2.3802,-9.0805,19.1216,g
2.5676,30.6469,12.089,g
3.1695,55.5506,2.8079,g
3.5974,40.0175,0.514,g
3.3036,35.798,0.5904,g
2.8785,13.2603,1.87,g
2.2529,1.518,41.3022,g
3.2625,96.8182,2.8915,g
2.5308,49.6044,39.6204,g
3.3093,70.2975,4.035,g
2.5051,13.5262,14.662,g
2.8119,-40.6027,2.9976,g
2.6232,19.9182,6.972,g
3.1787,42.3559,13.6968,g
3.6188,13.5817,27.67,g
3.2407,-19.6851,4.1267,g
2.567,-22.6394,11.3585,g
2.6449,22.011,40.092,g
2.7042,-33.8985,0.784,g
2.6365,-22.8807,3.755,g
2.3502,18.6712,23.725,g
3.0523,10.4458,7.6086,g
2.525,-21.0671,8.402,g
2.9393,48.2156,7.323,g
2.754,26.7678,13.767,g
2.2,12.5949,24.195,g
2.6355,24.106,17.282,g
2.2148,-18.5409,7.5434,g
2.666,-28.4179,3.559,g
2.1156,8.1961,43.7132,g
3.1392,-47.4613,0.834,g
2.0314,-6.2252,68.3548,g
2.829,70.9797,3.3695,g
2.9521,20.7682,15.876,g
2.2135,6.8819,47.2633,g
2.4057,-12.1122,81.2274,g
4.339,114.295,3.601,g
3.0255,27.6403,4.1303,g
2.1804,-0.3975,67.6577,g
2.433,21.6265,39.092,g
2.3191,-17.9824,53.4984,g
3.0713,-22.3624,3.387,g
2.7585,58.242,41.2033,g
2.2055,11.4787,88.4189,g
2.6425,-26.9678,19.517,g
3.0037,33.0749,13.5359,g
2.1847,-18.3797,20.212,g
2.8678,21.069,0.2299,g
3.1713,-31.5489,0.593,g
3.7549,65.1852,4.054,g
2.2368,6.3361,75.648,g
2.6345,11.2326,13.429,g
3.0298,36.5453,4.7341,g
3.1877,73.4946,2.8894,g
2.9031,-14.9016,27.191,g
2.472,15.6196,41.8543,g
3.1913,49.5332,1.645,g
2.3655,10.8837,71.9141,g
2.5231,16.9284,28.351,g
3.1343,62.2713,7.7575,g
2.0233,7.677,46.2009,g
2.2945,0,61.973,g
2.3493,-19.2888,16.857,g
2.0952,0,29.9003,g
2.8716,-25.066,2.992,g
3.4533,42.6119,4.471,g
3.9338,69.0485,1.2098,g
3.0158,76.2591,2.818,g
2.4526,-20.1641,0.9075,g
2.4571,-15.5398,17.6334,g
2.1123,3.82,67.951,g
3.1176,34.5178,4.4779,g
3.043,63.4758,6.252,g
2.757,-28.7991,66.1973,g
2.1319,-5.0379,9.83,g
2.4742,-16.2669,15.5205,g
2.1255,-8.8712,37.9375,g
3.58,-43.5379,1.088,g
3.1555,26.7131,9.599,g
2.7251,27.3951,17.1453,g
2.4661,-18.8315,43.565,g
2.6154,-29.0892,0.3475,g
2.3551,10.2103,40.5939,g
2.9706,29.7079,38.579,g
2.8407,-18.4012,2.2899,g
2.7271,18.8399,5.2729,g
3.9986,65.0133,0.21,g
3.2232,14.7971,2.562,g
3.3432,98.5072,8.624,g
2.3424,-19.4521,24.6644,g
2.5058,15.8397,15.175,g
3.2015,51.854,1.338,g
2.3385,-16.8126,67.183,g
3.5804,72.6531,0.3452,g
2.451,21.2462,27.156,g
3.2319,50.6974,6.673,g
2.4257,12.4539,62.887,g
2.5302,22.8402,5.205,g
3.6532,83.8861,3.415,g
2.9365,52.6223,0.925,g
3.2921,-43.2423,4.047,g
2.2648,14.0811,3.5371,g
2.9186,101.203,17.8697,g
2.9724,-43.4786,4.7161,g
2.4048,34.0171,1.0037,g
2.9071,-34.9487,4.443,g
2.7892,18.0628,35.915,g
3.4378,61.8632,7.0849,g
2.3598,-12.7659,84.2593,g
2.1931,11.2419,74.228,g
2.6232,-16.443,15.514,g
2.8385,27.3734,0.4904,g
2.5105,13.4897,17.458,g
2.9793,15.8218,19.158,g
3.1335,-16.1682,18.183,g
2.8525,34.9175,1.4663,g
2.1717,5.5237,25.883,g
2.8065,-22.1105,10.018,g
2.3395,-32.7482,10.865,g
3.8364,68.3527,0.616,g
2.6258,22.7035,48.0364,g
2.8338,50.5144,8.644,g
4.1207,79.8479,2.3313,g
2.6191,-17.5151,31.413,g
2.7723,-28.5974,10.1152,g
3.411,82.9083,6.667,g
3.218,64.4925,0.3953,g
2.5085,-19.8816,2.141,g
2.574,12.2024,18.785,g
2.3253,-11.8136,0.98,g
3.0133,-23.1652,1.4241,g
3.4131,41.4062,3.908,g
2.2945,-16.431,16.4346,g
2.4048,16.317,9.2572,g
2.5276,21.2212,5.97,g
3.1178,85.6221,7.6036,g
2.8146,133.877,3.408,g
2.7352,42.3323,8.6032,g
2.1446,-0.544,65.0592,g
2.641,20.7717,19.1106,g
2.7193,-16.0293,18.274,g
3.1019,66.9564,0.686,g
2.42,-18.1941,48.6381,g
2.8774,26.228,32.224,g
2.5484,23.1648,7.1396,g
3.234,38.4746,1.452,g
3.4125,72.7309,7.539,g
2.8692,-17.788,68.654,g
2.3674,9.5094,50.682,g
2.7846,27.223,0.805,g
3.7623,61.5963,1.141,g
2.7796,-21.0625,79.392,g
2.9692,43.074,12.511,g
3.3382,27.0567,10.0643,g
3.0179,-10.1213,52.36,g
2.6488,-12.3821,6.3297,g
2.6547,25.3443,30.202,g
2.451,15.2366,3.13,g
2.2718,15.5974,42.7312,g
3.0941,36.3933,14.756,g
2.4141,-6.6128,11.2044,g
2.7821,20.2131,6.5,g
3.0434,28.694,18.3976,g
2.8621,17.2911,3.4161,g
3.5357,73.5514,2.695,g
2.6994,-28.9003,3.533,g
3.4884,60.9262,7.4612,g
2.7164,-25.6281,2.03,g
2.5391,33.6985,11.03,g
2.3829,18.2394,48.694,g
2.2135,-13.0988,16.6934,g
2.3551,20.2804,13.6579,g
3.031,35.6583,7.318,g
2.6064,-14.5259,8.19,g
2.7638,7.4345,43.362,g
2.8309,30.6409,2.2065,g
3.3071,46.8108,2.0902,g
2.2109,3.9047,74.741,g
2.8573,18.148,16.5296,g
2.8235,-15.7568,0.583,g
2.1021,10.5652,42.9804,g
2.1746,5.872,62.5119,g
2.9682,19.8322,6.074,g
3.0344,41.3859,4.504,g
2.2504,15.6523,3.427,g
3.419,27.9356,4.7435,g
2.3032,-4.0309,15.7723,g
2.6395,-27.7517,12.949,g
2.5809,19.194,23.5268,g
2.673,9.4996,24.192,g
2.9256,53.8545,4.789,g
2.1508,8.2303,13.857,g
2.1351,-4.4109,32.861,g
2.2956,-16.9967,76.716,g
2.6749,-27.1004,13.175,g
3.0154,-26.6902,75.807,g
2.0917,-5.6954,67.6544,g
3.3741,50.8962,0.386,g
2.3784,-18.1653,1.0356,g
3.1944,-33.8765,8.292,g
2.3064,-7.2376,38.836,g
3.1204,23.7727,4.4652,g
2.6744,-9.9848,42.679,g
2.9557,17.8174,2.7747,g
3.2412,88.7649,0.85,g
2.1538,17.5986,11.469,g
2.2405,15.6805,63.5975,g
3.1302,-23.6381,6.997,g
3.8129,53.7919,2.192,g
2.8698,17.6953,82.8799,g
2.3139,-6.131,19.817,g
2.9687,24.7853,10.02,g
2.1629,-5.6901,58.386,g
3.1635,32.2895,12.9253,g
3.1256,37.6895,8.8499,g
2.1688,12.232,40.3317,g
2.3404,-14.6593,5.854,g
3.91,77.2249,0.8128,g
2.3664,-3.9872,68.354,g
2.2253,2.5225,27.221,g
2.688,24.9757,0.972,g
2.6269,-7.047,20.071,g
3.6422,72.0524,1.735,g
2.4362,13.8627,23.367,g
2.2788,16.2155,35.187,g
3.1181,-18.9739,17.406,g
2.2504,-17.4113,27.549,g
2.9509,38.0213,9.669,g
3.1245,39.3855,21.611,g
2.4871,17.4289,36.722,g
2.2672,-16.8994,23.2813,g
2.5496,-9.2165,32.4323,g
2.757,31.5837,31.8731,g
2.9077,50.8484,0.641,g
2.7152,41.4758,3.965,g
2.248,-14.6775,23.221,g
3.8574,61.1825,1.421,g
3.0598,45.4473,2.801,g
3.431,87.1243,1.763,g
3.6755,63.6082,1.6314,g
2.4609,7.3312,11.3196,g
2.2577,-11.4526,12.137,g
2.7745,-14.5999,8.0786,g
4.2302,83.8774,3.4161,g
2.7275,20.3419,44.373,g
2.0774,7.7917,81.3693,g
2.2214,-12.7218,41.337,g
3.0191,47.0708,5.6618,g
2.9199,25.7342,0.2439,g
2.4676,-15.8476,73.658,g
2.4829,20.8106,3.4856,g
2.871,65.415,6.9791,g
2.8231,-22.5308,81.589,g
2.6253,11.1354,19.3335,g
2.3253,13.7783,24.006,g
3.337,55.5307,1.534,g
2.3589,21.6899,43.554,g
2.3086,8.9282,0.427,g
2.4191,17.284,72.4626,g
2.586,10.0263,9.132,g
2.4814,-16.6683,43.6657,g
4.117,73.6705,0.324,g
3.9308,75.7582,1.3818,g
3.1582,57.3587,2.993,g
2.6946,-14.6052,6.303,g
2.2799,13.0544,15.5879,g
2.2516,26.995,6.8576,g
3.0706,-19.4059,4.302,g
2.4778,11.6347,31.3698,g
2.3444,7.2293,16.3315,g
3.2695,41.0892,3.259,g
2.6689,-25.8882,38.222,g
2.3936,14.3858,12.5937,g
2.534,-14.9193,6.2472,g
3.4572,58.3096,11.476,g
2.5581,20.7494,12.6698,g
3.5409,55.3593,2.236,g
3.2717,34.2174,39.8357,g
3.1119,83.8344,3.3923,g
3.6898,71.7015,0.123,g
3.088,30.403,1.8163,g
2.444,4.4608,2.7033,g
3.3917,48.9676,2.9261,g
2.3729,20.2538,37.5625,g
2.4526,-26.5,27.1412,g
2.6998,19.4011,5.954,g
2.7593,30.4307,10.213,g
2.1717,2.8947,37.9872,g
3.2423,72.5296,2.6107,g
2.635,21.9019,1.8909,g
2.5635,-19.936,2.6191,g
3.2508,83.4147,0.667,g
3.1635,29.7204,13.0285,g
2.2122,-8.9195,2.964,g
2.238,-3.2179,20.0897,g
2.6325,-9.3174,37.32,g
2.5296,20.1583,11.448,g
3.2632,93.7059,7.923,g
2.2355,-8.913,5.5012,g
2.7197,39.5971,7.6218,g
2.5132,-7.4822,39.415,g
2.3314,5.6228,5.9483,g
3.1912,88.1513,3.357,g
3.1033,24.6535,0.091,g
2.8648,-21.6217,10.5115,g
2.5927,-13.9957,23.424,g
2.8624,39.3731,14.454,g
2.6594,-16.2065,3.05,g
2.5815,16.0879,16.4371,g
2.2718,-7.66,43.3661,g
2.9245,23.0281,2.2482,g
3.6536,62.9067,2.693,g
2.2109,2.4881,74.796,g
2.6609,16.7796,6.33,g
2.1717,-5.57,81.2444,g
2.1414,-12.9511,15.156,g
2.5347,-16.6701,31.2545,g
3.3597,34.8436,0.372,g
2.316,16.9989,5.225,g
2.7131,34.2839,2.771,g
2.3086,9.768,9.1317,g
2.5391,30.7706,2.6397,g
3.4111,56.1975,2.4183,g
2.3054,-16.0107,60.775,g
3.0824,44.4184,3.9746,g
3.2899,50.385,2.245,g
2.3927,-11.4657,5.0927,g
2.9692,45.5527,0.6186,g
2.5139,-10.8532,80.2386,g
2.2707,9.6944,30.754,g
3.1865,54.6547,4.301,g
2.9297,22.0187,21.303,g
2.4448,11.8423,4.756,g
2.4354,-15.2965,48.384,g
2.8943,68.9069,0.933,g
2.5664,22.8593,20.694,g
2.5496,-10.5327,30.327,g
2.7388,17.0701,8.9995,g
2.5112,-9.2868,55.33,g
2.2175,-7.2343,6.445,g
2.6365,30.9446,5.978,g
3.4357,67.0539,9.941,g
2.781,28.5821,14.3144,g
3.7943,71.3451,7.946,g
3.0465,25.3868,4.8828,g
3.071,-18.5278,9.0883,g
2.6551,45.1022,20.1117,g
2.4014,20.1266,56.063,g
2.798,24.4292,23.4357,g
2.4141,20.5943,3.104,g
3.297,-14.0823,4.42,g
2.29,18.4514,42.836,g
2.3598,-22.8391,2.275,g
2.6294,-5.5442,9.0379,g
3.6512,74.9125,2.4232,g
2.4362,-6.7651,17.0993,g
2.2878,-15.4641,79.211,g
2.4495,-22.5105,28.6994,g
3.0392,22.6908,12.5002,g
3.0667,24.8212,0.0796,g
2.8555,19.119,23.9541,g
2.636,28.1244,13.9329,g
2.4878,-20.7553,10.9799,g
3.8598,74.559,1.778,g
2.6217,20.4585,25.715,g
3.4548,45.6998,7.409,g
2.07,-6.5901,37.207,g
2.8085,-12.1568,18.0525,g
3.2715,49.3716,1.3872,g
3.2911,49.8155,4.177,g
2.9006,22.914,20.7994,g
3.594,58.9418,0.3565,g
3.1067,49.6572,0.8502,g
3.2977,44.6014,19.0501,g
3.4807,24.931,4.9347,g
3.8598,68.0356,1.0024,g
2.5384,22.853,0.5826,g
3.9174,46.9514,1.676,g
2.8573,24.0744,4.145,g
2.8322,-11.7662,69.237,g
2.4914,10.762,55.833,g
3.1556,43.8752,3.366,g
2.3032,-0.3013,45.5168,g
2.499,49.5727,1.209,g
2.7889,18.0822,8.435,g
2.8633,-51.2555,7.6842,g
3.0382,31.7972,1.5672,g
2.5428,19.0347,31.836,g
3.1101,-14.1498,21.156,g
2.2041,0.1951,40.8521,g
2.1732,-9.0283,0.8832,g
2.3149,-24.1133,22.9229,g
3.211,70.6669,6.548,g
2.3636,21.706,39.4223,g
3.6926,29.1094,3.417,g
2.9974,20.1166,0.411,g
2.3971,39.3622,6.0457,g
2.0774,-8.8963,8.8679,g
2.7547,21.1195,42.632,g
2.6532,17.4036,19.1984,g
2.7945,-11.9867,10.7282,g
2.5045,-16.3674,62.848,g
2.7218,-14.8064,26.6013,g
2.7439,-29.2344,43.9162,g
3.1559,90.2055,1.821,g
2.4564,-16.3832,49.456,g
2.8651,37.1961,10.6382,g
2.4735,-16.8244,6.278,g
2.5459,22.6222,1.544,g
3.0251,-16.0502,8.9132,g
2.7551,27.6711,8.709,g
2.4631,15.8017,22.464,g
2.055,-10.0212,67.2339,g
2.3988,8.9895,6.4748,g
2.9474,41.3602,21.504,g
2.3936,13.9664,36.8528,g
2.5575,36.2051,8.641,g
3.2909,-30.3301,0.282,g
2.6439,57.3671,12.5712,g
2.8312,48.5506,6.78,g
2.7222,18.0988,6.0783,g
3.2619,80.0759,0.938,g
2.6107,-11.0711,15.3064,g
2.3139,11.4491,26.162,g
2.6314,24.4252,2.7907,g
2.8172,59.3279,6.9898,g
2.0986,5.7719,89.9026,g
3.2703,51.9567,3.2846,g
2.2844,20.1132,82.9372,g
3.0282,-17.978,14.054,g
2.5933,17.0156,36.3353,g
2.6875,24.3796,4.0005,g
2.7139,-9.4704,0.624,g
2.4031,-3.9891,22.993,g
3.1026,52.1183,10.3354,g
3.1834,38.3743,4.251,g
2.5533,21.3071,33.2311,g
2.5179,-8.3347,88.9075,g
3.6335,57.1895,0.803,g
2.7709,50.0298,7.748,g
3,-62.6959,3.2824,g
2.7316,-16.3228,11.114,g
2.6107,17.9877,11.726,g
2.4362,26.9007,16.3084,g
2.8156,23.5939,30.825,g
2.5557,41.3843,3.9958,g
2.7105,22.3198,45.4106,g
2.8713,35.481,6.0528,g
2.9872,14.0362,5.529,g
2.6042,10.7738,53.3396,g
3.2564,47.9049,5.6351,g
3.2184,72.9814,0.357,g
2.3829,-14.9123,85.5581,g
2.4997,-13.1267,6.8428,g
2.4814,16.0433,19.8739,g
3.3507,82.1744,4.074,g
3.2781,-23.098,1.863,g
3.1227,29.5254,13.4983,g
2.2095,-8.0881,13.462,g
2.7763,43.7768,4.233,g
3.1214,36.0472,4.7763,g
2.896,39.6822,4.603,g
3.2783,45.0604,3.819,g
2.2317,-4.8815,71.5811,g
2.3962,18.9858,31.686,g
2.472,19.4274,30.7131,g
2.3811,-11.487,31.293,g
3.0833,22.5906,3.906,g
2.7906,84.4861,0.813,g
2.7672,17.7829,10.3057,g
2.5641,12.8399,2.189,g
2.29,14.9846,65.5458,g
2.4401,-8.3487,79.2348,g
2.6776,10.325,9.3069,g
4.1844,95.1321,2.4726,g
2.5092,-18.2558,6.595,g
3.5227,84.5229,15.7003,g
2.3253,11.1342,35.8283,g
2.7828,34.4853,58.8998,g
