@relation magic

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
27.8563,0.1152,22.5862,8.654,g
12.4366,0.2473,14.2953,21.6114,g
24.7024,0.1242,66.8521,24.0961,g
12.852,0.2541,-11.9196,13.042,g
17.6425,0.1905,-32.7277,77.961,g
26.7325,0.0846,85.4377,3.1425,g
15.7135,0.1327,42.8062,2.553,g
9.9146,0.5563,-8.223,25.3233,g
12.6244,0.2421,35.5274,4.787,g
19.4279,0.2269,20.3361,24.8586,g
29.3052,0.2375,-26.7427,18.278,g
29.2116,0.0923,14.6894,0.035,g
25.8556,0.0958,68.503,10.005,g
23.4377,0.1622,22.6908,12.5002,g
12.6951,0.2366,6.9841,30.9668,g
12.8237,0.1954,20.455,1.3049,g
19.108,0.1455,26.9575,12.5959,g
10.442,0.3079,18.0789,13.056,g
26.6943,0.0954,33.9747,1.893,g
23.4733,0.1502,45.1187,13.5688,g
24.3642,0.0789,48.6375,1.0525,g
16.139,0.3416,20.6708,56.2369,g
13.3152,0.201,-26.5572,9.986,g
15.0088,0.1783,9.6941,3.7162,g
10.1383,0.3006,-19.0632,21.638,g
25.9875,0.0769,28.5929,0.216,g
11.4876,0.3913,-7.0645,62.804,g
17.3249,0.2446,17.0726,25.7775,g
21.5708,0.119,68.1114,2.154,g
10.2585,0.3781,-9.1216,20.564,g
32.8054,0.1176,37.0518,26.4137,g
14.9404,0.2509,-6.3112,29.349,g
10.5312,0.3012,7.839,0.535,g
31.9306,0.0617,73.9395,3.5195,g
20.694,0.1459,32.363,16.405,g
17.3158,0.1712,15.7761,38.664,g
25.7452,0.1063,85.6814,0.447,g
17.5785,0.1839,39.0851,0.084,g
21.5881,0.1047,-24.0106,0.704,g
20.242,0.1356,19.8897,62.537,g
30.8693,0.1113,54.7397,1.1057,g
17.6171,0.2928,-15.8707,56.732,g
14.2061,0.2359,25.1101,1.4627,g
16.26,0.2225,4.8267,0.758,g
11.4236,0.369,11.7301,61.346,g
11.6429,0.1659,58.4236,5.947,g
32.1129,0.106,25.6297,25.0566,g
24.7449,0.1218,34.9757,7.5637,g
15.3849,0.1816,-15.0475,12.0273,g
17.8033,0.2992,-14.4434,15.4011,g
37.9258,0.0736,14.856,4.434,g
23.9784,0.1918,15.8754,16.6,g
19.5203,0.145,-21.6683,8.826,g
19.6001,0.2305,11.3904,20.2535,g
34.7513,0.1153,46.9595,1.8554,g
16.3647,0.1282,-42.0859,8.841,g
15.5351,0.2118,-31.7591,0.2947,g
10.8864,0.228,27.4707,11.566,g
17.2907,0.1859,24.6497,3.879,g
22.1263,0.1474,8.3364,7.2427,g
20.9058,0.1211,-46.446,4.664,g
23.3978,0.1173,47.3994,4.526,g
10.93,0.4613,6.0316,62.424,g
11.1155,0.4346,6.6177,79.334,g
18.9317,0.1442,31.4377,3.7329,g
19.369,0.197,-22.0762,5.898,g
21.96,0.1237,-28.7833,6.902,g
7.2774,0.3882,9.9348,24.451,g
27.0644,0.1251,59.1152,2.8559,g
19.3714,0.1957,-6.6024,12.969,g
18.0087,0.2148,80.313,9.7906,g
31.0807,0.1758,-31.4359,2.532,g
21.5816,0.1404,47.8255,8.7773,g
12.636,0.2133,19.1969,3.597,g
22.518,0.11,41.7787,1.6,g
48.2873,0.038,86.0432,0.6288,g
27.0297,0.1296,28.5863,5.212,g
17.583,0.2016,22.4333,18.134,g
20.5546,0.1241,67.56,0.524,g
18.9021,0.1189,37.2435,24.677,g
18.2015,0.2105,21.9674,73.0349,g
22.9442,0.118,59.1877,3.241,g
15.9993,0.3115,-22.4763,15.277,g
7.4618,0.4653,-6.8221,59.64,g
32.0426,0.1167,25.7333,34.586,g
20.0997,0.1152,59.636,5.7286,g
27.6954,0.101,96.4227,5.352,g
19.4289,0.1351,82.3098,0.2339,g
18.8476,0.1101,50.8548,4.043,g
24.709,0.1353,77.3717,14.393,g
15.3206,0.1969,-10.8912,6.1642,g
27.4756,0.1403,42.0865,6.0118,g
16.3383,0.2105,17.0156,36.3353,g
10.8869,0.1942,24.9977,7.6092,g
15.1862,0.2456,13.6845,49.711,g
18.1389,0.2786,-35.6108,15.1361,g
32.8832,0.0873,61.0253,6.9048,g
47.6501,0.0447,82.263,0.051,g
13.6784,0.1571,6.4356,18.3564,g
11.2943,0.285,-21.1455,6.311,g
34.869,0.1216,48.376,1.7669,g
13.9736,0.3192,17.9471,0.922,g
18.8781,0.2031,-17.4503,23.417,g
15.7969,0.2805,-14.2576,77.795,g
16.7852,0.1964,19.0026,22.856,g
26.3884,0.1141,62.0248,14.573,g
43.6324,0.1343,28.4395,4.314,g
23.5058,0.0982,66.72,0.224,g
19.3192,0.1516,19.0718,4.217,g
14.9672,0.2277,-19.542,80.2965,g
16.0308,0.2276,-17.266,10.576,g
12.8363,0.2841,-14.8085,28.3104,g
9.5535,0.5726,-9.3233,83.93,g
10.3135,0.3656,-26.2285,11.165,g
19.5799,0.159,45.4473,2.801,g
17.3812,0.2456,23.3878,7.4018,g
13.6872,0.3339,16.0626,85.8793,g
38.5006,0.0931,50.4885,4.861,g
18.3875,0.1958,-32.5108,31.6682,g
32.0713,0.0652,76.0843,0.849,g
20.3809,0.1592,19.4465,47.397,g
26.5278,0.1854,23.577,1.086,g
11.9148,0.2583,9.0049,51.324,g
10.4792,0.1968,27.3732,3.79,g
15.9119,0.1423,62.8196,5.638,g
19.0122,0.194,34.101,21.8653,g
26.8866,0.1373,121.145,0.768,g
19.331,0.1392,-23.7049,4.6729,g
17.8497,0.208,16.1901,33.1019,g
19.299,0.1311,-29.6006,4.2358,g
26.8716,0.1068,44.2206,1.884,g
18.7595,0.2098,20.2686,47.592,g
11.5901,0.3166,-5.8041,34.9176,g
11.9473,0.2737,13.8411,63.3878,g
10.6883,0.2981,18.9791,10.7152,g
12.6826,0.3068,24.5275,22.252,g
24.7446,0.1377,27.7034,6.71,g
9.8311,0.3157,-9.6045,2.805,g
12.2039,0.2539,8.8387,35.801,g
18.9378,0.1068,45.8484,5.806,g
18.176,0.2699,15.0991,27.015,g
14.7528,0.2385,17.357,10.066,g
30.6709,0.1006,68.7917,3.9174,g
11.2074,0.4415,7.9426,59.898,g
32.6559,0.0798,30.696,0.794,g
27.0623,0.1547,61.0996,2.2974,g
9.5427,0.2883,11.2665,10.2299,g
15.5688,0.1445,30.3502,5.9184,g
11.7753,0.253,14.3055,6.8937,g
12.345,0.3201,-10.4723,60.871,g
14.6224,0.2826,14.101,4.646,g
10.5003,0.2541,-19.0614,2.1688,g
21.2847,0.1983,31.5476,18.6544,g
10.4433,0.2154,-22.6039,13.611,g
24.0241,0.0876,43.3913,0.656,g
15.4665,0.1541,-18.9337,0.125,g
24.2392,0.223,18.2293,3.9914,g
24.887,0.1023,67.3379,0.76,g
15.0539,0.2109,13.4294,58.6235,g
18.6738,0.21,-8.8324,32.22,g
9.7187,0.2226,23.3322,8.387,g
19.2777,0.1191,42.2906,2.8825,g
17.5793,0.1837,-26.0578,58.3585,g
17.6006,0.2047,53.6403,7.26,g
9.7617,0.5159,8.308,16.921,g
18.5098,0.1703,47.9198,7.48,g
9.7658,0.3165,-17.2168,37.32,g
10.6788,0.3012,-17.2609,22.874,g
21.4666,0.2497,-45.1791,5.8556,g
12.6677,0.3038,-7.0134,12.169,g
23.3296,0.1772,40.7813,4.257,g
15.2548,0.204,12.2024,18.785,g
11.3865,0.2785,-9.9723,33.861,g
34.9071,0.0821,83.731,14.18,g
14.1626,0.1777,7.6436,4.015,g
20.5986,0.1678,17.0686,7.0737,g
16.0865,0.3203,47.8546,1.662,g
8.9001,0.3997,23.4441,1.8198,g
17.2814,0.2311,9.7216,9.987,g
25.6808,0.1044,46.2271,0.001,g
17.6019,0.2173,-20.0884,18.6087,g
14.5512,0.1947,-33.8985,0.784,g
22.6643,0.0869,91.7126,1.603,g
22.4181,0.1086,-48.0547,0.279,g
9.6165,0.571,9.166,84.6855,g
15.9235,0.1662,26.1095,2.572,g
15.4658,0.2581,-64.4438,2.8858,g
25.0722,0.1039,38.5772,3.96,g
35.8718,0.0662,65.1396,4.106,g
14.9115,0.1269,53.3382,3.118,g
15.4828,0.1784,-23.9838,61.492,g
11.436,0.1731,27.8454,1.0447,g
11.026,0.423,-5.1004,15.8005,g
7.3577,0.4118,8.7888,45.5575,g
11.5653,0.28,12.8982,44.7651,g
13.8445,0.2608,-25.6857,7.556,g
6.1756,0.314,13.6314,28.549,g
18.7027,0.2112,-46.4491,11.322,g
14.3355,0.2487,6.9804,10.738,g
18.0517,0.1577,-16.2231,24.732,g
34.3084,0.0609,57.7795,6.005,g
28.9011,0.1003,65.3082,2.94,g
20.0674,0.1404,-28.4975,11.1311,g
24.6683,0.1017,103.942,7.0973,g
21.7998,0.1168,36.3902,7.5468,g
6.955,0.3344,-11.7199,8.5588,g
23.1339,0.1266,-8.1362,2.982,g
16.7617,0.2295,-10.0808,24.6315,g
12.8134,0.2103,-5.3426,22.24,g
7.3893,0.417,-6.9975,81.2154,g
22.3265,0.2255,-49.9053,0.691,g
16.3944,0.2375,24.4856,25.0017,g
46.0472,0.0509,97.2492,18.0251,g
16.383,0.1336,-20.586,5.554,g
15.0138,0.2713,23.9959,26.9872,g
21.7998,0.1217,53.8545,4.789,g
17.4339,0.1967,-10.6938,39.035,g
20.7835,0.161,-27.423,22.751,g
16.0191,0.1968,-9.0974,4.268,g
17.3805,0.217,-18.7215,21.0606,g
12.7685,0.2388,-11.1945,8.78,g
37.3135,0.101,-80.6057,7.388,g
19.4776,0.1594,20.2131,6.5,g
14.9668,0.2088,-5.4991,19.496,g
16.844,0.1492,18.4922,19.4837,g
17.1227,0.1538,34.8366,40.603,g
34.5236,0.1038,38.9805,0.545,g
19.8827,0.1885,23.9056,1.305,g
11.8039,0.2986,10.29,66.158,g
11.8362,0.2796,-12.3674,78.901,g
37.5314,0.0852,64.7418,2.211,g
20.2253,0.1459,12.2489,1.203,g
22.6126,0.1458,8.2563,8.195,g
14.9147,0.0966,41.5932,0.2853,g
9.2726,0.1846,11.7518,19.5139,g
12.1511,0.3384,1.0015,7.271,g
12.6045,0.2309,-13.112,24.7086,g
24.6091,0.1073,25.2477,5.5798,g
9.0383,0.3082,-8.5855,7.356,g
7.4183,0.4265,-3.992,40.871,g
50.5402,0.0406,75.5048,5.931,g
9.6188,0.3564,-11.7106,34.1365,g
22.0264,0.1525,2.6927,31.498,g
22.885,0.1061,53.6087,3.4732,g
30.0162,0.1107,31.2252,47.73,g
9.5128,0.2672,-183.305,73.975,g
15.6651,0.2903,16.6066,39.342,g
12.5449,0.3072,-8.6821,37.029,g
21.6014,0.115,55.3593,2.236,g
15.636,0.2087,13.7196,17.721,g
16.3166,0.2156,18.1458,37.511,g
23.793,0.1156,58.501,6.246,g
14.0563,0.2616,47.814,1.251,g
24.9163,0.0949,62.6855,2.2272,g
17.4613,0.1484,-19.4021,11.418,g
14.2861,0.1938,-28.7116,13.394,g
15.52,0.2245,11.0213,29.1506,g
7.123,0.3436,-6.0934,4.066,g
13.1992,0.1423,56.9024,0.204,g
11.5176,0.3974,-4.0947,13.2657,g
19.8364,0.1587,31.1128,3.164,g
21.9595,0.1437,27.3935,1.5703,g
12.1636,0.2912,27.3697,6.383,g
10.5761,0.2644,19.2371,72.391,g
20.8778,0.2148,14.7471,74.7121,g
60.4622,0.0269,83.2291,2.6075,g
11.4525,0.2305,39.3622,6.0457,g
27.4454,0.2038,-87.6045,1.3258,g
10.2444,0.3344,-11.0143,35.4935,g
19.7708,0.2348,-69.7393,3.625,g
21.972,0.1365,-37.721,1.5331,g
21.2758,0.1766,23.5939,30.825,g
20.8785,0.2045,-16.8727,0.8302,g
25.5716,0.1959,89.6199,4.486,g
20.2976,0.2554,11.6411,7.5449,g
15.2353,0.1716,-15.7745,6.024,g
32.2578,0.071,48.7189,9.4551,g
30.2095,0.0898,50.7284,2.3493,g
38.6728,0.0979,37.7896,0.42,g
19.8149,0.1924,-20.715,1.367,g
18.637,0.1913,-12.448,1.475,g
14.775,0.3474,17.923,23.4769,g
7.456,0.481,6.9274,63.3662,g
10.6649,0.3622,11.4645,35.7705,g
10.5335,0.3343,-17.3823,30.898,g
14.7591,0.1816,25.6017,3.81,g
24.7284,0.1116,41.6345,0.839,g
22.5662,0.1898,19.4692,23.2975,g
16.7048,0.2308,18.3557,4.2353,g
10.8292,0.2911,17.9424,32.589,g
12.7034,0.174,23.1648,7.1396,g
15.1769,0.1539,21.9118,0.9488,g
18.6292,0.1899,13.4257,80.473,g
14.085,0.1802,-7.6258,35.2593,g
11.8657,0.213,-13.3331,7.346,g
22.5707,0.0995,37.2507,22.289,g
34.1063,0.0712,42.1168,37.1944,g
29.9032,0.1003,48.7944,6.819,g
20.1537,0.1827,58.5741,9.064,g
23.3124,0.1215,64.4663,8.626,g
17.3059,0.2231,-9.36,89.6161,g
28.5031,0.1257,62.9564,2.2074,g
27.4427,0.0981,64.7778,1.6024,g
40.1229,0.0503,79.6906,2.5861,g
14.5329,0.2169,10.4586,39.691,g
9.7177,0.3615,28.5282,7.346,g
17.3862,0.1337,34.8408,0.8525,g
23.9976,0.208,-20.7506,4.9786,g
29.2328,0.0746,83.0712,2.8085,g
7.0964,0.2748,18.0866,13.759,g
12.2392,0.2815,-52.9658,5.388,g
16.6563,0.2057,-16.0499,24.449,g
18.4582,0.1245,56.5939,3.622,g
15.5033,0.1514,19.7658,20.2125,g
18.2733,0.2794,-13.9946,42.063,g
28.6412,0.1525,37.3699,5.703,g
12.1737,0.2655,14.3834,6.24,g
35.1914,0.0807,47.822,2.245,g
17.798,0.1681,-22.7174,5.7523,g
11.553,0.27,10.5137,89.6251,g
11.0301,0.4568,-6.9409,54.137,g
21.8459,0.1132,31.3106,12.079,g
12.7802,0.2687,17.4289,36.722,g
16.6027,0.2981,-12.7892,3.873,g
10.987,0.2485,22.557,38.4602,g
12.9342,0.2839,27.7201,4.6452,g
35.7955,0.0928,39.8282,2.266,g
12.6447,0.2591,-16.3947,7.247,g
18.316,0.0803,22.1611,0.122,g
16.6629,0.1987,56.4396,4.687,g
20.1242,0.2319,203.863,62.3504,g
18.1349,0.0986,66.7547,0.738,g
11.7783,0.3589,4.742,31.776,g
14.1038,0.2028,-14.6913,14.461,g
29.0967,0.0855,39.5737,7.4349,g
26.6219,0.2029,20.076,49.979,g
44.0252,0.1037,54.5154,7.486,g
32.5623,0.0932,72.6531,0.3452,g
15.5106,0.1791,21.5596,30.0135,g
19.428,0.1673,20.5008,11.3154,g
14.7924,0.2993,30.9733,22.3126,g
18.898,0.1557,69.9837,9.0533,g
16.6114,0.2105,29.9081,2.8484,g
11.2075,0.4114,6.0893,11.746,g
10.2125,0.2731,15.849,32.932,g
10.4749,0.4688,5.3945,44.4218,g
12.7911,0.2461,-14.9176,1.1917,g
7.2685,0.379,8.2242,11.756,g
19.3483,0.1649,-12.1285,37.525,g
19.1675,0.1164,63.4758,6.252,g
18.0123,0.1925,19.9933,6.675,g
10.7534,0.4448,-0.9633,28.175,g
23.0145,0.1361,10.2693,7.2,g
10.8839,0.2549,-16.8504,4.116,g
13.7556,0.2014,20.6932,1.924,g
8.4294,0.3519,-12.2035,7.917,g
14.1008,0.2611,-9.0704,1.3133,g
10.6753,0.3667,7.8209,68.1479,g
30.013,0.1328,-34.015,3.2282,g
29.1882,0.1044,39.0543,19.9604,g
6.6968,0.3243,14.3531,18.8663,g
14.8885,0.25,9.837,9.004,g
10.5026,0.2994,-4.7146,63.084,g
21.7638,0.0965,-47.2918,20.5187,g
20.7916,0.1592,-21.6917,1.7477,g
17.9574,0.2004,40.5554,4.885,g
20.2266,0.1194,24.3205,12.148,g
11.8139,0.2631,-10.2705,2.7921,g
10.3697,0.1678,33.0502,6.61,g
33.9101,0.0848,75.8474,0.638,g
33.4058,0.1391,-91.4841,0.9466,g
6.6144,0.4545,-14.8866,4.344,g
9.6293,0.3827,15.7766,4.1929,g
11.0268,0.279,18.8187,64.3873,g
21.9894,0.1452,57.268,2.556,g
0.0026,0.4265,-5.189,5.2051,g
18.3025,0.2327,19.8852,41.034,g
17.1148,0.1612,-26.2855,1.006,g
10.9483,0.1608,12.365,0.1985,g
21.8125,0.1913,14.3481,14,g
22.9804,0.2598,-66.4328,3.312,g
6.7361,0.433,13.9049,60.3918,g
18.4718,0.1561,-14.506,11.9465,g
50.5504,0.045,74.2771,3.4381,g
20.0275,0.1348,12.4708,23.851,g
19.9269,0.1124,43.7231,6.306,g
9.0361,0.4133,8.3462,25.6299,g
15.7092,0.2509,-19.1267,68.0783,g
14.1175,0.1902,19.8095,0.9098,g
12.5605,0.1985,22.787,12.355,g
22.7382,0.1285,34.1506,15.4188,g
10.5893,0.3936,4.226,24.043,g
25.517,0.0857,57.9373,4.5284,g
29.1767,0.1224,-7.9173,0.239,g
10.4655,0.2771,-18.0838,15.91,g
18.6432,0.2436,-11.7662,69.237,g
15.7773,0.2438,23.9239,0.732,g
22.8416,0.1333,70.4124,2.39,g
16.5408,0.219,5.5636,48.7767,g
20.1315,0.2028,20.3296,12.206,g
21.3005,0.1854,18.5775,25.431,g
16.7704,0.2701,19.2436,75.356,g
41.3083,0.0864,93.3717,9.487,g
15.0453,0.2092,-21.2118,25.312,g
16.8654,0.1736,23.9576,5.534,g
25.5388,0.1976,25.5081,44.2068,g
17.7412,0.2835,-13.7601,75.1784,g
12.6329,0.2234,-18.514,2.433,g
27.648,0.1352,71.7958,1.324,g
11.4031,0.3774,-4.3601,20.3136,g
21.3919,0.128,38.5207,5.3538,g
18.4949,0.2136,27.1651,0.059,g
16.9885,0.2751,-20.2451,30.845,g
15.5602,0.2171,20.6203,85.3816,g
9.1934,0.5696,9.9016,46.255,g
30.9372,0.0785,68.0356,1.0024,g
15.6621,0.2274,17.1802,4.833,g
21.0414,0.1675,22.2114,51.835,g
15.6962,0.2805,16.8472,43.216,g
22.476,0.1039,48.7752,12.842,g
13.1049,0.331,36.2051,8.641,g
23.5412,0.1715,29.3417,39.615,g
36.1995,0.1,-29.2629,4.149,g
28.4975,0.1344,67.1927,3.886,g
26.4199,0.087,60.8729,3.902,g
6.7686,0.4795,-15.1,24.418,g
43.1748,0.0553,66.8123,0.905,g
16.7667,0.2348,21.017,3.045,g
14.3772,0.3011,-10.6864,89.1761,g
37.9047,0.1064,72.3117,3.586,g
9.3234,0.4194,21.0046,19.042,g
35.582,0.1333,42.6119,4.471,g
12.9147,0.2685,26.2194,12.306,g
12.7688,0.3017,-30.3659,4.6236,g
7.1413,0.3927,-12.3307,82.6073,g
12.0228,0.2704,12.9878,44.111,g
21.9359,0.2104,27.6869,24.56,g
12.651,0.2564,9.9205,9.529,g
11.4318,0.3053,-7.538,20.1778,g
15.0214,0.1997,29.9288,2.016,g
10.5721,0.2985,16.9015,1.618,g
26.001,0.0987,-25.6831,18.3581,g
13.2891,0.2769,-20.4636,47.723,g
29.5493,0.1497,60.338,3.808,g
0.0028,0.3633,-12.3449,59.3964,g
12.0301,0.324,-14.0151,5.271,g
15.4813,0.2154,-2.1389,84.8323,g
13.2839,0.21,14.7251,2.397,g
28.6293,0.1331,60.6361,11.29,g
10.9231,0.4502,-15.3189,5.4907,g
11.664,0.3733,6.703,58.2737,g
6.3074,0.504,16.8273,11.6322,g
17.4304,0.2417,-18.4292,79.873,g
25.9065,0.0881,56.6713,1.569,g
20.4939,0.2414,-30.5672,1.3098,g
17.6601,0.1642,22.4234,8.9172,g
18.8813,0.1066,53.5763,8.031,g
10.9488,0.3406,18.7433,7.1894,g
14.7753,0.2102,15.4197,5.278,g
9.9398,0.2838,15.9046,7.9618,g
12.2168,0.1996,14.4982,41.5557,g
13.4921,0.2277,22.0389,1.5067,g
15.1314,0.2277,16.6171,20.4432,g
26.4351,0.1235,39.5222,7.8797,g
27.3795,0.1034,-79.0104,3.573,g
20.254,0.1407,44.2935,3.351,g
12.6356,0.2854,9.3493,28.2901,g
21.6484,0.2078,126.178,28.328,g
30.7225,0.0871,39.4275,7.6181,g
16.421,0.2405,40.8634,0.58,g
16.9653,0.1526,-25.066,2.992,g
21.7863,0.1153,51.1932,9.401,g
14.1048,0.2551,-12.1459,6.423,g
39.6402,0.1043,95.8359,22.571,g
13.9772,0.1665,48.8609,3.241,g
42.3026,0.1451,25.3868,4.8828,g
16.2657,0.1782,-13.9248,9.969,g
24.4927,0.1369,66.2589,0.2485,g
12.1154,0.1893,38.9598,12.422,g
31.0659,0.0793,-59.0359,9.3521,g
20.2912,0.2215,-25.8559,17.7959,g
13.2097,0.2744,-15.1212,37.7264,g
7.9675,0.3139,18.8419,36.4032,g
17.643,0.1994,-23.2521,2.1841,g
11.6587,0.3766,-7.186,5.9251,g
12.5473,0.2354,14.9018,4.1527,g
31.7545,0.1423,32.626,60.962,g
17.89,0.1363,59.9786,7.7249,g
16.0981,0.1816,38.7838,4.31,g
10.9895,0.3418,-4.9667,77.3274,g
16.5965,0.2016,17.8634,15.8836,g
15.2694,0.2043,-25.6832,6.1592,g
17.4096,0.1408,-25.2946,8.0864,g
27.4389,0.0823,45.2713,6.325,g
31.4576,0.1417,55.2011,0.3742,g
15.1319,0.2344,16.1624,11.6482,g
16.0021,0.1982,22.011,40.092,g
14.1612,0.207,19.4335,84.4922,g
10.6681,0.2975,-17.382,35.542,g
29.0582,0.1043,-69.2004,4.683,g
15.3464,0.1963,-22.1246,5.54,g
15.831,0.1443,36.8694,32.443,g
12.8567,0.3282,13.0427,25.4082,g
18.6146,0.2029,-21.4564,61.5717,g
21.2241,0.1297,69.5608,3.404,g
10.6492,0.2845,-17.3416,3.033,g
10.9817,0.2995,-9.4314,22.2335,g
19.4381,0.1642,28.6966,6.797,g
11.8327,0.3769,-9.8924,56.6622,g
26.8157,0.1608,33.3066,0.0323,g
18.431,0.2195,22.652,2.8462,g
23.2053,0.1838,-20.262,0.1076,g
9.269,0.1743,44.69,4.562,g
19.3494,0.1856,21.1635,9.652,g
24.9905,0.1906,-33.2579,5.5932,g
17.6964,0.1785,71.4059,6.932,g
9.7491,0.3199,17.9628,5.197,g
20.9418,0.1728,105.051,13.0126,g
9.3625,0.5065,-13.0708,25.3875,g
14.7835,0.1993,66.5987,1.0325,g
12.0096,0.2818,16.7559,56.2,g
28.1482,0.089,26.0127,0.67,g
16.2927,0.1462,18.2177,40.0088,g
20.3345,0.1803,23.3888,38.082,g
18.1476,0.1191,56.0984,11.1946,g
7.4015,0.4483,-8.7318,10.83,g
16.0644,0.2819,9.4638,35.602,g
39.9186,0.0678,67.5005,0.0791,g
17.9125,0.2516,18.3755,29.7652,g
11.6049,0.2504,10.4378,18.82,g
17.7204,0.1721,-37.2658,0.531,g
25.3158,0.1372,17.445,27.555,g
24.8335,0.0936,67.6604,2.203,g
15.3788,0.2625,-8.6385,9.3801,g
17.9343,0.2516,-15.4653,48.5785,g
28.7172,0.1089,58.9418,0.3565,g
9.5305,0.3061,6.2839,55.3309,g
16.281,0.1788,-31.3309,22.3013,g
34.931,0.0826,66.5127,5.1312,g
17.6827,0.1398,15.7114,27.846,g
18.6423,0.1209,63.8301,1.253,g
17.8475,0.2029,18.9666,15.547,g
46.4167,0.0301,94.1436,2.5168,g
25.0848,0.1175,56.7012,1.194,g
6.8105,0.3852,10.374,18.095,g
14.9399,0.1957,43.9362,15.3725,g
12.9856,0.2654,18.2453,28.0868,g
11.1415,0.3017,-19.1506,59.536,g
28.8345,0.1158,58.7743,0.6868,g
13.2977,0.2475,18.6423,31.8921,g
35.7305,0.1052,71.4297,2.605,g
23.635,0.0881,84.5329,7.369,g
25.8943,0.1228,62.7477,2.12,g
11.0193,0.275,20.4677,11.5163,g
26.4917,0.1183,22.9336,77.1166,g
10.2187,0.3613,11.8441,24.1656,g
28.3185,0.0622,56.014,3.737,g
23.7516,0.0837,77.8088,5.7787,g
6.9523,0.4107,13.0232,8.393,g
24.4774,0.113,45.9043,3.7653,g
37.4053,0.0782,42.1229,6.198,g
19.7303,0.1441,26.7062,13.197,g
17.6552,0.1737,20.7124,9.2085,g
14.1871,0.1259,-17.434,1.7725,g
21.5912,0.1665,-73.3775,0.181,g
28.0521,0.0925,40.2725,9.834,g
22.3512,0.1603,-13.7053,46.586,g
15.8752,0.3031,-17.7029,11.1527,g
38.0074,0.05,74.9736,4.6957,g
17.2927,0.2379,19.9668,33.07,g
26.2305,0.1329,60.4879,9.2393,g
17.9468,0.1723,-19.74,5.955,g
16.9221,0.153,-38.8922,1.649,g
6.6859,0.4195,12.9135,1.5218,g
13.9285,0.2568,18.0542,72.624,g
22.7492,0.1532,23.4355,37.543,h
16.7327,0.294,-15.5885,67.5262,h
37.1706,0.1841,172.5351,14.3907,h
19.0213,0.2562,-58.78,25.4623,h
71.8038,0.1072,74.9546,53.8456,h
103.149,0.0754,38.8824,51.6026,h
22.4927,0.1463,77.0023,26.0459,h
21.2618,0.1469,-49.9233,83.4293,h
62.6716,0.1114,-128.184,16.8294,h
12.9648,0.2954,13.8019,43.0868,h
16.622,0.1376,-93.5158,88.0237,h
7.899,0.2525,13.9354,62.854,h
15.2891,0.3697,18.8776,12.3606,h
11.367,0.4537,-14.1178,65.002,h
14.5734,0.165,13.7241,73.44,h
16.4833,0.213,-22.6476,8.7445,h
6.7982,0.4249,13.5509,38.6659,h
62.2637,0.1179,-149.97,64.802,h
25.9333,0.0937,10.6836,11.6995,h
40.6034,0.2,48.2941,20.2614,h
12.7567,0.2036,0.5936,42.7667,h
25.0436,0.2638,46.7807,66.0689,h
59.0292,0.0482,-222.417,2.8755,h
84.4265,0.0333,-161.9227,76.8384,h
24.4917,0.1492,35.4407,21.809,h
9.8029,0.3289,13.0531,72.0986,h
15.4531,0.2447,-8.9713,61.1034,h
74.7318,0.034,-33.8089,3.801,h
16.1061,0.2108,16.1647,17.3643,h
11.1786,0.4279,6.8501,78.703,h
10.8338,0.2911,8.6875,35.562,h
26.3692,0.1612,54.4162,81.8155,h
52.3237,0.1238,116.353,11.0113,h
38.19,0.1824,33.1754,22.7861,h
67.3082,0.0582,-149.315,12.793,h
17.7919,0.1795,8.6884,65.7603,h
41.3453,0.1083,-103.8037,86.0878,h
74.85,0.0555,85.0657,16.1181,h
10.5252,0.3606,16.6751,2.1032,h
49.1045,0.0488,-121.4758,37.48,h
11.0506,0.3044,-2.192,10.4041,h
18.369,0.1835,1.2252,43.2397,h
15.3805,0.2507,17.7065,20.4875,h
65.7044,0.1501,-168.8951,33.4305,h
16.2648,0.3006,5.9749,76.0271,h
8.882,0.3483,31.1217,35.7754,h
22.1891,0.1013,76.711,9.6688,h
11.4032,0.2363,28.4872,32.1876,h
12.5033,0.2411,19.8347,60.636,h
45.4775,0.1036,-32.6838,66.173,h
25.2923,0.143,-14.8746,33.3694,h
28.8437,0.151,36.8558,7.3746,h
16.278,0.2458,34.9393,4.6144,h
85.4938,0.0363,112.9238,32.4884,h
28.2244,0.1366,22.4972,35.4255,h
16.2697,0.141,21.4287,53.431,h
84.4568,0.0534,131.98,80.4261,h
94.456,0.0675,143.319,77.525,h
10.6195,0.2771,20.4881,34.541,h
16.0466,0.1509,-13.9592,52.8842,h
13.5595,0.2538,-7.2848,52.9529,h
74.8536,0.1376,-119.0453,86.3852,h
21.9387,0.1966,15.7571,83.0842,h
15.7893,0.2109,35.1794,17.8245,h
11.7741,0.263,45.53,5.9013,h
13.6815,0.2833,13.3004,29.4167,h
6.4925,0.2163,19.9021,78.769,h
14.747,0.1512,-14.42,46.701,h
64.5524,0.0466,145.4257,40.1469,h
14.1305,0.2841,25.0528,32.982,h
13.3756,0.1968,-11.3443,76.9572,h
37.1935,0.1678,44.5534,4.738,h
74.9644,0.1157,-135.083,31.7505,h
12.6323,0.1642,26.8231,24.8735,h
25.302,0.1395,30.3414,77.226,h
