@relation magic

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
25.9044,0.2294,48.126,g
89.2198,0.1156,3.667,g
36.2746,0.2302,2.975,g
20.6343,0.4098,79.2518,g
18.2835,0.2972,26.9047,g
23.5033,0.2848,46.72,g
40.9342,0.2154,0.394,g
25.6327,0.2521,0.5897,g
90.9129,0.1067,1.116,g
13.1627,0.5083,68.7784,g
57.3559,0.2772,0.6666,g
51.5423,0.224,37.141,g
20.7445,0.2446,25.7775,g
83.3231,0.1165,7.779,g
57.732,0.1115,1.333,g
13.8233,0.4269,15.822,g
16.2145,0.3511,26.52,g
30.5239,0.1687,29.3578,g
13.0364,0.4343,89.9026,g
33.1404,0.2071,22.533,g
40.4392,0.1395,13.8,g
23.1066,0.3873,11.2044,g
25.3202,0.3925,5.08,g
57.055,0.1227,18.2893,g
34.9166,0.228,11.566,g
27.0722,0.1375,17.847,g
57.0431,0.1124,6.306,g
28.7643,0.3061,6.445,g
104.511,0.1226,2.425,g
40.6665,0.1448,13.2776,g
41.0899,0.1641,5.669,g
13.2479,0.4385,57.4463,g
72.7983,0.0815,7.4414,g
27.7556,0.1683,12.166,g
79.2821,0.1416,5.16,g
28.4509,0.4325,9.2887,g
96.782,0.0811,0.7623,g
25.7793,0.1995,6.947,g
20.5372,0.3744,89.6566,g
24.8161,0.1977,42.368,g
19.9964,0.3183,3.6905,g
29.9867,0.2667,2.593,g
18.3601,0.327,9.025,g
30.3146,0.3343,17.1453,g
18.2475,0.3035,14.9667,g
12.496,0.358,71.8226,g
35.3788,0.246,3.7685,g
35.7241,0.2075,2.029,g
53.1682,0.0927,13.4803,g
40.209,0.1679,8.449,g
19.8584,0.2643,20.1575,g
147.899,0.1832,11.8712,g
18.6133,0.3787,9.438,g
28.906,0.2102,21.497,g
57.5315,0.1412,7.4165,g
91.573,0.101,7.388,g
67.5051,0.0968,4.18,g
54.6903,0.1691,22.307,g
22.7867,0.275,2.559,g
37.1106,0.1602,0.4547,g
25.0559,0.1839,30.6349,g
25.43,0.3022,70.247,g
41.606,0.1083,20.3344,g
20.1382,0.2425,17.612,g
39.933,0.1525,2.5722,g
20.5417,0.3796,20.5917,g
49.871,0.0934,8.326,g
40.3867,0.1667,5.954,g
25.579,0.202,24.588,g
96.2068,0.1325,0.686,g
33.0715,0.1866,11.083,g
31.9966,0.2195,13.294,g
23.6343,0.2422,24.9633,g
13.4055,0.423,49.667,g
13.0322,0.4686,9.83,g
23.5684,0.3203,3.907,g
27.5207,0.1749,6.7,g
50.5321,0.122,3.431,g
26.8928,0.2357,23.821,g
34.8359,0.2543,2.6055,g
97.4967,0.1158,0.6868,g
19.2536,0.27,0.7264,g
73.3751,0.1204,11.261,g
22.6502,0.23,59.259,g
26.9416,0.2408,10.626,g
96.6184,0.0947,2.6775,g
25.4788,0.2845,87.3998,g
24.1471,0.2058,13.717,g
49.9223,0.121,6.85,g
47.4331,0.3122,18.4433,g
28.2991,0.2674,1.8931,g
36.1482,0.1959,17.981,g
44.328,0.1416,17.3632,g
23.2148,0.2781,39.3565,g
13.109,0.4713,32.0404,g
22.4471,0.2081,20.1636,g
23.1655,0.2292,24.7031,g
96.6464,0.1926,45.43,g
95.5973,0.1152,0.5731,g
115.211,0.029,12.6281,g
19.5401,0.4795,24.418,g
18.6569,0.3333,0.3301,g
26.9946,0.3193,5.7653,g
57.4339,0.1969,11.365,g
54.6633,0.1029,1.7,g
81.823,0.149,12.441,g
13.0382,0.5568,12.7129,g
65.1705,0.083,6.976,g
22.5561,0.3832,3.9937,g
75.9422,0.1827,2.872,g
94.0642,0.1255,4.9933,g
36.1504,0.1354,10.098,g
29.844,0.2429,29.43,g
109.117,0.0591,1.164,g
121.664,0.3203,1.662,g
88.9912,0.1848,1.121,g
20.2764,0.2352,78.2299,g
19.541,0.419,16.6934,g
59.2512,0.1284,1.7138,g
43.2473,0.124,16.234,g
23.921,0.3906,14.407,g
25.4438,0.1884,17.21,g
28.1363,0.1794,25.3978,g
81.4857,0.0907,2.1539,g
47.4418,0.1507,9.974,g
41.1237,0.1534,2.777,g
120.043,0.1064,61.0741,g
14.3875,0.5021,20.35,g
148.32,0.1547,27.1274,g
73.7395,0.1329,9.2393,g
17.941,0.5219,2.105,g
49.8632,0.085,9.5687,g
80.4811,0.1194,1.536,g
30.1806,0.195,11.423,g
48.4012,0.1296,0.839,g
42.9043,0.1036,6.0417,g
61.5118,0.0742,32.635,g
52.7202,0.2057,11.7646,g
37.3516,0.2093,1.713,g
24.2267,0.2345,3.9884,g
29.9358,0.1691,39.0829,g
129.232,0.0714,6.204,g
18.8303,0.4576,47.4858,g
37.6241,0.1764,5.8992,g
72.656,0.1294,11.6577,g
25.7334,0.2792,49.1483,g
47.1637,0.143,7.132,g
21.3467,0.3006,51.857,g
13.2703,0.4266,42.1949,g
58.3631,0.1394,4.366,g
20.0401,0.1811,65.186,g
26.826,0.2074,1.707,g
78.8664,0.1574,3.4423,g
75.183,0.1063,4.178,g
30.4842,0.1295,24.4731,g
81.3466,0.086,1.2749,g
38.5541,0.2905,3.055,g
45.2838,0.1202,3.777,g
20.8079,0.2986,66.158,g
69.8848,0.1939,0.9472,g
66.8138,0.1349,2.4879,g
35.6588,0.1471,82.3558,g
52.1899,0.2098,3.139,g
66.473,0.08,0.467,g
95.6848,0.0873,1.128,g
47.504,0.1166,9.826,g
53.7411,0.1419,26.16,g
23.4331,0.3836,5.584,g
25.3603,0.2404,19.1921,g
83.0629,0.1,4.149,g
26.6236,0.2208,5.2526,g
25.636,0.2659,36.759,g
23.9287,0.2189,60.313,g
33.8356,0.2161,23.115,g
22.2368,0.2117,64.813,g
20.4623,0.3225,65.011,g
21.3521,0.2139,2.933,g
43.5993,0.1394,7.8899,g
79.4951,0.1337,0.3713,g
68.4086,0.1146,5.9606,g
30.817,0.2196,34.5966,g
13.4531,0.4115,23.934,g
20.911,0.5486,30.257,g
19.7069,0.3148,46.1416,g
25.1618,0.2877,1.1344,g
44.6668,0.1047,5.919,g
17.173,0.3449,36.721,g
83.5371,0.1171,3.3923,g
21.3516,0.3171,57.3003,g
98.2237,0.146,1.4305,g
27.4172,0.2095,6.083,g
101.227,0.1022,3.329,g
19.7589,0.3347,30.1602,g
15.5126,0.4541,25.1926,g
71.8513,0.1386,21.0501,g
67.6194,0.1011,4.4996,g
30.8198,0.163,5.332,g
102.814,0.2163,3.458,g
68.0656,0.0874,8.0874,g
26.7063,0.1821,17.71,g
49.4461,0.1283,6.4861,g
25.7974,0.2109,58.6235,g
44.2753,0.1407,14.118,g
32.9368,0.1854,23.5489,g
16.8421,0.2919,23.812,g
85.0494,0.1196,4.5512,g
19.7259,0.2843,7.3544,g
49.174,0.0901,8.5555,g
76.6189,0.0932,1.2024,g
21.5926,0.2744,3.6518,g
110.58,0.0764,9.6984,g
43.3635,0.1616,3.7958,g
34.1859,0.2306,8.894,g
22.3018,0.2765,9.809,g
28.6908,0.1683,39.0498,g
71.9578,0.2072,9.0544,g
18.6982,0.2665,14.281,g
70.8288,0.0938,4.734,g
31.4411,0.1677,4.4742,g
22.9136,0.2369,38.491,g
93.0625,0.1207,7.6778,g
141.484,0.227,7.2801,g
105.044,0.0427,1.96,g
12.3503,0.345,0.014,g
80.5656,0.0932,0.3452,g
29.9762,0.2899,53.211,g
24.7146,0.3305,24.9908,g
23.5813,0.4235,12.5074,g
24.2392,0.3108,13.001,g
79.713,0.2316,5.3899,g
52.2445,0.1743,2.315,g
33.3506,0.2391,5.18,g
37.6758,0.1335,20.1948,g
44.2294,0.1947,4.862,g
28.4461,0.2168,30.0405,g
46.9295,0.1515,8.4913,g
33.1995,0.2334,3.651,g
23.4969,0.4164,19.7851,g
41.2412,0.1492,19.4837,g
25.519,0.1837,30.5133,g
46.4459,0.1598,20.0742,g
79.2728,0.1383,12.424,g
122.418,0.1443,3.236,g
29.1024,0.1597,31.366,g
41.504,0.1496,12.8677,g
26.4601,0.2089,38.543,g
21.2848,0.4089,48.4705,g
55.0058,0.1319,0.817,g
92.6284,0.1134,6.878,g
60.3633,0.1248,9.802,g
115.325,0.0937,4.588,g
80.0996,0.1412,0.8537,g
50.6501,0.2178,4.2206,g
20.1648,0.3924,37.395,g
19.7725,0.2777,43.561,g
18.0762,0.3989,20.997,g
15.1513,0.3483,75.415,g
24.2378,0.3711,5.6286,g
27.2103,0.263,10.039,g
49.9684,0.1417,16.288,g
31.201,0.2512,80.3791,h
32.4792,0.163,67.662,h
134.978,0.1734,58.643,h
17.581,0.4139,65.4434,h
20.6693,0.4204,21.0135,h
27.6224,0.2706,77.9632,h
36.2345,0.31,61.709,h
24.336,0.3706,81.653,h
57.6987,0.1444,61.611,h
34.5557,0.151,52.9638,h
164.4534,0.149,42.2328,h
236.715,0.0539,25.7824,h
65.1077,0.1534,31.6131,h
21.0546,0.3353,47.753,h
32.2429,0.3227,66.8429,h
199.802,0.2099,40.5742,h
56.7097,0.0803,0.2003,h
256.985,0.0989,89.0891,h
20.7885,0.2781,16.1131,h
149.749,0.0301,20.6021,h
201.6499,0.0398,75.1975,h
72.0809,0.1065,70.7062,h
19.2323,0.5305,15.844,h
26.3855,0.3211,53.4942,h
37.2097,0.1517,66.6454,h
19.4632,0.372,64.519,h
33.9769,0.2187,28.512,h
40.2853,0.1463,5.0105,h
13.1139,0.5212,9.4104,h
33.5107,0.2435,9.962,h
26.43,0.2417,77.3034,h
20.1496,0.4038,43.2396,h
33.1352,0.2408,86.6743,h
121.3533,0.1263,9.9975,h
30.1744,0.2824,40.4178,h
39.4741,0.2461,78.4692,h
68.8385,0.0794,37.676,h
123.179,0.1411,8.987,h
62.8218,0.1576,17.0517,h
19.2157,0.4921,0.348,h
90.9389,0.2722,10.8246,h
28.9049,0.2785,34.599,h
35.1524,0.1301,54.3607,h
23.5463,0.2538,52.9529,h
159.9055,0.0722,85.6268,h
31.5203,0.1896,70.9436,h
77.6281,0.1876,46.0287,h
42.5722,0.1601,43.671,h
67.8595,0.1962,12.1225,h
142.066,0.0605,12.457,h
19.1043,0.2913,44.9398,h
19.4041,0.4343,55.859,h
26.0508,0.3243,16.816,h
179.591,0.1143,32.456,h
32.3023,0.1587,40.497,h
81.4193,0.3358,31.7613,h
38.859,0.2423,38.7344,h
40.3091,0.2024,43.288,h
143.47,0.0453,2.037,h
22.3881,0.3604,84.361,h
25.5669,0.2097,85.3588,h
16.496,0.3487,61.2842,h
27.7821,0.1692,67.1879,h
107.427,0.1369,37.882,h
57.1905,0.1197,44.732,h
83.2152,0.1161,29.039,h
49.6858,0.1844,83.4249,h
45.5997,0.0742,62.629,h
164.224,0.0692,44.2156,h
21.3207,0.2863,34.4698,h
152.756,0.2795,32.8927,h
13.146,0.4788,15.9662,h
21.7447,0.3448,38.5152,h
44.1108,0.1773,70.2967,h
25.731,0.294,49.5059,h
26.2755,0.2757,7.3189,h
24.3469,0.2932,33.2851,h
118.009,0.2011,37.9059,h
36.6435,0.3453,3.6132,h
47.9518,0.1201,52.7577,h
34.706,0.2828,40.0399,h
30.5474,0.4621,34.0047,h
208.805,0.0868,3.296,h
23.3525,0.2647,37.0993,h
54.2662,0.1874,19.808,h
49.8004,0.1803,10.089,h
24.9618,0.2399,78.131,h
114.6749,0.0912,11.8423,h
16.8884,0.5661,20.7099,h
33.343,0.2687,61.489,h
91.4673,0.1386,51.7579,h
195.084,0.1055,33.768,h
65.438,0.1551,22.658,h
44.8587,0.2489,79.8417,h
74.4846,0.1204,84.713,h
51.1548,0.1624,58.114,h
41.4798,0.1886,82.3925,h
13.1359,0.396,11.358,h
105.089,0.1645,80.2398,h
41.5423,0.1535,64.8607,h
62.9978,0.2309,19.8975,h
27.094,0.282,42.598,h
104.2599,0.0941,56.1388,h
70.2549,0.1246,63.7323,h
68.5503,0.1289,64.6514,h
19.195,0.2959,26.3307,h
141.0382,0.3821,10.7012,h
29.3635,0.267,60.6495,h
14.8307,0.452,80.3825,h
111.5166,0.1369,56.1191,h
20.9645,0.3234,0.484,h
15.0041,0.3502,10.5909,h
97.6582,0.0825,82.4967,h
115.453,0.0785,17.3582,h
38.1755,0.1852,47.2068,h
33.2748,0.2145,14.807,h
58.3867,0.1697,89.5595,h
41.9491,0.1944,10.611,h
36.3453,0.2367,58.16,h
74.9897,0.1213,58.842,h
26.0249,0.4343,57.5733,h
58.8994,0.0908,61.522,h
31.3178,0.2565,77.6778,h
84.4803,0.1252,36.953,h
182.1544,0.2431,24.73,h
19.0848,0.3966,5.3161,h
24.1763,0.4452,89.5236,h
173.8034,0.1236,47.9885,h
180.999,0.1279,41.742,h
34.3176,0.172,8.107,h
176.8542,0.089,59.1394,h
23.964,0.3225,21.423,h
161.4523,0.1511,86.6241,h
31.1411,0.3173,20.2988,h
163.2118,0.1205,10.9902,h
21.2509,0.2843,7.182,h
20.4809,0.3212,84.7118,h
13.8441,0.523,20.5565,h
91.4284,0.2541,64.576,h
21.9614,0.3338,50.547,h
18.6126,0.3171,12.3708,h
207.828,0.0199,89.1486,h
46.1791,0.1357,81.1581,h
129.676,0.0871,47.531,h
231.1923,0.041,64.2588,h
97.31,0.2573,75.2753,h
23.452,0.3142,85.8912,h
83.8563,0.0828,33.9184,h
102.107,0.1921,3.9345,h
23.3243,0.3182,28.6045,h
27.3719,0.383,89.5153,h
108.803,0.0951,29.991,h
29.4435,0.3077,71.6469,h
23.1029,0.3712,73.3707,h
63.8752,0.1863,21.7731,h
94.5187,0.1463,52.624,h
19.864,0.2692,87.7425,h
108.2996,0.0326,29.2617,h
35.9418,0.1987,73.7816,h
101.526,0.1126,71.158,h
23.555,0.2666,77.558,h
50.9887,0.2046,9.8156,h
127.9845,0.4669,22.5134,h
149.8725,0.0952,88.6655,h
108.2048,0.0846,71.6379,h
70.2993,0.2363,18.5286,h
18.9805,0.3465,72.4482,h
193.0409,0.0983,34.766,h
13.1727,0.4627,69.031,h
16.0737,0.2199,22.455,h
27.574,0.3226,64.974,h
32.0397,0.2201,68.342,h
49.1417,0.1893,12.719,h
124.458,0.05,46.9853,h
22.1913,0.3743,4.8399,h
21.3338,0.3283,23.493,h
38.1779,0.1457,14.3249,h
17.9477,0.377,41.8467,h
71.8364,0.0681,76.8029,h
60.6589,0.1316,68.547,h
83.6193,0.1062,41.6742,h
24.2923,0.2995,37.1321,h
91.718,0.1247,53.5527,h
26.9058,0.2723,61.2278,h
77.7209,0.0893,72.535,h
42.0944,0.1817,67.577,h
18.3266,0.2888,4.3975,h
93.5335,0.1121,3.4326,h
53.9626,0.1675,31.443,h
20.7936,0.3535,27.735,h
12.7785,0.4044,36.4138,h
84.0748,0.0595,35.5998,h
25.3258,0.2759,85.1661,h
174.2054,0.111,7.5049,h
155.683,0.0613,89.0275,h
63.839,0.2898,79.4397,h
31.0359,0.2323,86.4242,h
94.9897,0.1308,50.8115,h
59.7398,0.2087,6.22,h
44.3862,0.1388,13.3615,h
20.2999,0.3973,52.414,h
126.5051,0.1523,51.0941,h
83.4711,0.1638,39.472,h
222.6009,0.058,68.4299,h
23.85,0.2977,4.201,h
137.3589,0.0583,85.8318,h
85.6991,0.0864,39.0355,h
89.316,0.0808,38.4332,h
70.948,0.3221,7.1129,h
37.892,0.1466,51.7504,h
125.062,0.0496,44.7384,h
48.1747,0.1094,78.6694,h
234.1154,0.0433,18.097,h
30.6098,0.4147,37.1622,h
119.9548,0.1364,43.5955,h
19.704,0.4043,58.1885,h
88.6699,0.3115,69.0351,h
66.6985,0.0944,63.9193,h
28.1579,0.3246,47.948,h
45.397,0.2007,29.0002,h
35.6486,0.3943,36.3529,h
20.068,0.4076,19.9443,h
81.0092,0.2341,18.3564,h
75.3101,0.1337,57.7601,h
73.9242,0.1629,56.295,h
21.8681,0.2301,13.2734,h
37.7361,0.2171,1.7976,h
88.4421,0.1641,2.1049,h
18.2677,0.3555,12.2578,h
31.6082,0.2321,56.6679,h
32.3779,0.2283,64.334,h
34.4757,0.141,53.431,h
206.403,0.0482,2.8755,h
73.449,0.1313,46.4513,h
114.804,0.0673,14.701,h
49.4001,0.1024,49.2599,h
79.066,0.1506,0.9643,h
18.8654,0.3639,72.2904,h
162.585,0.078,67.68,h
37.2785,0.1643,16.0577,h
133.5869,0.0823,4.1599,h
40.2542,0.2018,44.905,h
68.9546,0.11,7.918,h
257.9951,0.1043,51.5414,h
94.1134,0.072,29.067,h
38.5942,0.1366,35.4255,h
126.759,0.0683,20.616,h
58.4982,0.1703,2.9588,h
17.9679,0.5733,28.8787,h
230.453,0.1299,54.9324,h
48.381,0.1628,67.742,h
19.7982,0.2583,21.142,h
92.4333,0.2086,22.5175,h
111.2775,0.1717,12.9869,h
19.3677,0.2338,41.666,h
140.642,0.3403,0.859,h
15.6403,0.4082,62.7557,h
26.2966,0.3342,82.153,h
48.5138,0.1111,72.2367,h
153.2251,0.0273,5.688,h
34.3719,0.1999,10.2044,h
43.2848,0.2659,54.2701,h
83.3939,0.2149,12.9206,h
201.777,0.0544,73.3694,h
45.5931,0.1529,14.1587,h
13.4821,0.4462,61.26,h
17.5764,0.3085,50.6709,h
22.1439,0.3573,63.885,h
127.2402,0.1692,14.3886,h
83.9807,0.1503,59.7327,h
81.0773,0.1209,71.1621,h
18.5391,0.3913,37.947,h
107.7974,0.1498,47.4624,h
24.8923,0.2126,70.726,h
77.982,0.1391,14.4624,h
125.917,0.0838,18.6329,h
19.8721,0.4664,33.488,h
167.0905,0.1965,6.9414,h
18.8566,0.2884,16.7295,h
58.7109,0.183,36.192,h
120.9908,0.0862,76.1383,h
189.929,0.061,62.1475,h
21.9109,0.5012,66.4151,h
18.6761,0.2718,69.5612,h
29.0737,0.2732,60.4286,h
50.5829,0.2262,23.8125,h
40.4316,0.1696,64.2689,h
23.0384,0.2466,80.508,h
41.588,0.1561,35.137,h
24.7271,0.246,79.5231,h
24.9954,0.3414,78.2165,h
27.6517,0.2905,88.2904,h
34.9699,0.1862,40.2034,h
33.5489,0.1951,86.9442,h
80.0424,0.0602,22.995,h
161.116,0.0874,33.988,h
212.2563,0.0699,26.5495,h
35.2705,0.1821,80.8997,h
90.696,0.1036,69.9,h
48.1283,0.2407,41.2224,h
19.0902,0.4715,31.8911,h
23.6883,0.5417,82.5746,h
22.8849,0.4154,6.3728,h
24.5597,0.3218,77.663,h
56.8333,0.1054,71.088,h
60.1611,0.2657,87.6187,h
109.46,0.2251,75.191,h
110.285,0.1397,28.6974,h
42.8387,0.0937,11.6995,h
18.184,0.4091,80.9287,h
33.4625,0.2559,2.578,h
24.4481,0.3495,73.0773,h
106.465,0.2127,21.0121,h
60.5409,0.1544,87.738,h
184.5624,0.1972,31.0807,h
23.2694,0.3544,63.4187,h
23.7707,0.3524,54.3022,h
46.7594,0.2085,60.4994,h
13.8156,0.317,68.4924,h
132.0623,0.0977,19.9377,h
31.5312,0.2364,62.3261,h
27.1186,0.3399,8.847,h
23.8839,0.3154,4.342,h
22.0371,0.2428,53.2979,h
215.323,0.0725,76.924,h
145.423,0.1661,55.772,h
17.9622,0.3258,68.6452,h
57.7769,0.1502,67.687,h
187.1814,0.1539,52.731,h
195.22,0.0582,12.793,h
145.368,0.0712,40.29,h
50.7449,0.1742,17.4344,h
125.9803,0.1052,48.7288,h
130.764,0.0839,53.7738,h
202.3723,0.39,31.6422,h
57.8511,0.2161,19.4243,h
31.5154,0.3228,14.3231,h
112.7387,0.2129,57.3832,h
15.8646,0.3069,7.6553,h
149.4279,0.0197,89.3512,h
18.6222,0.3868,18.3697,h
13.7202,0.3634,65.839,h
96.7285,0.1048,13.4054,h
90.7088,0.1885,19.578,h
113.787,0.1912,11.977,h
135.224,0.0316,87.0056,h
226.686,0.0615,78.754,h
13.9169,0.3785,12.1456,h
37.5719,0.2254,67.624,h
263.914,0.0326,10.312,h
29.1454,0.2582,18.9218,h
156.2011,0.147,76.5776,h
26.782,0.3719,11.394,h
18.336,0.3272,68.2545,h
74.7353,0.1153,27.7082,h
17.9922,0.4107,59.5437,h
26.7381,0.2773,75.1651,h
19.2963,0.2592,86.5376,h
51.2136,0.1932,34.4183,h
83.0367,0.0923,10.701,h
12.8364,0.3862,71.401,h
41.8549,0.1906,54.8484,h
90.5857,0.0141,73.9617,h
150.2732,0.0909,11.8894,h
37.7361,0.2171,1.7976,h
49.3296,0.1137,14.048,h
59.8906,0.2064,51.9758,h
20.7517,0.3881,57.1232,h
113.158,0.0586,77,h
120.855,0.0683,61.33,h
69.3297,0.0631,56.6926,h
61.8263,0.1335,44.4242,h
27.4344,0.2735,31.9443,h
194.348,0.115,31.156,h
149.174,0.0911,26.7396,h
71.3341,0.1116,57.6328,h
34.6454,0.2715,34.4267,h
63.3325,0.1135,60.4225,h
11.5221,0.2939,48.1159,h
34.3248,0.3776,12.7435,h
48.6552,0.2402,32.0377,h
101.569,0.1841,40.6407,h
21.3504,0.3787,13.8727,h
22.0941,0.5761,37.1638,h
76.6007,0.2581,2.405,h
18.4277,0.4596,27.2606,h
104.5871,0.1144,8.4966,h
51.0614,0.1953,33.3331,h
77.1196,0.2007,9.1846,h
32.2887,0.2258,12.1177,h
34.2579,0.2371,73.6632,h
120.3882,0.0481,3.876,h
58.9852,0.0925,58.8046,h
18.0124,0.2951,52.463,h
30.1951,0.2508,74.6715,h
25.0197,0.3747,17.5291,h
16.1743,0.3211,19.9777,h
43.1087,0.2307,19.4398,h
120.706,0.0532,48.7276,h
20.2693,0.3227,57.08,h
12.9417,0.4278,73.397,h
25.5792,0.2987,80.4762,h
76.2439,0.1305,30.0175,h
168.0618,0.1191,32.3567,h
184.164,0.0343,51.049,h
36.6834,0.1598,66.6917,h
154.5643,0.1592,74.0884,h
35.4707,0.2453,73.6414,h
37.299,0.1541,82.1317,h
53.6762,0.1353,84.6417,h
123.7626,0.0382,51.9655,h
121.6825,0.1427,69.5071,h
158.4158,0.1819,54.9384,h
22.2809,0.3049,22.4196,h
31.5291,0.1899,42.386,h
21.9669,0.3896,69.1463,h
13.1755,0.4887,12.8122,h
81.5194,0.0985,43.604,h
41.9009,0.0851,80.4293,h
166.2833,0.0942,59.7117,h
48.1754,0.1483,45.0927,h
35.2805,0.3002,69.9841,h
71.5641,0.0733,31.499,h
75.6427,0.084,17.19,h
22.5058,0.324,25.5648,h
37.5469,0.3233,18.6822,h
30.7608,0.2037,40.4061,h
24.7422,0.316,52.9186,h
54.4517,0.261,23.702,h
29.3437,0.2804,32.1435,h
49.7905,0.2147,36.6318,h
11.6341,0.4821,51.8845,h
42.8666,0.239,14.2532,h
120.5135,0.0683,84.6874,h
121.699,0.0435,77.782,h
96.3524,0.1101,63.1443,h
128.945,0.0536,58.5095,h
25.8499,0.3667,68.843,h
174.8898,0.0745,85.3225,h
126.4411,0.0397,88.2836,h
59.5654,0.1876,78.0882,h
23.837,0.2335,3.0071,h
50.6529,0.143,71.4379,h
144.264,0.2291,12.0694,h
93.3756,0.0825,47.454,h
213.7181,0.0811,49.9322,h
85.3087,0.1165,4.4581,h
176.437,0.1946,32.098,h
34.691,0.2378,51.336,h
129.122,0.0788,45.4554,h
242.0791,0.1039,60.7836,h
15.189,0.2808,72.0368,h
17.7533,0.3496,31.0868,h
22.5828,0.2449,49.739,h
47.9116,0.2606,60.3031,h
20.2845,0.3743,88.897,h
75.8766,0.094,29.2498,h
94.9897,0.1308,50.8115,h
97.8708,0.1016,6.5329,h
149.7537,0.0988,58.5112,h
166.479,0.0567,20.1748,h
19.2745,0.252,35.4363,h
39.6908,0.2428,0.9875,h
38.6531,0.217,25.195,h
66.6341,0.0603,32.1001,h
110.714,0.1247,9.3725,h
121.3825,0.1528,42.2246,h
156.1684,0.0706,33.6235,h
41.1158,0.2662,61.9923,h
58.7459,0.283,36.363,h
35.8515,0.2146,9.8815,h
35.8405,0.3077,70.9906,h
76.536,0.1198,65.517,h
27.1651,0.3491,65.8099,h
33.7861,0.2538,4.4966,h
11.8465,0.3112,27.3756,h
26.923,0.2458,33.1921,h
40.5294,0.1259,15.2303,h
52.6746,0.1132,3.9891,h
64.8532,0.1816,89.717,h
157.9876,0.2174,27.9254,h
35.6162,0.3093,57.995,h
26.0277,0.3791,64.7583,h
21.9597,0.4234,58.034,h
50.0678,0.2295,18.1779,h
86.395,0.1716,88.2406,h
22.665,0.3155,60.5993,h
19.3013,0.286,79.7947,h
112.4543,0.1313,52.6677,h
106.655,0.0487,2.786,h
12.9003,0.5069,6.2747,h
85.7914,0.079,10.3207,h
67.7065,0.2923,51.748,h
129.4726,0.1077,33.5776,h
23.8176,0.3697,60.4662,h
113.469,0.0967,16.31,h
172.111,0.1199,30.6782,h
30.4808,0.1048,41.3919,h
19.2295,0.3291,78.673,h
17.7663,0.3272,34.3547,h
62.7053,0.238,33.7638,h
83.9196,0.1175,82.8678,h
32.5865,0.2412,37.384,h
139.722,0.0233,63.145,h
21.2218,0.3297,71.033,h
57.9092,0.1772,38.2102,h
174.7357,0.2257,32.8116,h
141.625,0.1705,21.0841,h
114.973,0.0762,37.2837,h
21.1512,0.4315,21.4831,h
149.0388,0.0499,54.3542,h
171.2088,0.169,85.4662,h
12.8668,0.3936,85.1354,h
112.1744,0.2346,86.7379,h
16.6322,0.3204,42.7744,h
70.173,0.1094,18.0366,h
25.8512,0.2705,81.6762,h
20.2095,0.2556,10.6952,h
21.2491,0.4235,45.7701,h
86.0363,0.1476,43.822,h
59.987,0.1375,54.755,h
24.6379,0.4701,70.089,h
130.6805,0.0438,75.7037,h
24.3287,0.2234,81.6604,h
38.6174,0.2164,88.2399,h
23.1245,0.3565,67.8491,h
64.4803,0.1598,36.7671,h
47.0689,0.1867,41.275,h
31.1572,0.2461,16.2791,h
22.9856,0.2556,63.1867,h
27.3672,0.42,12.8237,h
14.6148,0.3788,36.5934,h
114.12,0.0714,56.5554,h
58.8849,0.1792,25.2695,h
13.2962,0.5013,30.9608,h
21.3905,0.4052,45.883,h
30.1506,0.2117,59.5235,h
17.4006,0.5499,55.4594,h
24.3764,0.305,5.6969,h
68.0256,0.2123,38.7345,h
90.2687,0.0534,70.0625,h
22.7536,0.3937,3.474,h
17.5993,0.3879,47.4161,h
150.223,0.0748,17.2507,h
110.8966,0.0885,38.7412,h
126.4664,0.0789,82.8786,h
98.8028,0.0985,81.1201,h
32.8408,0.2747,63.8494,h
26.7613,0.2448,53.0969,h
215.6606,0.0092,66.5963,h
19.7131,0.288,41.5306,h
26.3044,0.2697,14.677,h
32.8184,0.262,67.2362,h
9.4412,0.364,23.1908,h
12.817,0.2889,54.6396,h
36.144,0.2142,68.5811,h
88.3305,0.2279,77.808,h
120.9224,0.0901,21.4663,h
19.087,0.2312,48.0699,h
84.684,0.1442,57.5825,h
39.5436,0.1445,51.391,h
173.783,0.1898,39.5881,h
35.6137,0.1654,83.468,h
127.9088,0.2434,39.212,h
41.4607,0.2009,49.329,h
32.4981,0.2334,57.7278,h
26.8924,0.2779,5.94,h
37.2552,0.1874,84.5037,h
268.8506,0.1248,57.4598,h
135.6762,0.4371,18.4167,h
17.9629,0.2628,60.2672,h
222.77,0.1654,20.158,h
141.639,0.1972,3.2109,h
185.451,0.0301,20.877,h
28.2156,0.1677,69.4414,h
33.1799,0.1328,68.2681,h
50.7417,0.2491,50.0771,h
35.4138,0.2103,4.75,h
16.4307,0.3503,63.9024,h
96.9511,0.3404,80.9326,h
189.7987,0.0208,84.8232,h
67.2776,0.1921,44.7922,h
84.8024,0.1236,21.8933,h
21.5452,0.3161,8.2298,h
22.0672,0.2528,52.585,h
83.6871,0.2553,26.492,h
77.9491,0.1613,52.036,h
207.5245,0.047,0.4183,h
42.0666,0.1509,55.937,h
72.0237,0.2033,89.5515,h
56.6984,0.1884,24.6332,h
74.3058,0.1243,17.416,h
96.8986,0.1126,28.1173,h
