@relation satimage

@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
98,76,94,94,72,84,95,78,80,74,84,75,79,99,84,91,75,4
98,76,81,86,72,80,99,85,80,81,71,79,79,95,79,95,79,4
113,85,103,108,85,84,107,87,88,87,90,92,90,109,82,100,81,4
92,70,87,88,70,79,91,68,79,68,74,69,78,88,82,88,73,4
89,67,83,89,71,74,87,66,74,70,75,72,71,84,75,88,68,4
89,69,88,89,73,80,85,68,76,68,76,70,76,87,76,87,63,4
100,81,96,96,78,87,99,79,79,83,82,83,85,102,82,97,80,4
91,78,87,91,67,75,91,75,75,75,78,74,78,87,78,91,74,4
96,75,95,100,79,82,96,78,82,78,83,79,83,95,83,95,79,4
86,68,81,86,64,78,88,73,70,65,76,68,80,89,76,85,68,4
102,79,98,98,76,88,103,85,84,78,84,87,88,107,84,99,79,4
93,73,84,93,69,72,85,72,72,72,68,88,56,54,56,54,92,4
104,85,95,100,81,79,95,79,79,79,63,96,70,75,74,87,78,4
93,76,88,97,80,76,85,72,76,76,71,74,76,87,76,87,78,4
96,78,91,96,78,84,91,75,79,79,82,81,82,96,82,91,78,4
111,83,106,106,79,84,107,85,84,85,88,87,88,107,84,107,87,4
88,70,79,80,66,79,88,72,71,68,78,69,78,88,78,88,73,4
87,70,83,87,63,75,87,71,71,67,78,70,78,87,78,96,74,4
91,74,87,87,70,75,91,71,75,71,78,70,78,91,78,87,70,4
108,85,96,96,78,79,95,79,83,75,82,80,78,102,78,97,80,4
94,79,89,98,79,84,95,78,84,78,84,79,84,95,79,95,79,4
104,81,103,104,85,75,83,83,79,83,49,114,46,34,49,40,114,4
87,70,87,91,70,71,87,67,75,67,74,66,74,83,70,83,70,4
92,74,83,92,70,75,88,68,75,72,74,69,74,84,74,88,69,4
89,73,88,93,73,76,85,68,80,72,76,70,76,87,80,91,67,4
85,65,75,78,62,72,89,79,72,76,76,92,76,103,71,95,81,4
85,62,79,85,65,76,89,68,72,61,76,67,76,91,76,87,70,4
110,87,88,101,83,80,102,87,76,79,68,67,76,91,80,95,81,4
80,63,79,92,70,71,73,60,71,64,67,62,70,75,67,75,69,4
100,81,95,108,88,75,95,79,71,83,63,89,70,100,70,91,85,4
100,79,95,104,79,82,96,78,78,78,83,83,79,95,79,95,79,4
93,67,87,96,71,74,87,66,74,70,79,72,75,91,79,88,68,4
101,83,95,101,83,82,92,80,82,76,88,79,84,98,84,102,79,4
94,76,89,98,76,80,91,74,80,74,79,75,75,95,75,91,75,4
108,88,91,100,81,75,99,83,75,79,66,89,63,87,70,100,85,4
93,65,84,85,65,72,85,68,72,68,71,70,71,91,76,83,70,4
114,86,112,119,90,85,111,90,89,83,84,87,88,102,88,102,83,4
114,90,111,114,83,88,102,87,88,83,84,85,84,99,84,95,78,4
93,76,88,97,76,76,85,72,76,76,80,81,76,91,76,91,74,4
81,67,75,85,71,66,71,63,66,63,67,60,67,66,71,73,60,4
88,70,87,92,74,79,88,72,79,72,78,69,78,92,78,92,73,4
101,83,67,93,80,76,89,79,68,79,76,81,80,95,76,83,81,4
98,76,94,98,76,76,95,78,71,74,79,79,75,91,75,91,71,4
98,76,89,94,79,80,103,81,84,78,84,79,84,99,84,95,79,4
96,75,95,100,75,78,91,70,74,70,83,75,83,91,83,91,72,4
84,70,79,80,70,67,84,72,71,72,67,87,67,84,67,84,76,4
94,72,94,94,72,80,91,70,71,74,79,75,71,83,67,72,83,4
88,74,75,88,74,71,84,75,75,75,74,76,74,88,74,79,73,4
89,67,87,89,67,74,87,66,74,66,71,64,67,73,67,73,57,4
97,83,91,97,79,74,92,80,74,76,76,87,76,89,72,89,79,4
93,67,87,89,67,78,87,66,74,66,75,68,75,84,75,88,68,4
102,79,102,102,83,76,91,74,76,70,71,75,67,75,67,72,67,4
94,76,89,94,76,80,95,81,80,81,79,75,84,95,84,99,79,4
96,78,91,96,74,79,99,79,84,79,82,81,82,96,82,100,78,4
108,85,99,108,85,84,103,83,88,83,82,81,82,100,82,100,81,4
92,66,83,92,66,75,84,72,75,68,78,73,78,84,74,84,69,4
87,67,83,83,63,71,87,67,67,67,66,59,70,79,74,87,70,4
96,74,87,96,70,75,87,67,75,71,74,70,74,87,74,87,70,4
90,68,88,93,68,78,88,73,82,73,80,72,80,94,80,94,72,4
80,66,79,80,66,71,81,75,71,72,67,76,67,84,70,84,76,4
90,72,84,93,72,74,84,69,70,69,76,72,76,89,72,85,68,4
90,75,84,93,75,74,84,76,74,76,72,79,72,85,68,89,83,4
91,67,87,91,70,75,87,67,75,67,74,66,66,79,66,79,59,4
90,98,63,90,75,70,84,73,74,73,76,76,76,98,76,94,76,4
93,68,84,90,68,74,84,65,70,62,64,57,64,73,64,69,57,4
93,67,91,93,71,74,87,74,74,74,79,72,75,91,75,88,72,4
111,83,77,102,83,84,95,85,80,74,88,83,84,99,84,95,79,4
100,79,95,100,75,82,96,78,82,78,71,72,79,99,83,103,83,4
111,87,94,102,76,80,91,78,76,74,84,75,79,95,84,95,79,4
87,70,91,91,74,67,75,71,67,79,59,81,56,49,49,40,114,4
109,79,107,109,83,86,100,85,86,89,87,83,87,103,83,103,86,4
111,79,98,106,83,76,91,74,76,81,67,71,67,75,75,83,83,4
92,66,83,92,66,75,88,68,75,75,78,69,74,84,74,88,76,4
100,83,48,104,108,70,83,74,74,85,71,72,71,84,75,84,72,4
106,87,89,98,79,71,87,88,71,81,67,92,75,99,75,95,79,4
100,81,96,96,81,79,91,83,79,79,74,83,74,92,74,84,76,4
90,72,85,90,72,71,87,74,76,74,79,75,79,91,84,95,79,4
85,67,79,85,62,70,79,63,70,66,67,60,71,81,71,81,72,4
97,80,88,93,76,76,85,76,80,76,76,74,76,87,80,91,78,4
90,76,81,86,72,71,95,81,76,81,75,87,75,99,75,103,87,4
100,78,91,96,74,79,95,75,79,75,86,81,82,96,78,91,74,4
94,72,89,98,72,80,95,74,84,74,84,75,84,95,79,95,75,4
87,63,79,87,67,71,75,62,67,62,70,66,66,79,66,79,66,4
85,62,75,85,62,74,87,70,66,66,79,72,79,88,71,84,68,4
102,79,98,94,72,80,91,74,80,78,79,75,79,91,75,91,75,4
96,78,91,96,74,79,99,83,79,75,85,83,82,97,82,92,76,4
102,83,98,102,83,80,91,81,84,78,67,62,75,87,79,91,75,4
89,75,91,93,75,78,87,70,78,74,79,75,75,91,75,84,75,4
122,96,107,118,92,88,107,92,84,87,63,59,66,79,78,100,85,4
104,79,95,96,79,78,96,78,82,81,79,83,79,95,79,91,75,4
105,83,99,105,83,85,102,83,85,80,80,79,84,102,84,102,79,4
83,70,79,83,67,63,75,67,67,67,70,78,70,79,66,79,70,4
93,73,88,97,69,80,94,76,80,72,80,74,76,95,80,91,70,4
108,89,109,112,89,83,103,86,87,90,85,87,85,111,89,111,83,4
89,67,83,89,67,74,83,66,70,70,67,60,67,73,63,73,57,4
92,70,91,96,74,75,91,72,75,75,82,76,78,88,78,88,76,4
84,66,79,84,63,67,81,64,63,72,67,80,57,63,53,49,108,4
85,62,75,85,62,70,83,66,66,63,75,72,67,81,63,77,72,4
86,72,81,90,68,68,83,70,76,81,67,58,67,72,75,87,79,4
90,72,94,94,76,76,91,74,76,74,84,75,79,87,71,79,75,4
93,79,51,113,108,82,91,78,78,74,83,79,79,95,79,95,75,4
108,85,107,113,85,88,107,87,88,87,86,89,86,109,90,113,92,4
94,76,94,90,72,76,87,74,76,74,79,67,75,87,75,91,71,4
94,68,85,90,68,76,91,70,76,70,79,71,75,91,75,83,71,4
97,73,92,97,73,80,94,72,80,68,80,70,71,91,76,91,70,4
104,78,96,104,78,79,95,83,79,79,82,80,82,92,78,92,76,4
88,66,87,92,66,75,84,68,75,72,82,73,78,88,78,84,69,4
90,76,94,94,79,68,83,67,71,70,71,67,71,75,67,75,71,4
114,83,106,110,83,88,102,83,84,79,84,81,84,95,80,91,74,4
85,71,79,89,71,78,96,81,78,78,79,83,79,91,75,88,75,4
94,72,94,94,72,80,91,70,80,74,79,71,79,91,79,87,71,4
96,78,91,92,78,71,84,72,75,75,63,58,63,75,74,88,76,4
96,75,95,100,79,78,91,78,78,74,79,79,83,95,79,95,79,4
104,78,95,96,78,79,95,79,75,75,63,59,70,83,78,91,78,4
93,71,87,93,67,78,87,74,74,74,79,72,79,88,75,91,72,4
93,76,84,89,73,64,81,72,68,68,71,74,71,83,76,87,78,4
100,75,95,93,71,78,96,74,82,81,75,75,79,91,83,103,83,4
96,78,56,104,100,75,81,72,71,83,67,69,67,75,70,84,76,4
100,79,95,100,79,82,91,78,82,78,83,79,83,99,83,95,79,4
96,74,95,91,74,79,87,71,75,75,78,70,78,87,74,87,70,4
87,67,83,87,67,71,79,62,71,62,74,66,70,83,70,83,70,4
88,70,96,92,74,79,91,68,79,72,82,73,78,84,78,88,69,4
90,72,88,90,68,70,88,65,67,62,68,65,64,73,64,73,61,4
86,68,85,86,68,76,87,70,76,70,71,67,75,83,75,87,67,4
92,92,67,80,59,67,70,64,67,60,74,73,74,84,70,84,65,4
104,81,95,96,78,84,95,75,84,75,90,85,82,96,82,96,78,4
98,76,85,90,72,71,83,67,68,67,71,67,71,79,71,79,62,4
108,81,100,104,81,83,103,83,87,83,74,76,82,102,82,97,83,4
92,70,87,96,78,71,77,64,75,72,70,58,67,75,67,75,65,4
105,87,106,114,87,88,106,87,84,87,84,88,84,103,84,99,85,4
96,70,87,92,70,75,84,68,75,68,74,65,70,79,67,75,58,4
111,87,102,102,83,84,99,81,84,78,88,83,84,95,79,95,75,4
94,72,89,90,68,71,91,74,76,70,71,75,67,72,59,58,100,4
96,70,87,87,70,75,83,71,75,71,78,70,78,87,78,87,74,4
102,79,94,98,79,84,99,85,80,81,79,75,84,95,84,95,75,4
100,78,91,96,81,79,95,79,79,75,78,78,82,96,78,91,78,4
92,66,87,92,66,71,81,64,67,60,63,55,63,71,63,67,58,4
85,65,84,89,76,64,73,65,72,72,68,67,68,83,68,79,67,4
96,79,91,96,75,74,91,70,82,81,67,64,67,84,75,91,79,4
94,76,94,94,72,76,95,74,80,70,79,71,75,91,79,87,71,4
85,67,79,81,62,82,100,81,78,74,83,83,83,99,79,91,72,4
96,81,95,100,78,84,99,79,84,79,82,81,82,96,78,96,78,4
93,71,87,85,67,82,100,81,82,81,79,79,83,103,83,99,83,4
78,65,66,74,65,71,79,74,68,67,79,79,75,87,71,75,71,4
93,69,92,93,73,76,85,68,76,72,71,70,76,83,80,87,70,4
97,75,91,97,79,78,92,76,82,80,80,79,80,89,84,94,76,4
94,79,77,94,72,71,83,70,71,63,71,67,67,79,67,79,62,4
96,71,91,93,71,78,87,70,78,70,75,72,79,88,79,95,72,4
88,74,79,88,74,71,81,75,71,75,74,76,74,84,74,88,76,4
96,79,99,96,79,82,96,81,82,78,79,83,83,103,83,103,83,4
108,85,109,104,81,92,108,94,92,90,93,97,93,120,89,115,87,4
96,70,79,83,59,75,83,71,71,67,74,66,74,87,78,91,74,4
90,72,81,82,75,67,84,76,67,73,64,79,64,81,68,81,68,4
82,65,81,82,61,71,87,70,68,63,75,71,75,87,71,83,67,4
91,70,87,87,70,75,87,67,71,67,74,66,74,87,74,83,66,4
86,72,81,86,68,71,83,70,76,78,71,75,71,83,71,79,71,4
100,78,91,100,78,79,95,75,79,75,78,78,78,91,74,91,70,4
96,70,91,88,70,79,88,68,79,72,74,73,74,84,82,84,73,4
90,72,88,93,68,74,88,73,74,69,80,72,80,89,76,85,68,4
93,71,87,89,67,74,87,66,74,66,75,68,71,81,67,73,60,4
87,70,83,91,70,75,91,71,75,71,74,74,74,83,74,87,70,4
90,72,88,90,72,74,88,73,70,65,68,68,68,77,64,73,61,4
96,78,91,96,78,79,95,79,83,75,82,80,82,92,85,97,80,4
87,74,87,91,78,84,95,79,79,79,78,78,78,91,82,91,81,4
93,75,58,104,100,82,96,81,82,85,83,83,83,103,92,103,86,4
96,74,95,100,81,79,95,75,84,79,82,78,82,96,82,96,78,4
100,78,95,100,78,84,95,79,79,79,82,78,78,96,82,96,81,4
96,78,91,92,70,83,95,75,83,72,78,80,78,97,82,92,76,4
108,88,95,104,85,71,91,83,71,87,70,85,70,91,63,91,81,4
85,73,84,85,73,76,94,76,76,72,76,78,71,87,71,87,70,4
114,90,111,114,87,84,106,83,80,79,84,85,84,107,84,107,85,4
90,68,89,90,72,76,91,70,71,74,67,83,59,58,51,45,116,4
87,67,83,87,67,71,75,67,71,62,70,66,66,71,59,60,81,4
110,80,88,101,76,84,102,79,72,65,76,70,71,79,68,75,67,4
104,85,99,104,81,79,95,79,84,79,86,85,86,104,86,100,85,4
98,76,98,102,72,76,91,74,76,78,75,75,75,91,79,87,71,4
96,74,87,92,70,75,88,72,75,68,74,73,70,88,67,75,62,4
98,72,94,94,72,84,95,74,80,70,84,79,79,95,71,83,75,4
78,61,73,74,65,68,83,67,68,70,75,75,71,79,63,75,67,4
108,85,104,108,89,87,103,83,83,86,89,87,85,106,85,111,90,4
93,68,77,82,64,78,92,73,70,62,76,68,76,94,76,89,68,4
97,72,70,101,94,74,84,73,74,76,72,76,76,85,72,89,76,4
84,70,87,88,66,79,91,72,75,68,82,73,78,92,78,88,73,4
97,79,95,101,79,70,84,69,78,76,68,65,64,73,68,81,68,4
93,75,88,93,75,74,88,76,74,73,72,79,68,89,68,85,87,4
111,87,102,111,87,84,99,85,84,81,84,83,88,99,84,95,79,4
92,78,91,100,81,75,91,79,79,83,67,90,74,88,74,92,80,4
89,76,84,97,76,72,85,79,72,79,76,85,71,95,76,99,88,4
122,99,116,122,96,79,103,87,88,92,66,59,63,71,66,79,63,4
114,90,103,105,83,89,106,83,82,80,88,83,84,98,80,98,72,4
93,71,83,89,67,74,87,70,74,70,75,72,75,88,71,81,64,4
96,74,91,96,74,84,95,79,79,75,82,78,82,96,82,96,78,4
98,94,66,94,79,68,83,70,71,70,63,75,71,83,67,79,67,4
100,79,91,96,75,70,83,70,78,78,63,57,59,70,71,84,72,4
86,68,85,90,68,71,87,70,71,70,75,71,75,87,71,87,67,4
93,72,91,93,68,78,92,73,78,73,80,72,80,89,80,89,72,4
104,74,95,100,78,75,91,71,79,71,74,70,74,87,78,87,70,4
101,79,103,105,83,85,102,83,85,83,76,76,80,102,84,102,83,4
93,72,91,90,68,74,92,69,78,73,80,72,80,89,80,94,72,4
86,68,89,86,72,71,83,67,68,67,67,62,71,79,71,75,67,4
94,76,102,102,79,76,91,74,76,74,79,75,71,79,67,75,67,4
87,70,87,91,63,75,87,67,75,67,70,70,74,83,74,83,66,4
104,81,100,100,81,87,99,83,87,79,82,83,82,97,85,102,83,4
102,76,89,94,76,80,91,78,80,74,79,75,79,95,75,95,79,4
91,70,83,87,67,75,91,71,71,67,74,74,74,87,74,87,70,4
114,87,111,110,87,84,106,83,84,83,84,81,84,99,84,99,85,4
98,79,94,98,76,84,95,78,80,81,84,79,79,95,79,91,75,4
87,67,83,87,70,71,75,62,67,71,66,70,59,60,56,49,100,4
85,83,71,85,73,72,94,72,76,76,76,81,76,99,80,99,78,4
100,81,91,96,74,84,95,75,79,75,82,78,82,96,82,91,78,4
96,74,87,92,70,79,95,75,75,72,82,80,82,92,78,88,76,4
89,76,79,97,94,72,81,72,76,79,68,70,68,79,71,83,74,4
101,80,88,93,76,84,94,76,76,72,84,78,80,91,71,87,74,4
102,79,81,86,72,71,83,74,71,70,75,83,71,91,71,83,71,4
76,63,79,80,63,67,66,60,71,60,67,65,67,79,70,75,58,4
93,75,91,100,75,78,91,74,78,74,75,72,75,84,79,91,79,4
83,70,54,83,70,71,75,71,63,92,66,63,66,79,70,79,70,4
104,81,104,112,85,92,108,90,83,86,93,97,89,115,85,111,87,4
96,75,91,89,75,78,91,74,78,70,79,83,79,95,75,91,72,4
100,81,99,100,81,84,95,79,84,79,82,78,82,96,82,100,81,4
97,76,79,89,73,68,89,83,68,87,76,88,76,95,76,103,92,4
96,74,87,92,70,79,91,72,79,68,78,73,74,92,78,88,73,4
100,75,95,100,79,82,96,78,82,74,79,79,71,73,63,57,101,4
88,70,91,92,74,75,88,68,75,68,70,69,74,84,74,84,65,4
90,75,70,86,64,74,88,73,74,73,76,76,76,94,76,89,72,4
82,65,77,86,65,71,83,67,68,63,75,67,71,87,67,79,67,4
104,78,87,91,74,84,99,79,79,71,82,81,78,91,74,83,66,4
104,83,99,100,79,82,96,78,82,81,83,75,79,91,83,91,79,4
94,79,94,111,79,71,83,70,76,74,71,62,67,75,67,75,79,4
100,81,99,104,85,79,95,75,84,79,74,66,82,87,82,96,78,4
102,72,94,90,76,76,95,78,76,74,75,71,79,87,79,87,67,4
114,86,103,105,86,85,111,87,85,87,88,91,84,111,88,106,87,4
82,69,75,85,65,68,73,61,64,65,76,67,68,83,68,83,70,4
97,73,92,93,73,80,94,72,80,76,80,70,80,91,76,95,74,4
96,71,87,93,67,78,87,66,78,66,79,68,75,84,75,84,72,4
86,64,77,86,60,74,84,73,70,65,76,76,76,89,72,85,68,4
90,68,89,86,68,71,87,70,76,70,75,67,71,87,75,83,67,4
105,83,102,101,83,80,102,79,84,83,76,74,76,91,76,91,70,4
100,78,83,92,74,79,95,79,75,79,70,69,78,88,74,79,73,4
93,73,88,89,69,76,94,72,76,68,76,67,80,87,80,95,74,4
96,74,68,100,85,84,99,79,75,75,82,81,82,100,82,96,81,4
101,75,88,90,72,74,88,76,74,73,68,65,68,81,68,77,65,4
91,63,83,87,70,75,91,75,79,71,78,74,78,96,82,100,81,4
86,68,85,90,68,71,91,70,76,70,75,71,75,91,75,91,71,4
91,70,83,87,67,75,87,67,71,67,66,63,66,79,70,79,63,4
85,71,54,100,92,66,79,63,70,70,67,60,71,73,71,77,64,4
91,74,87,91,67,75,91,71,75,67,74,70,78,87,78,87,66,4
86,72,84,97,72,74,88,73,74,73,72,68,72,89,76,85,76,4
97,76,88,93,76,72,89,79,76,79,71,81,76,95,80,95,85,4
92,66,83,88,70,75,91,75,75,72,74,69,74,88,67,75,80,4
81,71,58,85,67,63,67,78,66,70,75,75,75,77,71,73,60,4
85,67,79,85,67,66,67,59,70,63,67,64,67,77,71,81,68,4
96,71,83,93,67,78,87,70,78,74,79,72,79,91,79,88,72,4
97,72,84,93,75,78,88,76,78,76,84,79,76,85,76,94,76,4
93,68,84,90,68,82,92,73,78,73,80,72,80,85,72,85,72,4
97,73,88,93,73,80,89,68,80,72,71,74,76,91,71,79,74,4
96,79,99,96,79,82,91,81,82,81,79,79,79,99,83,103,83,4
91,67,91,96,74,75,87,67,75,67,74,70,74,87,74,87,66,4
100,74,100,104,81,79,91,79,83,83,78,76,85,102,85,102,83,4
100,74,91,104,81,79,95,79,79,83,85,80,85,97,82,102,83,4
110,83,92,101,80,76,89,76,80,76,76,74,80,95,80,99,81,4
104,81,96,100,81,83,91,79,83,79,78,76,82,92,78,88,76,4
88,70,87,88,70,75,91,72,79,72,74,73,78,88,78,92,73,4
100,74,95,100,74,84,91,75,84,79,78,81,82,96,82,91,74,4
105,83,88,93,72,82,97,80,78,73,84,79,80,98,76,85,68,4
94,68,81,86,65,76,87,67,71,63,75,75,75,91,75,91,75,4
86,72,81,93,83,67,75,65,70,76,68,61,64,73,72,81,72,4
100,79,95,96,75,82,96,78,82,78,83,79,83,95,83,95,75,4
108,85,99,104,78,88,107,87,84,79,90,89,82,100,78,91,70,4
90,76,89,94,76,76,91,74,76,74,79,71,79,87,75,87,71,4
89,69,84,85,65,72,85,68,76,68,76,70,71,87,71,87,70,4
90,72,89,94,76,76,87,74,76,67,75,71,75,91,75,87,67,4
100,79,95,96,79,82,96,81,82,81,79,75,83,91,83,91,79,4
91,78,91,96,78,79,95,79,79,79,78,74,82,91,82,96,81,4
96,75,91,96,75,82,96,81,82,78,92,86,92,103,83,99,79,4
90,68,85,90,72,68,79,63,68,67,67,62,71,75,67,79,62,4
93,73,84,85,62,76,94,72,76,68,76,70,76,87,76,91,74,4
109,83,99,109,79,86,104,85,86,85,92,90,83,108,83,103,86,4
109,87,107,104,83,78,100,85,82,89,63,60,71,84,83,99,83,4
100,74,87,91,74,75,87,71,75,71,74,66,74,87,78,87,66,4
109,87,107,113,87,86,109,89,90,92,83,86,87,112,92,112,90,4
112,89,113,122,92,87,112,90,92,90,85,90,89,111,89,106,83,4
112,89,100,100,81,87,103,83,79,72,89,83,82,97,78,88,73,4
78,62,75,78,65,72,85,76,72,72,76,92,71,95,76,91,81,4
96,75,91,96,71,74,87,70,74,70,79,72,79,91,79,88,68,4
83,59,79,79,63,71,83,67,67,62,74,70,78,91,74,83,70,4
96,78,71,88,74,83,91,79,71,75,82,87,78,88,67,67,80,4
100,85,49,104,107,75,84,72,75,94,74,73,74,84,74,84,76,4
97,72,88,93,72,78,92,73,78,73,76,72,80,94,80,94,76,4
82,64,81,79,64,67,88,69,67,62,76,72,76,94,68,85,65,4
100,74,64,104,96,84,95,79,71,79,82,81,82,96,82,91,78,4
90,68,91,97,75,74,84,69,74,76,72,72,64,69,57,49,109,4
89,75,61,93,79,70,79,74,70,74,71,72,71,81,71,84,75,4
93,71,87,96,71,78,91,70,78,70,79,68,79,95,79,91,68,4
87,70,87,91,78,71,83,71,71,71,78,81,74,83,66,71,59,4
96,75,95,100,79,82,96,78,82,78,92,83,83,99,83,99,79,4
100,78,95,100,81,79,91,75,79,75,66,59,74,79,82,87,78,4
100,81,99,104,85,71,79,79,79,79,59,96,63,67,70,75,85,4
111,87,106,111,87,84,107,88,84,85,84,83,84,103,84,103,83,4
100,92,37,100,104,70,79,70,74,78,71,60,71,77,75,81,72,4
80,66,75,80,59,71,88,68,67,64,74,73,78,92,70,84,62,4
101,94,43,97,101,72,85,76,64,72,68,63,68,75,68,83,70,4
78,69,63,74,69,72,81,72,68,65,80,85,80,95,71,79,74,4
96,75,87,93,71,78,87,70,78,70,71,68,75,84,75,84,68,4
100,79,95,96,75,78,96,78,78,70,79,79,83,95,83,91,72,4
114,87,106,110,87,80,106,79,80,79,84,85,84,107,88,103,85,4
104,81,95,100,78,84,95,79,79,75,82,81,86,100,82,96,78,4
96,81,87,91,74,79,91,75,79,75,82,81,78,91,78,91,78,4
105,83,99,101,83,82,97,83,82,83,76,79,84,98,84,98,83,4
77,71,64,81,67,74,83,74,63,70,79,79,75,88,75,81,75,4
93,71,87,93,67,78,87,70,74,66,79,68,79,91,75,91,68,4
110,87,111,114,90,84,98,83,84,83,84,81,84,99,84,107,85,4
97,94,43,105,115,76,85,79,68,98,68,67,71,83,71,87,81,4
100,81,99,104,81,75,87,79,79,79,59,55,63,67,63,67,59,4
101,83,95,101,75,82,97,80,82,76,84,83,84,102,84,94,79,4
92,74,83,100,85,71,84,72,75,72,70,76,74,88,74,84,73,4
110,87,97,105,80,80,106,79,80,76,84,85,88,103,84,99,78,4
94,76,81,94,76,80,91,78,84,74,79,79,79,99,84,99,79,4
89,67,87,89,67,74,87,70,74,66,75,72,75,88,71,84,72,4
101,75,91,97,75,78,92,80,78,76,76,76,80,89,80,89,79,4
105,83,91,93,72,85,102,80,82,76,84,83,84,102,72,81,65,4
80,70,63,73,66,75,81,75,63,68,74,73,67,75,60,67,62,4
91,70,91,87,70,75,87,71,75,71,74,78,74,87,74,83,74,4
86,72,85,98,79,68,79,67,71,74,63,67,67,79,75,79,71,4
105,83,97,101,83,84,98,83,84,83,68,70,80,91,84,95,78,4
96,70,91,96,74,79,91,75,79,71,74,70,78,87,78,87,70,4
89,67,87,89,67,70,83,70,74,66,67,57,63,73,67,73,60,4
90,68,81,82,61,76,91,74,76,70,75,67,75,87,75,83,71,4
98,76,85,90,72,80,91,81,71,74,79,79,79,91,79,91,75,4
85,73,84,89,73,76,94,76,76,76,76,81,80,99,76,95,78,4
92,70,91,92,70,83,91,72,83,72,78,80,82,92,78,92,73,4
100,74,95,104,74,75,95,79,75,75,74,70,78,91,74,87,70,4
112,85,104,104,85,83,108,86,83,86,89,87,85,111,85,106,87,4
94,76,49,115,113,84,91,74,68,85,79,79,84,99,75,87,75,4
100,78,96,104,78,79,99,79,83,83,67,69,78,97,82,102,87,4
113,92,107,118,88,88,107,83,84,79,86,81,86,104,86,104,85,4
93,65,79,85,62,76,85,68,68,65,80,67,76,87,71,83,67,4
100,74,91,91,70,79,95,75,71,75,82,74,74,79,66,63,92,4
90,68,88,93,68,74,84,69,74,65,72,68,72,85,76,85,68,4
93,69,88,97,73,80,89,72,80,72,80,74,84,95,80,91,70,4
83,81,68,83,74,79,91,75,75,75,74,70,82,91,82,91,78,4
91,67,87,91,70,79,91,71,79,71,74,74,74,87,78,87,70,4
86,68,85,90,68,71,87,70,71,70,75,71,75,87,75,87,67,4
91,67,87,91,63,75,91,75,75,75,78,70,78,91,78,96,74,4
111,91,106,111,83,84,99,81,84,81,79,79,84,103,88,107,83,4
85,62,79,81,62,66,79,63,66,66,67,64,63,77,63,73,83,4
100,78,95,100,78,79,95,79,79,75,82,85,78,96,78,91,70,4
94,72,89,90,68,76,87,67,76,74,75,67,75,87,75,87,67,4
85,62,79,89,62,74,83,70,66,63,75,68,75,91,71,84,68,4
97,69,88,93,73,80,94,72,80,72,76,74,80,91,76,91,70,4
96,81,96,104,78,83,99,83,79,83,85,80,82,92,82,92,76,4
90,72,88,93,72,78,88,69,78,73,76,68,80,85,76,85,68,4
85,62,75,85,62,70,83,70,70,66,75,75,75,88,67,81,64,4
105,83,103,105,83,89,106,87,85,87,88,87,88,106,84,106,87,4
96,78,96,100,78,83,95,75,83,79,85,80,85,97,85,97,80,4
86,72,85,90,76,68,83,67,68,67,71,62,71,75,71,75,62,4
113,87,107,109,87,90,109,89,82,81,92,90,87,103,79,88,72,4
104,74,91,104,74,75,91,75,75,71,78,74,74,87,74,87,70,4
79,60,66,75,60,67,75,62,67,65,72,79,72,85,72,81,72,4
92,78,83,96,74,79,95,75,79,75,78,76,78,92,78,88,80,4
86,72,85,86,72,76,91,81,76,81,75,87,75,103,75,95,83,4
100,79,103,109,79,86,104,81,86,85,83,86,87,103,87,103,83,4
118,92,107,113,88,84,107,87,84,83,66,63,78,100,82,104,89,4
93,72,88,90,68,70,88,69,74,69,76,68,72,85,72,85,68,4
96,78,91,100,74,83,95,75,79,79,82,83,85,97,85,97,80,4
104,83,99,104,83,82,100,81,82,81,83,83,87,99,87,99,83,4
90,72,84,86,72,70,84,76,74,73,68,68,72,85,72,89,76,4
97,79,91,97,83,74,88,83,74,80,64,94,76,89,76,89,79,4
86,68,73,79,60,67,79,65,67,62,68,87,72,89,72,85,76,4
93,75,77,86,68,74,79,73,67,65,68,83,68,85,72,89,79,4
92,74,87,96,74,79,88,72,75,72,78,73,78,92,82,88,69,4
101,79,88,97,79,78,88,76,74,73,64,57,68,81,72,81,76,4
97,69,92,97,73,76,89,72,80,72,80,70,80,91,80,91,74,4
90,68,84,93,72,78,88,73,78,69,80,68,72,85,72,81,72,4
86,72,73,78,65,80,95,81,71,74,79,79,79,95,75,87,79,4
81,62,79,85,62,70,83,66,70,70,75,68,75,91,75,88,72,4
80,63,71,76,63,67,66,60,67,60,67,62,67,75,67,79,62,4
105,86,99,101,75,82,88,73,78,80,80,76,76,89,80,89,79,4
85,67,75,81,67,70,87,78,70,70,67,86,71,88,67,84,72,4
97,69,84,89,73,76,85,68,76,68,76,70,71,87,71,87,70,4
96,75,95,100,79,82,87,78,82,78,67,64,71,88,79,99,79,4
