@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
1.33,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0
0,0,0,0,0,0,0,0,0,2.47,0.82,0.82,0.82,0.82,0.82,0,0,0,0,0,0
0,0,1.19,0,0,0,0,0,0,1.19,2.38,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,0.56,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.099,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.29,1.29,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0
0.22,0,0.22,0.44,0,0,0,0,0,0.22,0.22,0.22,0.22,0.22,0.22,0,0.22,0.44,0.033,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.32,0,0,3.48,0,0,1.16,1.16,1.16,1.16,0,0,0,0,0,0,0,0
0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0
0,0,1.23,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.72,0,0,0
0,0,0,0.93,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.32,0.64,0.32,0,0,0,0,0,0,0,0,0
0,0,1.49,0,0,0,0,0,0,2.23,2.23,0.74,1.49,0.74,0.74,0,0.74,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0
0,0,0.78,0.78,0,0.78,0,0,0,0.78,1.56,0,0,0,0,0,0,0,0.136,0,0
0,0,0,0,0,0,0,0,0,2.8,0.46,0.46,0.46,0.46,0.46,0,0.46,0,0.075,0,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.4,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.55,0.55,0,0,0,0,0,4.15,0.27,0.27,0.27,0.27,0.27,0,0.27,0,0,0,0
0,0,0,1.39,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0
0,0,0,0.21,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,4.7,4.7,0,0,0,0,0,0
0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.213,0.071,0
0.13,0,0.27,1.21,0,0.13,0,0,0,0.94,0,0,0,0,0,0,0.13,0,0,0,0
0.32,0,0.64,1.28,0,0,0,0,0,1.6,0,0.64,0,0,0,0,0,0,0,0,0
0,0,0,2.89,0,0.57,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0
0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.39,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0
0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0.081,0
0,0,0,0.61,0,0,0,0,0,1.22,0.61,1.84,0.61,0.61,0.61,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.33,0,0,0,0,0,0,1.33,2.66,0,0,0,0,0,0,0,0,0,0
0,0,0,1.02,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.12,0.12,0,0,0,0,0,0.24,0,0.48,0,0,0,0,0,0.016,0,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0
0,0,0.73,0,0,0,0,0,0,2.2,2.2,0.73,0.73,0.73,0.73,0,0.73,0,0,0.111,0
0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.63,2.63,1.75,0.87,0.87,0.87,0,0.87,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.58,3.17,1.58,0,0,0,0,0,0,0.601,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0
0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.02,0,0.02,0,0,0.47,0,0,0,0,0,0.02,0,0,0.006,0,0
0,0,0,0.55,0,0,0,0,0,0.55,0,0.55,0.55,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0.25,0,0.08,0.08,0,0,0.85,0,0,0,0,0,0,0,0,0.024,0,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.63,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.23,0.55,0.55,0.55,0.55,0.55,0,0.55,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.85,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01,0,2.68,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0.88,0,0,0,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0
0,0,0,0.27,0,0,0,0,0,1.52,0,0,0,0,0,0,0,2.63,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0
0.2,0,0,1.03,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1,1.06,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.057,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0,3.66,0,0,0,0,0,0.09,0,0.82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0.46,0.153,0
0,0,0,0,0,0,0,0,0,1.56,1.56,1.56,1.56,1.56,1.56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.39,1.17,0,0,0.39,0.39,0,0,0.78,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.64,0,0,1.29,0,0,3.22,1.29,1.29,1.29,0,0,0,0,0,0,0.194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.29,0,0,0,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.49,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0.066,0,0
0,0,0,3.92,0,0,0,0,0,3.92,0,1.96,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0
0.01,0,0.11,0.25,0.01,0.03,0.03,0,0,0,0,0,0,0,0,0,0.03,0.09,0.005,0,0
0,0,0.06,0.64,0,0.05,0.01,0.03,0,0,0,0.01,0,0,0,0,0,0.1,0.007,0,0
0,0,0,0.6,0,0.13,0,0.06,0,0.33,0.13,0,0.26,0,0,0,0,0.06,0.075,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0,0.95,0,0.06,0,0,0,0,0,0,0,0,0,0,0.13,0,0.018,0,0
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.91,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0.91,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.65,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0
0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.87,1.75,0,0,0,0,0,0.87,1.75,0,0,0,0,0,0,0,0,0,0
0,0,0,4.58,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0
0.08,0,0.08,0.41,0,0,0.15,0,0,0,0,0,0,0,0,0.02,0.08,0.26,0.039,0.008,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.58,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.77,0,0.19,0.19,0.19,0,0,0.38,0,0,0,0,0,0,0,0.045,0,0
0,0,1.02,0,0,0,0,0,0,1.02,2.04,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0
0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.31,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.021,0,0
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.8,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.15,0.28,0.28,0.28,0.28,0.28,0,0.43,0.28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0
0,0,0,1.07,0,0,0,0,0,0.8,0.53,0.53,0.53,0.53,0.53,0,0.8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0.27,0.41,0,0.27,0,0.13,0.06,0.48,0.13,0.06,0.27,0,0,0,0,0,0.048,0.009,0
0,0,0,1.02,0,0,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0
0,0,0.4,0.4,0,0,0,0,0,0.4,0.81,0,0,0,0,0,0,0,0,0,0
0,0,1.94,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.19,1.09,0,0,0,0,0,0,0,0,0,0
0,0,0.12,0.19,0.06,0.19,0,0.06,0.06,0.38,0.19,0.19,0.32,0,0,0,0,0,0.055,0,0
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.14,0,0,0,0,0,1.14,0,0,1.14,0,0,0,0,0,0,0.198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.69,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.07,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.09,0,0,0.09,0.58,0,0,0,0,0,0,0,0,0,0,3.1,0.046,0,0
0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0
0,0,0,0,0,0,0,0,0,3.41,0.85,0.85,0.85,0.85,0.85,0,0.85,0,0,0,0
0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.25,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0.054,0,0
0,0,1.27,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.74,0,0.17,0.52,0,0,0.52,0.34,0,0,0,0,0,0,0,0,0,0
0,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0,0.43,0.87,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0.74,0,0,0.12,0.24,0,0,0.12,0,0,0,0,0,0,0.74,0.017,0,0
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.96,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.018,0
0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,0,0
0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.86,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.439,0
0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0.053,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.05,1.31,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0
0,0,1.09,2.19,0,0,0,0,0,1.09,2.19,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.403,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.92,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.16,0,0,0.05,0,0,0.67,0,0,0,0,0,0,0,0,0.016,0,0
0,0,0,1.13,0,0,1.13,0,0,1.13,1.13,1.13,1.13,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.32,0,0,0,0,0,0,2.32,4.65,2.32,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0.37,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.034,0,0
0,0,0,2.9,0,0.58,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0
0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.46,1.84,0,0,0.46,0,0,1.38,0.92,0.46,0.92,1.38,1.38,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,0,0,0,0,0,0
0,0,0.13,1.17,0,0,0,0,0,0.65,0,0.52,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.44,0,3.44,0,0,0,0,0,0,0,0,0
0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0
0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0
0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0
0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1,0.48,0.05,0.21,0,0.05,0.05,0.48,0.16,0.16,0.27,0,0,0,0,0,0.046,0,0
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.35,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.68,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.85,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0
0,0,0,1.93,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.68,0.68,0.68,0,0.68,0,0,1.36,0.68,0.68,0.68,0.68,0.68,0,0.68,0,0,0,0
0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0
0,0,0,0,0,0,0,0,0,2.58,0.86,0.86,0.86,0.86,0.86,0,1.72,0,0,0,0
1.17,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0
0,0,0,0,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.04,0.58,1.17,0,0.13,0,0,0,0.54,0.04,0.18,0.18,0,0,0,0,0.04,0.006,0,0
0,0,0,2.18,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0
0.18,0,0.18,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0.029,0,0
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0
0,0,0,0,0,0.9,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0.33,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.74,0,0,0.74,0,0,2.23,0.74,0.74,0.74,0,0,0,0,0,0,0.204,0
0,0,0,0.81,0,0,0,0,0,2.45,0,0.4,0,0,0,0,0,0,0,0,0
0,0,0.1,0.65,0,0.25,0,0,0,0.35,0.15,0.25,0.2,0,0,0,0,0,0.058,0,0
0,0,0,0.15,0.05,0,0.05,0,0,0.83,0,0,0,0,0,0,0.05,0,0.015,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602,0
0,0,0.51,0,0,0,0,0,0,2.04,2.04,1.02,0.51,0.51,0.51,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
