@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.76,0,0,0.88,0,0.88,0,0,0,0.142,0.855,0,12,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0,28,0
0,0,0,0,0,0,0,0.81,0,0,0,0,2.43,3.25,2.43,0,0,0.142,0,7,0
0,0,0,0,0,0,0,1.36,0,0,2.73,0,0,0,0,0,0,0.68,0,11,0
0,0.33,0,0,0,0.11,0,2.81,0,0,0,0,0.11,0,0.56,0,0.017,0.136,0,63,0
0,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0.433,0.078,18,0
0,0,0,0,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0.793,0,11,0
0.01,0.13,0,0,0,0.11,0.07,0.07,0,0,0,1.57,0.86,0,0.23,0,0.008,0.111,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,5,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.87,0,0,2.63,0.87,2.63,0,0,0,0,0,0,0,0,0,0,0.159,136,0
0,0,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0.075,0,6,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,15,0
0,1.2,0,0,0,0,0,6.02,0,0,0,0,0,1.2,1.2,0,0.197,0,0,15,0
0,0,0,0,0,0,0,2.31,0,0,0,0,0.57,0,0.57,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.52,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.027,0.138,0.041,31,0
0,0.41,0,0,0,0,0,0,0,0,0,0.41,0.41,0,0.41,0,0,0,0,11,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.31,0,0,0,0,0,1.24,0,0,0,0,0.31,0.31,0.31,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0.049,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.3,0,0,0,0,0.15,1.38,0,0,0.15,0.3,0.3,0,0,0,0.131,0.183,0,13,0
0,0,0,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,0,0,0.26,5,0
0,0.21,0,0.21,0,0,0,1.94,0,0,0,0,0,0,0,0,0.079,0,0,3,0
0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,1.61,0,0,0.63,0,5,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,1.257,0,11,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.55,0,0,0,0,1.11,4.45,0,0,0,0,0,0,0.27,0,0,0.052,0,4,0
0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,8,0
0,0.87,0,0,0,0,0.87,0.87,0,0,0,0,0.87,0,0,0,0.317,0.317,0,5,0
5.47,0,0,0,0,0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,13,0
0,0.54,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0.09,0,0,0.017,0,47,0
0,0.35,0,0,0,0,0,0.71,0,0,0,0.35,0.35,0,0,0,0,0.124,0,12,0
0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.106,0,27,0
0,0.19,0,0,0,0,0.19,0.19,0,0,0.19,0.59,1.19,0,0,0,0.28,0.14,0,17,0
0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.136,0,24,0
0,1,0,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0.457,0.294,0,208,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0.46,0.23,0,0.69,0,0.033,0,0,13,0
0,0,0,0,0,0,0,1.68,0,0,0,0,0.84,0,0.84,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,1.45,0,0.72,0,0,0,0,0.467,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.63,0,0,0.27,0,0,0,0,0,0,0.192,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.38,0,11,0
0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0.325,0,0.651,3,0
0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.082,0.414,0,7,0
0,0,0,0,0,0,0.22,0,0,0,0.45,0,0,0,0,0,0,0.154,0,15,0
0,0,0,0,0,0,0.46,5.11,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,0,4,0
0,0.87,0,0,0,0.14,0.43,0.14,0,0,0.29,0,0.29,0,0,0,0.019,0.019,0,35,0
0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.168,0,23,0
0,0.51,0,0,0,0,0,3.58,0,0,0.51,0,0,0,0.51,0,0,0.27,0,24,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.096,0,4,0
1.86,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0,0.457,0,13,0
0,0,0,0,0,0.7,0.7,2.11,0,0,0,0,0,0,0.7,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.44,0,0,0,0,0,0,0.44,8.81,0,0,0,0,0,0,0,4.367,0,0,43,0
0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.053,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,3.22,0,0,0.526,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.02,0,0,1.01,0,0,0,0,0,0,0.476,0,11,0
0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.51,0,0.51,0,1.54,0,0,0.51,0,0.51,0.51,0.51,0,0,0.158,0,15,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0.609,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.9,2.25,1.35,0,0,0.332,0.747,0,19,0
0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.76,0,0.69,0,0.46,0,0,0,0,0,0.445,0.121,7,0
2.7,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0.45,0,0,0,0,0.05,0.2,0,0,0,1.16,0.81,0,0,0,0.203,0.195,0.014,45,0
0,1.28,0,0,0,0,0,2.56,0,0,0,2.56,1.28,0,0,0,0,0.148,0,13,0
9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.047,0,12,0
0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0.316,0,2,0
0,0.86,0,0,0,0,0.86,6.95,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.49,0,0,0,0,0,0.37,0.37,0,0,0.131,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.19,0,0,0,0,0.59,3.57,0,0,0,0,0,0,0.59,0,0,0,0,1,0
0,0,0,0.27,0,0,0,0,0,0,0,0.13,0.27,0,0,0,0.161,0.143,0,21,0
0,0,0,0,0,0,0.91,0.91,0,0,0.45,0,0.45,0,0,0,0.075,0.151,0,20,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,9,0
0,0,0,0,0,0,0.46,1.38,0,0,0.92,0,0,0,0,0,0,0.362,0,34,0
0.15,0.3,0,0,0,0,0,2.6,0,0,0,0.46,0.3,0,2.91,0,0.023,0.093,0,23,0
0,0.59,0,0,0,0,0,2.59,0,0,0.39,0,0.19,0,0,0,0.093,0.657,0,13,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23,0,0,0.46,0.23,0,0.23,0.23,0,0,0,0.23,0.23,0,0.23,0,0.063,0.063,0,13,0
0,0.51,0,0,0,0.51,0,1.03,0,0,0,0,0,0,0,0,0,0,0,6,0
0.87,0.87,0,0,0,0,0,3.5,0,0.87,0,0,0,0,0,0,0,0,0.138,21,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.267,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,1,0
0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0.165,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.11,0,0.55,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0.11,0,8,0
0,0.18,0,0,0,0.09,0,0.37,0,0,0,0.37,0.28,0,0,0,0.18,0.167,0.025,87,0
0.36,0,0,0,0,0,0,1.46,10.25,0,0,0,0,0,0,0,3.838,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0.54,0,0,0.083,0,47,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.049,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.79,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0.671,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0.97,0,0,0,0,47,0
0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.108,0.108,9,0
0,0,0,0,0,0,0,1.37,0,0,0,0,0.68,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,28,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0.552,0,4,0
0,0,0,0,0,0,0,3.17,0,0,0,0,0,1.58,0,0,0,0,0,2,0
0,0.53,0,0.53,0,1.07,0,3.76,0,0,0,0,0,0,0,0,0,0.294,0,21,0
0,0.28,0,0,0,0,0,0.28,0,0,0.56,0,0.28,0,0,0,0.217,0.072,0,55,0
0,0,0,0,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0,0.209,0,17,0
0,0.48,0,0,0,0.48,0,2.43,0,0.48,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.9,0,0,0,0,0.9,0.9,0,0,0.9,0,0,0,0,0,0,0.112,0,10,0
0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,1.34,0,0,0.29,0,15,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,1.111,0,11,0
0,0,0,0,0,0,0,0.95,0,0,0,0.95,0,0,0,0,0.263,0.394,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.18,0.18,0,0.18,0,0,0,0.92,0,0,0,0,0.55,0,1.48,0,0.116,0.29,0.029,24,0
0,0.87,0,0,0,0,0,1.75,0,0,0.87,0,0.87,0,0,0,0.139,0.976,0,12,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.5,0,0,0,0.5,0,2.02,0,0,0,0,1.01,1.01,1.01,0,0.271,0.09,0,12,0
0,2.56,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0.485,0,1,0
0,3.44,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.08,0,0,1.08,0,1.08,0,0,0,0,0.364,0,13,0
0,1.09,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0.325,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,1.55,0,0.77,0,0,0,0,0.77,0,0,0.49,0,10,0
0,0,0,0,0,0,3.44,1.72,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,3.03,0,0,0,0,3.03,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,1.09,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0.063,0.126,0.126,35,0
0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,1.257,0,11,0
0,0,0,0,0,0,1.26,2.53,0,0,2.53,0,0,1.26,2.53,0,0,0,0,11,0
0,2.35,0,0,0,0,0,7.05,0,0,0,0,0,1.17,1.17,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512,0,11,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0
1.86,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0,0.457,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0.136,0,12,0
0,0.54,0,0,0,0,0,4.39,0,0,0,0,0,0,1.09,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0.51,0,0,2.04,0,0,0,0,0,0.158,0.553,0,37,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,2.85,0,0,0,0,2.85,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,1.142,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,6,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0.69,0,2.79,0,0,0,0,0,0,1.39,0,0,0.221,0,12,0
0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,5,0
0,0,0,0,0,0,0,1,0,0,0,0,0.66,1.33,0,0,1.001,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.08,0,0.08,0,0,0,0,0,0,0,0.25,0.08,0,0,0,0.069,0.103,0.011,18,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,4,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0.054,0.054,4,0
0,0.41,0,0,0,0,0,2.91,0,0,0,0,0.41,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.343,0,0,13,0
0,1.01,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0.479,0,8,0
0,0.11,0,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0.047,0.157,0.078,28,0
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.377,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,0,0.38,0.38,2.31,0,0,0,0,0,0,0,0,0,0.216,0,70,0
0,0.32,0,0,0,0,0,0.97,0,0,0,0,0.32,0.65,1.3,0,0.047,0.094,0,17,0
0,0.32,0.32,0,0,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0.563,0,11,0
0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,3,0
0,0,0,0,0,1.05,0,1.05,0,0,0,0,1.05,0,0,0,0,0.677,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0.181,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0.44,0,0,0.15,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,10,0
0,2.41,0,0,0,0,0,0.26,0,0,0,0.26,0,0,0,0,0,0.339,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.68,0,0,0.136,0,46,0
0,0.35,0,0,0,0,0,1.42,0,0,0,0.35,0,0,0,0,0,0,0,4,0
0,0.38,0,0,0,0,0,1.16,0,0,0,1.93,0,0,0,0,0,0.061,0,34,0
0.2,0.2,0,0,0,0,0.62,0.41,0,0,0,0,0.2,0,0,0,0,0.087,0,127,0
0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.56,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.227,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0.304,0.365,10,0
0,0,0,0,1.28,0,0,0,0,0,0,2.56,1.28,0,0,0,0,0.194,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.17,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.376,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.15,0,0,0,0,0,0.21,0,0,0,0.15,0.36,0,0,0,0.164,0.171,0.013,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.57,0,0,0,0,0,0.28,0,0,0,0,0,0.28,0.28,0,0,0.043,0,8,0
0.08,0.1,0,0,0.01,0.02,0.01,0.05,0,0,0,0.36,0.45,0,0,0,0.221,0.152,0.004,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,14,0
0,0.94,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0.26,0,0,0,0,0.26,0,0,0,0,0,0.53,0,2.4,0,0.036,0.109,0.036,11,0
0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0.9,0,0,0.174,0,4,0
0,0,0,0,0,0,0.36,1.47,0,0,0,0,0,0,0,0,0,0.112,0,21,0
0,0,0,0,0,0,0,1.07,0,0,0,2.15,0,0,0,0,0,0,0,6,0
0,0.48,0,0,0,0.09,0.58,1.35,0,0,0,0,0,0,3.1,0,0.015,0.03,0.046,17,0
0,0.44,0,0,0,0.14,0,0.73,0,0,0,0,0.29,0,0,0,0.02,0.321,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0.884,0,7,0
0,0,0,0,0,0,0,1.4,0,0,0.46,0,0.46,0,0,0,0,0.2,0,42,0
0,1.31,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0.242,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.55,0,0,0,1.03,0,0,0,0,0,0,0,5,0
0,1.49,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0.06,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.97,0,0,0.255,0,11,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0.414,0.103,11,0
0.19,0,0,0,0,0,0,0,0,0,0,2.86,0.19,0,0,0.19,0,0.201,0,9,0
0,0,0,0,0,0.48,0,2.42,0,0,0,0,0,0,0.97,0,0,0.15,0,21,0
0,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0,0.072,0,8,0
0,0,0,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0.367,0,12,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,1.26,0,0.31,0,0,0,0.14,0,7,0
0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0.143,0,18,0
0,0,0,0,0,0,0,2.39,0,0,0.39,0,0.39,0,0,0,0,0.104,0,57,0
0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,15,0
0.26,0,0,0.52,0,0,0,0,0,0,0,0,0.26,0,0,0,0.065,0,0,12,0
0,1.26,0,0,0,0,1.26,0,0,0,1.26,0,0,0,0,0,0,0.141,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.65,0,0,0.32,0.32,0,0,0,0,1.63,0.98,0,0,0.153,0.562,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0.404,0.809,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.47,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0.079,0,17,0
0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0.84,0,0,0,1.69,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0.27,0,2.18,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,3.44,0,0,0,0,1,0
0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.35,0,0,0,0,0,1.4,1.05,0,0,0,0.35,0,0.35,0,0,0.65,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,17,0
0,0.68,0,0,0,0,0,0.68,0,0,1.37,0,0,0,0,0,0.114,0.342,0,11,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,2,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,1.092,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0.22,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,3,0
0,0,0,0,0,0,0,0.91,0,0,0,0,0.45,0,16.7,0,0,0.066,0,19,0
0,0.55,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0.093,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.09,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,2,0
0,2.43,0,0,0,0,0,0.27,0,0,0,0.27,0,0,0,0,0,0.344,0,12,0
0,0.74,0,0,0,0.49,0.49,2.71,0,0,0,0,0.24,0,0,0,0.036,0.147,0,55,0
