@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
304,-631,902,227,1023,613,976,1
-307,649,1294,1394,212,1259,1125,1
-897,1172,171,68,1482,-56,1035,1
-438,-47,335,122,-382,354,1294,1
1225,1668,564,1377,697,376,-1632,1
1521,-5,-88,-532,39,-66,902,1
1034,-362,-639,-76,1535,528,-91,1
-321,-152,865,108,837,1076,-32,1
943,-977,85,665,-514,811,238,1
767,-305,1035,1642,81,1986,1147,1
-331,719,445,-2443,34,873,235,1
-492,1454,1518,2465,-623,2128,744,1
861,685,555,988,1365,-434,21,1
329,905,-36,405,795,-406,-314,1
667,-12,2003,492,835,-177,608,1
-199,2039,256,-66,-1571,-1875,887,1
39,-576,-778,1832,374,99,869,1
744,611,161,-9,472,328,-68,1
-998,-29,1199,511,1254,-1048,-145,1
-507,-159,571,372,758,1013,86,1
392,-2372,-1049,738,2295,85,2159,1
1172,1549,-8,-151,209,-842,1484,1
1762,777,1412,-154,43,326,179,1
-666,-1031,3,232,456,-1219,3094,1
978,41,386,2911,54,335,8,1
12,144,-2,422,-1507,1451,1264,1
-4,-657,723,-769,527,982,-572,1
-219,447,-537,293,-1611,775,-312,1
1367,658,-2368,1199,1359,-118,-1076,1
372,2817,-32,2793,-197,2579,-1803,1
102,772,1374,2018,175,-1696,-428,1
1493,2079,1067,1192,-225,156,-346,1
2322,-438,698,2189,-843,-1521,632,1
1658,205,-246,-46,-27,-864,73,1
-91,218,1246,1737,-1548,1387,-132,1
738,1654,-912,676,594,1657,2673,1
2,2352,2022,125,585,-71,-793,1
1525,2626,493,1315,673,474,1013,1
-119,1066,1447,769,-1376,-1084,-668,1
173,1966,698,-121,746,1119,-61,1
334,2524,568,861,-193,-892,596,1
283,1616,572,815,-919,767,875,1
107,-1638,-147,737,785,-1494,1236,1
-679,1768,119,-338,54,-41,-164,1
-104,64,-226,3432,1648,199,1127,1
509,1294,-427,1017,1765,1495,89,1
-233,1647,818,1347,-92,589,161,1
17,848,-481,-556,-849,863,516,1
-56,-126,1186,836,337,28,371,1
-1244,-1184,107,-58,1662,603,182,1
-371,528,2694,999,412,-84,1894,1
379,-34,-107,338,1008,307,311,1
-784,1342,57,1017,1278,1049,-7,1
1005,2981,-62,-304,2048,-1148,756,1
-867,646,1842,645,-1086,351,-137,1
-1331,985,1793,919,2116,344,1521,1
-59,-1184,-504,105,98,443,1359,1
-422,168,-642,1136,-252,-1538,13,1
2176,1168,-28,451,-114,1819,-1067,1
682,574,-156,-11,1752,-429,-98,1
21,246,905,452,1449,403,1302,1
654,-246,782,96,786,-436,162,1
-22,21,705,1492,1042,-154,357,1
-308,-1421,1222,386,588,2348,88,1
3209,1051,-497,-1276,242,794,105,1
-644,96,1261,-268,2152,294,756,1
-1258,-1135,295,716,-1154,-1245,296,1
13,734,476,506,122,2085,2149,1
932,301,828,-421,-1369,-566,564,1
515,2095,-676,1668,-891,-312,784,1
-855,594,-519,-739,62,1078,597,1
68,855,-1261,1174,-2,-173,977,1
505,1296,-1387,758,51,584,21,1
538,-38,416,2,-3231,1119,886,1
-216,-402,-73,621,846,-19,582,1
736,743,137,224,1026,-218,211,1
-274,877,2744,-146,-607,1831,182,1
-408,1586,1483,888,86,-739,406,1
512,2184,589,642,233,-203,-34,1
812,-1695,1387,2244,916,283,-109,1
-93,2474,111,768,25,-106,1663,1
324,147,2567,-314,1099,0,-508,1
945,307,1317,232,1044,1008,96,1
-12,256,499,-49,-145,222,-816,1
1076,-598,382,-37,133,728,348,1
-181,-117,1073,172,46,-82,1064,1
1327,464,2706,-2,-4,451,3,1
1028,98,-806,1809,-4,-1103,252,1
1844,1314,-35,-59,693,1465,393,1
-923,286,1763,666,85,2451,-621,1
1423,-272,-32,51,-1204,214,1246,1
1405,-237,1058,222,-1877,1599,-193,1
-1729,-27,-1549,828,693,899,888,1
-1498,937,2413,-155,137,-1341,173,1
-472,-377,-477,1115,-32,92,316,1
-333,552,41,1832,864,-84,27,1
1806,408,-412,-1597,135,-854,406,1
659,6,-226,-752,126,746,192,1
886,-127,-56,1307,-2272,247,169,1
886,-487,25,1616,1026,-246,-779,1
-601,139,-36,1139,31,-207,-538,1
822,-109,752,-872,1626,-82,126,1
-38,17,-1113,256,957,475,295,1
-14,1613,1102,-114,2254,-78,564,1
1054,842,-666,961,-44,1589,569,1
-1298,-25,577,1579,98,997,314,1
-1261,-485,969,69,-1957,2841,-626,1
-884,1199,1636,1761,1362,-991,-997,1
836,-322,1581,461,109,102,92,1
-223,2503,357,1447,129,685,1473,1
3458,-273,-354,989,1638,638,1284,1
-987,1628,-721,154,-836,231,211,1
378,38,1212,-64,-799,2538,2567,1
971,-694,81,373,795,1899,-436,1
-277,139,1518,0,604,759,224,1
609,1829,1413,1119,355,-95,129,1
1093,14,-1972,749,976,-927,-176,1
1081,867,336,-359,-128,-0,-106,1
124,-89,-749,2203,19,262,855,1
421,84,97,132,-6,-515,2528,1
2119,2319,478,1676,1839,874,-75,1
471,348,-514,819,431,1766,139,1
576,103,-351,1923,2041,-1532,-126,1
-46,-955,418,1362,-786,-254,2667,1
1761,-578,1379,83,-221,725,106,1
861,1037,939,19,96,-96,-1139,1
101,201,-595,-18,-331,1065,-81,1
111,-662,1418,284,1935,346,171,1
1019,-417,-1,506,2052,626,1426,1
1738,1576,594,-229,-1569,-71,75,1
-306,742,521,48,484,-1184,323,1
571,-118,265,128,908,321,123,1
568,81,449,2032,1241,149,1402,1
1749,-433,16,-714,-877,752,-446,1
-1217,1012,2772,162,-14,148,-227,1
-5,902,919,543,845,1626,262,1
-1994,-1616,65,-118,1445,-23,1288,1
38,-1074,445,-884,-1092,2399,1338,1
1124,1215,-2105,2282,-841,-222,1173,1
-859,1106,-1108,-73,-1497,1145,1441,1
-1168,7,-138,306,349,1131,938,1
2222,-13,497,642,1686,-33,176,1
-86,188,352,812,913,235,-751,1
59,776,1432,-951,657,194,2207,1
854,1264,13,-854,67,171,1904,1
421,1452,1573,165,1174,-383,1839,1
233,1644,519,2266,88,-1626,-1924,1
-417,-924,3578,928,-618,1897,1243,1
1321,1891,-658,132,1212,1,1092,1
14,683,2082,-949,-1748,547,1162,1
1483,1166,-1161,1999,2726,1891,2067,1
141,827,1989,1049,-584,-435,-661,1
298,-94,1956,872,1672,2691,754,1
1255,-112,-257,661,-1493,-76,664,1
-505,401,-841,741,103,873,1111,1
1072,-762,256,371,184,1435,1152,1
273,447,-15,-454,112,898,-1529,1
476,84,1756,-137,-1204,1437,888,1
-1056,622,2038,926,419,-1126,44,1
1209,32,-58,3158,1957,1459,111,1
44,-1415,-1243,1421,18,595,-801,1
-992,-43,943,319,1076,-235,694,1
401,-1,1111,174,104,275,-525,1
-499,446,-638,2542,-41,871,-1194,1
-72,207,753,396,-1208,1073,-113,1
-698,178,2337,432,161,1068,958,1
644,557,-674,-205,1629,-2154,186,1
2618,1165,18,995,906,-485,-1148,1
-264,2035,-164,761,81,1099,229,1
1034,1387,1517,1087,933,884,397,1
-62,-398,959,-44,161,-936,772,1
916,-128,1132,-189,-402,1555,1,1
956,1154,-984,1583,-1737,-1306,-179,1
-1162,-117,832,612,232,-324,894,1
1283,67,77,2498,-1019,951,553,1
86,311,1001,-416,1424,925,-702,1
1298,556,-77,466,-1584,18,497,1
644,-157,1408,-839,1048,1483,1238,1
-123,-339,-832,76,-1103,1289,2481,1
475,131,125,-352,94,903,-97,1
332,1934,-2564,-3,871,1126,-3,1
174,-429,-77,96,119,1022,1231,1
485,-138,695,-755,-2012,1186,417,1
-27,-886,1342,-364,-498,1478,-128,1
857,166,68,887,97,392,-18,1
127,-688,697,-78,-1726,14,608,1
-185,-802,-131,1218,-534,1169,926,1
2309,837,-152,2388,243,548,417,1
-1264,-1112,879,-52,1873,676,1946,1
529,115,-1513,-99,-1192,-393,-331,1
1422,1644,-1568,-1428,-824,18,1144,1
1531,398,-131,-171,268,-56,-212,1
1315,11,483,1668,1332,355,988,1
-1266,-1384,-78,814,1371,922,198,1
1012,187,813,1282,-739,1443,1402,1
1453,599,81,1365,1487,1133,228,1
257,-582,1148,1108,-302,1898,322,1
1502,505,1391,1606,-607,256,-2501,1
-687,-1881,88,1101,-509,711,276,1
603,6,1089,958,98,521,-1625,1
996,-154,451,2131,1342,14,16,1
-1278,1276,953,1492,-68,261,1322,1
846,857,119,193,-859,731,44,1
0,-552,124,-79,-159,926,-996,1
2011,-435,491,1992,5,-608,-485,1
21,1428,422,-856,1646,1146,353,1
982,914,1221,865,-964,-43,486,1
425,-1663,1235,1423,-1229,72,233,1
1749,1115,2311,1071,2284,296,14,1
27,-23,1629,1402,-306,2236,108,1
-43,151,312,267,1756,1369,755,1
111,-3,-772,1462,914,1426,-339,1
-555,-1778,2072,1221,-528,698,-252,1
26,1586,247,133,1178,-1203,1557,1
595,613,406,-1281,-8,-497,1211,1
342,579,403,1617,1668,1017,1186,1
38,279,3148,647,-566,-1035,426,1
375,1001,-1224,536,468,397,1287,1
15,-931,753,758,66,415,-2279,1
215,-516,455,-1422,67,-108,-736,1
-861,1505,357,92,-247,13,-147,1
476,209,363,231,814,1185,367,1
1937,1588,479,1096,-457,1056,1148,1
-599,-602,-43,1831,-924,774,1337,1
-181,161,1304,-468,1731,-1175,1099,1
1126,173,19,-6,1046,1186,-426,1
-969,705,489,891,11,-2015,-504,1
1114,388,132,-936,596,117,-1356,1
-1082,985,-358,1194,519,-1786,285,1
2313,-1292,638,-932,1264,1042,839,1
382,1095,704,373,-1016,1209,972,1
1656,2083,-823,822,1162,15,1267,1
9,128,283,768,362,967,1231,1
-478,469,833,1407,888,-686,-751,1
2741,1381,399,3158,974,2105,192,1
361,1357,448,-134,907,1406,1809,1
221,-2833,1178,337,29,409,1338,1
638,-218,-15,316,-1106,1944,-762,1
507,284,-486,1408,756,-159,-1266,1
-48,914,46,9,-198,1418,788,1
-501,-548,-762,998,-35,1798,1128,1
1502,6,518,-1025,-1184,1866,-12,1
1518,93,2026,458,56,1224,391,1
937,-221,1074,488,1219,1508,1178,1
-466,-216,1828,-592,28,1135,1037,1
1096,414,1097,449,-232,1005,1191,1
-775,403,-1434,978,1378,-12,-905,1
842,522,-417,-52,16,-32,555,1
-171,999,463,553,-153,377,-11,1
1442,-123,1046,-236,-2619,89,-139,1
2311,2368,1356,-205,811,9,946,1
-581,-176,365,106,1056,-123,687,1
1806,791,1885,1132,2206,2049,395,1
-389,1796,974,-333,1134,-1422,-117,1
1629,83,-167,-2449,212,-312,305,1
-1561,1307,-1288,869,1445,249,1291,1
-1482,1191,-778,-614,709,609,1293,1
178,1561,2245,826,-846,1686,-38,1
222,1423,-1286,172,-111,-1065,1439,1
298,1076,-26,574,1493,1379,2875,1
459,835,2084,473,-845,-57,-895,1
415,-124,-125,-21,-794,1449,39,1
308,418,-486,1068,689,1206,-107,1
-1332,605,816,2589,-519,283,2009,1
-627,3513,122,1044,-326,488,1086,1
2177,-33,473,381,-866,1629,-1143,1
744,-1821,1378,785,248,853,1151,1
154,-511,169,39,-695,-292,949,1
906,-383,456,2323,987,-542,1398,1
-895,-1246,702,99,1757,-924,2366,1
848,263,1351,-261,1285,225,-101,1
-255,19,43,658,2144,381,-822,1
128,-254,1049,517,512,184,-1301,1
271,676,-55,338,1734,122,-424,1
-619,-743,-125,216,-436,-1775,2792,1
-85,946,1088,1743,-164,5,-1597,1
1379,943,401,-27,648,857,-1712,1
-25,-878,1153,2554,2061,-316,1003,1
775,492,485,205,-114,447,-752,1
2171,221,-137,1785,184,2258,-423,1
952,-1247,36,-408,865,11,-455,1
415,1576,1043,1172,1499,66,422,1
697,1009,-251,-57,853,-289,-177,1
1363,-2,1192,-1205,42,501,999,1
-713,-497,651,-124,-806,804,1193,1
-294,991,-1004,-87,73,1284,-1826,1
1876,77,1003,826,1138,1271,911,1
-926,-15,-898,-543,543,-242,-79,1
69,-1918,-484,-414,2192,-31,84,1
1039,349,173,1389,-159,523,2331,1
1702,928,415,-57,-872,1631,835,1
1886,-307,838,-109,126,1132,2208,1
409,-14,-809,168,673,1307,-1268,1
-603,-387,808,149,88,1097,696,1
-953,1483,903,2,647,369,451,1
-363,-203,777,163,112,985,-208,1
1218,-473,2777,-102,-378,-1318,1684,1
1782,19,503,1038,164,541,74,1
294,1138,-355,104,33,1164,1632,1
-1099,-1342,1772,323,-67,422,-1386,1
1117,24,-1683,1615,903,647,3127,1
-479,1103,1725,-146,1623,399,1653,1
1524,464,932,585,427,2984,2392,1
-983,432,-1456,308,-196,808,674,1
769,-144,-378,1571,452,617,611,1
482,146,1,204,2432,-69,1242,1
4,82,415,1241,1034,973,1588,1
-204,87,-908,1194,1186,176,1375,1
-1647,-56,-88,-495,1785,-1208,-1665,1
-141,151,724,2083,-1401,-734,543,1
863,-1557,-505,-412,1789,121,1347,1
-1004,1197,-341,322,-227,163,-374,1
1487,-456,1003,408,36,-464,516,1
438,1592,-73,-954,121,1915,-1586,1
778,318,-916,961,-125,1294,879,1
1715,1768,784,1666,834,97,549,1
215,636,-844,245,78,8,41,1
632,-1287,438,19,245,-56,171,1
1403,-314,175,1286,144,77,2271,1
-298,-267,228,1043,-842,-1231,988,1
-851,2308,1816,934,374,755,-71,1
891,1134,119,1267,2289,-353,811,1
835,-258,-16,189,685,1726,1212,1
1356,25,2121,-1042,1378,-1008,-358,1
1054,-1882,165,-1141,-306,279,365,1
-25,363,-9,996,-1023,416,672,1
928,1173,1498,-157,-41,-734,1448,1
184,-144,2076,-15,245,-237,1447,1
1418,692,-277,84,403,216,245,1
-133,956,874,-697,-963,15,1103,1
147,718,642,798,-843,381,242,1
-71,2657,205,-15,1717,1935,-327,1
878,-262,1129,-88,-36,1532,396,1
-1201,305,-527,551,365,-368,666,1
1105,1244,1126,-372,2243,-408,2329,1
1765,-163,1714,143,1036,13,1049,1
-126,-216,1325,188,-563,93,-792,1
821,1663,789,771,-1536,-627,-286,1
1114,-752,351,-104,1962,1448,-1207,1
1046,-1508,1301,-649,1853,792,872,1
379,-303,1077,986,533,344,42,1
1143,868,205,604,551,701,184,1
1314,1944,1525,5,-488,-441,172,1
2699,-102,-4,1157,71,791,844,1
-867,-693,-1368,179,1174,-125,515,1
115,-1274,-2281,1074,-332,-304,751,1
894,1024,1478,-318,143,-93,325,1
778,1459,-563,67,-172,735,-1024,1
925,1335,1232,-2235,511,-847,927,1
1034,-229,712,-775,1539,3062,1347,1
1673,-344,78,1378,132,-975,1815,1
-376,702,39,2297,1708,-632,2,1
466,778,281,168,-621,1183,1794,1
1374,126,193,365,256,2316,-55,1
824,207,791,1068,518,988,1164,1
1277,1732,964,958,1589,268,254,1
1398,-726,1268,608,-1329,-212,-138,1
-335,145,-482,-943,2558,-34,561,1
1532,-924,-852,-646,1514,-512,224,1
479,238,1487,-13,-148,94,44,1
-1266,189,-214,367,703,28,-1052,1
441,1031,388,1525,1619,341,653,1
-1074,-686,-1216,887,684,-136,937,1
1252,1055,419,-546,-334,227,-571,1
936,1413,24,-348,-917,629,-868,1
-1668,-159,-1282,-126,303,974,1116,1
705,-293,842,-16,704,1202,767,1
1921,828,1842,-379,-944,-94,-902,1
-2156,525,1454,862,892,185,1192,1
1644,529,898,162,-477,299,-46,1
-623,-241,569,1191,1967,17,859,1
646,-343,178,-2175,202,361,-382,1
-304,-852,22,-1232,-1022,84,593,1
1836,1003,-2534,2156,1287,-1461,845,1
-418,1099,-9,825,-352,407,227,1
1285,-2,-542,618,1092,558,1131,1
-149,-504,-889,2136,-143,164,899,1
416,-491,-614,761,1367,2449,-1222,1
-1133,-868,-64,1772,1158,3,496,1
277,335,-6,835,1618,1918,1438,1
1676,-658,1123,-81,-14,772,-1002,1
573,-395,202,1815,2321,306,1317,1
157,8,1421,147,-158,-136,-265,1
1125,591,163,73,481,-594,856,1
629,623,-174,-2022,-7,728,462,1
-467,-9,805,-258,-632,1157,2027,1
1901,564,-97,-976,755,464,736,1
-1316,1667,959,317,27,988,384,1
-1141,-45,1152,-29,1398,2075,35,1
-764,251,957,51,191,-51,4,1
321,-2414,-1924,-743,-547,613,112,1
348,3133,854,-466,999,-125,-839,1
1156,144,11,755,1892,189,742,1
1142,-234,1573,1027,2487,1726,45,1
1195,-1059,-532,-904,-34,326,425,1
291,1177,-2426,-312,57,1569,-1023,1
-715,-657,1451,1016,-401,43,1453,1
979,-183,666,736,-856,672,-15,1
1631,851,-629,-1758,346,-219,-243,1
292,-237,235,299,-806,755,1734,1
141,-601,756,-1609,-1088,414,1728,1
188,282,2084,421,484,615,1322,1
152,1006,-129,126,95,-579,515,1
-1044,1259,77,-207,847,158,-95,1
63,-302,154,549,2335,1206,-281,1
-588,2832,1425,848,511,-449,-1202,1
771,114,-31,125,323,169,-191,1
3009,1288,1322,528,-1325,-315,104,1
599,-368,2909,1923,-757,2558,344,1
142,1516,-613,-923,385,437,-559,1
212,-324,131,599,281,136,481,1
-217,1451,-185,122,-1394,-339,1463,1
87,-613,-2201,322,617,1232,-89,1
2158,-442,1083,339,143,1945,442,1
-671,-276,988,2665,-514,-183,1241,1
-338,884,22,-462,693,-75,377,1
1725,463,-835,991,3114,1146,391,1
-54,-149,968,941,104,369,-126,1
546,1472,1068,-242,1476,15,564,1
196,-645,-42,135,1516,11,1115,1
166,181,2384,114,456,-298,-334,1
796,-15,1297,-154,2015,52,-1427,1
626,2132,-1086,995,-2,1075,-834,1
41,-1264,544,-233,334,-881,366,1
-719,-17,-19,167,1374,1176,334,1
794,-1219,665,598,-294,1503,805,1
-289,606,914,719,2229,-391,67,1
-825,541,1027,1287,-345,23,401,1
-1071,-571,-1279,1031,1342,-2,2751,1
2225,-691,1243,1736,1895,425,1748,1
562,63,-537,272,1223,1238,67,1
-1136,-7,1738,364,1414,15,144,1
2258,134,-877,5,1396,1512,507,1
448,6,1717,221,-783,705,298,1
423,1745,79,2457,-725,62,1904,1
-1265,411,-304,-349,-554,112,-22,1
1151,177,-436,306,734,314,1508,1
188,214,1639,72,1324,558,73,1
97,1032,13,-44,706,-1462,1173,1
139,-425,-38,116,-112,16,579,1
958,86,-212,988,161,3,-89,1
76,74,62,-415,-247,1062,1644,1
734,276,-743,-65,478,543,-59,1
395,166,1489,-1656,46,81,1077,1
807,-426,29,488,99,1071,-132,1
251,-225,846,391,442,1484,1065,1
107,506,554,2018,-187,1814,618,1
-742,478,-783,-38,2424,1488,511,1
2293,915,1062,-317,794,-501,156,1
148,123,298,-84,747,1106,803,1
362,1286,3013,-16,-997,-72,2362,1
577,3211,1825,536,488,606,1247,1
875,2336,839,1412,-892,-244,-1216,1
39,847,735,202,524,1605,642,1
-11,624,464,1463,912,1116,716,1
2189,879,324,-2337,666,473,-608,1
2378,148,-1126,33,118,1998,43,1
397,1184,1101,59,724,-924,1043,1
-11,1527,1669,2458,1268,768,1116,1
-44,-19,1534,-518,-344,2201,972,1
28,1228,959,572,-63,718,-944,1
178,217,1602,607,1281,515,515,1
-188,418,-3,1644,401,742,-788,1
124,-478,101,594,81,1493,-32,1
16,1264,-1997,199,599,-695,1936,1
-75,2262,1184,-255,-202,-246,-1004,1
-481,-565,598,-1059,1624,2372,2979,1
1403,1339,395,-226,2076,-584,41,1
-432,104,-81,864,1615,-525,-974,1
-1004,1392,136,2748,-521,753,1659,1
503,-769,779,-1108,-1337,149,-35,1
454,-1254,-173,1718,461,896,1926,1
1306,465,1367,1043,1335,-795,1418,1
-55,2095,1284,112,21,205,-1589,1
231,532,4,-147,102,892,587,1
-394,561,2215,1483,323,1448,-786,1
1138,436,-1397,1605,-161,199,632,1
2865,129,1084,-494,615,559,1034,1
22,-181,423,546,624,-762,1976,1
764,1756,2119,108,798,566,692,1
1306,-53,192,616,567,123,-148,1
42,-109,2281,-959,-295,624,52,1
739,649,24,1035,1532,776,776,1
1539,-195,1151,-301,156,1586,-56,1
-19,1379,13,864,2478,14,-43,1
-928,-311,449,1182,-148,103,-606,1
-908,662,128,333,-192,361,1726,1
-712,704,53,1562,1133,-87,-1265,1
1098,-287,239,-443,1029,-1273,945,1
-797,-201,-471,-113,465,-158,39,1
-1114,-129,-74,2225,818,1724,-1002,1
419,1176,1308,1508,888,517,1817,1
-153,1326,-122,68,-326,1412,2146,1
-1106,-6,-721,284,-1644,1031,828,1
885,-343,2008,932,-913,154,-815,1
2379,-903,1264,92,-822,496,1621,1
817,344,2437,204,1484,1454,198,1
-482,-11,392,989,362,-48,-1533,1
-324,-2127,1498,31,2159,2018,1806,1
-1194,-291,1141,-623,-404,273,789,1
671,1189,1316,953,1034,397,1839,1
852,-1688,1894,-538,-1766,-1353,-29,1
517,199,714,734,1883,-53,331,1
245,132,842,16,849,1892,505,1
1598,-17,-527,-771,496,-16,-206,1
-373,1987,12,1006,-547,153,789,1
891,-265,1582,104,-288,-516,128,1
-79,2513,366,294,-1672,101,365,1
1466,555,-592,1427,-1035,972,-904,1
-778,1224,-999,954,-166,65,-1507,1
-107,23,-64,191,-17,247,-1231,1
1181,-3,498,-122,1103,1199,-436,1
965,244,707,692,817,308,59,1
1058,-315,39,304,989,701,509,1
1484,-252,-246,-1407,943,1252,1851,1
1382,1673,-244,-959,708,579,-836,1
-31,-1561,22,92,23,597,-774,1
638,46,1092,953,-411,-16,71,1
1244,2162,852,1839,1486,1298,-1167,1
387,1109,175,68,327,608,434,1
-309,-722,1062,-475,461,371,-824,1
-1207,2282,509,-868,1433,-113,896,1
-588,325,-295,628,144,313,-481,1
-1556,-225,226,-1238,186,-708,2164,1
1727,1449,71,1466,39,2,1,1
-374,-428,-56,-442,-1221,-459,366,1
-253,1274,1116,2001,-842,-309,693,1
1174,451,217,1052,532,366,1196,1
-474,-941,1565,858,2061,-382,-831,1
214,-113,702,-9,113,145,274,1
157,626,119,1712,-384,622,711,1
-103,2542,1525,-147,-251,-1075,1196,1
-898,-927,1856,1711,72,-715,2576,1
-217,2189,1072,-684,2083,-303,-1658,1
-1446,2341,-335,234,1241,-33,546,1
41,236,149,1791,564,838,85,1
326,-236,-26,1405,-738,494,557,1
-1276,-191,1476,1797,1163,2499,1364,1
-629,2263,1331,154,-821,-43,968,1
53,645,121,-1121,1364,1361,228,1
1125,98,2021,-1922,732,931,1512,1
1685,631,-411,29,75,1298,1903,1
2959,77,566,58,-587,-186,53,1
312,-1863,24,-1432,732,873,798,1
698,332,1043,-127,-657,127,-666,1
-117,-4,186,114,2086,1352,-525,1
389,1526,1257,697,997,228,488,1
1627,-466,2007,1966,1703,1683,-1148,1
-415,547,663,916,-872,51,456,1
-965,-358,-931,939,685,1533,1685,1
1583,-628,1388,1048,1655,-993,-2248,1
-397,-918,85,2002,74,-124,1671,1
697,-1034,313,191,298,1282,-138,1
-2,-541,914,-46,-1232,141,501,1
-808,-756,1025,811,214,1144,941,1
494,412,1122,1252,582,-216,-155,1
1261,-321,698,-431,1319,-1476,491,1
1348,-447,718,424,2543,794,691,1
-276,152,364,228,1129,26,958,1
-409,964,1853,-8,1516,1529,62,1
-602,989,611,1832,209,-344,354,1
243,-467,1343,1252,-109,1107,2948,1
-596,-56,-139,1074,3713,87,1428,1
358,473,131,1127,-315,-24,21,1
-204,922,-962,84,681,6,-352,1
2076,2047,54,782,-715,1083,584,1
653,429,1612,1268,-644,378,-534,1
-385,836,284,441,967,16,1286,1
141,-102,788,87,-774,-407,139,1
561,-1169,1813,83,131,916,-168,1
933,-721,-945,579,-132,1364,514,1
-433,-487,-247,1123,923,134,153,1
353,1688,438,178,-155,1051,2355,1
-488,14,77,-861,1146,813,1653,1
-2021,542,2162,-2136,-935,-409,171,1
355,-1901,-1208,288,11,-968,-449,1
-2623,-356,-1859,2376,-337,-526,-32,1
-36,41,403,1203,728,1024,-788,1
-798,84,75,-1273,1512,1411,-59,1
-437,708,1699,-432,-284,359,828,1
77,-91,-61,344,99,376,-1286,1
551,694,206,-476,292,-1323,657,1
594,187,918,14,-181,558,-238,1
1816,666,1004,1686,134,-1014,569,1
-2018,2941,932,789,-61,233,662,1
598,-966,31,551,572,1735,-21,1
218,351,225,1338,-535,-567,613,1
655,821,-913,2433,-346,84,1984,1
-182,1722,261,-861,1963,661,1058,1
-188,-65,1371,-681,-144,219,424,1
705,1633,689,-365,638,296,388,1
2114,151,-1214,974,-1075,1122,-64,1
156,14,717,1196,264,34,1268,1
743,565,-146,205,19,172,-189,1
-284,1201,-56,475,1453,2008,26,1
1075,1712,1728,66,-1,29,1348,1
-25,159,698,-896,-339,-626,553,1
1342,96,-42,1784,-965,1542,738,1
108,816,96,-338,-1812,2,644,1
1422,-13,2087,-467,3633,309,1916,1
2353,773,1555,2098,1206,206,1788,1
316,-1235,-38,147,264,611,808,1
1406,84,1583,1678,2362,-163,1281,1
433,26,-1167,-184,206,-347,-67,1
214,-548,1973,979,143,-446,199,1
-128,1158,-454,658,2012,-88,188,1
199,1217,-57,-111,626,882,543,1
518,934,988,1166,1352,-484,-438,1
907,-774,572,59,985,1246,1418,1
1275,1017,537,1056,886,-129,648,1
2045,1569,145,1014,2325,-204,1824,1
1497,251,3,-87,717,131,-3,1
-501,-548,223,89,29,-556,7,1
904,1831,-672,1733,959,1563,-131,1
-579,-188,521,2303,-32,-376,698,1
-203,102,182,35,-238,257,-1255,1
912,284,463,117,712,-6,76,1
1652,2043,58,847,536,984,11,1
132,252,-864,-633,1964,-476,826,1
-1854,1476,61,709,1547,508,-931,1
866,549,-78,-1151,176,1228,-1431,1
607,-2178,404,783,-413,-509,1423,1
-155,1576,-229,937,-2794,642,-1435,1
139,-1399,-757,-305,-779,115,-477,1
-422,971,1055,1464,2924,2,-224,1
2611,277,181,2102,-112,1967,-362,1
2232,-188,24,-917,854,27,281,1
-1046,89,189,-1022,2401,-762,1428,1
1054,994,-1419,391,-158,-1345,62,1
836,-89,1174,1611,1055,211,-314,1
1203,341,2,1753,1083,-711,1863,1
1404,731,-1064,1209,1273,962,1441,1
675,2062,2386,-949,1073,-912,-776,1
169,1489,-102,-17,-139,1284,1323,1
-1032,-2056,453,-48,2691,426,719,1
1375,453,638,-399,-1262,-1461,184,1
37,1089,2258,1234,455,1304,1136,1
1095,1542,-737,-89,-1047,-318,-233,1
-335,1189,1223,1902,-708,2493,238,1
664,718,-795,55,-913,977,1086,1
1253,296,-3,281,318,-374,-1095,1
674,85,108,1478,542,571,816,1
-1816,-1824,608,-595,76,1211,2402,1
919,-204,217,1331,1074,1025,643,1
503,953,426,225,134,152,-1407,1
8,476,244,-608,66,-1133,1694,1
356,-934,233,1832,-589,8,-611,1
68,345,-619,167,76,2313,1914,1
-1094,178,-125,724,1992,-296,-149,1
43,278,895,1067,-1009,404,221,1
-101,503,-513,282,-1975,-1169,925,1
-195,392,215,463,1498,1633,87,1
71,1381,-154,499,3233,-424,34,1
115,994,-533,1227,195,-965,1594,1
1511,-674,1417,243,347,-222,-219,1
1584,1265,-238,549,155,-138,-1159,1
292,-985,1268,1672,1229,3,-367,1
1119,-372,36,71,2485,1657,1194,1
-582,1022,-39,-239,843,42,-515,1
-1003,464,2118,-504,1389,976,491,1
1617,1555,-891,8,52,2471,65,1
677,-1206,1397,189,907,1323,227,1
1684,824,41,1118,1169,73,-315,1
45,1109,-28,-1328,302,2887,131,1
2068,-1627,-1006,-145,1459,-139,-2,1
-1145,55,12,922,1461,-439,2078,1
-154,2818,182,912,-826,242,58,1
-125,-62,-177,1503,2434,508,735,1
-21,348,1556,163,1753,-308,443,1
82,138,2242,-1106,1315,-291,1178,1
-958,1948,1368,1533,251,637,133,1
-24,-41,-224,-544,148,24,-1108,1
-1959,-652,-22,637,1833,-1358,-635,1
-736,35,477,394,-1172,-933,9,1
-144,39,1177,1625,1947,323,-101,1
